"Fecha","UHS.Open","UHS.High","UHS.Low","UHS.Close","UHS.Volume","UHS.Adjusted"
2013-12-27,80.5899963378906,80.8199996948242,79.9199981689453,80.1500015258789,392200,77.1023254394531
2013-12-30,80.1900024414062,80.5500030517578,79.3899993896484,80.1800003051758,416900,77.1311874389648
2013-12-31,80.4400024414062,81.5699996948242,80.0899963378906,81.2600021362305,339600,78.1701431274414
2014-01-02,80.8399963378906,81.8899993896484,80.1999969482422,80.620002746582,544000,77.554443359375
2014-01-03,80.7099990844727,82.4599990844727,80.7099990844727,81.5100021362305,645800,78.4105987548828
2014-01-06,81.6399993896484,81.9400024414062,79.6500015258789,80.5100021362305,603900,77.4486618041992
2014-01-07,80.9300003051758,83.3499984741211,80.9300003051758,82.8199996948242,670700,79.6707916259766
2014-01-08,82.8099975585938,83.4300003051758,82.1600036621094,83.0400009155273,422500,79.8824462890625
2014-01-09,83.5100021362305,84.4899978637695,83.0599975585938,84.4400024414062,726500,81.2291870117188
2014-01-10,84.1999969482422,85.5500030517578,83.9400024414062,85.5199966430664,581800,82.2681198120117
2014-01-13,85.5500030517578,85.9499969482422,83.7200012207031,83.9899978637695,816300,80.7963104248047
2014-01-14,84.3199996948242,85.7799987792969,84.1999969482422,85.6900024414062,529500,82.4316864013672
2014-01-15,85.4800033569336,86.0100021362305,85.2300033569336,85.8000030517578,502100,82.5375061035156
2014-01-16,85.6699981689453,86.0800018310547,85.0599975585938,85.2600021362305,810800,82.0180053710938
2014-01-17,85.0699996948242,85.620002746582,84.6399993896484,85.2799987792969,376700,82.0372619628906
2014-01-21,85.5199966430664,85.75,82.7200012207031,83.8899993896484,933000,80.7000885009766
2014-01-22,83.8899993896484,84.370002746582,83.2900009155273,83.8099975585938,573300,80.6231536865234
2014-01-23,83.4100036621094,83.7399978637695,82.4199981689453,82.9100036621094,662900,79.7574005126953
2014-01-24,82.5199966430664,82.5199966430664,80.2799987792969,80.3199996948242,825100,77.2658462524414
2014-01-27,80.2799987792969,80.6999969482422,78.9800033569336,79.6800003051758,733700,76.6501998901367
2014-01-28,79.8099975585938,81.2099990844727,79.4000015258789,80.6600036621094,697400,77.5929183959961
2014-01-29,79.9599990844727,81,79.5699996948242,79.9800033569336,387000,76.9387817382812
2014-01-30,80.379997253418,81.0999984741211,80.0299987792969,80.9000015258789,511000,77.8238143920898
2014-01-31,80.1800003051758,82.9899978637695,79.620002746582,82.0199966430664,695300,78.901237487793
2014-02-03,81.6800003051758,82.25,78.5100021362305,78.6800003051758,988700,75.688232421875
2014-02-04,79.0299987792969,79.5800018310547,77.6600036621094,78.1900024414062,874700,75.2168502807617
2014-02-05,78.1900024414062,78.6399993896484,77.120002746582,78.1999969482422,564200,75.2264785766602
2014-02-06,78.2699966430664,78.6500015258789,77.8499984741211,78.2200012207031,591300,75.2457046508789
2014-02-07,78.4100036621094,78.879997253418,77.8300018310547,78.6399993896484,605400,75.6497344970703
2014-02-10,78.4700012207031,80.1699981689453,77.9700012207031,80.120002746582,688000,77.0734710693359
2014-02-11,80.0500030517578,80.9000015258789,79.3099975585938,80.870002746582,417100,77.794921875
2014-02-12,80.620002746582,81.9899978637695,80.0400009155273,80.2799987792969,749500,77.2273788452148
2014-02-13,79.370002746582,82.4499969482422,78.5500030517578,82.0299987792969,530300,78.9108428955078
2014-02-14,82.2399978637695,83.379997253418,82.1100006103516,82.5,439900,79.3629531860352
2014-02-18,82.6800003051758,83.5599975585938,82.2200012207031,83.4199981689453,468500,80.2479858398438
2014-02-19,83.0699996948242,83.4400024414062,81.9700012207031,82,513200,78.8819808959961
2014-02-20,82.1699981689453,82.4000015258789,81.0500030517578,82.1900024414062,762700,79.0647735595703
2014-02-21,82.5,83.1399993896484,81.8399963378906,82.0999984741211,609900,78.9781646728516
2014-02-24,82.0100021362305,83.5699996948242,81.8199996948242,83.1100006103516,597300,79.9497756958008
2014-02-25,82.620002746582,82.7099990844727,80.6900024414062,81.2300033569336,1026700,78.1412734985352
2014-02-26,81.2900009155273,83.0199966430664,80.8899993896484,82.4300003051758,799100,79.2956237792969
2014-02-27,82.1399993896484,82.8300018310547,81.8099975585938,82.1999969482422,742100,79.1223678588867
2014-02-28,80.4400024414062,82.4199981689453,78.5500030517578,80.2799987792969,1413400,77.2742462158203
2014-03-03,79.6800003051758,81.2600021362305,79.1999969482422,81.0699996948242,876600,78.0346832275391
2014-03-04,82.0199966430664,82.1100006103516,81.4000015258789,81.5,677400,78.4485702514648
2014-03-05,81.5699996948242,81.7399978637695,80.629997253418,80.870002746582,475800,77.8421936035156
2014-03-06,81.2399978637695,81.3099975585938,79.8899993896484,79.9400024414062,563800,76.9469985961914
2014-03-07,80.3899993896484,80.7099990844727,78.870002746582,79.2399978637695,845100,76.2731857299805
2014-03-10,79.1999969482422,79.5100021362305,78.2300033569336,78.5199966430664,611700,75.5801391601562
2014-03-11,78.7200012207031,78.9599990844727,76.879997253418,77.1100006103516,1007200,74.2229690551758
2014-03-12,76.5100021362305,77.0500030517578,75.6699981689453,76.7699966430664,1282200,73.8956832885742
2014-03-18,75.7399978637695,77.3300018310547,75.6800003051758,76.9499969482422,1467700,74.0689239501953
2014-03-19,76.9000015258789,77.870002746582,76.6600036621094,76.870002746582,821800,73.9919281005859
2014-03-20,76.8899993896484,77.7399978637695,76.7300033569336,76.8099975585938,641800,73.9341659545898
2014-03-26,76.5199966430664,79.0500030517578,76.2699966430664,78.1699981689453,1371400,75.2432403564453
2014-03-27,78.25,78.3300018310547,77.5,78.2200012207031,613300,75.291374206543
2014-03-28,78.5999984741211,80.629997253418,78.5999984741211,79.6999969482422,779500,76.7159652709961
2014-03-31,80.5999984741211,82.1399993896484,79.9100036621094,82.0699996948242,1040000,78.9972457885742
2014-04-01,82.1600036621094,82.9599990844727,81.8399963378906,82.3099975585938,981500,79.2282562255859
2014-04-02,82.5,82.9400024414062,82.1399993896484,82.5800018310547,603700,79.4881439208984
2014-04-03,82.6100006103516,83.4300003051758,82.4499969482422,83.0400009155273,1380600,79.9309387207031
2014-04-04,83.6900024414062,84.4800033569336,81.2300033569336,81.3300018310547,1056800,78.2849578857422
2014-04-07,81.0800018310547,81.120002746582,77.120002746582,77.8499984741211,1281000,74.9352569580078
2014-04-08,77.6800003051758,78.370002746582,76.5699996948242,77.7799987792969,924300,74.8678665161133
2014-04-09,77.6699981689453,78.0299987792969,76.9899978637695,77.6500015258789,897300,74.7427291870117
2014-04-23,75.7399978637695,77.1699981689453,75.5800018310547,76.5999984741211,636200,73.732048034668
2014-04-24,76.9800033569336,78.6500015258789,76.8099975585938,78.120002746582,1137900,75.1951293945312
2014-04-25,83,86,81.5599975585938,82.9199981689453,1707000,79.8154067993164
2014-04-28,84,84.3600006103516,82.4199981689453,83.120002746582,1156300,80.0079193115234
2014-04-29,82.9599990844727,83.8499984741211,82.120002746582,82.8899993896484,937400,79.7865600585938
2014-04-30,82.9100036621094,83.3099975585938,81.6600036621094,81.7900009155273,855400,78.7277221679688
2014-05-01,82.1699981689453,84.0199966430664,81.4000015258789,83.3199996948242,904100,80.2004547119141
2014-05-02,83.5100021362305,84.2399978637695,83.0199966430664,83.4000015258789,1095800,80.2774429321289
2014-05-05,82.9899978637695,83.5800018310547,82.4300003051758,83.379997253418,423900,80.2582092285156
2014-05-06,83.0599975585938,84,82.1699981689453,82.6900024414062,745900,79.5940093994141
2014-05-07,82.7600021362305,82.9300003051758,81.370002746582,82.4599990844727,573700,79.3726272583008
2014-05-08,82.1900024414062,83.6600036621094,81.5400009155273,81.9100036621094,610800,78.8432312011719
2014-05-09,81.870002746582,82.6399993896484,81.3899993896484,82.5699996948242,451700,79.4785308837891
2014-05-12,82.8099975585938,84.4700012207031,82.7200012207031,84.3199996948242,683700,81.1629867553711
2014-05-13,84.5,86.129997253418,84.4300003051758,86,817200,82.7800598144531
2014-05-14,85.870002746582,86.4199981689453,85.379997253418,85.8600006103516,835000,82.6453475952148
2014-05-15,85.5899963378906,85.5899963378906,83.9800033569336,84.9400024414062,469300,81.7597961425781
2014-05-16,84.6600036621094,84.870002746582,83.4100036621094,84.8300018310547,720000,81.6538848876953
2014-05-19,84.6500015258789,86.379997253418,84.6399993896484,85.9800033569336,715000,82.760856628418
2014-05-20,86.0899963378906,87.3300018310547,85.9700012207031,87.2300033569336,773200,83.9640426635742
2014-05-21,87.4700012207031,89.0599975585938,87.4000015258789,88.2900009155273,1140100,84.984375
2014-05-22,88.5899963378906,89.0299987792969,88.1600036621094,88.2399978637695,587000,84.9362487792969
2014-05-23,88.5299987792969,90.1399993896484,87.8499984741211,89.4300003051758,895000,86.081672668457
2014-05-27,89.8600006103516,90.379997253418,88.6699981689453,89.0599975585938,581600,85.7254943847656
2014-05-28,89.2200012207031,89.5500030517578,87.879997253418,89.3499984741211,727700,86.0046768188477
2014-05-29,89.5,90.129997253418,88.0599975585938,89.7399978637695,611500,86.4284362792969
2014-05-30,89.5599975585938,90.6600036621094,89.4000015258789,89.5699996948242,907600,86.2646713256836
2014-06-02,89.5,90.0199966430664,88.6600036621094,89.9199981689453,556400,86.6017684936523
2014-06-03,89.9899978637695,92.8499984741211,89.25,92.8300018310547,1308200,89.4043960571289
2014-06-04,92.5,92.7600021362305,91.9499969482422,92.7200012207031,523300,89.2984466552734
2014-06-05,92.4300003051758,95.6600036621094,92.4300003051758,95.2600021362305,986400,91.7447280883789
2014-06-06,95.2600021362305,96.120002746582,94.2300033569336,94.8199996948242,712600,91.3209762573242
2014-06-09,94.5100021362305,94.7099990844727,93.8399963378906,94,586800,90.5312423706055
2014-06-10,93.9000015258789,94.0299987792969,92.629997253418,93.370002746582,491100,89.9245071411133
2014-06-11,92.9499969482422,93.2900009155273,91.9000015258789,92.7699966430664,471600,89.3466186523438
2014-06-12,92.6699981689453,93.0699996948242,91.9899978637695,92.5,515700,89.0865936279297
2014-06-13,92.5899963378906,94.25,92.3399963378906,94.0699996948242,619100,90.5986328125
2014-06-16,93.9199981689453,95,93.3399963378906,94.7099990844727,753500,91.2150192260742
2014-06-17,94.8099975585938,96.8499984741211,94.6399993896484,95.2900009155273,955700,91.7736206054688
2014-06-18,95.0500030517578,95.4700012207031,94.2300033569336,95.3499984741211,449100,91.8313827514648
2014-06-19,95.4899978637695,96.4199981689453,94.9000015258789,96.3499984741211,410100,92.7944946289062
2014-06-20,96.629997253418,97.4100036621094,96.1800003051758,97.0599975585938,494900,93.4782943725586
2014-06-23,97.2300033569336,98.8899993896484,96.8899993896484,98.75,568500,95.1059722900391
2014-06-24,98.3099975585938,98.5199966430664,96.8300018310547,96.8899993896484,631400,93.314567565918
2014-06-25,96.6600036621094,97.5100021362305,94.7799987792969,96.9899978637695,708900,93.4108810424805
2014-06-26,97.1500015258789,97.4400024414062,93.4199981689453,95.9400024414062,1382300,92.3996276855469
2014-06-27,95.8199996948242,96.3899993896484,94.5,95,1460800,91.4943237304688
2014-06-30,95.1600036621094,96.2600021362305,95.1600036621094,95.7600021362305,1027700,92.2262954711914
2014-07-01,95.870002746582,97.0699996948242,94.8600006103516,95.6699981689453,875300,92.1396102905273
2014-07-02,95.3600006103516,96.5199966430664,94.9599990844727,96.4800033569336,448600,92.9197235107422
2014-07-03,96.4800033569336,97,95.6900024414062,96.1999969482422,350300,92.6500244140625
2014-07-07,95.8099975585938,96.0299987792969,94.1900024414062,94.1999969482422,408400,90.7238464355469
2014-07-08,94.1600036621094,94.4899978637695,91.379997253418,92.8000030517578,977600,89.3755111694336
2014-07-09,93.1999969482422,94.3199996948242,92.8600006103516,93.7300033569336,463000,90.2711715698242
2014-07-10,92.5699996948242,93.0699996948242,91.7300033569336,92.4499969482422,794900,89.0384521484375
2014-07-11,92.2799987792969,92.9599990844727,91.6600036621094,92.4599990844727,490500,89.048095703125
2014-07-14,93,93.1999969482422,91.8000030517578,92.2200012207031,596000,88.8169403076172
2014-07-15,92.0899963378906,92.9000015258789,91.2600021362305,91.8300018310547,619600,88.4413070678711
2014-07-16,95.75,97.0500030517578,94.5,96.9800033569336,2044600,93.4012603759766
2014-07-17,96.5800018310547,97.5500030517578,95.2699966430664,95.5199966430664,693300,91.9951629638672
2014-07-18,95.5500030517578,96.9499969482422,94.7900009155273,96.3000030517578,582100,92.7463684082031
2014-07-21,95.8199996948242,96.1699981689453,94.2600021362305,95.879997253418,405700,92.3418655395508
2014-07-22,96.0699996948242,97.9000015258789,93.9300003051758,96.9000015258789,1325900,93.3241882324219
2014-07-23,97.0299987792969,98.1399993896484,95.8899993896484,97.5599975585938,1144100,93.959846496582
2014-07-24,98.379997253418,98.9000015258789,97.3099975585938,97.5400009155273,1139900,93.9405975341797
2014-07-25,105,108.800003051758,103.330001831055,104.230003356934,2853200,100.383720397949
2014-07-28,104.879997253418,108.959999084473,104.699996948242,108.069999694824,2140500,104.08203125
2014-07-29,108.379997253418,110.430000305176,107.400001525879,109.040000915527,1107500,105.016220092773
2014-07-30,109.069999694824,109.440002441406,107.529998779297,108.120002746582,873500,104.130187988281
2014-07-31,107.919998168945,107.919998168945,105.639999389648,106.599998474121,1017600,102.666259765625
2014-08-01,106.550003051758,107.910003662109,104.76000213623,105.370002746582,899900,101.481666564941
2014-08-04,105.800003051758,106.620002746582,105.01000213623,106.449996948242,739200,102.52180480957
2014-08-05,106.400001525879,107.669998168945,105.809997558594,106.879997253418,748800,102.935920715332
2014-08-06,106.430000305176,108.029998779297,105.889999389648,106.800003051758,545900,102.858924865723
2014-08-07,107.25,108.190002441406,106.569999694824,107.449996948242,741000,103.484901428223
2014-08-08,107.349998474121,108.099998474121,105.160003662109,107.120002746582,652000,103.16707611084
2014-08-11,107.23999786377,108.040000915527,106.379997253418,106.900001525879,532500,102.955200195312
2014-08-12,107,107.669998168945,105.900001525879,107.209999084473,652800,103.253746032715
2014-08-13,107.309997558594,108.98999786377,107.309997558594,108.879997253418,640700,104.862129211426
2014-08-14,109.169998168945,110.330001831055,109.089996337891,109.919998168945,470700,105.863761901855
2014-08-15,110.089996337891,110.430000305176,108.650001525879,109.620002746582,301100,105.574813842773
2014-08-18,110.199996948242,111.699996948242,109.75,111.699996948242,457000,107.578056335449
2014-08-19,112.180000305176,112.430000305176,111.379997253418,112.190002441406,484400,108.049987792969
2014-08-20,111.76000213623,112.540000915527,110.889999389648,112.339996337891,421000,108.194465637207
2014-08-21,112.319999694824,112.870002746582,111.949996948242,112.379997253418,507100,108.232963562012
2014-08-22,112.440002441406,113.279998779297,112,113,500600,108.830093383789
2014-08-25,113.449996948242,113.639999389648,112.5,113.160003662109,426200,108.984222412109
2014-08-26,113.580001831055,114.120002746582,113.150001525879,113.639999389648,472100,109.446449279785
2014-08-27,113.660003662109,113.839996337891,112.910003662109,113.400001525879,585500,109.215339660645
2014-08-28,113.199996948242,113.73999786377,112.779998779297,113.569999694824,390800,109.475593566895
2014-08-29,113.430000305176,115.440002441406,113.349998474121,114.440002441406,441400,110.314231872559
2014-09-02,114.779998779297,115.25,113.169998168945,114.660003662109,606800,110.526290893555
2014-09-03,114.569999694824,115.639999389648,111.25,111.449996948242,1366600,107.432014465332
2014-09-04,111.26000213623,112.029998779297,105.400001525879,108,2855300,104.106391906738
2014-09-05,108.160003662109,108.639999389648,106.580001831055,107.550003051758,948000,103.672630310059
2014-09-08,107.709999084473,110.150001525879,107.709999084473,110.050003051758,1016400,106.08251953125
2014-09-09,110.480003356934,113.160003662109,110.160003662109,111.620002746582,1073900,107.595901489258
2014-09-10,112.040000915527,112.040000915527,110.080001831055,111.160003662109,618300,107.152488708496
2014-09-11,110.980003356934,113.610000610352,110.980003356934,113.25,712400,109.167144775391
2014-09-12,113.599998474121,113.900001525879,111.26000213623,111.709999084473,797500,107.682662963867
2014-09-15,112.430000305176,113.209999084473,110.220001220703,111.25,1334400,107.2392578125
2014-09-16,110.809997558594,112.800003051758,110.610000610352,112.069999694824,1407100,108.029685974121
2014-09-17,112.349998474121,112.870002746582,110.779998779297,111.669998168945,720800,107.644088745117
2014-09-18,111.889999389648,113.029998779297,111.48999786377,112.559997558594,872500,108.502006530762
2014-09-19,113.430000305176,114.680000305176,112.480003356934,113.930000305176,13966800,109.822624206543
2014-09-22,113.769996643066,114.440002441406,112.769996643066,113.190002441406,1241200,109.109313964844
2014-09-23,113.389999389648,113.879997253418,112.410003662109,112.790000915527,987900,108.723709106445
2014-09-24,113.019996643066,115.370002746582,112.269996643066,114.839996337891,780500,110.699813842773
2014-09-25,114.75,114.75,111.51000213623,111.730003356934,827100,107.701927185059
2014-09-26,111.75,112.620002746582,108.480003356934,109.029998779297,1840100,105.099273681641
2014-09-29,109.029998779297,109.930000305176,108.099998474121,109.550003051758,1706200,105.600517272949
2014-09-30,109.800003051758,110.169998168945,104.419998168945,104.5,2256000,100.732582092285
2014-10-01,104.620002746582,105.360000610352,102.610000610352,103.610000610352,1582900,99.8746795654297
2014-10-02,103.629997253418,106.01000213623,102.559997558594,105.75,1192700,101.937515258789
2014-10-03,106.73999786377,108.110000610352,106.029998779297,107.400001525879,989100,103.528030395508
2014-10-06,107.519996643066,108.110000610352,105.190002441406,105.470001220703,1254800,101.667625427246
2014-10-07,105.330001831055,107.029998779297,104.680000305176,105.720001220703,1073200,101.90860748291
2014-10-08,105.720001220703,108.220001220703,105.059997558594,108.169998168945,813400,104.270286560059
2014-10-09,107.809997558594,108.069999694824,104.25,104.319999694824,705200,100.559089660645
2014-10-10,104.389999389648,105.98999786377,103.779998779297,103.860000610352,756500,100.115646362305
2014-10-13,103.839996337891,105.150001525879,102.01000213623,102.139999389648,952900,98.4576873779297
2014-10-14,102.699996948242,104.720001220703,100.230003356934,102.930000305176,943300,99.2192001342773
2014-10-15,101.160003662109,101.5,97.1500015258789,100.26000213623,1785300,96.6454467773438
2014-10-16,101.029998779297,103.73999786377,100.269996643066,103.23999786377,1299000,99.5180130004883
2014-10-17,103.779998779297,105.069999694824,103.040000915527,103.309997558594,863200,99.5854797363281
2014-10-20,102.959999084473,104.980003356934,102.300003051758,104.910003662109,594600,101.127807617188
2014-10-21,105.76000213623,107.389999389648,105.550003051758,106.959999084473,767400,103.103927612305
2014-10-22,106.830001831055,107.099998474121,105,105.300003051758,769900,101.503753662109
2014-10-23,106.080001831055,107.709999084473,105.809997558594,106.580001831055,846600,102.737594604492
2014-10-24,106.819999694824,108.620002746582,105.769996643066,108.589996337891,835600,104.675132751465
2014-10-27,108.349998474121,109.139999389648,107.529998779297,108.419998168945,930100,104.511245727539
2014-10-28,108.779998779297,110.449996948242,103.830001831055,107.449996948242,1309500,103.576225280762
2014-10-29,107.309997558594,107.830001831055,104.23999786377,104.720001220703,1260100,100.94465637207
2014-10-30,104.690002441406,105.019996643066,101.290000915527,102.660003662109,1664100,98.9589233398438
2014-10-31,104.01000213623,104.220001220703,101.089996337891,103.709999084473,878700,99.9710693359375
2014-11-03,103.639999389648,107.790000915527,102.839996337891,103.440002441406,908700,99.7108154296875
2014-11-04,103.730003356934,103.779998779297,99.1800003051758,102.099998474121,1756000,98.4191207885742
2014-11-05,102.669998168945,102.669998168945,98.2399978637695,98.6999969482422,2036500,95.1416854858398
2014-11-06,99.0199966430664,100.830001831055,99.0199966430664,100.25,1230000,96.6358261108398
2014-11-07,100.139999389648,100.309997558594,95.629997253418,97.9300003051758,2942100,94.3994369506836
2014-11-10,98.4300003051758,99.3000030517578,97.4899978637695,97.8099975585938,1071400,94.2837829589844
2014-11-11,98.0500030517578,98.9000015258789,97.5899963378906,98.8199996948242,719200,95.2573471069336
2014-11-12,97.8000030517578,99.1900024414062,96.5100021362305,99.0599975585938,1546700,95.4887008666992
2014-11-13,99,99.5299987792969,98.0500030517578,98.8099975585938,1236900,95.2477111816406
2014-11-14,98.6100006103516,99.2300033569336,97.7600021362305,97.9300003051758,909300,94.3994369506836
2014-11-17,97.9499969482422,101.059997558594,97.8000030517578,100.930000305176,1241400,97.2913055419922
2014-11-18,101.169998168945,103.860000610352,100.73999786377,103.5,927400,99.7686386108398
2014-11-19,103.129997253418,103.849998474121,102.01000213623,102.209999084473,1102500,98.5251312255859
2014-11-20,101.550003051758,103.900001525879,101.430000305176,103.059997558594,1003400,99.3445053100586
2014-11-21,103.75,104.669998168945,102.980003356934,103.550003051758,916700,99.8168334960938
2014-11-24,103.379997253418,105.300003051758,103.080001831055,103.76000213623,1021100,100.01927947998
2014-11-25,103.720001220703,104.839996337891,103.459999084473,104.730003356934,732600,100.954292297363
2014-11-26,104.849998474121,105.190002441406,103.470001220703,104,555800,100.250610351562
2014-11-28,103.400001525879,105.040000915527,103.400001525879,104.620002746582,288300,100.945327758789
2014-12-01,104.900001525879,105.089996337891,103.230003356934,103.879997253418,555400,100.231330871582
2014-12-02,103.569999694824,104.730003356934,103.430000305176,104.339996337891,450200,100.675148010254
2014-12-03,104.290000915527,105.889999389648,104.290000915527,105.860000610352,588100,102.14176940918
2014-12-04,105.730003356934,107.730003356934,105.26000213623,106.919998168945,658200,103.164543151855
2014-12-05,107.139999389648,108.160003662109,106.650001525879,107.5,856900,103.724159240723
2014-12-08,107.839996337891,110.199996948242,107.300003051758,108.279998779297,710300,104.476768493652
2014-12-09,107.110000610352,107.379997253418,105.830001831055,107.300003051758,512000,103.531204223633
2014-12-10,106.940002441406,107.139999389648,105.550003051758,106.410003662109,807100,102.672454833984
2014-12-11,107.069999694824,108.98999786377,106.730003356934,108.150001525879,426300,104.351341247559
2014-12-12,107.160003662109,109.379997253418,106.580001831055,106.639999389648,1164000,102.894371032715
2014-12-15,106.769996643066,108,104.949996948242,106.449996948242,936500,102.711059570312
2014-12-16,105.98999786377,107.309997558594,104.23999786377,104.370002746582,836100,100.704116821289
2014-12-17,104.599998474121,106.069999694824,103.720001220703,105.599998474121,1023100,101.890907287598
2014-12-18,106.769996643066,109.669998168945,106.599998474121,109.669998168945,712900,105.817939758301
2014-12-19,110.129997253418,110.569999694824,109.389999389648,109.870002746582,1235500,106.010917663574
2014-12-22,109.919998168945,110.790000915527,109.529998779297,110.660003662109,468500,106.77320098877
2014-12-23,111.069999694824,111.379997253418,110.430000305176,110.879997253418,677000,106.985443115234
2014-12-24,111.01000213623,112.589996337891,111,111.870002746582,266900,107.940689086914
2014-12-26,112,112.75,111.830001831055,112.319999694824,485800,108.374877929688
2014-12-29,111.959999084473,112.419998168945,111.330001831055,111.629997253418,620600,107.709098815918
2014-12-30,111.370002746582,112.360000610352,110.839996337891,111.51000213623,585800,107.593322753906
2014-12-31,111.870002746582,112.180000305176,110.900001525879,111.26000213623,1030700,107.352127075195
2015-01-02,112.050003051758,112.540000915527,109.73999786377,110.970001220703,628500,107.072311401367
2015-01-05,110.419998168945,111.150001525879,107.76000213623,108.699996948242,801600,104.88200378418
2015-01-06,108.529998779297,110.040000915527,108.059997558594,108.73999786377,1022200,104.920639038086
2015-01-07,110.300003051758,112.029998779297,109.779998779297,111.98999786377,914500,108.056465148926
2015-01-08,112.650001525879,113.470001220703,112.099998474121,113.139999389648,1006000,109.166076660156
2015-01-09,113.330001831055,113.610000610352,112.269996643066,112.849998474121,747300,108.886260986328
2015-01-12,113.480003356934,113.620002746582,106.120002746582,106.23999786377,1161900,102.508422851562
2015-01-13,107.309997558594,107.879997253418,104.559997558594,106.25,1260500,102.518074035645
2015-01-14,105.199996948242,105.199996948242,102.559997558594,104.309997558594,1172400,100.646217346191
2015-01-15,104.370002746582,106.110000610352,103.370002746582,105.660003662109,846100,101.948822021484
2015-01-16,105.309997558594,108.370002746582,105.290000915527,108.220001220703,975500,104.418884277344
2015-01-20,108.51000213623,108.98999786377,106.150001525879,107.129997253418,938500,103.367164611816
2015-01-21,106.529998779297,108.959999084473,106.01000213623,108.290000915527,666100,104.486419677734
2015-01-22,108.660003662109,110.849998474121,107.690002441406,110.370002746582,628700,106.493370056152
2015-01-23,110.180000305176,110.930000305176,106.400001525879,106.51000213623,1153700,102.768936157227
2015-01-26,107.519996643066,107.930000305176,105.290000915527,107.839996337891,1108000,104.052215576172
