"Fecha","ESS.Open","ESS.High","ESS.Low","ESS.Close","ESS.Volume","ESS.Adjusted"
2014-06-12,184.259994506836,184.259994506836,178.399993896484,179.300003051758,509100,134.063064575195
2014-06-13,180.279998779297,180.279998779297,177.850006103516,179.380004882812,417300,134.122848510742
2014-06-16,179.529998779297,180.139999389648,177.619995117188,178.089996337891,371900,133.158309936523
2014-06-17,177.539993286133,179.710006713867,176.830001831055,179.210006713867,445700,133.995712280273
2014-06-18,179.130004882812,181.789993286133,178.380004882812,181.309997558594,496200,135.565963745117
2014-06-19,181.779998779297,183.449996948242,180.839996337891,183.080001831055,570800,136.889358520508
2014-06-20,183.119995117188,184.020004272461,181.570007324219,183.779998779297,696000,137.412689208984
2014-06-23,183.779998779297,184.970001220703,183.080001831055,183.929992675781,379300,137.52490234375
2014-06-24,183.699996948242,184.75,183.339996337891,184.610000610352,317300,138.03337097168
2014-06-25,184.309997558594,185.130004882812,184.309997558594,184.850006103516,428500,138.212783813477
2014-06-26,183.630004882812,183.850006103516,182.479995727539,183.699996948242,392800,138.325698852539
2014-06-27,183.75,184.869995117188,183.089996337891,184.520004272461,538200,138.943252563477
2014-06-30,184.550003051758,185.660003662109,183.360000610352,184.910003662109,819600,139.236877441406
2014-07-01,185.029998779297,186.5,184.270004272461,185.699996948242,424600,139.831695556641
2014-07-02,185.330001831055,185.440002441406,183.779998779297,185.440002441406,482400,139.635925292969
2014-07-03,185.190002441406,185.190002441406,183.619995117188,184.779998779297,353600,139.138946533203
2014-07-07,184.910003662109,185.860000610352,184.649993896484,185.800003051758,378800,139.907104492188
2014-07-08,185.869995117188,186.800003051758,185.779998779297,186.5,321100,140.434097290039
2014-07-09,186.910003662109,186.910003662109,185.229995727539,186.589996337891,346400,140.501907348633
2014-07-10,186.130004882812,187.919998168945,185.899993896484,187.460006713867,308900,141.157028198242
2014-07-11,187.539993286133,187.940002441406,186.690002441406,187.600006103516,247100,141.262405395508
2014-07-14,187.770004272461,189.179992675781,186.899993896484,189.110000610352,350700,142.3994140625
2014-07-15,189.110000610352,189.839996337891,188.589996337891,189.5,215200,142.693130493164
2014-07-16,190,190.050003051758,188.960006713867,189.529998779297,236200,142.715713500977
2014-07-17,188.690002441406,189.929992675781,188.690002441406,189.070007324219,280500,142.369293212891
2014-07-18,189.449996948242,191.220001220703,189.270004272461,191.100006103516,289500,143.897918701172
2014-07-21,191.020004272461,191.020004272461,190.029998779297,190.190002441406,146300,143.212677001953
2014-07-22,190.960006713867,191.690002441406,190.589996337891,191.330001831055,224600,144.071060180664
2014-07-23,191.789993286133,191.949996948242,190.729995727539,191.520004272461,214200,144.214172363281
2014-07-24,191.990005493164,192.580001831055,190.639999389648,192.270004272461,308100,144.778930664062
2014-07-25,191.979995727539,192.550003051758,190.610000610352,190.779998779297,239900,143.656951904297
2014-07-28,190.779998779297,193.5,189.789993286133,193.020004272461,194000,145.343612670898
2014-07-29,192.770004272461,193.490005493164,191.770004272461,192.119995117188,197400,144.665985107422
2014-07-30,191.949996948242,193.919998168945,191.949996948242,193.300003051758,276800,145.554504394531
2014-07-31,191.009994506836,192.679992675781,189.550003051758,189.570007324219,324600,142.745834350586
2014-08-01,189.619995117188,191.860000610352,189.009994506836,189.75,277500,142.881378173828
2014-08-04,189.910003662109,191.669998168945,188.440002441406,191.179992675781,247000,143.958160400391
2014-08-05,190.300003051758,191.479995727539,188.630004882812,188.860000610352,300200,142.211181640625
2014-08-06,188.75,189.380004882812,187.910003662109,188.339996337891,295200,141.819625854492
2014-08-07,189.360000610352,189.970001220703,186.960006713867,187.770004272461,363100,141.390487670898
2014-08-08,188.399993896484,188.839996337891,186.199996948242,187.550003051758,4e+05,141.22477722168
2014-08-11,187.690002441406,189.080001831055,187.529998779297,188.279998779297,270100,141.774444580078
2014-08-12,188.039993286133,188.860000610352,187.639999389648,187.929992675781,307800,141.510925292969
2014-08-13,188.550003051758,191.649993896484,187.919998168945,190.899993896484,389600,143.747329711914
2014-08-14,191,191.179992675781,189.139999389648,189.740005493164,267200,142.873825073242
2014-08-15,190,190.169998168945,189.080001831055,189.910003662109,425600,143.001861572266
2014-08-18,190.639999389648,191.800003051758,190.080001831055,191.649993896484,302800,144.312042236328
2014-08-19,191.759994506836,192.75,190.910003662109,192.240005493164,239700,144.756362915039
2014-08-20,192.229995727539,193.800003051758,190.770004272461,193.330001831055,274300,145.577102661133
2014-08-21,193.25,194.940002441406,193.130004882812,193.470001220703,267300,145.682525634766
2014-08-22,193.009994506836,193.449996948242,191.190002441406,191.809997558594,191600,144.432540893555
2014-08-25,192.5,192.970001220703,190.789993286133,191.690002441406,156800,144.342224121094
2014-08-26,191.789993286133,192.929992675781,190.929992675781,191.940002441406,164100,144.530456542969
2014-08-27,191.830001831055,192.960006713867,191.830001831055,192.960006713867,382400,145.298477172852
2014-08-28,192.619995117188,193.679992675781,192.039993286133,192.270004272461,234900,144.778930664062
2014-08-29,193.029998779297,193.779998779297,192.380004882812,193.449996948242,346600,145.667465209961
2014-09-02,193.339996337891,194.190002441406,192.580001831055,193.070007324219,347200,145.38134765625
2014-09-03,193.869995117188,194.460006713867,193.119995117188,193.990005493164,246300,146.074081420898
2014-09-04,193.429992675781,194.869995117188,192.220001220703,193.910003662109,437700,146.013809204102
2014-09-05,194.039993286133,195.639999389648,193.800003051758,195.509994506836,433900,147.218627929688
2014-09-08,195.830001831055,196.080001831055,195.029998779297,195.289993286133,284600,147.052978515625
2014-09-09,194.800003051758,195.710006713867,193.75,194.410003662109,219100,146.39030456543
2014-09-10,194.419998168945,194.419998168945,189.759994506836,189.949996948242,465800,143.031982421875
2014-09-11,190.110000610352,191.029998779297,188.630004882812,189.360000610352,291800,142.58772277832
2014-09-12,188.740005493164,188.740005493164,181.619995117188,183.160003662109,549800,137.919097900391
2014-09-15,183.630004882812,184.869995117188,181.429992675781,182.339996337891,342900,137.301635742188
2014-09-16,182.550003051758,183.600006103516,181.720001220703,183.199996948242,334400,137.94921875
2014-09-17,184.270004272461,184.809997558594,182.860000610352,183.339996337891,409400,138.054641723633
2014-09-18,183.520004272461,184.070007324219,181,181.169998168945,277400,136.420654296875
2014-09-19,181.600006103516,182.770004272461,180.660003662109,182.669998168945,1053500,137.550140380859
2014-09-22,182.199996948242,182.600006103516,181.080001831055,181.410003662109,341400,136.601348876953
2014-09-23,181.360000610352,182.679992675781,180.839996337891,180.880004882812,304800,136.202270507812
2014-09-24,180.910003662109,182.809997558594,179.460006713867,180.399993896484,353300,135.840805053711
2014-09-25,180.360000610352,181,179.029998779297,179.830001831055,258600,135.411666870117
2014-09-26,178.320007324219,180.979995727539,177.679992675781,180.539993286133,256200,136.936218261719
2014-09-29,179.160003662109,179.910003662109,178.070007324219,179.820007324219,254400,136.390075683594
2014-09-30,180.039993286133,180.649993896484,178.270004272461,178.75,330400,135.578491210938
2014-10-01,178.75,180.389999389648,178.300003051758,179.25,326300,135.957672119141
2014-10-02,179.009994506836,179.529998779297,177.410003662109,178.630004882812,404200,135.487442016602
2014-10-03,179.520004272461,180.309997558594,178.309997558594,179.949996948242,220600,136.488677978516
2014-10-06,180.669998168945,181.880004882812,179.940002441406,180.279998779297,231000,136.738983154297
2014-10-07,179.800003051758,180.300003051758,176.699996948242,176.740005493164,495400,134.053955078125
2014-10-08,177.220001220703,181.360000610352,176.869995117188,181.25,435800,137.474685668945
2014-10-09,181.460006713867,183.820007324219,181.229995727539,181.550003051758,420500,137.702255249023
2014-10-10,182.070007324219,183.820007324219,182.029998779297,182.130004882812,367400,138.142196655273
2014-10-13,181.960006713867,184.770004272461,181.960006713867,183.75,311800,139.370910644531
2014-10-14,183.990005493164,188.039993286133,183.039993286133,186.970001220703,508800,141.81315612793
2014-10-15,186.009994506836,188.759994506836,184.660003662109,187.449996948242,479600,142.177291870117
2014-10-16,185.699996948242,187.869995117188,183.839996337891,187.529998779297,393900,142.237945556641
2014-10-17,187.869995117188,188.600006103516,185.210006713867,186.710006713867,322400,141.616027832031
2014-10-20,186.740005493164,189.839996337891,186.279998779297,189.649993896484,289900,143.845977783203
2014-10-21,190.139999389648,192.029998779297,189.520004272461,191.880004882812,254800,145.537368774414
2014-10-22,192,193.520004272461,191.440002441406,192.960006713867,275800,146.356506347656
2014-10-23,193.199996948242,194.470001220703,192.279998779297,194.289993286133,357300,147.365310668945
2014-10-24,194.059997558594,194.679992675781,192.369995117188,194.110000610352,251200,147.228775024414
2014-10-27,194.350006103516,195.199996948242,193.809997558594,195.119995117188,259500,147.994842529297
2014-10-28,195.139999389648,195.839996337891,194.300003051758,195.839996337891,221100,148.540924072266
2014-10-29,195.419998168945,196.830001831055,194.389999389648,195.800003051758,332000,148.510620117188
2014-10-30,194.759994506836,196.759994506836,194.009994506836,196.759994506836,261200,149.238739013672
2014-10-31,199.100006103516,201.759994506836,196.759994506836,201.759994506836,557900,153.031143188477
2014-11-03,201.380004882812,203.740005493164,200.619995117188,203.580001831055,511500,154.411590576172
2014-11-04,203.660003662109,204.789993286133,202,204.559997558594,300100,155.154861450195
2014-11-05,204.880004882812,205.210006713867,201.419998168945,202.679992675781,412700,153.728912353516
2014-11-06,202.919998168945,204.130004882812,201.059997558594,201.360000610352,276200,152.727722167969
2014-11-07,201.350006103516,201.770004272461,199.929992675781,200.539993286133,481100,152.105804443359
2014-11-10,200.509994506836,203.210006713867,200.100006103516,202.880004882812,423100,153.880615234375
2014-11-11,202.699996948242,203.020004272461,200.789993286133,202.330001831055,226200,153.463500976562
2014-11-12,201.910003662109,203.529998779297,199.869995117188,200.440002441406,254000,152.029968261719
2014-11-13,201.25,202.589996337891,200.020004272461,200.520004272461,467700,152.090606689453
2014-11-14,200.889999389648,201.960006713867,198.490005493164,199.070007324219,256600,150.990798950195
2014-11-17,199.559997558594,201.199996948242,198.800003051758,200.520004272461,261600,152.090606689453
2014-11-18,200.490005493164,202.039993286133,200.289993286133,201.210006713867,221100,152.61393737793
2014-11-19,201.690002441406,201.690002441406,197.759994506836,197.860000610352,308600,150.073089599609
2014-11-20,198.5,198.949996948242,196.839996337891,197.850006103516,372000,150.065521240234
2014-11-21,199.520004272461,200.600006103516,199.190002441406,200.369995117188,911200,151.976852416992
2014-11-24,200.800003051758,202.470001220703,200.210006713867,200.600006103516,351000,152.151275634766
2014-11-25,200.300003051758,200.839996337891,199.929992675781,200.130004882812,417100,151.794799804688
2014-11-26,200.869995117188,202.460006713867,200.630004882812,202.210006713867,265700,153.372482299805
2014-11-28,203.270004272461,205.139999389648,201.899993896484,202.410003662109,193800,153.524108886719
2014-12-01,202.029998779297,203.720001220703,201.270004272461,201.529998779297,298400,152.856689453125
2014-12-02,201.309997558594,203.580001831055,199.300003051758,203.240005493164,246900,154.153671264648
2014-12-03,202.850006103516,203.350006103516,201.330001831055,202.289993286133,205600,153.433135986328
2014-12-04,202.259994506836,203.410003662109,201.130004882812,203.220001220703,288200,154.13850402832
2014-12-05,200.5,202.669998168945,199.820007324219,202.029998779297,321200,153.235900878906
2014-12-08,202.639999389648,205.399993896484,201.589996337891,203.75,198500,154.540542602539
2014-12-09,202.660003662109,205.820007324219,202.160003662109,205.279998779297,303500,155.700958251953
2014-12-10,205.300003051758,206.360000610352,203.949996948242,205.630004882812,290700,155.96647644043
2014-12-11,206.550003051758,207.039993286133,204.779998779297,205.929992675781,307300,156.194000244141
2014-12-12,205.509994506836,206.880004882812,203.809997558594,203.820007324219,383500,154.593612670898
2014-12-15,203.919998168945,204.649993896484,200.679992675781,201.440002441406,481400,152.788391113281
2014-12-16,201.580001831055,203.669998168945,199.830001831055,201.679992675781,315600,152.970443725586
2014-12-17,201.839996337891,205.080001831055,201.429992675781,204.970001220703,474200,155.465835571289
2014-12-18,204.860000610352,208.25,204.800003051758,208.25,454200,157.953704833984
2014-12-19,208.25,209.509994506836,207.740005493164,208.160003662109,635900,157.885452270508
2014-12-22,208.889999389648,213.210006713867,207.940002441406,212.860000610352,448600,161.450225830078
2014-12-23,213.610000610352,214.429992675781,212.309997558594,212.580001831055,356700,161.237899780273
2014-12-24,212.649993896484,213.570007324219,210.559997558594,210.720001220703,122300,159.8271484375
2014-12-26,210.570007324219,212.289993286133,210.570007324219,211.529998779297,136200,160.441497802734
2014-12-29,211.389999389648,213.190002441406,209.830001831055,211.5,368400,160.418716430664
2014-12-30,209.850006103516,211.589996337891,208.990005493164,209.970001220703,212500,160.243270874023
2014-12-31,211.160003662109,211.910003662109,206.350006103516,206.600006103516,251600,157.671325683594
2015-01-02,207.820007324219,210.690002441406,207.259994506836,210.350006103516,258700,160.533203125
2015-01-05,209.660003662109,212.220001220703,209.289993286133,211.190002441406,350700,161.174301147461
2015-01-06,210.589996337891,214.570007324219,210.589996337891,214.229995727539,470400,163.494338989258
2015-01-07,214.220001220703,217.690002441406,213.529998779297,217.460006713867,620500,165.959335327148
2015-01-08,218.210006713867,219.119995117188,216.25,218.860000610352,379800,167.027862548828
2015-01-09,219.399993896484,221.559997558594,218.279998779297,220.619995117188,335900,168.370986938477
2015-01-12,221.5,223.660003662109,220.889999389648,222.039993286133,282300,169.454635620117
2015-01-13,222.190002441406,223.660003662109,220.399993896484,222.440002441406,388900,169.759994506836
2015-01-14,221.639999389648,225.940002441406,220.619995117188,225.440002441406,312000,172.049499511719
2015-01-15,225.919998168945,227.610000610352,225.490005493164,227.270004272461,401200,173.446136474609
2015-01-16,226.789993286133,228.339996337891,225.789993286133,228.169998168945,536500,174.132949829102
2015-01-20,230.160003662109,230.419998168945,225.199996948242,226.110000610352,330400,172.560836791992
2015-01-21,226.130004882812,226.270004272461,224.399993896484,225.830001831055,381900,172.347137451172
2015-01-22,225.919998168945,229.179992675781,225.270004272461,228.820007324219,486000,174.629028320312
2015-01-23,229.300003051758,229.679992675781,226.830001831055,227.860000610352,427900,173.896392822266
2015-01-26,228.240005493164,230.490005493164,227.720001220703,230.110000610352,436200,175.613479614258
2015-01-27,228.970001220703,231.990005493164,228.5,229.289993286133,408700,174.987655639648
2015-01-28,229.789993286133,231.690002441406,227.25,227.309997558594,489500,173.476638793945
2015-01-29,226.919998168945,229.740005493164,225.929992675781,229.520004272461,393100,175.163208007812
2015-01-30,228.979995727539,229.619995117188,225.220001220703,226.050003051758,1474800,172.515029907227
2015-02-02,225.949996948242,226.759994506836,220.589996337891,226.380004882812,541300,172.766845703125
