"Fecha","FFIV.Open","FFIV.High","FFIV.Low","FFIV.Close","FFIV.Volume","FFIV.Adjusted"
2013-12-17,83.7300033569336,85.1399993896484,83.629997253418,84.25,1701000,84.25
2013-12-18,83.9499969482422,84.2600021362305,82.5299987792969,84.1100006103516,1435300,84.1100006103516
2013-12-19,83.5800018310547,85.5299987792969,83.5800018310547,84.9800033569336,1367100,84.9800033569336
2013-12-20,85.8199996948242,88.5,85.1500015258789,88.0999984741211,3313700,88.0999984741211
2013-12-23,88.5,89.8499984741211,87.9199981689453,89.5100021362305,2078000,89.5100021362305
2013-12-24,89.5,89.9499969482422,89.3300018310547,89.4400024414062,533000,89.4400024414062
2013-12-26,89.5,89.8499984741211,89.0999984741211,89.2799987792969,905800,89.2799987792969
2013-12-27,89.2200012207031,89.8300018310547,89,89.2200012207031,702100,89.2200012207031
2013-12-30,89.2699966430664,90.7900009155273,88.8899993896484,89.8899993896484,930200,89.8899993896484
2013-12-31,90.1999969482422,91.2799987792969,89.7699966430664,90.8600006103516,953100,90.8600006103516
2014-01-02,90.4199981689453,90.4700012207031,88.4499969482422,88.8899993896484,1039500,88.8899993896484
2014-01-03,89.0800018310547,89.2900009155273,87.8199996948242,88.0299987792969,1067300,88.0299987792969
2014-01-06,89.2600021362305,89.6500015258789,87.5199966430664,87.7799987792969,1797900,87.7799987792969
2014-01-07,88.120002746582,90.2600021362305,87.6999969482422,89.6399993896484,1728300,89.6399993896484
2014-01-08,89.620002746582,90.5699996948242,88.5199966430664,89.370002746582,1663800,89.370002746582
2014-01-09,89.7399978637695,89.7399978637695,87.4700012207031,88.0599975585938,1064600,88.0599975585938
2014-01-10,88.3300018310547,88.5400009155273,87.5599975585938,88.5199966430664,941000,88.5199966430664
2014-01-13,91.0800018310547,93.5,90.7200012207031,92.0100021362305,4484700,92.0100021362305
2014-01-14,92.2200012207031,94.9800033569336,91.9899978637695,94.5199966430664,2215000,94.5199966430664
2014-01-15,95,98.1699981689453,94.7099990844727,97.5,2483800,97.5
2014-01-16,97.4400024414062,98.1800003051758,96.9100036621094,97.75,1152200,97.75
2014-01-17,97.5100021362305,97.75,96.4000015258789,96.9199981689453,1440700,96.9199981689453
2014-01-21,97.8300018310547,98.6500015258789,97.370002746582,98.1999969482422,2166800,98.1999969482422
2014-01-22,98,98.870002746582,97.1600036621094,97.4800033569336,2956000,97.4800033569336
2014-01-23,107.98999786377,109,102.389999389648,102.48999786377,7226100,102.48999786377
2014-01-24,102.169998168945,106.120002746582,101,104.910003662109,4481600,104.910003662109
2014-01-27,105.230003356934,108.139999389648,104.709999084473,106.5,3837300,106.5
2014-01-28,106.230003356934,110.419998168945,106.059997558594,109.73999786377,3910100,109.73999786377
2014-01-29,107.180000305176,109.080001831055,106.720001220703,107.480003356934,2955500,107.480003356934
2014-01-30,108.25,110.900001525879,107.25,109.949996948242,2248700,109.949996948242
2014-01-31,109.690002441406,109.690002441406,106.5,107.019996643066,2797100,107.019996643066
2014-02-03,104.580001831055,106.699996948242,103.819999694824,104.930000305176,2649200,104.930000305176
2014-02-04,105.26000213623,107,104.639999389648,106.470001220703,2289400,106.470001220703
2014-02-05,105.629997253418,105.949996948242,102.23999786377,103.949996948242,2231400,103.949996948242
2014-02-06,104,106.76000213623,103.98999786377,106.069999694824,1453100,106.069999694824
2014-02-07,106.819999694824,107.400001525879,105.370002746582,107.279998779297,1626400,107.279998779297
2014-02-10,107.5,110.650001525879,107.430000305176,109.5,1764600,109.5
2014-02-11,109.330001831055,112.589996337891,109.029998779297,112.26000213623,2553000,112.26000213623
2014-02-12,112.5,114.25,111.069999694824,111.550003051758,2177000,111.550003051758
2014-02-13,110.25,111.75,108.800003051758,111.73999786377,2374500,111.73999786377
2014-02-14,111.839996337891,112.410003662109,111,111.910003662109,1078100,111.910003662109
2014-02-18,111.690002441406,112.48999786377,111.349998474121,112.120002746582,1057500,112.120002746582
2014-02-19,112.230003356934,112.589996337891,109.430000305176,109.650001525879,1497100,109.650001525879
2014-02-20,109.819999694824,111.300003051758,108.919998168945,110.519996643066,1074000,110.519996643066
2014-02-21,112.5,112.98999786377,109.699996948242,110.279998779297,1356900,110.279998779297
2014-02-24,110.269996643066,113.769996643066,110.209999084473,111.910003662109,1097900,111.910003662109
2014-02-25,112.449996948242,113,109.76000213623,110.220001220703,990700,110.220001220703
2014-02-26,110.410003662109,114.76000213623,110.029998779297,113.889999389648,1719300,113.889999389648
2014-02-27,113.360000610352,114.860000610352,112.559997558594,114.51000213623,1166000,114.51000213623
2014-02-28,114.860000610352,114.860000610352,111.069999694824,112.339996337891,1749400,112.339996337891
2014-03-03,110.300003051758,111.589996337891,108.540000915527,111.180000305176,1560200,111.180000305176
2014-03-04,112.769996643066,113.529998779297,111.940002441406,113.120002746582,1019600,113.120002746582
2014-03-05,113.330001831055,115.540000915527,112.589996337891,114.660003662109,1406500,114.660003662109
2014-03-06,114.23999786377,115.099998474121,112.25,114.769996643066,1106600,114.769996643066
2014-03-07,115.949996948242,116.709999084473,113.970001220703,114.779998779297,1733700,114.779998779297
2014-03-10,113.919998168945,114.919998168945,111.5,111.970001220703,1430700,111.970001220703
2014-03-11,112.949996948242,114.849998474121,111.440002441406,111.930000305176,1545900,111.930000305176
2014-03-12,111.309997558594,112.230003356934,110.779998779297,111.620002746582,1236100,111.620002746582
2014-03-13,111.73999786377,112.069999694824,106.5,107.5,2488500,107.5
2014-03-14,107.529998779297,109.129997253418,107.050003051758,107.470001220703,1511100,107.470001220703
2014-03-17,108.150001525879,111.099998474121,107.870002746582,110.370002746582,1567400,110.370002746582
2014-03-18,110.23999786377,111.540000915527,109.839996337891,110.779998779297,891800,110.779998779297
2014-03-19,111.48999786377,114.839996337891,111.069999694824,113.459999084473,1768100,113.459999084473
2014-03-20,112.629997253418,114.849998474121,112.190002441406,114.089996337891,1092100,114.089996337891
2014-03-21,115.190002441406,115.190002441406,112.190002441406,112.830001831055,1853900,112.830001831055
2014-03-24,112.639999389648,112.76000213623,107,107.870002746582,2103800,107.870002746582
2014-03-25,108.75,111,107.190002441406,108.830001831055,1349500,108.830001831055
2014-03-26,109.589996337891,110,103.830001831055,104.650001525879,2003100,104.650001525879
2014-03-27,104.330001831055,108.089996337891,103.139999389648,106.309997558594,1918700,106.309997558594
2014-03-28,106.680000305176,107.73999786377,104.029998779297,105.139999389648,1339700,105.139999389648
2014-03-31,106.199996948242,107.430000305176,105.980003356934,106.629997253418,2051000,106.629997253418
2014-04-01,107.050003051758,110.830001831055,107.050003051758,109.660003662109,1637700,109.660003662109
2014-04-02,109.519996643066,110.470001220703,108.349998474121,109.230003356934,1170500,109.230003356934
2014-04-03,109.150001525879,109.230003356934,106.410003662109,106.970001220703,1501400,106.970001220703
2014-04-04,107.309997558594,108.099998474121,103.300003051758,104.440002441406,3244500,104.440002441406
2014-04-07,104.129997253418,106.73999786377,103.690002441406,105.349998474121,1700500,105.349998474121
2014-04-08,105.190002441406,108.120002746582,104.900001525879,107.449996948242,1662200,107.449996948242
2014-04-09,107.580001831055,109.919998168945,106.919998168945,109.75,1448100,109.75
2014-04-10,109.48999786377,109.529998779297,103.839996337891,104.279998779297,1713200,104.279998779297
2014-04-11,103.389999389648,105.389999389648,102.51000213623,103.01000213623,1473400,103.01000213623
2014-04-14,105.790000915527,109.449996948242,105.330001831055,107.050003051758,2178700,107.050003051758
2014-04-15,106.76000213623,108.5,104.660003662109,107.730003356934,1519400,107.730003356934
2014-04-16,108.389999389648,109.430000305176,106.349998474121,108.309997558594,880800,108.309997558594
2014-04-17,108.309997558594,108.699996948242,106.459999084473,108.400001525879,1042700,108.400001525879
2014-04-21,108.419998168945,109.440002441406,106.870002746582,108.769996643066,1128500,108.769996643066
2014-04-22,108.860000610352,110.360000610352,107.800003051758,109.220001220703,850900,109.220001220703
2014-04-23,109,109,106.51000213623,108.190002441406,1551100,108.190002441406
2014-04-24,112.839996337891,112.839996337891,104.029998779297,105.980003356934,2950200,105.980003356934
2014-04-25,105.330001831055,105.879997253418,102.889999389648,103.519996643066,1235300,103.519996643066
2014-04-28,103.849998474121,104.23999786377,99.2600021362305,102.339996337891,1803900,102.339996337891
2014-04-29,102.970001220703,105.73999786377,102.080001831055,105.269996643066,1873100,105.269996643066
2014-04-30,104.930000305176,105.819999694824,103.980003356934,105.169998168945,1651700,105.169998168945
2014-05-01,104.650001525879,107.330001831055,104.290000915527,106.699996948242,1635000,106.699996948242
2014-05-02,105.269996643066,106.98999786377,103.599998474121,103.720001220703,1753300,103.720001220703
2014-05-05,103.099998474121,104.23999786377,102.73999786377,103.830001831055,1198300,103.830001831055
2014-05-06,103.800003051758,104.319999694824,103.050003051758,103.160003662109,1102800,103.160003662109
2014-05-07,103.01000213623,103.309997558594,99.9499969482422,100.910003662109,1959300,100.910003662109
2014-05-08,100.730003356934,103.379997253418,99.9300003051758,101.330001831055,1108300,101.330001831055
2014-05-09,101.419998168945,102.819999694824,99.9599990844727,102.709999084473,1124700,102.709999084473
2014-05-12,102.349998474121,105.849998474121,101.650001525879,105.440002441406,1214800,105.440002441406
2014-05-13,105.389999389648,105.5,103.959999084473,104.819999694824,775300,104.819999694824
2014-05-14,104.830001831055,105.120002746582,103.26000213623,103.430000305176,801200,103.430000305176
2014-05-15,104.110000610352,104.5,101.160003662109,103.26000213623,1241200,103.26000213623
2014-05-16,102.849998474121,103.050003051758,100.730003356934,102.620002746582,919500,102.620002746582
2014-05-19,102.809997558594,107.620002746582,102.599998474121,107.220001220703,1625200,107.220001220703
2014-05-20,106.660003662109,107.160003662109,104.980003356934,105.919998168945,944100,105.919998168945
2014-05-21,106,107.279998779297,105.639999389648,106.98999786377,854900,106.98999786377
2014-05-22,106.819999694824,108.650001525879,106.51000213623,107.629997253418,887500,107.629997253418
2014-05-23,107.529998779297,108.319999694824,106.459999084473,107.75,2093500,107.75
2014-05-27,108.169998168945,109.970001220703,107.650001525879,109.680000305176,980800,109.680000305176
2014-05-28,109.860000610352,110.75,108.169998168945,108.48999786377,1051900,108.48999786377
2014-05-29,109.080001831055,110.480003356934,108.330001831055,110.449996948242,685100,110.449996948242
2014-05-30,110.660003662109,110.660003662109,108.309997558594,108.550003051758,1041600,108.550003051758
2014-06-02,108.930000305176,109.769996643066,107.699996948242,109.569999694824,848700,109.569999694824
2014-06-03,108.370002746582,110.5,108.220001220703,110.069999694824,811900,110.069999694824
2014-06-04,109.5,111,108.730003356934,108.980003356934,1036700,108.980003356934
2014-06-05,109.440002441406,111.449996948242,108.800003051758,110.940002441406,976000,110.940002441406
2014-06-06,111.220001220703,112.5,110.580001831055,111.360000610352,641200,111.360000610352
2014-06-09,111.76000213623,112.389999389648,111.080001831055,111.370002746582,1001600,111.370002746582
2014-06-10,111.550003051758,112.830001831055,111.089996337891,112.589996337891,780500,112.589996337891
2014-06-11,111.959999084473,113.389999389648,111.849998474121,112.370002746582,529900,112.370002746582
2014-06-12,112.190002441406,112.639999389648,111,111.540000915527,618800,111.540000915527
2014-06-13,111.629997253418,112.540000915527,111.040000915527,112.300003051758,599400,112.300003051758
2014-06-16,111.76000213623,113.800003051758,111.75,113.360000610352,787900,113.360000610352
2014-06-17,112.98999786377,114.139999389648,112.809997558594,113.559997558594,484400,113.559997558594
2014-06-18,113.180000305176,113.720001220703,110.849998474121,112.540000915527,1125000,112.540000915527
2014-06-19,112.970001220703,113.26000213623,109.25,109.519996643066,1488600,109.519996643066
2014-06-20,109.089996337891,109.360000610352,108.169998168945,108.809997558594,1666700,108.809997558594
2014-06-23,109.050003051758,109.26000213623,108.5,108.809997558594,766900,108.809997558594
2014-06-24,108.900001525879,110.830001831055,108.639999389648,109.459999084473,1207100,109.459999084473
2014-06-25,108.940002441406,109.830001831055,108.370002746582,108.889999389648,749500,108.889999389648
2014-06-26,109.099998474121,109.529998779297,106.569999694824,107.160003662109,1105200,107.160003662109
2014-06-27,107.48999786377,111.25,107.330001831055,111.110000610352,2000500,111.110000610352
2014-06-30,110.930000305176,112.480003356934,110.660003662109,111.440002441406,851800,111.440002441406
2014-07-01,112,112.919998168945,111.449996948242,112.190002441406,646700,112.190002441406
2014-07-02,111.949996948242,112.709999084473,111.160003662109,111.51000213623,631800,111.51000213623
2014-07-03,111.790000915527,112.629997253418,111.589996337891,112.360000610352,295800,112.360000610352
2014-07-07,111.360000610352,114.580001831055,111.290000915527,112.23999786377,820400,112.23999786377
2014-07-08,111.940002441406,112.220001220703,108.199996948242,109.160003662109,1422000,109.160003662109
2014-07-09,110,112.680000305176,109.660003662109,111.75,835100,111.75
2014-07-10,109.599998474121,112.169998168945,109.199996948242,111.290000915527,749600,111.290000915527
2014-07-11,110.860000610352,112.059997558594,109.73999786377,110.199996948242,1241900,110.199996948242
2014-07-14,109.48999786377,112.809997558594,109.209999084473,109.839996337891,1183400,109.839996337891
2014-07-15,111.059997558594,111.900001525879,109.569999694824,110.720001220703,1661700,110.720001220703
2014-07-16,111.569999694824,111.980003356934,109.430000305176,109.690002441406,979300,109.690002441406
2014-07-17,109.269996643066,111.180000305176,109.089996337891,109.419998168945,795200,109.419998168945
2014-07-18,109.809997558594,110.779998779297,109.309997558594,110.190002441406,872400,110.190002441406
2014-07-21,110.089996337891,110.519996643066,108.800003051758,109.199996948242,925200,109.199996948242
2014-07-22,109.919998168945,112.650001525879,109.209999084473,112.120002746582,928100,112.120002746582
2014-07-23,110.51000213623,112.029998779297,110.309997558594,110.809997558594,1464600,110.809997558594
2014-07-24,112.5,117.769996643066,112.319999694824,113.230003356934,4458700,113.230003356934
2014-07-25,113.080001831055,113.370002746582,112.180000305176,112.410003662109,980700,112.410003662109
2014-07-28,112.169998168945,114.139999389648,108.029998779297,113.309997558594,885700,113.309997558594
2014-07-29,113.440002441406,114.970001220703,113.309997558594,114.290000915527,1072500,114.290000915527
2014-07-30,114.940002441406,116.110000610352,114.580001831055,115.669998168945,1129200,115.669998168945
2014-07-31,114.860000610352,114.860000610352,112.470001220703,112.589996337891,1365400,112.589996337891
2014-08-01,109.01000213623,113.370002746582,109.01000213623,112.199996948242,1126600,112.199996948242
2014-08-04,111.199996948242,112.959999084473,111.169998168945,112.379997253418,936700,112.379997253418
2014-08-05,111.779998779297,114.309997558594,111.5,113.76000213623,1048000,113.76000213623
2014-08-06,114.199996948242,115.180000305176,113.019996643066,114.029998779297,808600,114.029998779297
2014-08-07,114.5,114.5,112.339996337891,112.480003356934,738700,112.480003356934
2014-08-08,112.290000915527,114.730003356934,111.01000213623,114.330001831055,826500,114.330001831055
2014-08-11,114.900001525879,117.73999786377,114.849998474121,116.76000213623,1537500,116.76000213623
2014-08-12,116.800003051758,116.930000305176,113.089996337891,113.660003662109,1176500,113.660003662109
2014-08-13,114.440002441406,115.360000610352,113.830001831055,115.069999694824,496600,115.069999694824
2014-08-14,115.319999694824,115.319999694824,113.980003356934,114.680000305176,570000,114.680000305176
2014-08-15,115.449996948242,115.860000610352,113.099998474121,114.01000213623,747200,114.01000213623
2014-08-18,114.949996948242,117.309997558594,114.720001220703,116.569999694824,689100,116.569999694824
2014-08-19,116.669998168945,120.580001831055,116.599998474121,120.019996643066,1562700,120.019996643066
2014-08-20,121.449996948242,123.25,119.620002746582,122.569999694824,2911800,122.569999694824
2014-08-21,123.589996337891,123.589996337891,121.620002746582,122.089996337891,913800,122.089996337891
2014-08-22,122.449996948242,122.620002746582,121.01000213623,121.639999389648,672300,121.639999389648
2014-08-25,122.269996643066,123,121.050003051758,121.550003051758,672600,121.550003051758
2014-08-26,121.98999786377,124.370002746582,121.709999084473,123.860000610352,916500,123.860000610352
2014-08-27,124.360000610352,124.800003051758,123.379997253418,123.660003662109,482600,123.660003662109
2014-08-28,123.290000915527,124.309997558594,122.400001525879,123.660003662109,803300,123.660003662109
2014-08-29,124.220001220703,124.550003051758,123.209999084473,124.190002441406,528500,124.190002441406
2014-09-02,124.5,125.98999786377,124.209999084473,125.730003356934,653900,125.730003356934
2014-09-03,125.730003356934,126.099998474121,123.790000915527,123.910003662109,741200,123.910003662109
2014-09-04,123.889999389648,124.419998168945,122.860000610352,123,676700,123
2014-09-05,122.940002441406,124.370002746582,122.790000915527,123.709999084473,618300,123.709999084473
2014-09-08,123.559997558594,124.889999389648,123.370002746582,123.830001831055,721400,123.830001831055
2014-09-09,123.419998168945,124.819999694824,122.910003662109,123.029998779297,871700,123.029998779297
2014-09-10,123.660003662109,125.23999786377,122.309997558594,125.190002441406,819300,125.190002441406
2014-09-11,125.430000305176,127.040000915527,125.220001220703,126.120002746582,923400,126.120002746582
2014-09-12,125.699996948242,125.980003356934,124.309997558594,125.080001831055,786300,125.080001831055
2014-09-15,126.120002746582,126.720001220703,123.690002441406,123.870002746582,718800,123.870002746582
2014-09-16,123.220001220703,126.150001525879,123.209999084473,125.819999694824,616600,125.819999694824
2014-09-17,125.690002441406,126.889999389648,124.970001220703,125.440002441406,708100,125.440002441406
2014-09-18,126.129997253418,127.819999694824,125.610000610352,127.639999389648,838600,127.639999389648
2014-09-19,128.25,128.300003051758,124.319999694824,124.839996337891,1544900,124.839996337891
2014-09-22,124.23999786377,124.720001220703,121.620002746582,122.199996948242,876000,122.199996948242
2014-09-23,121.580001831055,122.089996337891,120.470001220703,120.519996643066,1039800,120.519996643066
2014-09-24,120.699996948242,122.120002746582,120.360000610352,122.080001831055,764700,122.080001831055
2014-09-25,122.269996643066,122.449996948242,119.059997558594,119.709999084473,564700,119.709999084473
2014-09-26,120.080001831055,121.51000213623,120.080001831055,121.040000915527,574200,121.040000915527
2014-09-29,118.379997253418,119.589996337891,117.599998474121,119.160003662109,755400,119.160003662109
2014-09-30,119.400001525879,120.040000915527,118.129997253418,118.73999786377,713900,118.73999786377
2014-10-01,118.5,118.639999389648,116.300003051758,117.080001831055,1036000,117.080001831055
2014-10-02,117.019996643066,119.209999084473,116.48999786377,118.709999084473,745500,118.709999084473
2014-10-03,121,123.550003051758,120.779998779297,122.650001525879,1085500,122.650001525879
2014-10-06,122.709999084473,123.379997253418,121.440002441406,122.160003662109,732000,122.160003662109
2014-10-07,120.949996948242,120.949996948242,117.790000915527,117.910003662109,1033700,117.910003662109
2014-10-08,117.76000213623,119.330001831055,114.529998779297,119.029998779297,1155600,119.029998779297
2014-10-09,118.120002746582,118.889999389648,114.680000305176,115.309997558594,1489500,115.309997558594
2014-10-10,113.470001220703,113.550003051758,106.860000610352,107.110000610352,2759400,107.110000610352
2014-10-13,107.220001220703,112.360000610352,106.819999694824,109.110000610352,2041900,109.110000610352
2014-10-14,112.76000213623,112.76000213623,108.290000915527,109.819999694824,1188600,109.819999694824
2014-10-15,107.73999786377,111.940002441406,107.220001220703,110.300003051758,1138500,110.300003051758
2014-10-16,108,110.080001831055,107.5,109.73999786377,924100,109.73999786377
2014-10-17,111.25,114.519996643066,110.800003051758,113.699996948242,1091900,113.699996948242
2014-10-20,113.019996643066,113.309997558594,110.75,112.879997253418,1113200,112.879997253418
2014-10-21,113.459999084473,116.889999389648,112.970001220703,116.610000610352,815400,116.610000610352
2014-10-22,116.300003051758,116.959999084473,112.669998168945,112.73999786377,977300,112.73999786377
2014-10-23,114.5,115.809997558594,113.720001220703,114.569999694824,880800,114.569999694824
2014-10-24,114.75,115.620002746582,113.370002746582,114.900001525879,876200,114.900001525879
2014-10-27,114.830001831055,116.050003051758,113.529998779297,115.589996337891,790100,115.589996337891
2014-10-28,116.569999694824,120.48999786377,115.529998779297,120.25,911600,120.25
2014-10-29,119.410003662109,119.959999084473,115.680000305176,117.120002746582,2188600,117.120002746582
2014-10-30,123,123.830001831055,120.01000213623,121.779998779297,3487100,121.779998779297
2014-10-31,123.889999389648,124,122.01000213623,122.980003356934,1356700,122.980003356934
2014-11-03,122,125.440002441406,122,124.370002746582,1312600,124.370002746582
2014-11-04,124.879997253418,126.650001525879,124.400001525879,125.639999389648,1386300,125.639999389648
2014-11-05,126.650001525879,126.650001525879,124.580001831055,125.419998168945,968200,125.419998168945
2014-11-06,125.660003662109,126.349998474121,125.01000213623,125.209999084473,883800,125.209999084473
2014-11-07,125.220001220703,126.690002441406,124.199996948242,126.660003662109,907100,126.660003662109
2014-11-10,126.660003662109,127.150001525879,124.25,126.589996337891,816200,126.589996337891
2014-11-11,127.120002746582,127.709999084473,125.849998474121,126.569999694824,697600,126.569999694824
2014-11-12,125.639999389648,126.290000915527,124.629997253418,125.76000213623,725600,125.76000213623
2014-11-13,126.029998779297,126.519996643066,125.230003356934,126.150001525879,639600,126.150001525879
2014-11-14,126.5,128.929992675781,124.76000213623,128.880004882812,1315300,128.880004882812
2014-11-17,128.830001831055,128.830001831055,126.48999786377,127.860000610352,911000,127.860000610352
2014-11-18,127.919998168945,128.850006103516,127.51000213623,127.839996337891,622700,127.839996337891
2014-11-19,128.110000610352,128.149993896484,126.080001831055,126.389999389648,644600,126.389999389648
2014-11-20,126.410003662109,127.98999786377,124.599998474121,127.970001220703,904600,127.970001220703
2014-11-21,129.490005493164,129.729995727539,127.940002441406,128.729995727539,1158800,128.729995727539
2014-11-24,129.130004882812,130.339996337891,128.470001220703,130.210006713867,664400,130.210006713867
2014-11-25,130.300003051758,130.860000610352,129.169998168945,130.169998168945,852000,130.169998168945
2014-11-26,130.210006713867,130.639999389648,128.649993896484,129.089996337891,763400,129.089996337891
2014-11-28,129.449996948242,130.580001831055,128.529998779297,129.190002441406,502100,129.190002441406
2014-12-01,129.610000610352,129.610000610352,126.830001831055,128.070007324219,786600,128.070007324219
2014-12-02,127.51000213623,129.25,126.470001220703,128.729995727539,534300,128.729995727539
2014-12-03,127.76000213623,131.389999389648,127.76000213623,130.949996948242,823400,130.949996948242
2014-12-04,130.919998168945,132.580001831055,130.479995727539,132.309997558594,717800,132.309997558594
2014-12-05,132.309997558594,133.259994506836,131.690002441406,133.259994506836,670800,133.259994506836
2014-12-08,133,133.229995727539,130.539993286133,131.289993286133,764100,131.289993286133
2014-12-09,130.369995117188,132.360000610352,128.580001831055,132.210006713867,620100,132.210006713867
2014-12-10,132.25,133.699996948242,130.470001220703,130.710006713867,786500,130.710006713867
2014-12-11,131.699996948242,133.699996948242,131.699996948242,132.380004882812,658800,132.380004882812
2014-12-12,130.910003662109,131.960006713867,130.070007324219,130.539993286133,793900,130.539993286133
2014-12-15,130.770004272461,131.270004272461,128.410003662109,130.259994506836,953300,130.259994506836
2014-12-16,130.619995117188,131.5,128.179992675781,128.270004272461,679700,128.270004272461
2014-12-17,128.5,130.389999389648,127.480003356934,129.949996948242,612100,129.949996948242
2014-12-18,132.559997558594,132.850006103516,130.779998779297,132.839996337891,596500,132.839996337891
2014-12-19,133.399993896484,135,132.179992675781,132.75,3759400,132.75
2014-12-22,132.940002441406,133.429992675781,132.259994506836,132.970001220703,772900,132.970001220703
2014-12-23,133.820007324219,134.979995727539,132.429992675781,133.940002441406,523600,133.940002441406
2014-12-24,133.960006713867,136.110000610352,133.759994506836,135.110000610352,273200,135.110000610352
2014-12-26,135.690002441406,135.979995727539,133.460006713867,133.660003662109,355400,133.660003662109
2014-12-29,133.320007324219,134.479995727539,132.860000610352,133.820007324219,379900,133.820007324219
2014-12-30,133.009994506836,134.419998168945,132.619995117188,132.710006713867,439600,132.710006713867
2014-12-31,133.130004882812,133.619995117188,130.369995117188,130.470001220703,432200,130.470001220703
2015-01-02,131.720001220703,132.399993896484,128.440002441406,130.330001831055,496300,130.330001831055
2015-01-05,132.190002441406,132.990005493164,128.970001220703,129.759994506836,1355100,129.759994506836
2015-01-06,128,129.470001220703,126.690002441406,126.730003356934,958500,126.730003356934
2015-01-07,127.550003051758,129.429992675781,127.26000213623,128.350006103516,666000,128.350006103516
2015-01-08,129.800003051758,131.070007324219,128.729995727539,129.649993896484,1092000,129.649993896484
2015-01-09,129.820007324219,130.550003051758,128.309997558594,129.889999389648,722500,129.889999389648
2015-01-12,130.449996948242,130.449996948242,127.379997253418,127.919998168945,665300,127.919998168945
2015-01-13,128.669998168945,132.220001220703,127.48999786377,128.669998168945,848500,128.669998168945
2015-01-14,125.059997558594,126.050003051758,122.110000610352,125.599998474121,1375200,125.599998474121
2015-01-15,126.599998474121,127.669998168945,124.110000610352,124.220001220703,869900,124.220001220703
2015-01-16,124.459999084473,126.449996948242,123.970001220703,126.290000915527,790700,126.290000915527
2015-01-20,127.26000213623,127.300003051758,125.199996948242,126.25,1017400,126.25
2015-01-21,126.75,127.669998168945,125.120002746582,125.949996948242,3366800,125.949996948242
2015-01-22,108.650001525879,114.620002746582,108.599998474121,113.400001525879,9268900,113.400001525879
2015-01-23,113.150001525879,115.300003051758,112.5,114.849998474121,2103100,114.849998474121
