"Fecha","EXC.Open","EXC.High","EXC.Low","EXC.Close","EXC.Volume","EXC.Adjusted"
2014-01-03,19.1868762969971,19.2368049621582,18.8659057617188,18.9871616363525,14238572,13.4790143966675
2014-01-06,18.9800281524658,19.1583442687988,18.9372329711914,19.1084175109863,10398213,13.565092086792
2014-01-07,19.2368049621582,19.2582035064697,19.0370903015137,19.2082748413086,9877791,13.6359872817993
2014-01-08,19.251070022583,19.3223972320557,19.0870189666748,19.1654777526855,8159920,13.6056032180786
2014-01-09,19.1726112365723,19.3295288085938,19.1155490875244,19.2796001434326,7916253,13.6866188049316
2014-01-10,19.3723258972168,19.6790294647217,19.3295288085938,19.3794574737549,7839844,13.7575054168701
2014-01-13,19.358060836792,19.3865909576416,19.1726112365723,19.2439365386963,6173146,13.6612977981567
2014-01-14,19.251070022583,19.429386138916,19.1512126922607,19.1797428131104,7606411,13.6157264709473
2014-01-15,19.1797428131104,19.3152637481689,19.0584888458252,19.0941505432129,6632582,13.5549650192261
2014-01-16,19.1654777526855,19.5720405578613,19.1226825714111,19.5506420135498,7360500,13.879035949707
2014-01-17,19.6005706787109,19.6504993438721,19.3009986877441,19.4008560180664,6394382,13.7726993560791
2014-01-21,19.4507846832275,19.8145503997803,19.429386138916,19.8074188232422,10385035,14.0613193511963
2014-01-22,19.7574882507324,20.0927257537842,19.7289581298828,20.0641937255859,10799185,14.2435960769653
2014-01-23,19.9572048187256,20.2567768096924,19.9144077301025,20.1997146606445,12266098,14.339804649353
2014-01-24,20.1212558746338,20.7988586425781,20.1141223907471,20.1640510559082,19305119,14.3144865036011
2014-01-27,20.2924385070801,20.2924385070801,20.0285301208496,20.1141223907471,11601550,14.2790470123291
2014-01-28,20.2496433258057,20.2710418701172,19.9001426696777,20.0427951812744,8324936,14.2284135818481
2014-01-29,20.0142650604248,20.1569194793701,19.9358062744141,20.106990814209,8559771,14.2739772796631
2014-01-30,20.1854496002197,20.7417964935303,20.1426525115967,20.6776027679443,13984249,14.6790637969971
2014-01-31,20.5420837402344,20.9058494567871,20.5278167724609,20.6847362518311,14598045,14.6841325759888
2014-02-03,20.7703285217285,20.970043182373,20.4707565307617,20.6633377075195,20164686,14.6689367294312
2014-02-04,20.8345222473145,20.8630523681641,20.5563488006592,20.6205425262451,13155807,14.6385564804077
2014-02-05,20.5206851959229,20.7417964935303,20.3780307769775,20.5848789215088,13922982,14.6132364273071
2014-02-06,20.5492153167725,21.3124103546143,20.5492153167725,21.034236907959,19296006,14.9322385787964
2014-02-07,21.1840229034424,21.1840229034424,20.7417964935303,20.9985733032227,12314467,14.9069232940674
2014-02-10,20.9343795776367,21.0770320892334,20.8487873077393,20.970043182373,9996540,14.8866682052612
2014-02-11,20.9201145172119,21.1269607543945,20.7845935821533,21.0199718475342,10666837,14.9221096038818
2014-02-12,20.7988586425781,20.8059902191162,20.5349502563477,20.641939163208,7646368,14.8095235824585
2014-02-13,20.5991439819336,21.105562210083,20.5777454376221,20.970043182373,13681978,15.0449314117432
2014-02-14,20.92724609375,21.255350112915,20.8701858520508,21.212553024292,9988128,15.2189111709595
2014-02-18,21.2268180847168,21.5263900756836,21.141227722168,21.433666229248,12045003,15.377552986145
2014-02-19,21.3694725036621,21.6333808898926,21.2196865081787,21.3694725036621,9838535,15.3314933776855
2014-02-20,21.3552074432373,21.5977172851562,21.2054214477539,21.5620536804199,8677258,15.4696617126465
2014-02-21,21.5834522247314,21.9044227600098,21.4693298339844,21.6975746154785,11753527,15.5668888092041
2014-02-24,21.6975746154785,22.0756053924561,21.6619129180908,21.676176071167,14485324,15.551531791687
2014-02-25,21.6547794342041,21.9258193969727,21.5335235595703,21.6547794342041,8005981,15.5361890792847
2014-02-26,21.7118396759033,21.8616256713867,21.6405143737793,21.6975746154785,5092344,15.5668888092041
2014-02-27,21.6547794342041,21.7403717041016,21.3694725036621,21.5192584991455,8495699,15.4389619827271
2014-02-28,21.604850769043,21.8116989135742,21.5763206481934,21.6904411315918,6388073,15.5617752075195
2014-03-03,21.5691871643066,21.6405143737793,21.4122676849365,21.4194011688232,5231002,15.367317199707
2014-03-04,21.5905857086182,21.7546367645264,21.4194011688232,21.6833095550537,7578932,15.5566558837891
2014-03-05,21.6904411315918,21.7546367645264,21.5335235595703,21.5977172851562,5500326,15.4952478408813
2014-03-06,21.5406551361084,21.676176071167,21.1198291778564,21.2624816894531,9988829,15.2547407150269
2014-03-07,21.1697578430176,21.2767486572266,20.7845935821533,21.2696151733398,11254976,15.2598533630371
2014-03-10,21.2624816894531,21.3694725036621,21.1126956939697,21.3124103546143,6055378,15.2905654907227
2014-03-11,21.497859954834,21.497859954834,21.1697578430176,21.2838802337646,4229834,15.2700853347778
2014-03-12,21.2196865081787,21.5335235595703,21.1697578430176,21.5263900756836,4643144,15.4440784454346
2014-03-13,21.5192584991455,21.8830242156982,21.5049934387207,21.7617683410645,6674081,15.6129465103149
2014-03-14,21.7047080993652,22.0185451507568,21.6405143737793,21.8544940948486,7203476,15.6794738769531
2014-03-17,21.9186878204346,22.1540660858154,21.7689018249512,22.1255340576172,7941349,15.873929977417
2014-03-18,22.175464630127,22.2967185974121,22.0470752716064,22.2182598114014,5839751,15.9404592514038
2014-03-19,22.246789932251,22.4893016815186,22.0399436950684,22.1540660858154,12237357,15.894401550293
2014-03-20,22.0613403320312,22.425106048584,21.8116989135742,22.3751773834229,10399615,16.0530414581299
2014-03-21,23.2524967193604,23.4450778961182,22.7746086120605,23.216833114624,19887230,16.6568813323975
2014-03-24,23.2239665985107,23.5164051055908,23.1954345703125,23.4878730773926,13150760,16.8513431549072
2014-03-25,23.4736099243164,23.5592002868652,23.1597728729248,23.4878730773926,9085801,16.8513431549072
2014-03-26,23.4878730773926,23.5378036499023,22.8673324584961,23.1383743286133,14597624,16.6005935668945
2014-03-27,23.1526393890381,23.4736099243164,22.931526184082,23.4094142913818,8697728,16.7950572967529
2014-03-28,23.3666191101074,23.7731819152832,23.2738933563232,23.744649887085,10095522,17.0355625152588
2014-03-31,23.8231105804443,24.2082748413086,23.7660484313965,23.9372329711914,10912187,17.1737308502197
2014-04-01,23.965763092041,24.0156917572021,23.6162624359131,23.8873043060303,6132348,17.1379051208496
2014-04-02,23.894437789917,24.0798854827881,23.7018547058105,23.9015693664551,10867743,17.1481456756592
2014-04-03,23.9443645477295,24.1583442687988,23.8231105804443,24.0941505432129,7532806,17.286304473877
2014-04-04,24.1298141479492,24.8787441253662,24.0941505432129,24.5863056182861,17295352,17.6394062042236
2014-04-07,24.5720405578613,24.9857349395752,24.5720405578613,24.7432231903076,11597344,17.7519874572754
2014-04-08,24.6219692230225,25.356632232666,24.4935817718506,25.3495006561279,15602297,18.1869602203369
2014-04-09,25.3780307769775,25.4992866516113,24.8573474884033,25.1711845397949,14122066,18.0590324401855
2014-04-10,25.2139797210693,25.4279594421387,24.9358062744141,25.0285301208496,8470183,17.9566822052002
2014-04-11,24.9928665161133,25.1925811767578,24.9572048187256,25.0784587860107,8436815,17.9925022125244
2014-04-14,25.0713272094727,25.1997146606445,25.0071334838867,25.1711845397949,10478828,18.0590324401855
2014-04-15,25.2781734466553,25.6776027679443,25.2425117492676,25.6776027679443,10175155,18.4223594665527
2014-04-16,25.6134090423584,25.855920791626,25.5135517120361,25.8487873077393,5057154,18.5451717376709
2014-04-17,25.7631950378418,25.9058494567871,25.5349502563477,25.7203998565674,9086923,18.4530601501465
2014-04-21,25.6704711914062,25.970043182373,25.5064182281494,25.6348075866699,5770492,18.3916530609131
2014-04-22,25.5991439819336,25.748929977417,25.4279594421387,25.5991439819336,6024815,18.3660678863525
2014-04-23,25.6704711914062,25.9914417266846,25.5563488006592,25.6062774658203,6573698,18.3711814880371
2014-04-24,25.7061347961426,25.8416557312012,25.463623046875,25.6847362518311,8321431,18.4274730682373
2014-04-25,25.6847362518311,25.8915824890137,25.6062774658203,25.8630523681641,7160154,18.5554065704346
2014-04-28,25.8987159729004,26.105562210083,25.8416557312012,26.0413684844971,6916767,18.6833400726318
2014-04-29,25.9914417266846,26.0699005126953,25.6633377075195,25.8059902191162,10601223,18.5144691467285
2014-04-30,24.4079895019531,25.2211132049561,24.4079895019531,24.9857349395752,31543738,17.9259757995605
2014-05-01,25.285306930542,25.8202571868896,25.2211132049561,25.6704711914062,20643749,18.4172382354736
2014-05-02,25.6633377075195,25.8844509124756,25.2211132049561,25.5634803771973,14183613,18.3404788970947
2014-05-05,25.5135517120361,25.9486446380615,25.4422245025635,25.8487873077393,8605756,18.5451717376709
2014-05-06,26.0841655731201,26.0984306335449,25.6633377075195,25.7061347961426,12161649,18.4428253173828
2014-05-07,25.6633377075195,26.2767486572266,25.6633377075195,26.2196865081787,9929525,18.8112812042236
2014-05-08,26.1483592987061,26.1697578430176,25.7845935821533,26.0199718475342,7065519,18.667989730835
2014-05-09,26.0128383636475,26.1911544799805,25.8131237030029,25.8202571868896,9175249,18.5247058868408
2014-05-12,25.855920791626,25.9629096984863,25.2068462371826,25.2496433258057,10343395,18.1153259277344
2014-05-13,25.3637657165527,25.5064182281494,25.2282447814941,25.4136943817139,9293718,18.2330169677734
2014-05-14,25.2496433258057,25.3138370513916,24.7717552185059,24.821683883667,11407373,17.9645805358887
2014-05-15,24.8359489440918,24.9072742462158,24.6219692230225,24.643367767334,9342648,17.835521697998
2014-05-16,24.6291007995605,24.6718978881836,24.4365196228027,24.5149784088135,12655293,17.742603302002
2014-05-19,24.4864482879639,24.6148357391357,24.1797428131104,24.2296714782715,10373678,17.5361175537109
2014-05-20,24.2011413574219,24.4008560180664,24.0870189666748,24.1726112365723,9320356,17.4948177337646
2014-05-21,24.2011413574219,24.2225399017334,23.894437789917,24.1797428131104,10840825,17.4999771118164
2014-05-22,24.1298141479492,24.5149784088135,24.0798854827881,24.3937225341797,8286942,17.6548480987549
2014-05-23,24.3009986877441,24.5577754974365,24.2796001434326,24.358060836792,7558603,17.629035949707
2014-05-27,24.7289581298828,25.641939163208,24.7218265533447,25.2353782653809,19136879,18.2639942169189
2014-05-28,25.0641937255859,25.7346649169922,25.0570602416992,25.6704711914062,15739273,18.5788860321045
2014-05-29,25.7417964935303,26.105562210083,25.5991439819336,25.7203998565674,18553367,18.6150188446045
2014-05-30,25.7631950378418,26.2838802337646,25.7203998565674,26.2696151733398,11534815,19.0125141143799
2014-06-02,26.1198291778564,26.1911544799805,25.9058494567871,26.105562210083,8255817,18.8937854766846
2014-06-03,26.1269607543945,26.5691871643066,26.034236907959,26.5263900756836,10626880,19.1983528137207
2014-06-04,26.4479312896729,26.5977172851562,26.319543838501,26.5834522247314,7484998,19.2396545410156
2014-06-05,26.4621963500977,26.7903003692627,26.4550647735596,26.71897315979,16734412,19.3377380371094
2014-06-06,26.7546367645264,26.9115543365479,26.6333808898926,26.6833095550537,7139124,19.3119220733643
2014-06-09,26.5763206481934,26.7118396759033,26.4122676849365,26.4479312896729,7382792,19.1415748596191
2014-06-10,26.5192584991455,26.676176071167,26.433666229248,26.5049934387207,6316431,19.1828689575195
2014-06-11,25.7417964935303,26.3480739593506,25.4778881072998,25.4992866516113,21537524,18.4549884796143
2014-06-12,24.9857349395752,25.2068462371826,24.8288154602051,25.0142650604248,62259595,18.1039638519287
2014-06-13,25.0213985443115,25.5634803771973,24.8716125488281,25.4778881072998,22954385,18.4395065307617
2014-06-16,25.6205425262451,26.0271034240723,25.5634803771973,25.7560634613037,22608091,18.6408367156982
2014-06-17,25.8416557312012,26.034236907959,25.7845935821533,25.8844509124756,16439431,18.7337512969971
2014-06-18,25.8487873077393,26.3338088989258,25.8487873077393,26.2838802337646,12774884,19.0228424072266
2014-06-19,26.3480739593506,26.5834522247314,26.319543838501,26.5121269226074,11454200,19.1880321502686
2014-06-20,26.5335235595703,26.5549221038818,26.1340942382812,26.2196865081787,11185296,18.9763813018799
2014-06-23,26.3552074432373,26.4407997131348,25.641939163208,25.8773174285889,9898400,18.7285938262939
2014-06-24,25.8273887634277,25.9129810333252,25.7417964935303,25.8273887634277,10678613,18.6924533843994
2014-06-25,25.7845935821533,25.9415111541748,25.6918697357178,25.8345222473145,7685203,18.6976165771484
2014-06-26,25.8987159729004,25.970043182373,25.6633377075195,25.7560634613037,8485325,18.6408367156982
2014-06-27,25.6490726470947,25.9129810333252,25.6490726470947,25.8844509124756,6703242,18.7337512969971
2014-06-30,25.9985733032227,26.1840229034424,25.855920791626,26.0199718475342,8788577,18.8318367004395
2014-07-01,25.7346649169922,25.8630523681641,25.356632232666,25.463623046875,9845825,18.429178237915
2014-07-02,25.356632232666,25.3851642608643,24.4864482879639,24.6718978881836,15575940,17.8561725616455
2014-07-03,24.5149784088135,24.5149784088135,24.1084175109863,24.2296714782715,11238853,17.5361175537109
2014-07-07,24.2938652038574,24.6148357391357,24.2724685668945,24.5078468322754,14809466,17.7374420166016
2014-07-08,24.5934371948242,24.6219692230225,24.4008560180664,24.4793148040771,10135058,17.7167911529541
2014-07-09,24.5149784088135,24.5934371948242,24.358060836792,24.4365196228027,10630665,17.6858158111572
2014-07-10,24.358060836792,24.5863056182861,24.358060836792,24.5078468322754,10481913,17.7374420166016
2014-07-11,24.3651924133301,24.5149784088135,24.0513553619385,24.0941505432129,12867977,17.4380283355713
2014-07-14,24.2154064178467,24.2154064178467,23.4379463195801,23.4593448638916,14356760,16.9785976409912
2014-07-15,23.4664764404297,23.5805988311768,23.3309555053711,23.4308128356934,12720626,16.9579410552979
2014-07-16,23.4593448638916,23.502140045166,23.2738933563232,23.4950065612793,12414710,17.0044059753418
2014-07-17,23.4165477752686,23.609130859375,22.7888736724854,22.7888736724854,14148003,16.4933471679688
2014-07-18,22.9529247283936,23.0741806030273,22.7318115234375,22.888729095459,14216280,16.565616607666
2014-07-21,22.995719909668,23.0527820587158,22.7175464630127,22.9885883331299,11724786,16.6378879547119
2014-07-22,23.0028533935547,23.0385150909424,22.6533527374268,22.6676177978516,12308719,16.4055824279785
2014-07-23,22.7104148864746,22.8031387329102,22.5962905883789,22.6533527374268,6405317,16.3952655792236
2014-07-24,22.3680458068848,22.7817401885986,22.3038520812988,22.6890163421631,8643470,16.4210739135742
2014-07-25,22.6319541931152,22.817403793335,22.3823108673096,22.4322395324707,5171978,16.2352313995361
2014-07-28,22.4037094116211,22.9172611236572,22.3823108673096,22.7888736724854,7968127,16.4933471679688
2014-07-29,22.7817401885986,22.860200881958,22.4179744720459,22.4465045928955,8822506,16.2455596923828
2014-07-30,22.5606288909912,22.5820255279541,22.004280090332,22.1184024810791,11183193,16.0080947875977
2014-07-31,22.0613403320312,22.4607696533203,21.9686164855957,22.1683311462402,12949012,16.0442352294922
2014-08-01,22.2111263275146,22.8815975189209,22.182596206665,22.4964332580566,13647489,16.2816982269287
2014-08-04,22.4821681976318,22.4893016815186,21.8687591552734,22.3680458068848,14131599,16.188777923584
2014-08-05,22.3109836578369,22.5106983184814,22.139799118042,22.2039947509766,9370828,16.0700454711914
2014-08-06,22.139799118042,22.2895851135254,21.9186878204346,22.2396583557129,15998362,16.095853805542
2014-08-07,22.2967185974121,22.6818828582764,22.2610569000244,22.5106983184814,10153004,16.2920227050781
2014-08-08,22.5392303466797,22.931526184082,22.5106983184814,22.9101276397705,8366715,16.5811061859131
2014-08-11,22.9529247283936,23.0599136352539,22.8316688537598,22.9029960632324,6948452,16.5759429931641
2014-08-12,22.8673324584961,22.9386596679688,22.6818828582764,22.7318115234375,6968921,16.4520473480225
2014-08-13,22.5249633789062,22.6248226165771,22.3466472625732,22.4322395324707,4867604,16.3946990966797
2014-08-14,22.5035667419434,22.7674751281738,22.467903137207,22.7032814025879,4555098,16.592794418335
2014-08-15,22.7175464630127,22.9671897888184,22.5677604675293,22.6818828582764,7867043,16.5771522521973
2014-08-18,22.7746086120605,22.8958625793457,22.6319541931152,22.6961479187012,5660435,16.5875816345215
2014-08-19,22.7603416442871,22.824535369873,22.5962905883789,22.7960052490234,6895737,16.6605625152588
2014-08-20,22.8102703094482,22.8388023376465,22.7175464630127,22.817403793335,3592765,16.6762008666992
2014-08-21,22.7746086120605,23.1740379333496,22.7746086120605,23.0028533935547,8290026,16.8117427825928
2014-08-22,22.9600563049316,23.2667617797852,22.9529247283936,23.102710723877,7726702,16.8847179412842
2014-08-25,23.1526393890381,23.4807415008545,23.0813121795654,23.4165477752686,6354144,17.1140918731689
2014-08-26,23.4308128356934,23.566333770752,23.0242519378662,23.0456485748291,5750724,16.8430099487305
2014-08-27,23.0670471191406,23.3808841705322,23.0670471191406,23.3737525939941,6371529,17.0828113555908
2014-08-28,23.2667617797852,23.6590576171875,23.1811695098877,23.5378036499023,5617954,17.2027072906494
2014-08-29,23.566333770752,23.8373756408691,23.5235385894775,23.8373756408691,5078324,17.42165184021
2014-09-02,23.8445072174072,23.8659057617188,23.2524967193604,23.4165477752686,9171604,17.1140918731689
2014-09-03,23.5592002868652,23.787446975708,23.5235385894775,23.7232513427734,6228105,17.3382434844971
2014-09-04,23.6305274963379,23.9300994873047,23.57346534729,23.9300994873047,11444806,17.4894237518311
2014-09-05,23.8801708221436,24.1726112365723,23.8088455200195,24.1155490875244,8537479,17.6249580383301
2014-09-08,24.1155490875244,24.2154064178467,23.7660484313965,23.8516407012939,4934900,17.4320831298828
2014-09-09,23.7517833709717,23.7517833709717,23.5449352264404,23.6233959197998,6189690,17.265266418457
2014-09-10,23.637659072876,23.6447925567627,23.2453632354736,23.566333770752,7972894,17.2235622406006
2014-09-11,23.5877323150635,23.894437789917,23.566333770752,23.7161197662354,5982194,17.3330307006836
2014-09-12,23.6019973754883,23.6519260406494,23.2382316589355,23.4379463195801,7226749,17.1297245025635
2014-09-15,23.4664764404297,23.8159770965576,23.4664764404297,23.7018547058105,6466445,17.3226089477539
2014-09-16,23.6875896453857,24.1726112365723,23.6019973754883,24.1226825714111,6737451,17.6301689147949
2014-09-17,24.1726112365723,24.251070022583,23.9372329711914,24.0228252410889,8304326,17.5571880340576
2014-09-18,23.9871616363525,24.2439365386963,23.9728965759277,24.0941505432129,8317365,17.6093158721924
2014-09-19,24.1298141479492,24.5506420135498,24.1155490875244,24.5435085296631,12694970,17.9377346038818
2014-09-22,24.4222545623779,24.9001426696777,24.3081302642822,24.4579162597656,12214504,17.8751754760742
2014-09-23,24.4008560180664,24.5292434692383,24.2154064178467,24.3366622924805,8663098,17.7865581512451
2014-09-24,24.358060836792,24.3723258972168,24.1369476318359,24.1868762969971,10139825,17.6770820617676
2014-09-25,24.1868762969971,24.2796001434326,23.965763092041,23.965763092041,5694223,17.5154857635498
2014-09-26,24.029956817627,24.0941505432129,23.8088455200195,24.0370903015137,4839704,17.5676116943359
2014-09-29,23.9229679107666,24.3723258972168,23.8231105804443,24.3295288085938,7383773,17.7813396453857
2014-09-30,24.4507846832275,24.6647644042969,24.2582035064697,24.3152637481689,9670575,17.770923614502
2014-10-01,24.3865909576416,25.2139797210693,24.3723258972168,24.6576328277588,13159172,18.0211448669434
2014-10-02,24.5863056182861,24.9429397583008,24.536376953125,24.7717552185059,8976165,18.1045475006104
2014-10-03,24.8145503997803,24.9001426696777,24.5007133483887,24.8787441253662,5158379,18.1827449798584
2014-10-06,24.9500713348389,24.9857349395752,24.6861629486084,24.8145503997803,3766333,18.1358280181885
2014-10-07,24.7503566741943,25.2639083862305,24.6718978881836,24.7931537628174,8409757,18.1201858520508
2014-10-08,24.8787441253662,25.5777454376221,24.8288154602051,25.5563488006592,11210112,18.6779747009277
2014-10-09,25.570613861084,25.6633377075195,24.8074188232422,24.821683883667,12518178,18.1410369873047
2014-10-10,24.9358062744141,25.2353782653809,24.8074188232422,24.8430805206299,14674173,18.1566791534424
2014-10-13,24.8858776092529,25.0713272094727,24.3152637481689,24.3295288085938,11908027,17.7813396453857
2014-10-14,24.3794574737549,24.8858776092529,24.2938652038574,24.7075614929199,12689222,18.0576286315918
2014-10-15,24.8359489440918,24.9714698791504,23.7517833709717,24.2011413574219,17027290,17.6875095367432
2014-10-16,23.8516407012939,24.5720405578613,23.5877323150635,24.3152637481689,11852087,17.770923614502
2014-10-17,24.4935817718506,24.7931537628174,24.2082748413086,24.5221118927002,8622020,17.9221000671387
2014-10-20,24.5007133483887,24.9714698791504,24.4864482879639,24.9572048187256,6187026,18.2400894165039
2014-10-21,25.106990814209,25.2139797210693,24.7289581298828,24.9643363952637,7898447,18.2452983856201
2014-10-22,24.8430805206299,25.2496433258057,24.821683883667,24.8787441253662,8719178,18.1827449798584
2014-10-23,24.9928665161133,25.1854496002197,24.8502140045166,24.8787441253662,7929011,18.1827449798584
2014-10-24,24.9572048187256,25.6633377075195,24.9072742462158,25.4850215911865,9363537,18.6258430480957
2014-10-27,25.3637657165527,25.5991439819336,24.9857349395752,25.106990814209,7454855,18.3495597839355
2014-10-28,25.1997146606445,25.4921531677246,25.0499286651611,25.4921531677246,8161322,18.6310520172119
2014-10-29,25.5420837402344,25.641939163208,24.8716125488281,25.1640510559082,8968173,18.3912582397461
2014-10-30,25.3209705352783,26.2410831451416,25.2924385070801,26.1768894195557,10859051,19.1315002441406
2014-10-31,26.3124103546143,26.3124103546143,25.8202571868896,26.0984306335449,9439946,19.0741558074951
2014-11-03,26.0699005126953,26.2767486572266,25.8059902191162,25.9629096984863,7875034,18.9751091003418
2014-11-04,25.9201145172119,26.105562210083,25.6918697357178,26.0128383636475,7796382,19.0116004943848
2014-11-05,26.2268180847168,26.890157699585,26.0627670288086,26.7617683410645,13005092,19.5589580535889
2014-11-06,26.7118396759033,26.8687591552734,26.4122676849365,26.7047080993652,13197447,19.5172576904297
2014-11-07,26.7332382202148,27.0328102111816,26.6619129180908,26.9400863647461,10329656,19.6892852783203
2014-11-10,26.890157699585,26.9258193969727,26.4621963500977,26.8188304901123,8543508,19.6006641387939
2014-11-11,26.8402271270752,27.0256786346436,26.6975746154785,26.783166885376,6051733,19.5745983123779
2014-11-12,26.390869140625,26.390869140625,25.570613861084,25.6276741027832,13881202,18.8860168457031
2014-11-13,25.7631950378418,25.9486446380615,25.1141223907471,25.2211132049561,11012710,18.5864067077637
2014-11-14,25.1141223907471,25.356632232666,25.0927257537842,25.2567768096924,9170061,18.6126842498779
2014-11-17,25.2068462371826,25.5848789215088,25.1426525115967,25.4707565307617,8276707,18.7703762054443
2014-11-18,25.5492153167725,25.7774600982666,25.4422245025635,25.5278167724609,6672679,18.8124294281006
2014-11-19,25.4493579864502,25.7275314331055,25.2567768096924,25.7132663726807,8221608,18.9490928649902
2014-11-20,25.6918697357178,25.7346649169922,25.5206851959229,25.6348075866699,6258107,18.8912734985352
2014-11-21,25.8844509124756,25.9486446380615,25.5634803771973,25.855920791626,8847882,19.054220199585
2014-11-24,25.7774600982666,25.855920791626,25.106990814209,25.1426525115967,8851527,18.5285835266113
2014-11-25,25.178316116333,25.2139797210693,24.7432231903076,25.0927257537842,10196746,18.491792678833
2014-11-26,25.2068462371826,25.4778881072998,25.178316116333,25.4564914703369,5080147,18.7598686218262
2014-11-28,25.4279594421387,25.8202571868896,25.3138370513916,25.7988586425781,2635199,19.0121765136719
2014-12-01,25.6348075866699,26.0699005126953,25.4493579864502,25.8487873077393,9166697,19.0489616394043
2014-12-02,25.8487873077393,26.2696151733398,25.7275314331055,26.1768894195557,10668940,19.2907543182373
2014-12-03,26.1697578430176,26.2838802337646,25.5420837402344,25.8345222473145,9597391,19.0384521484375
2014-12-04,25.8773174285889,26.0912971496582,25.3637657165527,25.4564914703369,9969762,18.7598686218262
