"Fecha","JBHT.Open","JBHT.High","JBHT.Low","JBHT.Close","JBHT.Volume","JBHT.Adjusted"
2014-01-14,78.1500015258789,78.75,78.0100021362305,78.4000015258789,626000,71.543342590332
2014-01-15,78.4199981689453,79.5100021362305,78.1999969482422,79.1800003051758,532500,72.2551422119141
2014-01-16,78.9800033569336,79,78.2099990844727,78.5100021362305,459100,71.6437149047852
2014-01-17,77.4499969482422,77.7900009155273,76.9499969482422,77.5899963378906,875600,70.8041839599609
2014-01-21,79.0899963378906,79.5699996948242,78.4599990844727,79.0599975585938,1318600,72.1455993652344
2014-01-22,79.8899993896484,79.8899993896484,78.6800003051758,79.2900009155273,896200,72.3555297851562
2014-01-23,78.1100006103516,79.1699981689453,77.5999984741211,78.4899978637695,1099500,71.6254577636719
2014-01-24,78.25,78.4000015258789,76.3000030517578,76.3000030517578,891700,69.6269912719727
2014-01-27,76.4199981689453,76.4400024414062,74.5599975585938,74.75,1090800,68.2125549316406
2014-01-28,74.4700012207031,75.879997253418,74.0999984741211,74.7300033569336,693200,68.1943283081055
2014-01-29,74.25,74.9199981689453,73.6699981689453,74.2799987792969,1024300,67.7836761474609
2014-01-30,74.9499969482422,75.9899978637695,74.5100021362305,75.5100021362305,552500,68.9061126708984
2014-01-31,74.6600036621094,75.5800018310547,74.25,75.0500030517578,537800,68.486328125
2014-02-03,75.2600021362305,75.5999984741211,72.2799987792969,72.4000015258789,1102800,66.0680999755859
2014-02-04,72.7399978637695,73.2699966430664,72.120002746582,73.0899963378906,755600,66.6977386474609
2014-02-05,72.75,73.6900024414062,72.3899993896484,73.4800033569336,965200,67.0536041259766
2014-02-06,73.6100006103516,74.5899963378906,73.1900024414062,74.129997253418,555700,67.6468048095703
2014-02-07,74.129997253418,74.5699996948242,73.629997253418,73.9199981689453,582200,67.4551544189453
2014-02-10,72.9199981689453,73.6500015258789,72.879997253418,73.2200012207031,698700,66.8163909912109
2014-02-11,72.9300003051758,73.7300033569336,72.5599975585938,73.2399978637695,745000,67.0176773071289
2014-02-12,73.2900009155273,73.5800018310547,72.2699966430664,73.25,1049800,67.0268325805664
2014-02-13,72.8199996948242,73.6399993896484,72.6800003051758,73.4300003051758,551400,67.191535949707
2014-02-14,73.2099990844727,73.6100006103516,72.7099990844727,72.7799987792969,853900,66.5967559814453
2014-02-18,72.6600036621094,73.1100006103516,71.9800033569336,72.3099975585938,958400,66.1666946411133
2014-02-19,73.5699996948242,73.5699996948242,71.3600006103516,71.4199981689453,717900,65.3522872924805
2014-02-20,71.5,71.8499984741211,70.7300033569336,71.6500015258789,624600,65.5627670288086
2014-02-21,71.629997253418,72.4499969482422,71.5400009155273,72,737400,65.8830261230469
2014-02-24,72,72.6800003051758,71.6500015258789,71.6500015258789,591800,65.5627670288086
2014-02-25,71.7799987792969,72.0800018310547,70.9700012207031,71.8300018310547,633100,65.7275009155273
2014-02-26,72.1500015258789,72.3899993896484,71.0500030517578,71.1100006103516,1202200,65.0686340332031
2014-02-27,71.129997253418,71.4499969482422,70.7900009155273,71.129997253418,948300,65.0869293212891
2014-02-28,71.0199966430664,72.5100021362305,71.0100021362305,71.870002746582,1218700,65.7640686035156
2014-03-03,71.3199996948242,71.5599975585938,70.879997253418,71.1600036621094,822600,65.1143951416016
2014-03-04,72.0100021362305,72.7900009155273,71.8899993896484,72.3000030517578,794700,66.1575393676758
2014-03-05,72.4899978637695,72.8499984741211,72.1699981689453,72.7099990844727,869500,66.5327072143555
2014-03-06,72.5699996948242,73.870002746582,72.370002746582,73.8399963378906,691300,67.5666885375977
2014-03-07,74.1900024414062,74.8099975585938,73.8899993896484,74.3899993896484,919600,68.0699691772461
2014-03-10,74.0400009155273,74.7900009155273,73.879997253418,74.1800003051758,1066700,67.8778457641602
2014-03-11,74.1600036621094,74.379997253418,73.0100021362305,73.0800018310547,735400,66.8712997436523
2014-03-12,72.7799987792969,73.2099990844727,72.5199966430664,72.75,611900,66.5693206787109
2014-03-13,72.8399963378906,73.2699966430664,71.5500030517578,71.9000015258789,703900,65.7915344238281
2014-03-14,71.8099975585938,72.3600006103516,71.3499984741211,71.4499969482422,886900,65.3797836303711
2014-03-17,71.9599990844727,72.4100036621094,71.2900009155273,71.5,631500,65.4254989624023
2014-03-18,71.5199966430664,71.8600006103516,70.9400024414062,70.9800033569336,1090200,64.9497222900391
2014-03-19,70.7399978637695,71.4000015258789,70.6399993896484,70.9899978637695,874500,64.9588394165039
2014-03-20,70.6900024414062,70.8199996948242,69.9400024414062,70.1999969482422,1347700,64.2359619140625
2014-03-21,70.3300018310547,71.1699981689453,70.0299987792969,70.1100006103516,1393500,64.1535949707031
2014-03-24,70.2200012207031,70.5199966430664,69.5,69.9700012207031,1318200,64.025520324707
2014-03-25,70.4300003051758,70.870002746582,69.3300018310547,69.8000030517578,1574100,63.8699226379395
2014-03-26,69.870002746582,70.7799987792969,69.5599975585938,69.75,1429700,63.8241882324219
2014-03-27,69.5299987792969,70.0800018310547,69.5100021362305,69.9700012207031,779000,64.025520324707
2014-03-28,69.8899993896484,70.5199966430664,69.8499984741211,69.9700012207031,789200,64.025520324707
2014-03-31,70.2900009155273,72.0100021362305,70.2600021362305,71.9199981689453,1863300,65.8098220825195
2014-04-01,72.0999984741211,73.0500030517578,72,73.0299987792969,1357500,66.8255004882812
2014-04-02,72.7900009155273,74.1999969482422,72.7200012207031,74.1800003051758,1402900,67.8778457641602
2014-04-03,73.6999969482422,74.129997253418,73.5500030517578,73.8000030517578,907600,67.5301132202148
2014-04-04,74.0500030517578,74.25,73.2699966430664,73.3499984741211,1068300,67.1183776855469
2014-04-07,72.9400024414062,73.3300018310547,71.9400024414062,72.0400009155273,1521500,65.9196319580078
2014-04-08,71.8199996948242,72.3399963378906,71.7600021362305,72.3000030517578,983600,66.1575393676758
2014-04-09,72.5299987792969,72.870002746582,72.0599975585938,72.8199996948242,895400,66.6333770751953
2014-04-10,72.8399963378906,73.0699996948242,71.7600021362305,71.9599990844727,1179300,65.8464126586914
2014-04-11,71.75,72.379997253418,71.4499969482422,71.5100021362305,1435900,65.4346542358398
2014-04-14,73.6100006103516,76.120002746582,72.1600036621094,74.2900009155273,2433600,67.9785003662109
2014-04-15,74.8300018310547,74.9100036621094,73.2900009155273,74.4100036621094,1625900,68.0882797241211
2014-04-16,74.9199981689453,75.8199996948242,74.4800033569336,75.8000030517578,1332800,69.3602066040039
2014-04-17,75.620002746582,76.2699966430664,75.4100036621094,75.8099975585938,804700,69.3693389892578
2014-04-21,75.8399963378906,76.4400024414062,75.4599990844727,76.3899993896484,681900,69.9000625610352
2014-04-22,76.4599990844727,77.0100021362305,75.870002746582,76.7900009155273,786400,70.2660827636719
2014-04-23,76.7200012207031,76.9899978637695,75.870002746582,76.1500015258789,809500,69.6804809570312
2014-04-24,76.3399963378906,76.4100036621094,75.379997253418,76.0400009155273,571400,69.5797805786133
2014-04-25,75.9800033569336,76.0699996948242,75.120002746582,75.4800033569336,664600,69.0673751831055
2014-04-28,75.6399993896484,76.4300003051758,75.2900009155273,75.4599990844727,918100,69.049072265625
2014-04-29,75.7099990844727,76.1100006103516,75.0699996948242,75.4899978637695,1157400,69.0765228271484
2014-04-30,75.6900024414062,76.4899978637695,75.4199981689453,76.0999984741211,701800,69.6346969604492
2014-05-01,76.2399978637695,77.1800003051758,75.620002746582,77.0999984741211,837000,70.5497436523438
2014-05-02,77,77.8600006103516,76.8899993896484,76.9400024414062,507100,70.4033584594727
2014-05-05,76.4400024414062,76.9100036621094,75.9300003051758,76.5699996948242,362000,70.0647735595703
2014-05-06,76.2399978637695,77.0199966430664,76.1699981689453,76.5299987792969,472300,70.0281753540039
2014-05-07,76.4400024414062,77.0100021362305,75.6500015258789,76.5500030517578,589500,70.2300109863281
2014-05-08,76.5699996948242,77.1900024414062,75.7600021362305,75.8000030517578,1012200,69.5419387817383
2014-05-09,75.6500015258789,75.9000015258789,75.1999969482422,75.7600021362305,585700,69.5052337646484
2014-05-12,75.9599990844727,76.9599990844727,75.9599990844727,76.9100036621094,689700,70.5603103637695
2014-05-13,77,77.5,76.7600021362305,77.4599990844727,740400,71.0648880004883
2014-05-14,77.2300033569336,77.4499969482422,76.9499969482422,77.0699996948242,447800,70.7070846557617
2014-05-15,76.8899993896484,77.1600036621094,76.2900009155273,76.9700012207031,535500,70.6153259277344
2014-05-16,77.0500030517578,77.1100006103516,76.4000015258789,76.8899993896484,438300,70.5419387817383
2014-05-19,76.8099975585938,77.9000015258789,76.6100006103516,77.6600036621094,439300,71.2483596801758
2014-05-20,77.7399978637695,77.8399963378906,76.4199981689453,76.9800033569336,676300,70.6245040893555
2014-05-21,77.1699981689453,77.4899978637695,76.1900024414062,76.5899963378906,602000,70.2667007446289
2014-05-22,76.6500015258789,77.6399993896484,76.3300018310547,77.4800033569336,728300,71.0832443237305
2014-05-23,77.75,77.8099975585938,76.8199996948242,77.2200012207031,898900,70.8446884155273
2014-05-27,77.6600036621094,77.6600036621094,76.629997253418,77,804800,70.6428604125977
2014-05-28,77,77.9000015258789,76.5999984741211,77.5899963378906,889600,71.1841506958008
2014-05-29,77.879997253418,77.9400024414062,77.4400024414062,77.8399963378906,454300,71.4135131835938
2014-05-30,77.7099990844727,77.9000015258789,77.1999969482422,77.6600036621094,660600,71.2483596801758
2014-06-02,77.2900009155273,77.7600021362305,76.7200012207031,77.5999984741211,826500,71.1933288574219
2014-06-03,77.120002746582,77.6999969482422,76.6999969482422,76.8099975585938,441600,70.4685440063477
2014-06-04,76.7300033569336,77.0599975585938,76.5699996948242,76.879997253418,404000,70.5327606201172
2014-06-05,77.3199996948242,77.379997253418,76.4599990844727,76.879997253418,881800,70.5327606201172
2014-06-06,76.9700012207031,77.3199996948242,76.2699966430664,76.9000015258789,1351200,70.5511169433594
2014-06-09,77.0800018310547,78.0400009155273,76.7600021362305,77.4100036621094,1117800,71.0189895629883
2014-06-10,77.4700012207031,78.0699996948242,76.7699966430664,77,713800,70.6428604125977
2014-06-11,76.7300033569336,76.9499969482422,76.25,76.3399963378906,575000,70.0373382568359
2014-06-12,76.3199996948242,76.3199996948242,74.9400024414062,75.3499984741211,981300,69.1290664672852
2014-06-13,75.4300003051758,75.7799987792969,75.0999984741211,75.5999984741211,470600,69.3584136962891
2014-06-16,75.6500015258789,76.0400009155273,75.3300018310547,75.5800018310547,493500,69.340087890625
2014-06-17,75.25,76.379997253418,75.0100021362305,75.8399963378906,829700,69.5786285400391
2014-06-18,76.0400009155273,76.5999984741211,75.879997253418,76.3399963378906,702900,70.0373382568359
2014-06-19,76.4000015258789,76.6500015258789,75.8899993896484,76.4599990844727,747300,70.1474304199219
2014-06-20,76.5100021362305,77.1999969482422,76.4300003051758,77,690200,70.6428604125977
2014-06-23,77.2200012207031,77.2200012207031,75.8199996948242,76.1100006103516,1007000,69.8263397216797
2014-06-24,76.0599975585938,76.5699996948242,74.9599990844727,75.1399993896484,800800,68.9364166259766
2014-06-25,75.0500030517578,75.9300003051758,74.9300003051758,75.4499969482422,735900,69.220832824707
2014-06-26,75.3499984741211,75.4700012207031,73.3600006103516,73.5199966430664,1493900,67.4501647949219
2014-06-27,73.120002746582,73.870002746582,72.9700012207031,73.4800033569336,772200,67.4134750366211
2014-06-30,73.5699996948242,74.0599975585938,73.2799987792969,73.7799987792969,819600,67.6887054443359
2014-07-01,74.2600021362305,74.2900009155273,73.2699966430664,73.370002746582,1077000,67.3125610351562
2014-07-02,73.0899963378906,73.7799987792969,73.0899963378906,73.7600021362305,666200,67.6703491210938
2014-07-03,73.9400024414062,74.3399963378906,73.6600036621094,74.2099990844727,278900,68.0832061767578
2014-07-07,74.3199996948242,74.5699996948242,73.5,74.2399978637695,1027300,68.1107177734375
2014-07-08,74.0100021362305,74.4899978637695,73.6500015258789,73.879997253418,1016700,67.7804412841797
2014-07-09,73.9800033569336,74.4100036621094,73.2600021362305,74.1399993896484,774800,68.0189971923828
2014-07-10,73.3000030517578,73.8399963378906,73.0100021362305,73.4700012207031,563000,67.4042816162109
2014-07-11,73.2900009155273,74.0299987792969,73.0500030517578,73.8899993896484,745000,67.7896194458008
2014-07-14,74.0800018310547,74.5800018310547,73.9599990844727,74.2900009155273,1160500,68.1565780639648
2014-07-15,73.4300003051758,77,72.9400024414062,76.9400024414062,2106400,70.5878295898438
2014-07-16,78.5400009155273,79.7900009155273,77.5699996948242,78.4100036621094,2723700,71.9364395141602
2014-07-17,77.9599990844727,78.25,77.4700012207031,77.5800018310547,1536600,71.1749725341797
2014-07-18,77.5100021362305,78.6999969482422,77.3499984741211,78.1399993896484,1520700,71.6887283325195
2014-07-21,77.7399978637695,78.2799987792969,77.620002746582,78.0800018310547,768300,71.6336975097656
2014-07-22,78.25,79.620002746582,78.1100006103516,78.9800033569336,871000,72.4593887329102
2014-07-23,79.4899978637695,79.4899978637695,78.3899993896484,78.9499969482422,928400,72.4318695068359
2014-07-24,78.879997253418,79.7300033569336,78.629997253418,79.7200012207031,770500,73.1383056640625
2014-07-25,79.3000030517578,79.5400009155273,79.1600036621094,79.2300033569336,985200,72.6887435913086
2014-07-28,79.2699966430664,79.3600006103516,78.7200012207031,79.0800018310547,658000,72.5511245727539
2014-07-29,79.0100021362305,79.0899963378906,78.2099990844727,78.2600021362305,1130900,71.7988128662109
2014-07-30,78.129997253418,78.8000030517578,78.0800018310547,78.5,621100,72.2035446166992
2014-07-31,77.8099975585938,78.4599990844727,77.2099990844727,77.2600021362305,986600,71.0630264282227
2014-08-01,76.7799987792969,77.2099990844727,76.1800003051758,76.2399978637695,1478400,70.1248092651367
2014-08-04,76.4100036621094,76.4100036621094,75.4599990844727,76.1500015258789,794400,70.0420303344727
2014-08-05,76.0100021362305,76.5400009155273,75.620002746582,76.0400009155273,469300,69.9408416748047
2014-08-06,75.7699966430664,75.8199996948242,75.2600021362305,75.4599990844727,919900,69.4073715209961
2014-08-07,75.4800033569336,75.9400024414062,74.9599990844727,75.0100021362305,493000,68.9934692382812
2014-08-08,75.0599975585938,76.120002746582,74.9899978637695,76.0999984741211,650700,69.9960403442383
2014-08-11,76.5,76.9499969482422,76.1999969482422,76.3099975585938,407700,70.1891784667969
2014-08-12,76.1600036621094,76.6100006103516,76,76.3000030517578,373500,70.1800155639648
2014-08-13,76.5,76.870002746582,76.2099990844727,76.2900009155273,378300,70.1707916259766
2014-08-14,76.1699981689453,76.3499984741211,75.3600006103516,75.5999984741211,804600,69.5361404418945
2014-08-15,75.8300018310547,76.0299987792969,74.9100036621094,75.5699996948242,497900,69.5085601806641
2014-08-18,76.0100021362305,77.129997253418,75.5100021362305,77.0400009155273,772600,70.8606338500977
2014-08-19,77.4100036621094,77.4100036621094,76.5999984741211,76.9199981689453,509800,70.7502822875977
2014-08-20,76.6900024414062,76.8899993896484,75.9599990844727,76.1600036621094,526000,70.0512313842773
2014-08-21,76.4899978637695,76.5299987792969,75.9499969482422,76.129997253418,394800,70.0236282348633
2014-08-22,76.2399978637695,76.3300018310547,75.2699966430664,75.8300018310547,440100,69.7477035522461
2014-08-25,76.3300018310547,76.4899978637695,76.0800018310547,76.4400024414062,336500,70.3087921142578
2014-08-26,76.629997253418,76.6900024414062,75.4800033569336,75.6100006103516,573300,69.5453567504883
2014-08-27,75.6900024414062,76.0599975585938,74.1500015258789,75.0400009155273,1078200,69.0210571289062
2014-08-28,75.0199966430664,75.7300033569336,74.6399993896484,75.6699981689453,606300,69.6005172729492
2014-08-29,75.9400024414062,75.9499969482422,75.4000015258789,75.5500030517578,588200,69.4901733398438
2014-09-02,73.9400024414062,76.370002746582,73.9400024414062,76.0199966430664,1001900,69.9224700927734
2014-09-03,76.4599990844727,76.4700012207031,75.75,76.0199966430664,850500,69.9224700927734
2014-09-04,76.2799987792969,76.9800033569336,75.8300018310547,76.9400024414062,923700,70.7686767578125
2014-09-05,76.7099990844727,77,76.5500030517578,76.9300003051758,846800,70.7594757080078
2014-09-08,77.0500030517578,77.1999969482422,76.5899963378906,76.7399978637695,873800,70.5847015380859
2014-09-09,76.620002746582,76.870002746582,75.9300003051758,76.0500030517578,479300,69.9500427246094
2014-09-10,75.9300003051758,76.1999969482422,74.629997253418,75.0199966430664,2247600,69.0026702880859
2014-09-11,74.6399993896484,75.3399963378906,74.3899993896484,75.2600021362305,773100,69.2234268188477
2014-09-12,75.379997253418,75.8199996948242,75.0299987792969,75.3600006103516,873200,69.3153991699219
2014-09-15,74,75.0400009155273,74,74.7200012207031,1113300,68.7267532348633
2014-09-16,74.629997253418,75,74.4199981689453,74.629997253418,1193500,68.6439514160156
2014-09-17,74.8300018310547,75.370002746582,74.0899963378906,74.1100006103516,1063000,68.1656799316406
2014-09-18,74.1699981689453,74.4100036621094,73.7900009155273,73.9499969482422,1098200,68.0184783935547
2014-09-19,74.2099990844727,74.9199981689453,74.1600036621094,74.4199981689453,961000,68.450798034668
2014-09-22,74.1999969482422,74.379997253418,73.5899963378906,73.629997253418,431800,67.7241592407227
2014-09-23,73.379997253418,73.6800003051758,72.879997253418,72.9300003051758,564100,67.0803146362305
2014-09-24,73.129997253418,73.129997253418,72.370002746582,72.75,707100,66.9147567749023
2014-09-25,72.4899978637695,73.1500015258789,71.7300033569336,72.8499984741211,1180200,67.0067138671875
2014-09-26,73.0699996948242,74.4300003051758,72.9000015258789,74.2099990844727,1050000,68.2576446533203
2014-09-29,73.5699996948242,74.0999984741211,73.0299987792969,74,622300,68.0644836425781
2014-09-30,73.9000015258789,74.2799987792969,73.2799987792969,74.0500030517578,857400,68.1104736328125
2014-10-01,74.3300018310547,74.3399963378906,73.1999969482422,73.3199996948242,1455100,67.4390029907227
2014-10-02,73.4599990844727,74.7200012207031,73.2699966430664,74.5800018310547,850200,68.5979614257812
2014-10-03,75.1999969482422,75.8300018310547,74.8600006103516,75.6999969482422,890800,69.6281051635742
2014-10-06,75.6999969482422,76.0899963378906,74.370002746582,74.6900024414062,728400,68.6991271972656
2014-10-07,74.3199996948242,74.3199996948242,73.0599975585938,73.0800018310547,1051800,67.2182998657227
2014-10-08,73.0899963378906,74.5,72.6800003051758,74.3099975585938,781500,68.349609375
2014-10-09,74.0999984741211,74.1600036621094,73.0199966430664,73.0500030517578,568900,67.1906814575195
2014-10-10,72.8300018310547,73.0599975585938,71.9899978637695,72.0800018310547,848900,66.2985000610352
2014-10-13,72.2300033569336,72.5199966430664,71,71.3000030517578,1657900,65.5810470581055
2014-10-14,74.370002746582,76.3600006103516,72.7900009155273,73.4700012207031,3171100,67.5769882202148
2014-10-15,72.7900009155273,73.8000030517578,71.6800003051758,73.6500015258789,1572900,67.7425537109375
2014-10-16,72.8899993896484,75.5,72.4000015258789,74.7200012207031,2531600,68.7267532348633
2014-10-17,75.2399978637695,75.5500030517578,74.2900009155273,74.9100036621094,919700,68.9014892578125
2014-10-20,74.629997253418,75.6100006103516,74.629997253418,74.8600006103516,818500,68.8554992675781
2014-10-21,75.2600021362305,76.9800033569336,74.870002746582,76.9400024414062,1057900,70.7686767578125
2014-10-22,76.9199981689453,77.3499984741211,76.5199966430664,76.7799987792969,1509700,70.6214904785156
2014-10-23,77.4100036621094,77.9499969482422,77,77.5400009155273,668700,71.3205413818359
2014-10-24,77.6800003051758,77.879997253418,77.0500030517578,77.3399963378906,809300,71.1365585327148
2014-10-27,77.25,78.3000030517578,76.9899978637695,78.2799987792969,553100,72.0011672973633
2014-10-28,78.8499984741211,79.2799987792969,78.4300003051758,78.8600006103516,798000,72.53466796875
2014-10-29,78.7699966430664,79.4100036621094,78.1600036621094,79.1699981689453,585000,72.8198013305664
2014-10-30,78.9599990844727,79.5299987792969,77.7699966430664,78.4800033569336,945000,72.1851654052734
2014-10-31,79.2900009155273,79.8199996948242,78.6600036621094,79.7699966430664,899100,73.3716430664062
2014-11-03,79.4100036621094,80.3300018310547,79.0699996948242,80.0500030517578,1051500,73.6292114257812
2014-11-04,80.3099975585938,82.2799987792969,80.0500030517578,82.0100021362305,1317200,75.4319915771484
2014-11-05,82.5599975585938,82.75,80.3300018310547,80.8399963378906,1675000,74.3558502197266
2014-11-06,80.8399963378906,81.1800003051758,80.6900024414062,81.1100006103516,1006800,74.6041946411133
2014-11-07,79.0299987792969,80.6800003051758,79.0199966430664,79.9599990844727,1088800,73.5464401245117
2014-11-10,80.1800003051758,81.1399993896484,79.8199996948242,81.120002746582,675500,74.6133880615234
2014-11-11,80,81.1900024414062,79.6100006103516,80.25,1527700,73.8131866455078
2014-11-12,80.1800003051758,81.5400009155273,79.7099990844727,81.3000030517578,1041600,74.9657745361328
2014-11-13,81.3300018310547,81.7600021362305,80.2300033569336,80.5299987792969,1004500,74.2557830810547
2014-11-14,80.5,81.2799987792969,80.0500030517578,80.3600006103516,925400,74.0990142822266
2014-11-17,80.5,80.9199981689453,79.6500015258789,79.7600021362305,561800,73.545768737793
2014-11-18,79.8600006103516,80.1800003051758,79.7099990844727,79.9300003051758,753100,73.7025451660156
2014-11-19,79.7399978637695,80.3899993896484,79.3600006103516,80.120002746582,656100,73.8777160644531
2014-11-20,79.5699996948242,81.0299987792969,79.5699996948242,81.0100021362305,473000,74.698371887207
2014-11-21,81.5100021362305,81.6999969482422,80.9199981689453,81.4800033569336,547900,75.1317672729492
2014-11-24,81.7699966430664,82,81.25,81.8399963378906,428200,75.4637222290039
2014-11-25,81.9100036621094,82.4000015258789,81.3499984741211,81.4599990844727,586000,75.1133117675781
2014-11-26,81.7399978637695,82.4800033569336,81.7200012207031,81.8199996948242,549300,75.4452667236328
2014-11-28,82.2600021362305,84.0400009155273,82.2600021362305,82.5299987792969,549800,76.0999298095703
2014-12-01,82.1600036621094,82.3899993896484,80.3000030517578,80.6999969482422,848800,74.4125137329102
2014-12-02,80.870002746582,82.0199966430664,80.870002746582,81.2799987792969,553700,74.9473571777344
2014-12-03,81.1900024414062,81.5899963378906,80.9499969482422,81.1500015258789,494000,74.8274612426758
2014-12-04,81.0199966430664,81.5299987792969,80.5800018310547,81.2699966430664,758700,74.938117980957
2014-12-05,81.6600036621094,82.2600021362305,81.129997253418,81.4100036621094,529400,75.0672225952148
2014-12-08,81.4100036621094,81.8199996948242,80.0199966430664,80.6100006103516,598800,74.3295364379883
2014-12-09,79.5800018310547,80.629997253418,79.4700012207031,80.4300003051758,587500,74.16357421875
2014-12-10,81.0199966430664,81.0199966430664,79.75,79.9499969482422,847900,73.7209701538086
2014-12-11,80.4100036621094,81.5,80.120002746582,80.5199966430664,570400,74.2465362548828
2014-12-12,80.25,82.7699966430664,80.2399978637695,82.1600036621094,1261000,75.7587738037109
2014-12-15,83.0299987792969,83.9599990844727,82.2300033569336,83.0100021362305,1163000,76.5425567626953
2014-12-16,82.4499969482422,83.629997253418,82.0500030517578,82.3099975585938,1080000,75.897087097168
2014-12-17,82.2300033569336,83.2399978637695,80.5299987792969,83.0999984741211,1040900,76.6255416870117
2014-12-18,84,84.5,82.8000030517578,84.379997253418,790000,77.8058242797852
