"Fecha","ADBE.Open","ADBE.High","ADBE.Low","ADBE.Close","ADBE.Volume","ADBE.Adjusted"
2014-01-24,60.2999992370605,60.439998626709,59.0900001525879,59.0900001525879,2850700,59.0900001525879
2014-01-27,58.1100006103516,58.8800010681152,57.8600006103516,58.3600006103516,5258000,58.3600006103516
2014-01-28,57.9799995422363,59.4599990844727,57.8800010681152,59.1100006103516,3529500,59.1100006103516
2014-01-29,58.6100006103516,59.1800003051758,58.1699981689453,58.4599990844727,3585400,58.4599990844727
2014-01-30,59.1199989318848,59.9000015258789,59.0200004577637,59.3899993896484,2768300,59.3899993896484
2014-01-31,58.1500015258789,59.5400009155273,58.0900001525879,59.189998626709,3112900,59.189998626709
2014-02-03,59.0800018310547,59.2599983215332,57.3199996948242,58.0900001525879,6649100,58.0900001525879
2014-02-04,58.4799995422363,59.7400016784668,57.6500015258789,59.7200012207031,3593200,59.7200012207031
2014-02-05,59.5400009155273,61.0200004577637,59.2700004577637,61,5122600,61
2014-02-06,60.7000007629395,61.6500015258789,60.6500015258789,61.3400001525879,2898200,61.3400001525879
2014-02-07,61.5800018310547,63.2400016784668,61.2999992370605,62.8800010681152,4822500,62.8800010681152
2014-02-10,62.7299995422363,63.7999992370605,62.5200004577637,63.7799987792969,2833400,63.7799987792969
2014-02-11,64.4800033569336,64.879997253418,63.6599998474121,63.9700012207031,4648000,63.9700012207031
2014-02-12,64.2099990844727,65.1500015258789,64.0899963378906,65.1399993896484,3137800,65.1399993896484
2014-02-13,64.8399963378906,67.1100006103516,64.8300018310547,67.0400009155273,3606900,67.0400009155273
2014-02-14,67.4800033569336,68.4899978637695,67,68.3399963378906,6232000,68.3399963378906
2014-02-18,68.620002746582,69.0999984741211,68,68.6600036621094,3757900,68.6600036621094
2014-02-19,68.4499969482422,69.4300003051758,67.6800003051758,67.9899978637695,3994300,67.9899978637695
2014-02-20,68.1900024414062,68.6600036621094,67.6999969482422,68.4800033569336,3162200,68.4800033569336
2014-02-21,67.8199996948242,68.4400024414062,67.5500030517578,68.2200012207031,3610200,68.2200012207031
2014-02-24,68.5400009155273,69.2799987792969,68,68.7699966430664,2811700,68.7699966430664
2014-02-25,68.7099990844727,68.7600021362305,67.629997253418,68.0100021362305,3566400,68.0100021362305
2014-02-26,67.7300033569336,68.9499969482422,67.6500015258789,67.8199996948242,3066500,67.8199996948242
2014-02-27,67.9000015258789,70.0800018310547,67.8199996948242,69.9199981689453,4724500,69.9199981689453
2014-02-28,70.25,71.1100006103516,67.8300018310547,68.629997253418,5728600,68.629997253418
2014-03-03,68.0599975585938,68.1500015258789,67.1399993896484,67.8600006103516,3395000,67.8600006103516
2014-03-04,68.5999984741211,69.0400009155273,68.5,68.5999984741211,5425500,68.5999984741211
2014-03-05,68.7900009155273,69.0299987792969,68.5199966430664,68.9000015258789,3070100,68.9000015258789
2014-03-06,69.1399993896484,69.4199981689453,68.8499984741211,68.9199981689453,3059200,68.9199981689453
2014-03-07,69.2099990844727,69.3099975585938,67.9700012207031,68.5199966430664,2500300,68.5199966430664
2014-03-10,68.6800003051758,68.6800003051758,67.3099975585938,68.0400009155273,3032800,68.0400009155273
2014-03-11,68.1900024414062,68.5999984741211,67.25,67.4700012207031,3345000,67.4700012207031
2014-03-12,67.0599975585938,68.0999984741211,66.75,68.0599975585938,2433600,68.0599975585938
2014-03-13,68.4800033569336,68.8300018310547,66.629997253418,67.0800018310547,2870900,67.0800018310547
2014-03-14,67.6999969482422,67.6999969482422,66.870002746582,67.1900024414062,3006600,67.1900024414062
2014-03-17,67.8899993896484,69.3499984741211,67.7300033569336,68.1699981689453,3932400,68.1699981689453
2014-03-18,67.6600036621094,70.2399978637695,67.5199966430664,68.5199966430664,11438500,68.5199966430664
2014-03-19,69.0100021362305,69.0100021362305,66.1500015258789,67.629997253418,7683100,67.629997253418
2014-03-20,67.5500030517578,69.0800018310547,67.4400024414062,68.4899978637695,5280200,68.4899978637695
2014-03-21,69.0599975585938,69.0599975585938,66.9100036621094,67.1399993896484,5477200,67.1399993896484
2014-03-24,67.2200012207031,67.4800033569336,64.7699966430664,65.2399978637695,5905700,65.2399978637695
2014-03-25,65.75,66.7399978637695,65.0599975585938,65.8099975585938,4245500,65.8099975585938
2014-03-26,66.0999984741211,66.3899993896484,63.8800010681152,63.9000015258789,4714000,63.9000015258789
2014-03-27,63.5999984741211,65.1600036621094,63.0499992370605,64.5299987792969,5556700,64.5299987792969
2014-03-28,64.7099990844727,65.6100006103516,64.1500015258789,64.879997253418,4019800,64.879997253418
2014-03-31,64.870002746582,65.9499969482422,64.620002746582,65.7399978637695,3213900,65.7399978637695
2014-04-01,65.9000015258789,66.2200012207031,65.4400024414062,65.9300003051758,3398400,65.9300003051758
2014-04-02,66.0699996948242,66.3099975585938,65.120002746582,65.4800033569336,2587000,65.4800033569336
2014-04-03,65.5,65.5,62.1699981689453,62.4500007629395,6984500,62.4500007629395
2014-04-04,62.9199981689453,62.9199981689453,61.0999984741211,61.3199996948242,6157100,61.3199996948242
2014-04-07,61.2000007629395,61.2000007629395,59.6300010681152,60.4700012207031,6271100,60.4700012207031
2014-04-08,60.5299987792969,62.25,60.1100006103516,61.8199996948242,6710000,61.8199996948242
2014-04-09,62,63.689998626709,61.560001373291,63.4599990844727,6427400,63.4599990844727
2014-04-10,63.0499992370605,63.4500007629395,61.2700004577637,61.4900016784668,5648500,61.4900016784668
2014-04-11,60.8899993896484,61.75,60.0200004577637,60.5,5930700,60.5
2014-04-14,61.1800003051758,61.6599998474121,60.5499992370605,61.3899993896484,3234000,61.3899993896484
2014-04-15,61.5,62.2900009155273,60.5,62.1100006103516,3598600,62.1100006103516
2014-04-16,62.2700004577637,63.1399993896484,62.25,63.0400009155273,3370600,63.0400009155273
2014-04-17,62.9599990844727,64.2300033569336,62.5299987792969,64.0400009155273,3745800,64.0400009155273
2014-04-21,64,64.4599990844727,63.560001373291,64.3000030517578,2077300,64.3000030517578
2014-04-22,64.0599975585938,64.7399978637695,63.7599983215332,64.4800033569336,3854900,64.4800033569336
2014-04-23,64.2300033569336,64.5800018310547,63.7799987792969,64.3899993896484,2863700,64.3899993896484
2014-04-24,64.8899993896484,65,62.9300003051758,63.2200012207031,3961200,63.2200012207031
2014-04-25,62.9199981689453,63.0299987792969,61.560001373291,61.6100006103516,4288500,61.6100006103516
2014-04-28,61.8400001525879,62.1699981689453,59.6199989318848,60.4000015258789,4375800,60.4000015258789
2014-04-29,60.5699996948242,60.9300003051758,59.9099998474121,60.9099998474121,3531600,60.9099998474121
2014-04-30,60.8699989318848,61.7999992370605,60.6300010681152,61.689998626709,3722100,61.689998626709
2014-05-01,61.689998626709,63.0999984741211,61.310001373291,62.5900001525879,2839300,62.5900001525879
2014-05-02,62.8600006103516,62.9700012207031,61.5299987792969,61.560001373291,2365300,61.560001373291
2014-05-05,61.2000007629395,61.9799995422363,60.8800010681152,61.439998626709,2070200,61.439998626709
2014-05-06,61.1500015258789,61.3499984741211,59.3400001525879,59.439998626709,3913200,59.439998626709
2014-05-07,59.560001373291,59.6800003051758,57.1500015258789,58.6300010681152,7061100,58.6300010681152
2014-05-08,58.3400001525879,60.6100006103516,57.9000015258789,59.0800018310547,3824900,59.0800018310547
2014-05-09,59.1399993896484,59.6100006103516,58.1699981689453,59.5900001525879,3607800,59.5900001525879
2014-05-12,59.7700004577637,61.0499992370605,59.7400016784668,60.7000007629395,2863600,60.7000007629395
2014-05-13,60.810001373291,60.9700012207031,60.1399993896484,60.810001373291,2938400,60.810001373291
2014-05-14,59.9500007629395,61.3499984741211,59.9500007629395,60.8800010681152,2497800,60.8800010681152
2014-05-15,60.7099990844727,60.9500007629395,59.560001373291,60.2000007629395,5699200,60.2000007629395
2014-05-16,60.6500015258789,61.689998626709,59.9300003051758,61.6399993896484,3651200,61.6399993896484
2014-05-19,61.2700004577637,62.8400001525879,61.2599983215332,62.2000007629395,2817600,62.2000007629395
2014-05-20,62.1199989318848,62.4500007629395,61.4199981689453,61.7099990844727,1865300,61.7099990844727
2014-05-21,61.7299995422363,62.6599998474121,61.5299987792969,62.4700012207031,1414100,62.4700012207031
2014-05-22,62.2900009155273,63.4599990844727,61.9099998474121,63.1500015258789,1814700,63.1500015258789
2014-05-23,63.3300018310547,64.4800033569336,62.8400001525879,64.3000030517578,2281900,64.3000030517578
2014-05-27,64.6399993896484,65.4899978637695,64.6100006103516,65.25,2150600,65.25
2014-05-28,65.4300003051758,65.4800033569336,64.7900009155273,64.8399963378906,2198400,64.8399963378906
2014-05-29,64.9300003051758,65.8199996948242,64.9300003051758,65.4499969482422,2061000,65.4499969482422
2014-05-30,65.75,65.75,64.1699981689453,64.5400009155273,2444300,64.5400009155273
2014-06-02,64.5400009155273,65.0400009155273,63.6800003051758,64.6399993896484,1427700,64.6399993896484
2014-06-03,64.1900024414062,64.4599990844727,63.4900016784668,64.0899963378906,3010200,64.0899963378906
2014-06-04,64.0999984741211,64.7300033569336,63.6199989318848,64.1699981689453,2675600,64.1699981689453
2014-06-05,64.3000030517578,65.620002746582,63.9300003051758,65.4700012207031,2041900,65.4700012207031
2014-06-06,65.9899978637695,67.3199996948242,65.6900024414062,66.9100036621094,3623500,66.9100036621094
2014-06-09,66.6999969482422,67.379997253418,66.5899963378906,66.9300003051758,1339800,66.9300003051758
2014-06-10,66.6900024414062,67.1900024414062,66.4599990844727,66.9599990844727,1558800,66.9599990844727
2014-06-11,66.9000015258789,67.5,66.6600036621094,67.4599990844727,1607900,67.4599990844727
2014-06-12,67.2300033569336,67.4599990844727,66.2799987792969,66.5599975585938,1940100,66.5599975585938
2014-06-13,66.6999969482422,66.9499969482422,66.25,66.8199996948242,2981100,66.8199996948242
2014-06-16,66.8000030517578,67.7900009155273,66.5199966430664,67.620002746582,4370400,67.620002746582
2014-06-17,67.3600006103516,68,66.8600006103516,67.5400009155273,6654100,67.5400009155273
2014-06-18,73.8199996948242,74.6900024414062,72.0999984741211,73.0800018310547,11376700,73.0800018310547
2014-06-19,73.1699981689453,73.5699996948242,72.2399978637695,72.9499969482422,4413400,72.9499969482422
2014-06-20,73.0400009155273,73.1500015258789,72.5500030517578,72.6100006103516,3904500,72.6100006103516
2014-06-23,72.7399978637695,73.1600036621094,72.2900009155273,72.8899993896484,2354200,72.8899993896484
2014-06-24,72.9499969482422,73.2799987792969,72.1800003051758,72.379997253418,2948600,72.379997253418
2014-06-25,72.2699966430664,72.7600021362305,72.120002746582,72.4400024414062,2218800,72.4400024414062
2014-06-26,72.4400024414062,72.9000015258789,72.1800003051758,72.8499984741211,2075300,72.8499984741211
2014-06-27,72.620002746582,72.7699966430664,71.7600021362305,72,7315500,72
2014-06-30,72.4300003051758,72.7399978637695,71.9599990844727,72.3600006103516,2771300,72.3600006103516
2014-07-01,72.0899963378906,73.9899978637695,71.8000030517578,73.0100021362305,4718400,73.0100021362305
2014-07-02,72.6500015258789,73.2399978637695,72.5999984741211,72.7600021362305,2682100,72.7600021362305
2014-07-03,72.9499969482422,73.7099990844727,72.6800003051758,73.5699996948242,1396100,73.5699996948242
2014-07-07,73.0699996948242,73.4199981689453,72.5800018310547,72.6800003051758,1768300,72.6800003051758
2014-07-08,72.5899963378906,72.870002746582,70.870002746582,71.1399993896484,2789000,71.1399993896484
2014-07-09,71.1100006103516,71.9700012207031,71.1100006103516,71.5699996948242,1749500,71.5699996948242
2014-07-10,70.4599990844727,72.0800018310547,70.3099975585938,71.6999969482422,1853200,71.6999969482422
2014-07-11,71.7300033569336,72.4400024414062,71.0500030517578,72.2600021362305,1930600,72.2600021362305
2014-07-14,72.5500030517578,73.2600021362305,72.4599990844727,72.879997253418,1862500,72.879997253418
2014-07-15,72.8000030517578,73.1100006103516,71.870002746582,72.2900009155273,2752700,72.2900009155273
2014-07-16,72.5500030517578,72.870002746582,72.1900024414062,72.379997253418,1512600,72.379997253418
2014-07-17,72.1100006103516,72.4700012207031,71.3099975585938,71.3899993896484,2032400,71.3899993896484
2014-07-18,71.9000015258789,72.5800018310547,71.3499984741211,72.5500030517578,2856900,72.5500030517578
2014-07-21,72.5,72.6500015258789,71.6999969482422,71.9599990844727,1906100,71.9599990844727
2014-07-22,72.129997253418,72.8300018310547,71.9100036621094,72.2600021362305,1769500,72.2600021362305
2014-07-23,72.3399963378906,72.5500030517578,71.4800033569336,72.0400009155273,1873800,72.0400009155273
2014-07-24,72.3000030517578,72.9000015258789,72.1999969482422,72.8000030517578,2414100,72.8000030517578
2014-07-25,72.5400009155273,73.1500015258789,72.2300033569336,72.620002746582,1996700,72.620002746582
2014-07-28,72.3899993896484,73.0199966430664,71.8399963378906,72.6999969482422,1721800,72.6999969482422
2014-07-29,72.6999969482422,73.25,72.2399978637695,72.2699966430664,1916100,72.2699966430664
2014-07-30,72.5,72.6999969482422,71.4700012207031,71.8899993896484,2667600,71.8899993896484
2014-07-31,71.3099975585938,71.5400009155273,69.0100021362305,69.25,3822100,69.25
2014-08-01,69.0100021362305,69.5500030517578,68.5199966430664,68.9400024414062,2109000,68.9400024414062
2014-08-04,68.9499969482422,69.2399978637695,68.3499984741211,68.7699966430664,3037300,68.7699966430664
2014-08-05,68.3000030517578,69.5500030517578,68.2900009155273,68.9700012207031,3456700,68.9700012207031
2014-08-06,68.7300033569336,69.0699996948242,68.2200012207031,68.2300033569336,2455700,68.2300033569336
2014-08-07,68.6900024414062,68.879997253418,67.5699996948242,67.8300018310547,2292500,67.8300018310547
2014-08-08,68.0800018310547,68.6399993896484,67.7399978637695,68.3899993896484,1573200,68.3899993896484
2014-08-11,68.5,69.1800003051758,68.2799987792969,68.9700012207031,2196900,68.9700012207031
2014-08-12,68.6100006103516,68.9899978637695,68.1999969482422,68.7900009155273,1919200,68.7900009155273
2014-08-13,69.120002746582,69.9700012207031,68.3600006103516,69.7900009155273,1881800,69.7900009155273
2014-08-14,69.8899993896484,70.0699996948242,69.5899963378906,70.0500030517578,1318700,70.0500030517578
2014-08-15,70.879997253418,70.9100036621094,69.5800018310547,70.0699996948242,4311600,70.0699996948242
2014-08-18,70.4400024414062,71.0999984741211,70.3899993896484,71.0599975585938,1707300,71.0599975585938
2014-08-19,71.0899963378906,72.0800018310547,71.0599975585938,72.0500030517578,1997800,72.0500030517578
2014-08-20,71.7799987792969,72,70.75,71.0199966430664,3395300,71.0199966430664
2014-08-21,71.0699996948242,71.9000015258789,70.8300018310547,71.7300033569336,1886900,71.7300033569336
2014-08-22,71.8899993896484,72.2900009155273,71.5500030517578,72.0400009155273,1443900,72.0400009155273
2014-08-25,72.4400024414062,72.5699996948242,71.629997253418,71.8199996948242,1709000,71.8199996948242
2014-08-26,71.7900009155273,72.25,71.5,71.5299987792969,1848200,71.5299987792969
2014-08-27,71.5299987792969,72.0899963378906,71.370002746582,71.5500030517578,1705600,71.5500030517578
2014-08-28,71.2300033569336,71.7200012207031,70.8600006103516,71.370002746582,1062900,71.370002746582
2014-08-29,71.7699966430664,72.0999984741211,71.4000015258789,71.9000015258789,1659500,71.9000015258789
2014-09-02,72.0599975585938,72.5899963378906,71.8399963378906,72.0999984741211,2161400,72.0999984741211
2014-09-03,72.5500030517578,72.8000030517578,71.9899978637695,72.4300003051758,1971400,72.4300003051758
2014-09-04,72.629997253418,73.1999969482422,72.2600021362305,72.4599990844727,1976000,72.4599990844727
2014-09-05,72.5999984741211,73.129997253418,72.4100036621094,73.129997253418,1736200,73.129997253418
2014-09-08,72.870002746582,73.5500030517578,72.8099975585938,73.3899993896484,1373500,73.3899993896484
2014-09-09,73.5800018310547,73.5800018310547,72.3399963378906,72.4199981689453,1648300,72.4199981689453
2014-09-10,72.25,72.75,71.8399963378906,72.3300018310547,2213500,72.3300018310547
2014-09-11,72.0299987792969,72.5699996948242,71.7799987792969,72.4199981689453,1708800,72.4199981689453
2014-09-12,72.4000015258789,72.4899978637695,70.8000030517578,70.9800033569336,3145600,70.9800033569336
2014-09-15,70.629997253418,70.9599990844727,69.370002746582,70.2699966430664,3867700,70.2699966430664
2014-09-16,70.0100021362305,70.9599990844727,69.1900024414062,70.7300033569336,5965200,70.7300033569336
2014-09-17,68.0299987792969,69.0899963378906,67.1600036621094,67.3000030517578,9463300,67.3000030517578
2014-09-18,67.2799987792969,68.1500015258789,67.0999984741211,67.9100036621094,5173900,67.9100036621094
2014-09-19,68.120002746582,68.1999969482422,66.3499984741211,66.9400024414062,6790000,66.9400024414062
2014-09-22,66.6999969482422,67.2200012207031,65.7900009155273,67.1999969482422,4122200,67.1999969482422
2014-09-23,67.1100006103516,68.0699996948242,66.8499984741211,67.7900009155273,4414100,67.7900009155273
2014-09-24,67.7699966430664,69.25,67.5999984741211,69.0299987792969,3879800,69.0299987792969
2014-09-25,68.8499984741211,69.0199966430664,67.5299987792969,67.7099990844727,3622900,67.7099990844727
2014-09-26,67.4899978637695,68.4199981689453,67.4199981689453,68.3600006103516,2286600,68.3600006103516
2014-09-29,67.6900024414062,69.4899978637695,67.5500030517578,69.2200012207031,3379600,69.2200012207031
2014-09-30,69.4899978637695,69.5,68.5299987792969,69.1900024414062,2887200,69.1900024414062
2014-10-01,69.129997253418,69.129997253418,67.5100021362305,67.5400009155273,4650600,67.5400009155273
2014-10-02,67.8300018310547,67.9499969482422,66.1500015258789,67.0599975585938,3936900,67.0599975585938
2014-10-03,67.5899963378906,68.6699981689453,67.5899963378906,68.4000015258789,2873600,68.4000015258789
2014-10-06,68.5599975585938,68.8000030517578,67.4499969482422,67.6699981689453,1586000,67.6699981689453
2014-10-07,67.4000015258789,67.629997253418,65.9300003051758,65.9599990844727,3308200,65.9599990844727
2014-10-08,66,68.0899963378906,65.4100036621094,67.9899978637695,3562500,67.9899978637695
2014-10-09,67.8300018310547,67.9599990844727,65.4800033569336,65.6600036621094,3376800,65.6600036621094
2014-10-10,65.370002746582,65.5800018310547,63.2900009155273,63.2900009155273,4640900,63.2900009155273
2014-10-13,63.0099983215332,63.3499984741211,61.5299987792969,61.6800003051758,4822100,61.6800003051758
2014-10-14,62.1699981689453,62.2999992370605,60.689998626709,60.8800010681152,4189500,60.8800010681152
2014-10-15,59.6100006103516,62.6500015258789,58.5099983215332,62.189998626709,8333600,62.189998626709
2014-10-16,60.7200012207031,63.7200012207031,60.7200012207031,62.8600006103516,6640000,62.8600006103516
2014-10-17,63.4599990844727,65.129997253418,63.4599990844727,64.5199966430664,6540800,64.5199966430664
2014-10-20,64.25,64.7300033569336,63.7000007629395,64.6800003051758,4266200,64.6800003051758
2014-10-21,64.8399963378906,66.5599975585938,64.5100021362305,66.4300003051758,3222800,66.4300003051758
2014-10-22,66.3099975585938,66.4899978637695,64.9899978637695,65.0400009155273,2363300,65.0400009155273
2014-10-23,65.620002746582,66.4000015258789,65.1699981689453,65.9199981689453,1783800,65.9199981689453
2014-10-24,66.2600021362305,67.0800018310547,65.5,67.0100021362305,1391600,67.0100021362305
2014-10-27,66.8399963378906,67.3399963378906,66.3099975585938,67.0299987792969,1490800,67.0299987792969
2014-10-28,67.4499969482422,68.5100021362305,67.1999969482422,68.370002746582,1951100,68.370002746582
2014-10-29,68.2099990844727,68.8099975585938,67.5199966430664,67.9300003051758,2054400,67.9300003051758
2014-10-30,67.2300033569336,68.6100006103516,67.2300033569336,68.5699996948242,1896300,68.5699996948242
2014-10-31,69.8899993896484,70.25,69.2699966430664,70.120002746582,2949200,70.120002746582
2014-11-03,69.9300003051758,70.2699966430664,69.6600036621094,69.9100036621094,1889000,69.9100036621094
2014-11-04,69.9499969482422,71.0999984741211,69.75,71.0699996948242,2996000,71.0699996948242
2014-11-05,71.5299987792969,72.0400009155273,70.8899993896484,71.370002746582,6146600,71.370002746582
2014-11-06,71.5899963378906,72.370002746582,71.370002746582,72.0999984741211,2345300,72.0999984741211
2014-11-07,72.3499984741211,72.4000015258789,71.4400024414062,71.5999984741211,4303100,71.5999984741211
2014-11-10,71.629997253418,72,71.1800003051758,71.6999969482422,2388800,71.6999969482422
2014-11-11,71.8099975585938,72,71.4000015258789,71.6999969482422,1876000,71.6999969482422
2014-11-12,71.3499984741211,71.7300033569336,71.2600021362305,71.4100036621094,1581700,71.4100036621094
2014-11-13,71.6500015258789,72.0800018310547,71.3000030517578,71.7200012207031,2560800,71.7200012207031
2014-11-14,71.6999969482422,72,71.3499984741211,71.4199981689453,2470500,71.4199981689453
2014-11-17,70.9800033569336,71.25,69.870002746582,69.9700012207031,3443100,69.9700012207031
2014-11-18,69.8600006103516,71.0800018310547,69.8600006103516,70.8300018310547,2833200,70.8300018310547
2014-11-19,71.0100021362305,71.0599975585938,70.4199981689453,70.8199996948242,2193800,70.8199996948242
2014-11-20,70.3300018310547,70.5500030517578,70.0199966430664,70.4400024414062,2250500,70.4400024414062
2014-11-21,72,72.5500030517578,71.1800003051758,71.3199996948242,4554400,71.3199996948242
2014-11-24,71.5199966430664,71.5500030517578,70.7300033569336,71.2200012207031,1821200,71.2200012207031
2014-11-25,71.1999969482422,72.5199966430664,71.1999969482422,72,2842600,72
2014-11-26,72.0800018310547,73,71.7399978637695,72.9800033569336,1467600,72.9800033569336
2014-11-28,73.129997253418,74.0999984741211,73.0500030517578,73.6800003051758,978400,73.6800003051758
2014-12-01,73.6399993896484,73.9700012207031,73.1999969482422,73.75,2023300,73.75
2014-12-02,74,74,73.0800018310547,73.4700012207031,1843600,73.4700012207031
2014-12-03,73.6399993896484,73.6399993896484,72.8899993896484,73.1800003051758,1569100,73.1800003051758
2014-12-04,73.0899963378906,73.2300033569336,72.4000015258789,73.0299987792969,1415200,73.0299987792969
2014-12-05,73.1600036621094,73.25,72.3600006103516,72.4000015258789,3061700,72.4000015258789
2014-12-08,72.4000015258789,72.7799987792969,71.5999984741211,72.0500030517578,1630100,72.0500030517578
2014-12-09,71.3399963378906,71.6600036621094,70.6800003051758,71.5699996948242,2866100,71.5699996948242
2014-12-10,71.5599975585938,71.9700012207031,69.7399978637695,69.8499984741211,2567900,69.8499984741211
2014-12-11,70.0999984741211,71.1399993896484,69.6600036621094,69.7399978637695,5075100,69.7399978637695
2014-12-12,74.1699981689453,77.5599975585938,73.7099990844727,76.0199966430664,12613700,76.0199966430664
