"Fecha","DUK.Open","DUK.High","DUK.Low","DUK.Close","DUK.Volume","DUK.Adjusted"
2014-02-04,70.6900024414062,70.6900024414062,69.4599990844727,69.9400024414062,3625600,46.413444519043
2014-02-05,69.879997253418,69.879997253418,69.2799987792969,69.620002746582,2848800,46.2010917663574
2014-02-06,69.6999969482422,70.1100006103516,69.1800003051758,70.0100021362305,2774000,46.4598922729492
2014-02-07,69.6800003051758,70.1100006103516,69.3499984741211,69.9899978637695,3805000,46.4466209411621
2014-02-10,69.870002746582,70.8399963378906,69.5199966430664,70.7399978637695,3071500,46.9443397521973
2014-02-11,70.6699981689453,71.4800033569336,70.5,71.3000030517578,2631900,47.3159637451172
2014-02-12,70.4400024414062,70.9000015258789,70.25,70.870002746582,2509700,47.5508117675781
2014-02-13,70.75,71.5400009155273,70.629997253418,71.4300003051758,2269900,47.9265365600586
2014-02-14,71.1800003051758,71.5999984741211,70.8399963378906,71.4499969482422,2784900,47.9399528503418
2014-02-18,71.7600021362305,72.6699981689453,71.2900009155273,71.5,4797900,47.973503112793
2014-02-19,71.4000015258789,72.4000015258789,70.7200012207031,71.7200012207031,3274600,48.1211090087891
2014-02-20,71.7600021362305,72.120002746582,71.4300003051758,71.7399978637695,3481800,48.1345520019531
2014-02-21,71.6100006103516,72.2200012207031,71.4599990844727,71.4899978637695,2926100,47.966796875
2014-02-24,71.5,72.1100006103516,71.0899963378906,71.1100006103516,2522500,47.7118301391602
2014-02-25,71.0899963378906,71.8099975585938,70.9400024414062,71.0299987792969,2615100,47.6581611633301
2014-02-26,71.120002746582,71.3300018310547,70.7200012207031,70.879997253418,3431200,47.5575218200684
2014-02-27,70.7600021362305,71.0699996948242,70.25,70.4300003051758,2480900,47.2555885314941
2014-02-28,70.4000015258789,71.1699981689453,70.3499984741211,70.879997253418,2931100,47.5575218200684
2014-03-03,70.5899963378906,71.0500030517578,70,70.0500030517578,2508400,47.0006217956543
2014-03-04,70.5400009155273,70.5800018310547,69.879997253418,70.120002746582,2626700,47.0475807189941
2014-03-05,70.1500015258789,70.7099990844727,69.9499969482422,70.1100006103516,2192700,47.040885925293
2014-03-06,70.25,70.2799987792969,69.620002746582,70.0299987792969,3589600,46.9871864318848
2014-03-07,69.9000015258789,70.1900024414062,69.4100036621094,70.0599975585938,3668800,47.0073356628418
2014-03-10,69.879997253418,70.0699996948242,69.3899993896484,69.620002746582,2542800,46.7121047973633
2014-03-11,69.7900009155273,69.8499984741211,69.0199966430664,69.4700012207031,2764700,46.6114654541016
2014-03-12,69.4300003051758,70.3899993896484,69.4100036621094,70.3600006103516,3202400,47.2086143493652
2014-03-13,70.3899993896484,70.9899978637695,70.2699966430664,70.5699996948242,3912500,47.3495101928711
2014-03-14,70.4899978637695,71.129997253418,70.3399963378906,70.6999969482422,2939200,47.4367485046387
2014-03-17,70.9599990844727,71.3600006103516,70.5,71.0999984741211,3401200,47.7051277160645
2014-03-18,71.1900024414062,71.2300033569336,69.9800033569336,70.2399978637695,4195700,47.1280937194824
2014-03-19,70,70.1500015258789,68.1999969482422,68.7099990844727,5175100,46.1015129089355
2014-03-20,68.6100006103516,69.2600021362305,68.0999984741211,69.1699981689453,4275400,46.4101753234863
2014-03-21,69.7399978637695,69.9700012207031,69.0199966430664,69.0800018310547,4560600,46.3497924804688
2014-03-24,68.6100006103516,69.4400024414062,68.6100006103516,69.3199996948242,3001400,46.5108108520508
2014-03-25,69.4100036621094,70.0899963378906,69.2300033569336,69.9199981689453,3099700,46.9133949279785
2014-03-26,69.9499969482422,70.25,69.4400024414062,69.5,3294200,46.6315803527832
2014-03-27,69.6500015258789,70.4599990844727,69.25,70.4199981689453,3027800,47.2488670349121
2014-03-28,70.4300003051758,70.5,69.9199981689453,70.4400024414062,3083000,47.2622985839844
2014-03-31,70.6699981689453,71.2900009155273,70.5599975585938,71.2200012207031,3099100,47.7856330871582
2014-04-01,71.3899993896484,71.3899993896484,70.4899978637695,70.6699981689453,2507200,47.4166107177734
2014-04-02,70.6699981689453,70.6699981689453,70.1100006103516,70.2600021362305,1976000,47.1415214538574
2014-04-03,70.4899978637695,70.75,70.1999969482422,70.4499969482422,1674900,47.268985748291
2014-04-04,70.6900024414062,71.4599990844727,70.4700012207031,70.4899978637695,2831100,47.2958335876465
2014-04-07,70.5899963378906,71.6699981689453,70.4700012207031,71.1399993896484,4313700,47.7319602966309
2014-04-08,71.0599975585938,72.5500030517578,70.5599975585938,72.5100021362305,5126400,48.6511688232422
2014-04-09,72.4000015258789,72.5,71.129997253418,71.8199996948242,4726000,48.1882286071777
2014-04-10,71.879997253418,72.5,71.4100036621094,71.5899963378906,2982500,48.0338897705078
2014-04-11,71.5299987792969,72.2799987792969,71.3600006103516,71.8399963378906,2751000,48.2016258239746
2014-04-14,72.0500030517578,72.379997253418,71.629997253418,72.0699996948242,2119600,48.3559532165527
2014-04-15,72.0599975585938,72.8199996948242,71.9899978637695,72.8099975585938,3372100,48.8524513244629
2014-04-16,73,73.2399978637695,72.5599975585938,73.2300033569336,2591500,49.1342697143555
2014-04-17,72.9100036621094,73.5299987792969,72.3099975585938,72.5699996948242,2851800,48.6914291381836
2014-04-21,72.6399993896484,73.0699996948242,72.0999984741211,72.4599990844727,1808100,48.6176261901855
2014-04-22,72.3600006103516,72.9100036621094,71.9899978637695,72.7900009155273,2210400,48.8390502929688
2014-04-23,72.8199996948242,73.6100006103516,72.5800018310547,72.6100006103516,2491200,48.7182731628418
2014-04-24,72.5999984741211,73.3399963378906,72.1500015258789,73.0599975585938,2121100,49.0201950073242
2014-04-25,73.0800018310547,74.0500030517578,73.0800018310547,74,2546600,49.6508865356445
2014-04-28,74,74.8600006103516,73.75,74.8000030517578,3717400,50.187671661377
2014-04-29,74.7399978637695,75.129997253418,74.3099975585938,74.5299987792969,2617600,50.006519317627
2014-04-30,74.5899963378906,75.0599975585938,74.4599990844727,74.4899978637695,3001700,49.979679107666
2014-05-01,74.5999984741211,74.7799987792969,73.7200012207031,74.5800018310547,2267600,50.0400505065918
2014-05-02,74.25,74.25,72.4800033569336,72.8600006103516,4505100,48.8860168457031
2014-05-05,72.8600006103516,73.5999984741211,72.7600021362305,73.5199966430664,2776800,49.3288383483887
2014-05-06,73.2600021362305,73.5599975585938,72.8600006103516,73.0699996948242,2847200,49.0269165039062
2014-05-07,73.120002746582,73.9100036621094,72.9100036621094,73.8199996948242,2520200,49.5301284790039
2014-05-08,73.7699966430664,73.7699966430664,72.5899963378906,72.8399963378906,3008600,48.8725929260254
2014-05-09,72.8199996948242,73.0400009155273,71.8399963378906,71.9800033569336,3813600,48.2955741882324
2014-05-12,72.2099990844727,72.3399963378906,71.5599975585938,71.7600021362305,3618000,48.1479721069336
2014-05-13,72.0199966430664,72.2200012207031,71.5500030517578,71.7200012207031,3120000,48.1211090087891
2014-05-14,71.1399993896484,71.7200012207031,70.8499984741211,71.2699966430664,2578600,48.3449630737305
2014-05-15,71.4100036621094,72.1999969482422,71.3199996948242,71.379997253418,2668100,48.4195823669434
2014-05-16,71.3199996948242,71.620002746582,71.0599975585938,71.3499984741211,2023300,48.3992347717285
2014-05-19,71.2600021362305,71.379997253418,69.9499969482422,70.3000030517578,3489800,47.6869773864746
2014-05-20,70.3899993896484,70.8000030517578,69.7300033569336,70.0899963378906,2656200,47.5445251464844
2014-05-21,70.25,70.3899993896484,69.7799987792969,69.9300003051758,1885300,47.4360046386719
2014-05-22,70.0100021362305,70.6399993896484,70.0100021362305,70.5500030517578,1834700,47.856575012207
2014-05-23,70.4499969482422,70.9300003051758,70.2399978637695,70.2799987792969,1523300,47.6734199523926
2014-05-27,71.0599975585938,71.2600021362305,70.4300003051758,70.4599990844727,2299100,47.7955207824707
2014-05-28,70.4800033569336,70.9199981689453,70.4499969482422,70.7600021362305,2230100,47.9990272521973
2014-05-29,70.9000015258789,70.9800033569336,70.370002746582,70.9300003051758,1817700,48.114330291748
2014-05-30,70.7399978637695,71.1100006103516,70.4100036621094,71.0800018310547,2531000,48.2160949707031
2014-06-02,70.9499969482422,71.1500015258789,70.6100006103516,70.8499984741211,1919200,48.0600852966309
2014-06-03,70.8300018310547,70.9000015258789,70.2699966430664,70.6999969482422,2420400,47.958324432373
2014-06-04,70.5999984741211,71.0400009155273,70.4100036621094,71.0100021362305,1998200,48.1685981750488
2014-06-05,70.870002746582,71.8499984741211,70.7900009155273,71.7300033569336,2472900,48.6570167541504
2014-06-06,71.7099990844727,71.9400024414062,71.25,71.3399963378906,2145200,48.392448425293
2014-06-09,71.129997253418,71.2600021362305,70.5999984741211,70.8600006103516,2299600,48.0668525695801
2014-06-10,70.6999969482422,71.0400009155273,70.4199981689453,70.5100021362305,2362500,47.8294410705566
2014-06-11,70.3899993896484,70.5899963378906,69.5899963378906,69.629997253418,3554400,47.232494354248
2014-06-12,69.620002746582,70.7399978637695,68.8099975585938,70.5800018310547,4287000,47.8769187927246
2014-06-13,70.4300003051758,70.9899978637695,70.0500030517578,70.8300018310547,2599900,48.0464973449707
2014-06-16,71.1100006103516,71.8199996948242,70.8099975585938,71.120002746582,2666000,48.2432174682617
2014-06-17,70.8399963378906,70.8899993896484,70.25,70.7099990844727,2325700,47.9650955200195
2014-06-18,70.6800003051758,72.4300003051758,70.5800018310547,72.4100036621094,3447500,49.1182594299316
2014-06-19,72.4800033569336,73.4000015258789,71.3600006103516,73.2300033569336,4881800,49.674503326416
2014-06-20,73.2699966430664,73.3199996948242,72.2200012207031,72.3199996948242,4002400,49.0572242736816
2014-06-23,72.3899993896484,72.5100021362305,71.8199996948242,72.3499984741211,2527700,49.0775604248047
2014-06-24,72.3899993896484,72.5699996948242,72.1900024414062,72.3600006103516,2350700,49.0843544006348
2014-06-25,72.2200012207031,73.1100006103516,72.120002746582,73.0400009155273,2983300,49.5456275939941
2014-06-26,72.9000015258789,73.2099990844727,72.75,73.1699981689453,2259000,49.6338005065918
2014-06-27,72.8899993896484,73.879997253418,72.7200012207031,73.6999969482422,2173700,49.9933204650879
2014-06-30,73.7699966430664,74.3899993896484,73.5400009155273,74.1900024414062,2854400,50.3257064819336
2014-07-01,74.1999969482422,74.2399978637695,73.5100021362305,73.629997253418,1998700,49.9458465576172
2014-07-02,73.5,73.5500030517578,71.879997253418,72.2200012207031,4515700,48.9893836975098
2014-07-03,71.9499969482422,71.9499969482422,70.8099975585938,71.3899993896484,3496500,48.4263687133789
2014-07-07,71.25,71.7099990844727,71.129997253418,71.5800018310547,3140000,48.5552597045898
2014-07-08,71.7200012207031,72.7200012207031,71.6399993896484,72.3199996948242,3182400,49.0572242736816
2014-07-09,72.1800003051758,72.5199966430664,71.6999969482422,72.1100006103516,1993500,48.9147644042969
2014-07-10,72.0299987792969,72.7399978637695,72.0299987792969,72.3899993896484,2001700,49.1047134399414
2014-07-11,72.5,72.6900024414062,72.1100006103516,72.1600036621094,1863000,48.9486961364746
2014-07-14,72.2099990844727,72.3199996948242,71.5199966430664,71.5400009155273,2358300,48.5281219482422
2014-07-15,71.620002746582,72.4000015258789,71.620002746582,72.0299987792969,2253700,48.8605041503906
2014-07-16,72.0999984741211,72.4899978637695,71.6999969482422,72.4199981689453,1894100,49.125057220459
2014-07-17,72.6999969482422,72.8300018310547,72.0999984741211,72.3600006103516,3007900,49.0843544006348
2014-07-18,72.5999984741211,73.1800003051758,72.0899963378906,73.1100006103516,2604800,49.5931091308594
2014-07-21,72.9199981689453,73.6100006103516,72.8300018310547,73.3600006103516,2043300,49.7626953125
2014-07-22,73.4300003051758,73.5400009155273,73.1500015258789,73.2900009155273,2016700,49.7152061462402
2014-07-23,73.2900009155273,73.5,73.0999984741211,73.4000015258789,1677100,49.7898330688477
2014-07-24,73.5,74.3099975585938,73.4499969482422,74.0299987792969,2240800,50.217170715332
2014-07-25,73.8499984741211,74.1800003051758,73.0999984741211,73.2099990844727,2142900,49.6609344482422
2014-07-28,73.3099975585938,74.4800033569336,73.2300033569336,74.3899993896484,3281100,50.4613723754883
2014-07-29,74.4000015258789,74.4800033569336,73.7600021362305,73.9800033569336,2236300,50.1832733154297
2014-07-30,74.0299987792969,74.1999969482422,72.5800018310547,73.0500030517578,2782200,49.5524139404297
2014-07-31,72.6100006103516,73.0999984741211,72.0599975585938,72.129997253418,3249000,48.9283332824707
2014-08-01,72.2399978637695,73.370002746582,72.1500015258789,72.9400024414062,3960200,49.4777984619141
2014-08-04,72.9300003051758,72.9700012207031,70.8600006103516,72.1999969482422,4511200,48.9758148193359
2014-08-05,71.5199966430664,72.1999969482422,70.6699981689453,70.9800033569336,3111600,48.1482734680176
2014-08-06,70.870002746582,70.9000015258789,69.4800033569336,69.8399963378906,7066800,47.3749465942383
2014-08-07,70.2799987792969,71.5699996948242,70.0500030517578,70.5999984741211,3607400,47.8904724121094
2014-08-08,70.9499969482422,71.7699966430664,70.9300003051758,71.75,2756900,48.6705665588379
2014-08-11,72,72.25,71.5,71.5800018310547,2116800,48.5552597045898
2014-08-12,71.6399993896484,71.9199981689453,71.2600021362305,71.379997253418,2847600,48.4195823669434
2014-08-13,70.8000030517578,71.120002746582,70.4199981689453,70.9300003051758,2141900,48.6562461853027
2014-08-14,70.9599990844727,72.0999984741211,70.9599990844727,72.0800018310547,3587200,49.4451293945312
2014-08-15,71.879997253418,72.6999969482422,71.8499984741211,72.0899963378906,2981800,49.451976776123
2014-08-18,72.3000030517578,72.6500015258789,71.9199981689453,72.0899963378906,1826000,49.451976776123
2014-08-19,72.1699981689453,72.9199981689453,72.0400009155273,72.879997253418,2188000,49.9939002990723
2014-08-20,72.5800018310547,72.8499984741211,72.3099975585938,72.7600021362305,2073300,49.9115829467773
2014-08-21,72.8099975585938,73.3899993896484,72.6399993896484,73.0400009155273,2020900,50.1036643981934
2014-08-22,73.4800033569336,73.8499984741211,72.5999984741211,72.870002746582,2518100,49.9870262145996
2014-08-25,73.1800003051758,73.5199966430664,72.9199981689453,72.9800033569336,1795200,50.0624923706055
2014-08-26,72.9300003051758,73.129997253418,72.2300033569336,72.3199996948242,2118900,49.609748840332
2014-08-27,72.4499969482422,72.9599990844727,72.3300018310547,72.9300003051758,1890000,50.0282020568848
2014-08-28,72.629997253418,73.4400024414062,72.5699996948242,73.3099975585938,1872700,50.2888641357422
2014-08-29,73.4100036621094,74,73.3499984741211,73.9899978637695,2985100,50.7553215026855
2014-09-02,74.0199966430664,74.0899963378906,73.0899963378906,73.4499969482422,4079200,50.3848991394043
2014-09-03,73.6100006103516,74.0899963378906,73.5,73.8600006103516,2121400,50.6661529541016
2014-09-04,73.6699981689453,74.2399978637695,73.4700012207031,74.0199966430664,2247900,50.7759056091309
2014-09-05,74.0500030517578,74.9100036621094,74,74.9000015258789,3010900,51.379581451416
2014-09-08,74.6100006103516,74.9499969482422,74.3000030517578,74.8899993896484,3403400,51.3727073669434
2014-09-09,74.5999984741211,74.75,73.7399978637695,73.7900009155273,3669300,50.6181411743164
2014-09-10,73.6500015258789,73.7600021362305,73.1600036621094,73.3899993896484,2977000,50.3437538146973
2014-09-11,73.7600021362305,74.4899978637695,73.5,74.4599990844727,2865400,51.0777435302734
2014-09-12,74.129997253418,74.2799987792969,72.9499969482422,73.0599975585938,3826100,50.1173782348633
2014-09-15,73.3499984741211,73.6999969482422,73.1600036621094,73.4400024414062,2300300,50.3780517578125
2014-09-16,73.9400024414062,74.5899963378906,73.8499984741211,74.3499984741211,3483900,51.0022735595703
2014-09-17,74.6399993896484,74.8199996948242,73.9599990844727,74.3000030517578,2991900,50.9679908752441
2014-09-18,74.4800033569336,74.5500030517578,73.25,73.4800033569336,3476900,50.4054832458496
2014-09-19,73.8000030517578,74.4700012207031,73.6500015258789,74.379997253418,4045600,51.0228500366211
2014-09-22,74,74.3300018310547,73.4800033569336,73.870002746582,3061600,50.6730079650879
2014-09-23,73.8499984741211,74.2399978637695,73.6100006103516,73.6699981689453,3157900,50.5358276367188
2014-09-24,73.7300033569336,73.9000015258789,73.4000015258789,73.7099990844727,2160500,50.5632553100586
2014-09-25,73.6699981689453,74.1800003051758,73.6500015258789,73.9599990844727,4234700,50.7347564697266
2014-09-26,73.8899993896484,74.2600021362305,73.3099975585938,74.0800018310547,2988200,50.8170700073242
2014-09-29,73.6900024414062,74.1900024414062,73.4300003051758,74.1900024414062,2041500,50.8925247192383
2014-09-30,74.2600021362305,75.2099990844727,74.0299987792969,74.7699966430664,4188600,51.2903823852539
2014-10-01,75.0500030517578,75.7300033569336,74.8600006103516,75.3000030517578,5296800,51.6539649963379
2014-10-02,75.2200012207031,75.7699966430664,74.8899993896484,74.9899978637695,3516100,51.4412994384766
2014-10-03,75.0199966430664,75.2799987792969,74.3300018310547,75.1699981689453,2670700,51.5647735595703
2014-10-06,75.4199981689453,75.5899963378906,74.8300018310547,75.0699996948242,1814200,51.4961853027344
2014-10-07,75.0699996948242,75.9599990844727,74.870002746582,75.2099990844727,3057600,51.5922164916992
2014-10-08,75.370002746582,77.1100006103516,75.2099990844727,77.0500030517578,3963000,52.8544235229492
2014-10-09,77,77.6600036621094,76.3000030517578,76.3899993896484,3471900,52.4016799926758
2014-10-10,76.75,77.5899963378906,76.7200012207031,76.8300018310547,3985700,52.7035064697266
2014-10-13,76.6999969482422,78.4100036621094,76.6399993896484,77.4100036621094,4942800,53.1013832092285
2014-10-14,77.9100036621094,79.8099975585938,77.379997253418,78.870002746582,5818900,54.1029052734375
2014-10-15,78.4400024414062,79.6399993896484,77.4400024414062,78.9000015258789,6592100,54.123477935791
2014-10-16,78.0100021362305,78.5100021362305,77.0400009155273,78.1699981689453,5226200,53.6227188110352
2014-10-17,78.25,78.5899963378906,77.0500030517578,78.4300003051758,3517500,53.8010711669922
2014-10-20,78.5699996948242,79.6399993896484,78.5599975585938,79.5,2503200,54.5350723266602
2014-10-21,79.6500015258789,79.7399978637695,78.9700012207031,79.0800018310547,3715900,54.2469482421875
2014-10-22,79.2099990844727,80.3499984741211,79.1100006103516,80.1600036621094,3736100,54.9878044128418
2014-10-23,80.3600006103516,80.5,79.6600036621094,80.0699996948242,2946900,54.9260673522949
2014-10-24,80.1399993896484,80.5500030517578,80.0500030517578,80.3000030517578,2846500,55.0838470458984
2014-10-27,80.379997253418,81.1399993896484,80.3000030517578,80.6100006103516,2045500,55.2964935302734
2014-10-28,80.6999969482422,80.8300018310547,79.6800003051758,80.7200012207031,3206300,55.3719520568848
2014-10-29,80.6399993896484,81.2399978637695,79.5599975585938,80.2699966430664,2701300,55.0632591247559
2014-10-30,80.5999984741211,82.3399963378906,80.370002746582,82.2900009155273,3293600,56.4489364624023
2014-10-31,82.5,82.6800003051758,81.3399963378906,82.1500015258789,3229600,56.3528938293457
2014-11-03,82.2300033569336,82.5999984741211,81.8499984741211,82.379997253418,2347200,56.5106735229492
2014-11-04,82.4400024414062,82.8000030517578,81.8399963378906,82.2300033569336,2402100,56.4077758789062
2014-11-05,82.4700012207031,83.9000015258789,82,83.5,5372500,57.2789611816406
2014-11-06,82.7300033569336,82.9499969482422,81.0699996948242,81.1699981689453,6788300,55.6806373596191
2014-11-07,81.1999969482422,82.0899963378906,81.0199966430664,82.0800018310547,3273200,56.3048782348633
2014-11-10,82.0999984741211,83.0400009155273,82.0699996948242,82.8099975585938,2582500,56.8056259155273
2014-11-11,82.620002746582,83.0999984741211,82.3600006103516,82.6600036621094,2740400,56.702751159668
2014-11-12,81.0199966430664,81.4499969482422,79.6500015258789,79.8499984741211,5524500,55.3070831298828
2014-11-13,80.0400009155273,80.4899978637695,78.7099990844727,78.9899978637695,4119200,54.7114105224609
2014-11-14,78.5500030517578,79.5100021362305,78.5500030517578,79.1100006103516,3204600,54.7945289611816
2014-11-17,79.1699981689453,80.4800033569336,79.0899963378906,80.3000030517578,2983100,55.618766784668
2014-11-18,80.4499969482422,80.879997253418,79.879997253418,80.3099975585938,3762500,55.6256980895996
2014-11-19,80.1999969482422,80.6800003051758,79.6900024414062,80.379997253418,2756400,55.6741752624512
2014-11-20,80.379997253418,80.8199996948242,80.0800018310547,80.1699981689453,2114100,55.5287055969238
2014-11-21,80.6999969482422,80.7300033569336,79.2399978637695,79.7699966430664,5247700,55.2516746520996
2014-11-24,80.0599975585938,80.2200012207031,79.0100021362305,79.0299987792969,5065200,54.7390975952148
2014-11-25,79.1699981689453,79.2900009155273,78.5100021362305,79.1500015258789,4188600,54.8222236633301
2014-11-26,79.3099975585938,79.9300003051758,79.3099975585938,79.6900024414062,1990600,55.1962661743164
2014-11-28,80,81.5899963378906,79.9400024414062,80.9000015258789,2393300,56.0343437194824
2014-12-01,80.3899993896484,82.7399978637695,80.1600036621094,82,5087200,56.7962341308594
2014-12-02,81.8399963378906,82.5400009155273,81.370002746582,82.3399963378906,3174700,57.0317497253418
2014-12-03,82.120002746582,82.4599990844727,81.5199966430664,81.9700012207031,2207300,56.775463104248
2014-12-04,82.0100021362305,82.4800033569336,81.7699966430664,82.3499984741211,2533800,57.0386581420898
2014-12-05,81.4899978637695,81.6900024414062,80.2300033569336,80.7300033569336,3577200,55.9166069030762
2014-12-08,80.9100036621094,82.0999984741211,80.9100036621094,81.629997253418,3740300,56.5399703979492
2014-12-09,81.4000015258789,82.3300018310547,81.1800003051758,82.1800003051758,3871300,56.9209213256836
2014-12-10,82.1699981689453,83.1699981689453,82.0400009155273,82.25,3936100,56.9694137573242
2014-12-11,82.5800018310547,83.5100021362305,82.5599975585938,82.8899993896484,2956600,57.4126625061035
2014-12-12,82.5199966430664,83.5199966430664,82.3600006103516,82.6900024414062,3339500,57.2741813659668
