"Fecha","EMN.Open","EMN.High","EMN.Low","EMN.Close","EMN.Volume","EMN.Adjusted"
2013-12-05,74.3000030517578,75.1800003051758,74.129997253418,74.3099975585938,1351000,56.0443992614746
2013-12-06,75.5,76.5599975585938,75.1100006103516,76.2099990844727,1321100,57.477367401123
2013-12-09,76.2200012207031,76.2399978637695,75.1399993896484,75.3600006103516,1455300,56.836311340332
2013-12-10,75.2399978637695,75.7600021362305,75.0199966430664,75.3099975585938,1476400,56.7986030578613
2013-12-11,75.5,75.5,74.4400024414062,74.5500030517578,1659800,56.2254066467285
2013-12-12,74.0999984741211,74.5400009155273,73.8000030517578,73.8600006103516,1930900,55.9677734375
2013-12-13,74.5400009155273,74.5400009155273,72.620002746582,72.6699981689453,2751300,55.066032409668
2013-12-16,73.2600021362305,74.0199966430664,73.2099990844727,73.4300003051758,1784300,55.6419219970703
2013-12-17,73.75,74.2699966430664,73.3000030517578,74.0299987792969,3408600,56.0965881347656
2013-12-18,74.0699996948242,74.8300018310547,73.25,74.6399993896484,2012100,56.5588150024414
2013-12-19,74.5699996948242,75.4300003051758,74.370002746582,75.0100021362305,2837400,56.839183807373
2013-12-20,75.4000015258789,76.629997253418,75.2399978637695,75.9300003051758,3920200,57.5363235473633
2013-12-23,76.5,77.1500015258789,76.1100006103516,77.0500030517578,1611800,58.385009765625
2013-12-24,77.0100021362305,78.2399978637695,77.0100021362305,78.2200012207031,1063600,59.2715721130371
2013-12-26,78.3000030517578,79.0299987792969,78.3000030517578,78.9700012207031,1650100,59.8398971557617
2013-12-27,79,79.4400024414062,78.870002746582,79.0599975585938,839200,59.9080963134766
2013-12-30,78.9899978637695,79.9300003051758,78.879997253418,79.9000015258789,1547900,60.5446128845215
2013-12-31,79.879997253418,80.8399963378906,79.8399963378906,80.6999969482422,2192500,61.150806427002
2014-01-02,80.3099975585938,80.5299987792969,79.879997253418,80.2799987792969,1612900,60.8325576782227
2014-01-03,80.4599990844727,80.9400024414062,80.120002746582,80.1699981689453,941700,60.7491912841797
2014-01-06,80.7600021362305,80.9400024414062,79.2200012207031,79.7600021362305,1291200,60.4385261535645
2014-01-07,79.7399978637695,79.9700012207031,79.2200012207031,79.4499969482422,1442700,60.2036170959473
2014-01-08,79.129997253418,79.4800033569336,78.1600036621094,79.1999969482422,1776600,60.0141716003418
2014-01-09,79.4899978637695,79.9899978637695,78.9499969482422,79.3000030517578,1045300,60.0899391174316
2014-01-10,79.9100036621094,80.4300003051758,79.2699966430664,79.4300003051758,973100,60.1884613037109
2014-01-13,79.1100006103516,79.5699996948242,77.9899978637695,78.1699981689453,1070500,59.2336769104004
2014-01-14,78.3199996948242,79.5299987792969,78.3199996948242,79.2900009155273,1080800,60.0823936462402
2014-01-15,79.3600006103516,80.1800003051758,79.3199996948242,79.8099975585938,1381900,60.4764022827148
2014-01-16,79.7300033569336,80.2900009155273,79.4599990844727,79.8300018310547,813800,60.4915657043457
2014-01-17,79.6500015258789,80.3899993896484,79.1999969482422,79.879997253418,1024000,60.5294570922852
2014-01-21,80.6500015258789,81.25,79.4800033569336,79.6399993896484,2314800,60.3476142883301
2014-01-22,79.6500015258789,79.75,77.1800003051758,77.8499984741211,3149400,58.9911956787109
2014-01-23,77.0199966430664,77.0199966430664,74.8300018310547,76.1999969482422,3160100,57.740909576416
2014-01-24,75.3399963378906,75.8199996948242,74.5199966430664,74.629997253418,2957500,56.5512390136719
2014-01-27,74.6999969482422,75.1699981689453,73,74.379997253418,2386800,56.3618011474609
2014-01-28,74.5,75.629997253418,74.3000030517578,75.2200012207031,1986500,56.9982986450195
2014-01-29,74.9100036621094,76.0699996948242,74.4899978637695,74.6900024414062,1933300,56.5967025756836
2014-01-30,75.0699996948242,76.2200012207031,74.620002746582,75.9700012207031,2259200,57.5666198730469
2014-01-31,77.1999969482422,79.7600021362305,76.25,77.9599990844727,3489200,59.0745582580566
2014-02-03,78.1100006103516,78.5500030517578,76.0299987792969,76.1100006103516,2073400,57.6727104187012
2014-02-04,76.5800018310547,77.370002746582,75.629997253418,77,1762900,58.3471336364746
2014-02-05,76.8099975585938,78.0899963378906,76.0400009155273,77.8199996948242,2165200,58.9684791564941
2014-02-06,77.8600006103516,78.6900024414062,77.5800018310547,78.120002746582,1609200,59.1958160400391
2014-02-07,78.5500030517578,79.3000030517578,78.2099990844727,79.1600036621094,1470300,59.9838943481445
2014-02-10,79.0699996948242,80.3300018310547,78.9599990844727,80.1600036621094,1599300,60.741626739502
2014-02-11,80,80.4899978637695,79.5100021362305,79.8099975585938,1718700,60.4764022827148
2014-02-12,79.9000015258789,81.870002746582,79.8499984741211,81.6500015258789,1730600,61.8706855773926
2014-02-13,81.3199996948242,83.0999984741211,81,82.4800033569336,1845900,62.499626159668
2014-02-14,82.2399978637695,83,81.4899978637695,82.8399963378906,859300,62.7724189758301
2014-02-18,83.1500015258789,83.1600036621094,82.3099975585938,82.8199996948242,1170300,62.7572288513184
2014-02-19,82.8300018310547,83.379997253418,81.9499969482422,82.0500030517578,1583800,62.1737670898438
2014-02-20,82.0899963378906,82.8600006103516,81,82.8099975585938,1280300,62.749683380127
2014-02-21,83.9000015258789,84.6900024414062,83.379997253418,84.3399963378906,1984800,63.9090538024902
2014-02-24,84.2200012207031,85.1100006103516,83.8600006103516,84.0899963378906,1708200,63.7196006774902
2014-02-25,84.0299987792969,86.1399993896484,83.9700012207031,85.7799987792969,2156600,65.0001907348633
2014-02-26,85.7600021362305,86.5,85.3099975585938,85.9000015258789,1775400,65.0911712646484
2014-02-27,85.5999984741211,86.8300018310547,85.5999984741211,86.8099975585938,1816500,65.7806930541992
2014-02-28,87.0500030517578,88.1399993896484,86.6800003051758,87.4300003051758,1746600,66.2505035400391
2014-03-03,86.5400009155273,87.879997253418,86.370002746582,87.1600036621094,1676100,66.0458984375
2014-03-04,88.2200012207031,88.2799987792969,87.4899978637695,87.5400009155273,1499300,66.3338241577148
2014-03-05,87.5899963378906,87.7900009155273,86.9000015258789,87.3300018310547,1276800,66.1747283935547
2014-03-06,87.7900009155273,88.9000015258789,87.6999969482422,87.9700012207031,1312600,66.6596908569336
2014-03-07,88.1900024414062,88.3099975585938,87,87.5400009155273,1434600,66.3338241577148
2014-03-10,87.370002746582,88.0500030517578,86.4100036621094,87.3199996948242,1505600,66.1671600341797
2014-03-11,87.5599975585938,87.5599975585938,86.2799987792969,86.4899978637695,1959100,65.538200378418
2014-03-12,85.7300033569336,86,85.0100021362305,85.4100036621094,1957600,64.9827728271484
2014-03-13,85.620002746582,86.1800003051758,84.0199966430664,84.4499969482422,1864400,64.2524185180664
2014-03-14,84.4199981689453,85.1999969482422,83.5599975585938,83.6999969482422,1784500,63.6817932128906
2014-03-17,84.4100036621094,85,83.9199981689453,84.5699996948242,1171000,64.3437118530273
2014-03-18,84.6600036621094,85.2200012207031,84.5800018310547,84.9100036621094,854400,64.6023941040039
2014-03-19,84.9700012207031,85.6900024414062,84.0599975585938,84.5299987792969,1272100,64.3132858276367
2014-03-20,84.3399963378906,85.5599975585938,84.3099975585938,85.5,997900,65.0512847900391
2014-03-21,86.1100006103516,86.8499984741211,85.4499969482422,86.0800018310547,2384000,65.492561340332
2014-03-24,86.1699981689453,86.7699966430664,84.9700012207031,85.2900009155273,957600,64.8915100097656
2014-03-25,85.620002746582,86.3000030517578,85.0800018310547,85.8099975585938,866700,65.2871704101562
2014-03-26,86,86.2099990844727,84.3000030517578,84.3099975585938,1015200,64.1458969116211
2014-03-27,84.3499984741211,84.8600006103516,83.6500015258789,84.3899993896484,1339500,64.2067718505859
2014-03-28,84.5899963378906,85.6999969482422,84.4300003051758,85.5999984741211,735300,65.1273574829102
2014-03-31,86,86.4599990844727,85.6500015258789,86.2099990844727,865300,65.5914688110352
2014-04-01,86.3000030517578,87.3899993896484,85.3499984741211,86.120002746582,1486800,65.5230026245117
2014-04-02,86.2399978637695,87.4700012207031,86.129997253418,87.3600006103516,1009400,66.466438293457
2014-04-03,87.5699996948242,88.5400009155273,86.7399978637695,87.1800003051758,967400,66.329475402832
2014-04-04,87.9199981689453,88.1500015258789,85.9400024414062,86.5100021362305,1159500,65.8197250366211
2014-04-07,86.3300018310547,86.370002746582,84.0999984741211,84.6500015258789,838500,64.4045944213867
2014-04-08,84.7099990844727,85.4599990844727,84.3899993896484,84.6900024414062,936300,64.4350128173828
2014-04-09,85.120002746582,86.4199981689453,84.5199966430664,86.3600006103516,1182200,65.7055892944336
2014-04-10,86.4800033569336,86.6500015258789,84.0800018310547,84.120002746582,975100,64.0013275146484
2014-04-11,83.7600021362305,85.0599975585938,83.629997253418,84.6600036621094,1887700,64.4121856689453
2014-04-14,85.0400009155273,85.4899978637695,84.5299987792969,85.1100006103516,1175000,64.7545547485352
2014-04-15,85.3499984741211,86.4700012207031,85.1500015258789,86.2600021362305,1325900,65.6295166015625
2014-04-16,87.2300033569336,88.4899978637695,87.1399993896484,88.4300003051758,1989500,67.280517578125
2014-04-17,88.25,89.0899963378906,87.8099975585938,88.5800018310547,1469600,67.3946380615234
2014-04-21,88.5599975585938,88.5699996948242,87.1399993896484,87.6500015258789,1387500,66.6870956420898
2014-04-22,88.0699996948242,89.0500030517578,87.620002746582,88.5599975585938,929300,67.3794174194336
2014-04-23,88.7200012207031,89.0699996948242,88.1900024414062,88.5800018310547,1038200,67.3946380615234
2014-04-24,89.1900024414062,89.1900024414062,86.8600006103516,87.3099975585938,1858800,66.4283905029297
2014-04-25,84.0100021362305,85.6999969482422,82.4899978637695,84.3600006103516,3026300,64.1839370727539
2014-04-28,84.9800033569336,86,83.8499984741211,84.8399963378906,1636600,64.5491180419922
2014-04-29,84.8899993896484,86.5400009155273,84.8899993896484,86.1900024414062,1566200,65.5762329101562
2014-04-30,86.0199966430664,87.2099990844727,86.0199966430664,87.1699981689453,1241000,66.3218536376953
2014-05-01,87.0400009155273,87.3199996948242,85.7799987792969,85.9800033569336,1047600,65.4164962768555
2014-05-02,86.0500030517578,86.9400024414062,85.6399993896484,85.8399963378906,886400,65.3099594116211
2014-05-05,85.6600036621094,86.2200012207031,85.2099990844727,85.9000015258789,1222200,65.3556442260742
2014-05-06,85.8099975585938,86.0699996948242,85.0299987792969,85.4199981689453,972400,64.9904098510742
2014-05-07,85.8000030517578,86.4800033569336,85.0500030517578,86.4100036621094,798100,65.7436370849609
2014-05-08,86.3000030517578,87.2200012207031,84.8899993896484,85.3199996948242,1111300,64.9143295288086
2014-05-09,85.2099990844727,85.9400024414062,84.4300003051758,85.8199996948242,1166400,65.2947387695312
2014-05-12,86.1699981689453,86.4400024414062,85.6999969482422,86.3199996948242,1124700,65.675163269043
2014-05-13,86.5400009155273,86.8099975585938,85.4800033569336,85.5999984741211,840000,65.1273574829102
2014-05-14,85.879997253418,86.2699966430664,85.379997253418,85.629997253418,785100,65.1502304077148
2014-05-15,85.5,85.7399978637695,83.629997253418,83.9199981689453,1464700,63.8491706848145
2014-05-16,83.7799987792969,84.2099990844727,83.1100006103516,84.1800003051758,1399100,64.0469818115234
2014-05-19,84.2699966430664,86.5999984741211,83.870002746582,85.5599975585938,1218400,65.0969314575195
2014-05-20,85.5199966430664,86.2600021362305,84.6699981689453,84.7399978637695,1114100,64.473030090332
2014-05-21,85.0500030517578,86.0500030517578,84.9300003051758,84.9800033569336,1692500,64.6556396484375
2014-05-22,84.8300018310547,85.4599990844727,84.6800003051758,85.0800018310547,1020900,64.7317352294922
2014-05-23,85.3099975585938,86.4400024414062,84.9700012207031,86.3000030517578,953300,65.6599655151367
2014-05-27,86.5800018310547,87.5,85.7200012207031,86.1100006103516,1141000,65.5153884887695
2014-05-28,86.1100006103516,87.1100006103516,86.0800018310547,86.5500030517578,666700,65.8501663208008
2014-05-29,86.7399978637695,88.2799987792969,86.3300018310547,88.0299987792969,902300,66.9761962890625
2014-05-30,87.9199981689453,88.3199996948242,87.5400009155273,88.2600021362305,1207900,67.1511993408203
2014-06-02,88.2600021362305,89.2399978637695,87.9499969482422,89.120002746582,1073500,67.8054885864258
2014-06-03,88.6900024414062,89.9499969482422,88.6900024414062,89.5899963378906,1841800,68.1630859375
2014-06-04,89.2399978637695,90.5500030517578,88.870002746582,90.1999969482422,1065600,68.627197265625
2014-06-05,90.1699981689453,90.1900024414062,88.6699981689453,89.5100021362305,1110000,68.1022338867188
2014-06-06,89.9000015258789,90.0999984741211,89.5800018310547,89.879997253418,858600,68.3837127685547
2014-06-09,89.879997253418,90.4000015258789,89.5199966430664,89.6800003051758,709800,68.2315673828125
2014-06-10,89.379997253418,89.9899978637695,88.7600021362305,89.9700012207031,716300,68.4522018432617
2014-06-11,89.129997253418,89.4899978637695,88.9499969482422,89.0199966430664,951800,67.9939041137695
2014-06-12,88.9899978637695,89.5800018310547,88.2200012207031,88.379997253418,758200,67.5050735473633
2014-06-13,88.4700012207031,88.9199981689453,87.9300003051758,88.8399963378906,1140900,67.8564453125
2014-06-16,88.5100021362305,88.7300033569336,87.0299987792969,87.9000015258789,1122400,67.1384658813477
2014-06-17,87.5800018310547,88.3000030517578,87.2699966430664,87.6500015258789,616800,66.9475173950195
2014-06-18,87.4899978637695,88.1800003051758,87.0800018310547,88.0800018310547,759800,67.2759552001953
2014-06-19,88.2600021362305,88.4899978637695,87.3499984741211,87.5500030517578,833700,66.8711242675781
2014-06-20,87.5500030517578,88.3600006103516,87.4499969482422,88.0999984741211,1123200,67.2912292480469
2014-06-23,88.0999984741211,88.1100006103516,87.2399978637695,87.6800003051758,608100,66.9704284667969
2014-06-24,87.5800018310547,88.0999984741211,87.1699981689453,87.1699981689453,963400,66.5808639526367
2014-06-25,87.1600036621094,87.8300018310547,86.5699996948242,87.2200012207031,1014800,66.6190795898438
2014-06-26,87.3199996948242,87.3199996948242,86.3899993896484,87.120002746582,845900,66.5427017211914
2014-06-27,86.6699981689453,87.5100021362305,86.1600036621094,87.4100036621094,1564700,66.7641906738281
2014-06-30,87.4100036621094,87.5899963378906,86.4499969482422,87.3499984741211,884900,66.7183456420898
2014-07-01,87.4100036621094,88.1999969482422,86.8600006103516,87.7099990844727,700400,66.9933242797852
2014-07-02,87.8899993896484,88.0199966430664,87.370002746582,87.6600036621094,720500,66.9551620483398
2014-07-03,88.3000030517578,88.6800003051758,88.1100006103516,88.5500030517578,412900,67.6349411010742
2014-07-07,88.4499969482422,88.5500030517578,87.5400009155273,87.7799987792969,644700,67.0467987060547
2014-07-08,87.6999969482422,87.9599990844727,87.1900024414062,87.5,725900,66.8329315185547
2014-07-09,87.7399978637695,87.8399963378906,86.9000015258789,87.2699966430664,791700,66.6572647094727
2014-07-10,86.7699966430664,87.9499969482422,85.879997253418,86.7600021362305,803500,66.2677154541016
2014-07-11,86.870002746582,86.9899978637695,86.1600036621094,86.8300018310547,784800,66.3211898803711
2014-07-14,87.3099975585938,87.8099975585938,86.4700012207031,86.7799987792969,676500,66.2830123901367
2014-07-15,86.1500015258789,87.1900024414062,85.8499984741211,85.8899993896484,1232500,65.6032104492188
2014-07-16,86.4300003051758,86.4599990844727,85.9700012207031,86.4499969482422,1270300,66.0309295654297
2014-07-17,86.0199966430664,86.6399993896484,85.629997253418,86.120002746582,1245700,65.7788925170898
2014-07-18,86.2799987792969,86.7399978637695,86.0299987792969,86.5299987792969,754900,66.0920562744141
2014-07-21,86.1900024414062,86.6800003051758,85.9000015258789,86.6100006103516,630700,66.1531524658203
2014-07-22,86.9800033569336,87.6600036621094,86.7799987792969,87.4499969482422,1087300,66.7947311401367
2014-07-23,87.4400024414062,88.1999969482422,87.4400024414062,88.0100021362305,870400,67.2224502563477
2014-07-24,88,88.4400024414062,87.8000030517578,87.9700012207031,812500,67.1919097900391
2014-07-25,87.5699996948242,88.7399978637695,87.5699996948242,88.7099990844727,1111700,67.7571487426758
2014-07-28,88.6600036621094,89.0199966430664,87.3000030517578,88.6699981689453,1868600,67.7265853881836
2014-07-29,83.5100021362305,84,81.5,81.5199966430664,5154500,62.2653884887695
2014-07-30,81.7699966430664,82.5199966430664,80.9400024414062,81.2900009155273,3176900,62.0897102355957
2014-07-31,80.7900009155273,80.8899993896484,78.629997253418,78.7799987792969,3219000,60.1725387573242
2014-08-01,78.7600021362305,79.2099990844727,78.2099990844727,78.4599990844727,1949200,59.9281425476074
2014-08-04,78.879997253418,79.4700012207031,78.2399978637695,79.1999969482422,1691800,60.493350982666
2014-08-05,78.7699966430664,79.8300018310547,78.4499969482422,78.9300003051758,1764000,60.2871246337891
2014-08-06,78.7200012207031,79.75,78.6399993896484,79.3899993896484,1105500,60.638500213623
2014-08-07,79.6600036621094,79.9800033569336,78.6800003051758,78.9700012207031,916700,60.3176803588867
2014-08-08,79.2099990844727,79.9300003051758,78.75,79.8600006103516,995000,60.9974670410156
2014-08-11,79.8600006103516,80.2900009155273,79.5899963378906,79.8600006103516,1035100,60.9974670410156
2014-08-12,79.5599975585938,80.1600036621094,79.4199981689453,80,742100,61.1044158935547
2014-08-13,80.4700012207031,81.370002746582,80,81.0199966430664,1033200,61.8834838867188
2014-08-14,81,81.2399978637695,80.7699966430664,81.0800018310547,457000,61.9293212890625
2014-08-15,81.0899963378906,81.5599975585938,80.2600021362305,80.6600036621094,1068200,61.608528137207
2014-08-18,81.4499969482422,81.620002746582,80.6399993896484,81.2600021362305,1516300,62.0668029785156
2014-08-19,81.620002746582,81.7200012207031,81.2200012207031,81.5599975585938,664200,62.2959251403809
2014-08-20,81.629997253418,82.1600036621094,81.3300018310547,82.0199966430664,964300,62.647274017334
2014-08-21,81.9300003051758,82.3899993896484,81.4199981689453,81.9899978637695,570500,62.6243553161621
2014-08-22,81.9100036621094,81.9400024414062,81.2200012207031,81.3399963378906,911300,62.1278915405273
2014-08-25,81.7099990844727,82.3399963378906,81.5299987792969,81.9000015258789,568200,62.5556106567383
2014-08-26,82.1800003051758,82.2799987792969,81.4700012207031,81.4899978637695,800700,62.2424774169922
2014-08-27,81.8000030517578,82,81.1699981689453,81.3899993896484,1248200,62.1660957336426
2014-08-28,81.2900009155273,82.6100006103516,81.2200012207031,82.4499969482422,1330800,62.9757118225098
2014-08-29,82.5199966430664,83.0999984741211,82.120002746582,82.4700012207031,673300,62.9910125732422
2014-09-02,82.8099975585938,83.2699966430664,82.4499969482422,83.0699996948242,1149600,63.449275970459
2014-09-03,83.370002746582,83.6800003051758,82.8099975585938,82.9100036621094,1350300,63.3270874023438
2014-09-04,82.9000015258789,83.6500015258789,82.4700012207031,82.5699996948242,944100,63.0673751831055
2014-09-05,82.6699981689453,83.379997253418,82.5,83.3600006103516,830700,63.6707725524902
2014-09-08,83.4400024414062,83.9499969482422,83.129997253418,83.379997253418,1128100,63.6860694885254
2014-09-09,83.2099990844727,83.5699996948242,82.8499984741211,82.9599990844727,1080800,63.3652648925781
2014-09-10,82.9499969482422,83.5999984741211,82.5999984741211,83.5699996948242,1148400,63.831184387207
2014-09-11,83.0100021362305,85.2099990844727,81.9599990844727,82.3399963378906,5640400,63.1561965942383
2014-09-12,82.5999984741211,84.4899978637695,82.3499984741211,83.0500030517578,2240900,63.7007904052734
2014-09-15,83.0999984741211,83.2699966430664,82.3600006103516,82.9300003051758,1126800,63.608757019043
2014-09-16,83.0100021362305,84.0500030517578,82.6500015258789,83.7200012207031,1296500,64.2146759033203
2014-09-17,83.9300003051758,84.1999969482422,83.4000015258789,83.5599975585938,1234300,64.0919647216797
2014-09-18,84.0500030517578,84.6500015258789,83.9300003051758,84.629997253418,956000,64.9126968383789
2014-09-19,84.9400024414062,85.1800003051758,84.4599990844727,84.8099975585938,1728400,65.0507354736328
2014-09-22,84.7200012207031,84.8199996948242,83.7600021362305,83.8300018310547,1027600,64.2990646362305
2014-09-23,83.879997253418,83.879997253418,82.7600021362305,82.7799987792969,756600,63.4936904907227
2014-09-24,83.0999984741211,84.2300033569336,82.8600006103516,84.1500015258789,957300,64.5444869995117
2014-09-25,83.7200012207031,83.9400024414062,82.2200012207031,82.2200012207031,1029600,63.0641822814941
2014-09-26,82.3000030517578,82.8199996948242,82.0400009155273,82.6699981689453,707600,63.4093017578125
2014-09-29,82.1699981689453,82.75,81.7600021362305,82.379997253418,679900,63.1868782043457
2014-09-30,82.3300018310547,82.5299987792969,80.7300033569336,80.8899993896484,1047400,62.0440330505371
2014-10-01,80.6900024414062,80.6900024414062,78.8099975585938,78.9899978637695,1410300,60.5866966247559
2014-10-02,78.7799987792969,78.9899978637695,77.3499984741211,78.5699996948242,1798200,60.2645568847656
2014-10-03,79.0400009155273,79.8099975585938,78.6699981689453,78.9100036621094,1879300,60.5253372192383
2014-10-06,79.4000015258789,79.9700012207031,79.1800003051758,79.4599990844727,1015000,60.9472007751465
2014-10-07,78.7900009155273,78.8899993896484,77.5999984741211,77.6100006103516,1297900,59.5282211303711
2014-10-08,77.4800033569336,78.5199966430664,76.4700012207031,78.3600006103516,1507600,60.1034812927246
2014-10-09,78.2399978637695,78.3499984741211,76.0500030517578,76.0599975585938,1350600,58.3393363952637
2014-10-10,75.7799987792969,75.9800033569336,73.7600021362305,74.5800018310547,2636400,57.2041511535645
2014-10-13,74.5699996948242,75.0400009155273,71.4599990844727,71.4899978637695,1878700,54.8340682983398
2014-10-14,71.8099975585938,74.3000030517578,71.75,72.8199996948242,2120400,55.8542289733887
2014-10-15,71.8499984741211,73.7200012207031,70.379997253418,73.4700012207031,1667200,56.3527755737305
2014-10-16,72.0299987792969,74.5699996948242,72.0299987792969,74.3399963378906,1350500,57.0200653076172
2014-10-17,75.25,76.1699981689453,74.8000030517578,75.1399993896484,1246800,57.6336860656738
2014-10-20,74.8199996948242,75.8899993896484,74.4800033569336,75.8899993896484,1632900,58.2089309692383
2014-10-21,77.1800003051758,78.3499984741211,75.6100006103516,78.0999984741211,1093200,59.9040641784668
2014-10-22,78.5800018310547,79.120002746582,77.5899963378906,77.629997253418,1473300,59.543571472168
2014-10-23,78.370002746582,78.879997253418,77.2699966430664,78,1364500,59.8273544311523
2014-10-24,77.9700012207031,77.9899978637695,76.2099990844727,77.5599975585938,1566300,59.4898681640625
2014-10-27,76.7200012207031,77.0800018310547,73.6999969482422,74.3399963378906,2857900,57.0200653076172
2014-10-28,74.9899978637695,76.5500030517578,74.5199966430664,76.5500030517578,1604600,58.7151870727539
2014-10-29,76.4700012207031,76.8600006103516,74.0800018310547,74.5199966430664,2805600,57.1581382751465
2014-10-30,74.0100021362305,76,74,75.7699966430664,1922100,58.1169204711914
2014-10-31,78.3199996948242,81.6399993896484,77.4499969482422,80.7799987792969,3363000,61.9596672058105
2014-11-03,82.5100021362305,83.0599975585938,81.7200012207031,82.0299987792969,2486300,62.9184341430664
2014-11-04,82.4700012207031,82.6100006103516,80,80.5199966430664,2611900,61.7602310180664
2014-11-05,81.0199966430664,82.2600021362305,80.9800033569336,82.0400009155273,1125500,62.9261054992676
2014-11-06,82.2200012207031,83.6500015258789,81.5999984741211,82.4599990844727,1593900,63.2482490539551
2014-11-07,82.4300003051758,82.4800033569336,81.2399978637695,82.4700012207031,1808000,63.2559127807617
2014-11-10,82.3899993896484,83.9700012207031,82.3000030517578,83.8399963378906,2632900,64.3067321777344
2014-11-11,83.7699966430664,84.5899963378906,83.4400024414062,84.3300018310547,1416900,64.6825866699219
2014-11-12,84.1699981689453,84.3600006103516,83.4100036621094,84.0599975585938,1261500,64.4754791259766
2014-11-13,84.2799987792969,84.2900009155273,83.0699996948242,83.5699996948242,737400,64.0996398925781
2014-11-14,83.879997253418,84.2099990844727,83.4499969482422,84.1800003051758,723600,64.5675277709961
2014-11-17,83.8199996948242,84.0800018310547,83.6100006103516,83.9499969482422,650900,64.3910980224609
2014-11-18,84.0999984741211,85.5899963378906,83.6999969482422,85.4899978637695,951400,65.5723114013672
2014-11-19,85.4400024414062,85.5400009155273,84.6900024414062,85.2699966430664,1475200,65.4035797119141
2014-11-20,84.9800033569336,86,84.7699966430664,86,1220200,65.9634857177734
2014-11-21,87.2600021362305,88.9300003051758,87.2600021362305,87.8499984741211,1812800,67.3824920654297
2014-11-24,87.9000015258789,87.9499969482422,86.7799987792969,87.2799987792969,1574000,66.9452743530273
2014-11-25,86.870002746582,87.6100006103516,86.2900009155273,86.4000015258789,908200,66.2702941894531
2014-11-26,86.4800033569336,86.8099975585938,85.5100021362305,86.7600021362305,642000,66.5464172363281
2014-11-28,85.9000015258789,85.9000015258789,82.7099990844727,82.9199981689453,1212400,63.6010894775391
2014-12-01,82.9899978637695,82.9899978637695,81.370002746582,82.1600036621094,1451600,63.0181427001953
2014-12-02,82.6600036621094,83.8000030517578,82.1500015258789,83.6600036621094,1264400,64.1686782836914
2014-12-03,83.4199981689453,84.5999984741211,83.0899963378906,84.3499984741211,1402500,64.6979141235352
2014-12-04,84,84.1900024414062,82.7699966430664,83.2200012207031,1553900,63.8311996459961
2014-12-05,81.9300003051758,82.120002746582,80.129997253418,80.5100021362305,2519100,61.7525787353516
2014-12-08,80.8499984741211,81.2699966430664,79.25,79.620002746582,1963200,61.0699310302734
2014-12-09,78.6600036621094,79.5400009155273,77.8899993896484,79.4599990844727,1598000,60.9472007751465
2014-12-10,79.2399978637695,79.2799987792969,75.3300018310547,75.8600006103516,2225800,58.1859359741211
2014-12-11,75.9800033569336,77.25,75.4499969482422,75.7099990844727,1774800,58.3786888122559
2014-12-12,74.879997253418,74.9499969482422,72.379997253418,72.5599975585938,2645500,55.9497871398926
