"Fecha","UNP.Open","UNP.High","UNP.Low","UNP.Close","UNP.Volume","UNP.Adjusted"
2014-01-31,87.3399963378906,87.9100036621094,86.5899963378906,87.120002746582,5034000,70.3231353759766
2014-02-03,87.3000030517578,87.9049987792969,85.5599975585938,85.870002746582,6805000,69.3141860961914
2014-02-04,86.5350036621094,86.8300018310547,85.7200012207031,86.625,4055000,69.9236068725586
2014-02-05,86.2949981689453,86.6800003051758,85.5999984741211,86.3150024414062,4348800,69.6733856201172
2014-02-06,86.4499969482422,87.8050003051758,86.3600006103516,87.5599975585938,3998200,70.678352355957
2014-02-07,87.8949966430664,88.7900009155273,87.7399978637695,88.4499969482422,4627200,71.3967437744141
2014-02-10,88.3249969482422,88.3899993896484,87.2799987792969,87.3899993896484,5165400,70.5411224365234
2014-02-11,87.6149978637695,89.3899993896484,87.5299987792969,88.8499984741211,5403200,71.7196044921875
2014-02-12,88.9449996948242,89.6900024414062,88.6650009155273,89.4250030517578,3269000,72.1837692260742
2014-02-13,88.8399963378906,89.5950012207031,88.7249984741211,89.3199996948242,2874000,72.099006652832
2014-02-14,89.1399993896484,90.245002746582,89.0999984741211,90.0699996948242,3817200,72.7044067382812
2014-02-18,90.120002746582,90.1999969482422,88.6650009155273,89.1500015258789,5751200,71.961784362793
2014-02-19,88.6900024414062,89.1800003051758,87.7850036621094,87.9349975585938,3776800,70.9810333251953
2014-02-20,88.0350036621094,89.245002746582,88.004997253418,88.9349975585938,4276200,71.7882232666016
2014-02-21,89.25,90.0999984741211,89.0449981689453,89.5599975585938,4103400,72.2927322387695
2014-02-24,89.6100006103516,90.6399993896484,89.4499969482422,89.8050003051758,3282800,72.4905014038086
2014-02-25,89.9850006103516,90.0400009155273,89.0149993896484,89.3499984741211,2794800,72.1232147216797
2014-02-26,89,89.5,88.379997253418,88.6050033569336,3374800,71.8879470825195
2014-02-27,88.4449996948242,89.5350036621094,88.3850021362305,89.25,2951200,72.4112319946289
2014-02-28,89.3949966430664,90.5849990844727,89.1050033569336,90.1900024414062,4774200,73.1738891601562
2014-03-03,89.5849990844727,89.9700012207031,89.1449966430664,89.754997253418,3857400,72.8209686279297
2014-03-04,90.9000015258789,92.4150009155273,90.5699996948242,91.9250030517578,4955400,74.5815582275391
2014-03-05,92.1549987792969,92.9899978637695,91.8949966430664,92.1699981689453,4431800,74.7803192138672
2014-03-06,92.3000030517578,93.5449981689453,92.1549987792969,92.9300003051758,3646200,75.3969345092773
2014-03-07,93.2900009155273,94.2949981689453,93.0250015258789,93.7850036621094,3818400,76.0906677246094
2014-03-10,93.6350021362305,93.7699966430664,92.75,93.1100006103516,3677800,75.5429916381836
2014-03-11,93.2600021362305,93.3450012207031,92.6549987792969,92.8850021362305,2855800,75.3604278564453
2014-03-12,92.4449996948242,93.7850036621094,92.1549987792969,93.7699966430664,3314800,76.0784683227539
2014-03-13,93.9800033569336,94.7300033569336,92.7300033569336,92.9300003051758,4766200,75.3969345092773
2014-03-14,92.7300033569336,93.2149963378906,92.0999984741211,92.5699996948242,3855200,75.1048583984375
2014-03-17,93.2399978637695,93.9400024414062,92.9800033569336,93.6849975585938,3464400,76.0095062255859
2014-03-18,93.8499984741211,95,93.625,94.6999969482422,3541000,76.8329849243164
2014-03-19,94.9199981689453,95.125,93.1100006103516,93.4250030517578,4157600,75.7985458374023
2014-03-20,93.2200012207031,94.375,92.9300003051758,94.3649978637695,3271200,76.5612030029297
2014-03-21,94.9899978637695,95.2399978637695,93.5299987792969,93.6650009155273,5736000,75.9932556152344
2014-03-24,93.8249969482422,94.2799987792969,92.7699966430664,94,4113400,76.2650604248047
2014-03-25,94.2350006103516,94.6549987792969,93.4899978637695,93.4899978637695,4306800,75.8513031005859
2014-03-26,93.9300003051758,94.0449981689453,92.1500015258789,92.1549987792969,4655400,74.7681732177734
2014-03-27,91.7799987792969,92.625,91.4250030517578,91.6549987792969,4266400,74.3624954223633
2014-03-28,91.9000015258789,92.4499969482422,91.7600021362305,92.375,3182000,74.946647644043
2014-03-31,92.8949966430664,94.3300018310547,92.5449981689453,93.8300018310547,3263200,76.1271209716797
2014-04-01,94.1900024414062,94.2699966430664,93.3349990844727,94.2200012207031,2681000,76.4435653686523
2014-04-02,94.1800003051758,94.9899978637695,94.0749969482422,94.5400009155273,3648400,76.7032012939453
2014-04-03,94.8850021362305,94.8850021362305,93.8499984741211,94.5849990844727,2824600,76.7396697998047
2014-04-04,94.8450012207031,95,93.75,94.0250015258789,3306200,76.2853622436523
2014-04-07,93.9000015258789,94.1900024414062,92.754997253418,93.125,2849000,75.5551605224609
2014-04-08,92.9100036621094,93.3550033569336,92.3399963378906,92.6650009155273,4222600,75.1819381713867
2014-04-09,92.9100036621094,93.5100021362305,92.2949981689453,93.2850036621094,3487000,75.6849746704102
2014-04-10,93.3399963378906,93.629997253418,91.75,91.7900009155273,3483000,74.4720153808594
2014-04-11,91.2050018310547,91.870002746582,90.4250030517578,90.5350036621094,6082200,73.4538040161133
2014-04-14,91.3099975585938,91.7399978637695,90.3600006103516,91.0500030517578,4537000,73.8716506958008
2014-04-15,91.2099990844727,92.9199981689453,91.1449966430664,92.7649993896484,6549000,75.2630615234375
2014-04-16,92.7200012207031,94.2699966430664,92.254997253418,94.0749969482422,7271800,76.3259124755859
2014-04-17,91.254997253418,95.0149993896484,91.1549987792969,94.7949981689453,6252600,76.9100799560547
2014-04-21,95,95.995002746582,94.8050003051758,95.7699966430664,4141400,77.7011337280273
2014-04-22,96.0199966430664,97.0800018310547,95.8300018310547,96.0250015258789,4668200,77.9080047607422
2014-04-23,96.0250015258789,96.3099975585938,95.5999984741211,95.9499969482422,2982400,77.8471527099609
2014-04-24,96.1500015258789,96.2750015258789,95.004997253418,95.2900009155273,2731000,77.3116760253906
2014-04-25,95.3000030517578,95.3000030517578,93.7050018310547,93.8899993896484,4432600,76.1758193969727
2014-04-28,94.379997253418,94.6350021362305,93.3600006103516,93.9649963378906,4256600,76.2366638183594
2014-04-29,94.1750030517578,95.0400009155273,93.9000015258789,94.9449996948242,3375400,77.0317840576172
2014-04-30,94.9550018310547,95.6050033569336,94.9000015258789,95.2149963378906,3067400,77.2508316040039
2014-05-01,95.1500015258789,95.625,94.3649978637695,94.4000015258789,2656600,76.5895919799805
2014-05-02,94.4899978637695,94.7300033569336,93.9150009155273,94,3757600,76.2650604248047
2014-05-05,93.870002746582,94.2099990844727,93.4049987792969,93.875,3695600,76.1636505126953
2014-05-06,93.75,94.1350021362305,93.5800018310547,93.6500015258789,4296200,75.981086730957
2014-05-07,93.8099975585938,94.4349975585938,93.4250030517578,94.1750030517578,5311800,76.4070434570312
2014-05-08,94.1849975585938,94.9150009155273,93.9550018310547,94.3550033569336,3780200,76.553092956543
2014-05-09,94.2249984741211,94.9749984741211,93.8450012207031,94.6600036621094,3323200,76.800537109375
2014-05-12,94.7699966430664,95.8550033569336,94.7699966430664,95.8150024414062,3925000,77.7376403808594
2014-05-13,96.0149993896484,97.0699996948242,95.9800033569336,96.4499969482422,3249400,78.2528305053711
2014-05-14,96.4499969482422,96.6399993896484,95.6600036621094,96.1050033569336,2892800,77.9729156494141
2014-05-15,95.9400024414062,96.0999984741211,95.2300033569336,95.5599975585938,2971600,77.5307388305664
2014-05-16,95.9850006103516,97.625,95.9850006103516,97.5800018310547,5889000,79.1696395874023
2014-05-19,97.629997253418,97.8899993896484,97.0699996948242,97.7949981689453,3210600,79.3440551757812
2014-05-20,97.7750015258789,98.1900024414062,96.5999984741211,96.9349975585938,3654000,78.6463088989258
2014-05-21,97.2900009155273,98.0149993896484,97.2200012207031,97.625,3088600,79.2061462402344
2014-05-22,97.5,97.9700012207031,96.9850006103516,97.6500015258789,2344800,79.2264175415039
2014-05-23,97.9000015258789,98.5650024414062,97.75,98.129997253418,2123400,79.6158676147461
2014-05-27,98.5449981689453,98.9000015258789,98.2600021362305,98.5449981689453,2436000,79.9525527954102
2014-05-28,98.5800018310547,98.8649978637695,98.1350021362305,98.1849975585938,3267400,79.6604766845703
2014-05-29,98.5100021362305,98.9700012207031,98.245002746582,98.9000015258789,2666800,80.2405776977539
2014-05-30,98.6750030517578,99.7300033569336,98.4449996948242,99.6350021362305,4539800,80.8369216918945
2014-06-02,99.6800003051758,99.8099975585938,99,99.5849990844727,2625600,80.7963180541992
2014-06-03,99.5,99.5899963378906,98.4550018310547,98.6949996948242,2845600,80.0742721557617
2014-06-04,98.6949996948242,99.120002746582,98.625,98.9150009155273,2354800,80.2527542114258
2014-06-05,98.9049987792969,100.644996643066,98.9049987792969,100.169998168945,3489200,81.2709655761719
2014-06-06,100.680000305176,101.309997558594,100.11499786377,100.930000305176,4104800,81.8875732421875
2014-06-09,101.870002746582,102.199996948242,100.819999694824,102.139999389648,3366400,82.8693084716797
2014-06-10,102.879997253418,102.959999084473,101.349998474121,102.419998168945,3328500,83.0964736938477
2014-06-11,102.059997558594,102.309997558594,101.300003051758,102.180000305176,2491500,82.9017486572266
2014-06-12,101.76000213623,101.949996948242,100.430000305176,100.669998168945,3307900,82.0419616699219
2014-06-13,100.680000305176,101.23999786377,100.330001831055,100.900001525879,1837800,82.2293930053711
2014-06-16,100.25,100.620002746582,99.620002746582,99.8099975585938,3152500,81.3410873413086
2014-06-17,99.9400024414062,100,99.2799987792969,99.370002746582,3537200,80.9825134277344
2014-06-18,99.5400009155273,100.959999084473,99.4800033569336,100.669998168945,3585900,82.0419616699219
2014-06-19,100.680000305176,101.440002441406,100.540000915527,101.029998779297,2523600,82.3353576660156
2014-06-20,101.059997558594,101.349998474121,100.860000610352,101.080001831055,4876500,82.3760986328125
2014-06-23,101.180000305176,101.199996948242,100.379997253418,100.690002441406,2715700,82.0582580566406
2014-06-24,100.339996337891,101.199996948242,99.629997253418,99.6800003051758,2482400,81.2351531982422
2014-06-25,99.629997253418,100.360000610352,99.629997253418,100.089996337891,2545200,81.5692825317383
2014-06-26,100.209999084473,100.300003051758,99.1600036621094,99.5699996948242,3127600,81.1455001831055
2014-06-27,99.5699996948242,99.9400024414062,99.1600036621094,99.6399993896484,3244200,81.2025604248047
2014-06-30,99.5400009155273,100.839996337891,99.5400009155273,99.75,3773600,81.2921981811523
2014-07-01,99.9599990844727,100.680000305176,99.7699966430664,100.099998474121,3365400,81.5774383544922
2014-07-02,100.050003051758,100.779998779297,99.9100036621094,100.069999694824,3471100,81.5529861450195
2014-07-03,100.190002441406,101.089996337891,100.180000305176,100.980003356934,2461400,82.2946166992188
2014-07-07,101.199996948242,101.199996948242,99.7099990844727,100.26000213623,2914100,81.7078170776367
2014-07-08,100.019996643066,100.339996337891,99.5299987792969,100.089996337891,2022200,81.5692825317383
2014-07-09,100.540000915527,101,100.199996948242,100.610000610352,1782900,81.9930801391602
2014-07-10,99.5999984741211,99.9800033569336,99.2699966430664,99.6100006103516,2436400,81.178108215332
2014-07-11,99.6600036621094,100.430000305176,99.5500030517578,100.269996643066,2086600,81.7159729003906
2014-07-14,100.73999786377,101.349998474121,100.730003356934,101.089996337891,2261500,82.3842544555664
2014-07-15,100.669998168945,101.639999389648,100.589996337891,101.370002746582,2659500,82.612434387207
2014-07-16,101.879997253418,102,101.25,101.779998779297,2164800,82.9465637207031
2014-07-17,100.970001220703,101.730003356934,100.440002441406,100.449996948242,2218200,81.8626861572266
2014-07-18,100.699996948242,101.349998474121,100.370002746582,101.339996337891,3189800,82.588005065918
2014-07-21,101.319999694824,101.889999389648,100.860000610352,101.639999389648,2746600,82.8324890136719
2014-07-22,101.870002746582,102.980003356934,101.75,102.860000610352,2861500,83.8267211914062
2014-07-23,102.970001220703,103.25,101.769996643066,102.51000213623,3554000,83.5414962768555
2014-07-24,101.389999389648,102.199996948242,100.599998474121,101.769996643066,3283600,82.9384155273438
2014-07-25,101.5,102.349998474121,101.430000305176,101.660003662109,2337400,82.8487854003906
2014-07-28,101.459999084473,101.629997253418,100.319999694824,100.639999389648,3160400,82.0175094604492
2014-07-29,100.540000915527,100.589996337891,99.5400009155273,99.5999984741211,4010700,81.1699600219727
2014-07-30,100.150001525879,100.309997558594,98.9599990844727,99.4700012207031,4676300,81.0640106201172
2014-07-31,99.0500030517578,99.1999969482422,97.9599990844727,98.3099975585938,4492200,80.1186599731445
2014-08-01,98.2200012207031,99.1900024414062,97.7399978637695,97.9100036621094,4207200,79.7926864624023
2014-08-04,98.120002746582,98.5500030517578,97.4700012207031,98.2900009155273,4540500,80.1023712158203
2014-08-05,97.870002746582,98.75,97.4000015258789,97.9599990844727,3166300,79.8334426879883
2014-08-06,97.129997253418,98.0199966430664,96.7600021362305,97.5100021362305,3295000,79.4666900634766
2014-08-07,98,98.4599990844727,97.2699966430664,97.4800033569336,2340200,79.442253112793
2014-08-08,97.4000015258789,98.6999969482422,97.0500030517578,98.6399993896484,2415400,80.3876037597656
2014-08-11,99.0999984741211,100.319999694824,99,99.5699996948242,3019400,81.1455001831055
2014-08-12,99.8199996948242,100.300003051758,99.2699966430664,99.6699981689453,2669400,81.2269973754883
2014-08-13,99.9400024414062,100.690002441406,99.8600006103516,100.569999694824,2135600,81.9604644775391
2014-08-14,100.919998168945,101.730003356934,100.699996948242,101.730003356934,2664800,82.9058227539062
2014-08-15,102.160003662109,102.279998779297,101.160003662109,101.98999786377,2920800,83.1177062988281
2014-08-18,102.73999786377,104.069999694824,102.349998474121,103.790000915527,3812900,84.5846481323242
2014-08-19,104.389999389648,104.75,104.139999389648,104.389999389648,2357800,85.0736236572266
2014-08-20,104.680000305176,105.870002746582,104.400001525879,105.569999694824,3478900,86.0352783203125
2014-08-21,106.110000610352,106.300003051758,105.410003662109,105.860000610352,2350800,86.2716064453125
2014-08-22,105.779998779297,106.339996337891,105.580001831055,105.769996643066,2306000,86.1982727050781
2014-08-25,106.199996948242,106.230003356934,105.470001220703,105.639999389648,2345000,86.0923004150391
2014-08-26,106.040000915527,106.080001831055,105.120002746582,105.559997558594,3195400,86.0271453857422
2014-08-27,105.480003356934,105.650001525879,104.839996337891,105.300003051758,1904700,86.2236328125
2014-08-28,105.069999694824,105.150001525879,104.540000915527,105.040000915527,1786300,86.0107498168945
2014-08-29,105.029998779297,105.360000610352,104.559997558594,105.269996643066,1936500,86.1990585327148
2014-09-02,105.699996948242,106.550003051758,105.48999786377,106.209999084473,3225100,86.9687805175781
2014-09-03,106.669998168945,107.379997253418,106.160003662109,106.599998474121,2842000,87.2881393432617
2014-09-04,106.769996643066,108.73999786377,106.650001525879,107.25,4582100,87.8203659057617
2014-09-05,107.220001220703,107.879997253418,106.809997558594,107.690002441406,3660500,88.1806640625
2014-09-08,107.650001525879,107.900001525879,107.330001831055,107.459999084473,2052200,87.9923400878906
2014-09-09,107.610000610352,107.940002441406,107.199996948242,107.470001220703,1901700,88.0005187988281
2014-09-10,107.419998168945,107.779998779297,106.910003662109,107.379997253418,1696200,87.9268264770508
2014-09-11,106.980003356934,107.860000610352,106.75,107.709999084473,1640800,88.1970367431641
2014-09-12,107.019996643066,107.900001525879,106.790000915527,107.01000213623,2091900,87.6238708496094
2014-09-15,107.089996337891,107.300003051758,106.410003662109,107.040000915527,2925000,87.6484298706055
2014-09-16,107.160003662109,108,106.379997253418,107.919998168945,3591500,88.3689956665039
2014-09-17,108.349998474121,110.25,108.279998779297,109.580001831055,3439900,89.728271484375
2014-09-18,109.73999786377,110.26000213623,109.319999694824,109.400001525879,2913600,89.5808792114258
2014-09-19,109.970001220703,110.139999389648,109.019996643066,109.360000610352,4336300,89.5481338500977
2014-09-22,109.519996643066,109.690002441406,108.470001220703,108.5,2364200,88.8439254760742
2014-09-23,108.199996948242,108.580001831055,107.790000915527,107.800003051758,2660500,88.2707443237305
2014-09-24,107.900001525879,108.819999694824,107.73999786377,108.690002441406,3121100,88.9995040893555
2014-09-25,108.599998474121,108.629997253418,106.970001220703,107.190002441406,2716700,87.7712631225586
2014-09-26,107.019996643066,108.889999389648,107.019996643066,108.580001831055,2036000,88.9094390869141
2014-09-29,107.949996948242,108.709999084473,107.169998168945,108.529998779297,1928600,88.8684768676758
2014-09-30,108.519996643066,109.769996643066,108.279998779297,108.419998168945,3339300,88.7784042358398
2014-10-01,107.480003356934,107.650001525879,105.410003662109,105.800003051758,4518000,86.6330718994141
2014-10-02,105.900001525879,106.51000213623,104.879997253418,106.099998474121,4719600,86.8787231445312
2014-10-03,107.01000213623,109.75,106.819999694824,109.51000213623,4014200,89.6709518432617
2014-10-06,110.410003662109,110.839996337891,108.720001220703,109.290000915527,2650300,89.4908218383789
2014-10-07,108.5,108.639999389648,106.300003051758,106.370002746582,3151100,87.0998001098633
2014-10-08,106.669998168945,108.120002746582,104.809997558594,108.019996643066,4430900,88.4508743286133
2014-10-09,108.080001831055,108.319999694824,105.23999786377,105.339996337891,3731400,86.2563705444336
2014-10-10,105.5,105.580001831055,101.199996948242,101.339996337891,7640700,82.9810333251953
2014-10-13,102.98999786377,104.23999786377,97.8399963378906,98.0800018310547,8013800,80.311653137207
2014-10-14,98.5500030517578,101.300003051758,98.1800003051758,100.160003662109,6939900,82.0148086547852
2014-10-15,98.75,100.230003356934,96.1699981689453,99.6999969482422,6407200,81.6381530761719
2014-10-16,98.2200012207031,105.269996643066,98,104.029998779297,9242800,85.1837310791016
2014-10-17,105.949996948242,106.980003356934,105.639999389648,106.400001525879,7112200,87.1243667602539
2014-10-20,105.599998474121,106.48999786377,105.269996643066,106.160003662109,3816900,86.9278411865234
2014-10-21,107.290000915527,108.919998168945,107.139999389648,108.860000610352,3934800,89.1386947631836
2014-10-22,108.529998779297,109.120002746582,106.709999084473,106.860000610352,5491800,87.5010528564453
2014-10-23,111.839996337891,112.650001525879,110.169998168945,112.230003356934,6441900,91.8981857299805
2014-10-24,112.809997558594,114.620002746582,111.889999389648,114.580001831055,4512300,93.8224258422852
2014-10-27,114.389999389648,114.940002441406,113.370002746582,114.790000915527,3658900,93.9944000244141
2014-10-28,115.089996337891,116.470001220703,115.050003051758,116.180000305176,3934900,95.1326217651367
2014-10-29,116.309997558594,117.069999694824,114.309997558594,114.970001220703,4151300,94.1417999267578
2014-10-30,114.930000305176,115.930000305176,114.080001831055,115,3996300,94.166374206543
2014-10-31,116.300003051758,117.099998474121,115.610000610352,116.449996948242,3931600,95.3536911010742
2014-11-03,116.569999694824,116.569999694824,114.910003662109,115.26000213623,3934900,94.3792572021484
2014-11-04,115.230003356934,115.930000305176,114.800003051758,115.279998779297,4888800,94.395637512207
2014-11-05,116.019996643066,116.419998168945,115.180000305176,116.410003662109,4000900,95.3209533691406
2014-11-06,116.849998474121,119.150001525879,116.589996337891,118.940002441406,4187200,97.392578125
2014-11-07,118.940002441406,119.660003662109,118.209999084473,118.75,3210200,97.2370300292969
2014-11-10,119.300003051758,121.290000915527,119.150001525879,120.900001525879,4086200,98.9975128173828
2014-11-11,121.029998779297,121.819999694824,120.51000213623,121.23999786377,2866800,99.2759246826172
2014-11-12,121.290000915527,121.319999694824,120.050003051758,120.709999084473,3361100,98.841926574707
2014-11-13,120.410003662109,121.599998474121,120.050003051758,120.25,2882000,98.4652786254883
2014-11-14,120.23999786377,120.870002746582,120,120.709999084473,2598700,98.841926574707
2014-11-17,120.230003356934,120.949996948242,119.809997558594,120.319999694824,2585000,98.5225830078125
2014-11-18,120.620002746582,121.160003662109,120.120002746582,120.620002746582,2390700,98.7682495117188
2014-11-19,120.559997558594,120.610000610352,119.650001525879,120.5,2532800,98.6699752807617
2014-11-20,119.819999694824,120.980003356934,119.680000305176,120.910003662109,2660500,99.0057144165039
2014-11-21,122.169998168945,122.790000915527,121.220001220703,121.849998474121,5547300,99.7754135131836
2014-11-24,122.48999786377,123.370002746582,122.400001525879,122.910003662109,2675700,100.643379211426
2014-11-25,122.769996643066,123.610000610352,122.410003662109,122.51000213623,4050500,100.31583404541
2014-11-26,122.690002441406,123.440002441406,122.410003662109,123.309997558594,2377600,100.970901489258
2014-11-28,121.839996337891,122.290000915527,116.550003051758,116.769996643066,5684700,96.004997253418
2014-12-01,116.440002441406,116.629997253418,113.190002441406,114.629997253418,7102900,94.2455520629883
2014-12-02,114.980003356934,119.050003051758,114.309997558594,118.970001220703,6429600,97.8137893676758
2014-12-03,119.349998474121,121.389999389648,119.290000915527,120.949996948242,4917500,99.4416961669922
2014-12-04,120.419998168945,121.23999786377,118.959999084473,119.76000213623,3399700,98.4632949829102
2014-12-05,120,120.300003051758,118.150001525879,118.610000610352,3211000,97.5177841186523
2014-12-08,117.870002746582,118.080001831055,114.269996643066,114.940002441406,5616900,94.5004348754883
2014-12-09,112.910003662109,116.120002746582,111.889999389648,116.059997558594,5587900,95.421257019043
2014-12-10,115.910003662109,116.339996337891,112.980003356934,113.690002441406,4592400,93.4726943969727
2014-12-11,113.980003356934,115.809997558594,113.480003356934,114.349998474121,3931300,94.0153350830078
2014-12-12,113.629997253418,115.75,112.5,112.550003051758,4813700,92.5354156494141
2014-12-15,113.150001525879,114.519996643066,111.669998168945,112.339996337891,5394000,92.3627853393555
2014-12-16,111.769996643066,114.980003356934,111.569999694824,112.199996948242,4827100,92.2476806640625
2014-12-17,112.440002441406,115.419998168945,111.279998779297,114.919998168945,5532600,94.4839477539062
2014-12-18,116.949996948242,118.889999389648,116.449996948242,118.870002746582,5279700,97.7315673828125
2014-12-19,118.599998474121,119.980003356934,118.110000610352,118.470001220703,6126600,97.4026870727539
2014-12-22,119.059997558594,120.73999786377,118.940002441406,120.410003662109,3186300,98.9977111816406
2014-12-23,120.910003662109,121.400001525879,120.300003051758,120.680000305176,2202500,99.2196731567383
2014-12-24,120.610000610352,121.099998474121,120.26000213623,120.300003051758,1001500,98.9072494506836
2014-12-26,120.879997253418,120.98999786377,120.069999694824,120.389999389648,1668300,98.9812622070312
