"Fecha","TYL.Open","TYL.High","TYL.Low","TYL.Close","TYL.Volume","TYL.Adjusted"
2013-12-05,100,101.940002441406,99.6600036621094,100.940002441406,84100,100.940002441406
2013-12-06,102.019996643066,102.379997253418,100.059997558594,101.720001220703,97800,101.720001220703
2013-12-09,102.110000610352,102.889999389648,100.330001831055,100.449996948242,97800,100.449996948242
2013-12-10,100.5,100.690002441406,99.5299987792969,99.8399963378906,140700,99.8399963378906
2013-12-11,100.279998779297,100.730003356934,98.620002746582,99.5,126800,99.5
2013-12-12,99.8000030517578,101.089996337891,99.5999984741211,99.879997253418,175600,99.879997253418
2013-12-13,100.379997253418,101.349998474121,99.9400024414062,100.430000305176,184800,100.430000305176
2013-12-16,100.629997253418,102.709999084473,100.529998779297,102.199996948242,159500,102.199996948242
2013-12-17,102.550003051758,102.550003051758,100.75,101.949996948242,114500,101.949996948242
2013-12-18,101.879997253418,103.669998168945,100.790000915527,103.650001525879,99400,103.650001525879
2013-12-19,103.650001525879,103.940002441406,101.400001525879,101.519996643066,101600,101.519996643066
2013-12-20,101.709999084473,104.669998168945,101.040000915527,104.620002746582,310000,104.620002746582
2013-12-23,105,105.400001525879,102.910003662109,103.819999694824,186900,103.819999694824
2013-12-24,104.23999786377,104.980003356934,103.76000213623,104.379997253418,55800,104.379997253418
2013-12-26,104.5,105.73999786377,103.98999786377,104.150001525879,186100,104.150001525879
2013-12-27,104.860000610352,105.25,103.400001525879,104.120002746582,85200,104.120002746582
2013-12-30,103.839996337891,104.029998779297,101.599998474121,101.949996948242,216200,101.949996948242
2013-12-31,101.870002746582,102.970001220703,101.610000610352,102.129997253418,138900,102.129997253418
2014-01-02,102.089996337891,102.440002441406,99.7799987792969,101.290000915527,129500,101.290000915527
2014-01-03,101.279998779297,102.370002746582,100.949996948242,102.290000915527,87700,102.290000915527
2014-01-06,102.809997558594,103.410003662109,101.129997253418,101.730003356934,99300,101.730003356934
2014-01-07,101.819999694824,103.940002441406,101.819999694824,102.389999389648,100400,102.389999389648
2014-01-08,102.339996337891,103.069999694824,99.8199996948242,101.480003356934,338500,101.480003356934
2014-01-09,101.550003051758,103.199996948242,101,102.050003051758,137900,102.050003051758
2014-01-10,102.330001831055,102.800003051758,101.440002441406,102.650001525879,144900,102.650001525879
2014-01-13,102.300003051758,103.410003662109,99.8300018310547,100.550003051758,160200,100.550003051758
2014-01-14,100.76000213623,104.029998779297,100.76000213623,104.019996643066,151000,104.019996643066
2014-01-15,104.519996643066,107.98999786377,104.519996643066,107.610000610352,265200,107.610000610352
2014-01-16,103.599998474121,107.75,103.599998474121,106.069999694824,152300,106.069999694824
2014-01-17,105.669998168945,106.01000213623,104.150001525879,104.690002441406,109900,104.690002441406
2014-01-21,105.849998474121,106.059997558594,103.959999084473,104.139999389648,125500,104.139999389648
2014-01-22,103.639999389648,105.910003662109,103.400001525879,105.319999694824,135200,105.319999694824
2014-01-23,104.75,104.959999084473,103.550003051758,104.860000610352,108400,104.860000610352
2014-01-24,103.870002746582,104.129997253418,101.660003662109,102.26000213623,98900,102.26000213623
2014-01-27,103.669998168945,107.040000915527,103.269996643066,103.800003051758,261200,103.800003051758
2014-01-28,104,106.110000610352,103.559997558594,106.069999694824,215600,106.069999694824
2014-01-29,104.900001525879,107,103.819999694824,104.190002441406,161400,104.190002441406
2014-01-30,105.080001831055,107.5,104.550003051758,106.040000915527,158600,106.040000915527
2014-01-31,103.569999694824,106.370002746582,103.569999694824,105.449996948242,125900,105.449996948242
2014-02-03,105.459999084473,106.309997558594,100.730003356934,102.23999786377,207700,102.23999786377
2014-02-04,102.900001525879,103.75,101.129997253418,101.889999389648,185200,101.889999389648
2014-02-05,101.650001525879,103.069999694824,99.5100021362305,102.550003051758,214800,102.550003051758
2014-02-06,96.5599975585938,97.4899978637695,87.2200012207031,93.1100006103516,1384300,93.1100006103516
2014-02-07,93.3199996948242,93.9800033569336,91.9800033569336,92.0100021362305,342500,92.0100021362305
2014-02-10,91.7699966430664,91.7699966430664,89.4400024414062,90.1900024414062,471300,90.1900024414062
2014-02-11,90,90.8600006103516,89.0199966430664,90.0500030517578,293300,90.0500030517578
2014-02-12,90.4000015258789,92.7099990844727,89.8000030517578,91.9400024414062,409500,91.9400024414062
2014-02-13,91.8000030517578,94.5999984741211,91.5599975585938,94.5699996948242,235300,94.5699996948242
2014-02-14,94.5800018310547,95.0400009155273,93.7600021362305,94.1999969482422,177100,94.1999969482422
2014-02-18,94.0500030517578,96.5,94.0500030517578,95.75,194300,95.75
2014-02-19,95.2300033569336,96.8099975585938,95.120002746582,95.5999984741211,226000,95.5999984741211
2014-02-20,95.5999984741211,97.9100036621094,94.5800018310547,97.4100036621094,166900,97.4100036621094
2014-02-21,97.8499984741211,98.620002746582,97.4800033569336,98.0400009155273,210600,98.0400009155273
2014-02-24,98,99.7099990844727,97.8000030517578,97.8000030517578,223800,97.8000030517578
2014-02-25,97.6399993896484,97.6999969482422,94.379997253418,94.5699996948242,195900,94.5699996948242
2014-02-26,94.2699966430664,95.5999984741211,94.0500030517578,94.4800033569336,185400,94.4800033569336
2014-02-27,94.0500030517578,94.5,92.379997253418,94.5,289400,94.5
2014-02-28,94.8099975585938,95.8499984741211,92.7300033569336,93.7799987792969,266400,93.7799987792969
2014-03-03,93.7300033569336,93.7300033569336,90.5999984741211,92.8300018310547,181300,92.8300018310547
2014-03-04,94.7200012207031,97,94.1800003051758,94.8099975585938,319400,94.8099975585938
2014-03-05,94.2900009155273,94.7799987792969,93.7799987792969,94.2600021362305,125800,94.2600021362305
2014-03-06,94.2600021362305,94.2600021362305,92.9899978637695,93.1900024414062,122900,93.1900024414062
2014-03-07,93.5699996948242,93.5999984741211,92.1800003051758,92.5,138300,92.5
2014-03-10,92.3099975585938,93.1500015258789,91.2600021362305,91.9199981689453,167900,91.9199981689453
2014-03-11,91.8300018310547,92.1800003051758,89.6600036621094,90.1900024414062,189400,90.1900024414062
2014-03-12,90.0400009155273,90.5599975585938,88.2300033569336,90.0699996948242,253300,90.0699996948242
2014-03-13,90.2900009155273,90.2900009155273,89.0699996948242,89.6600036621094,203800,89.6600036621094
2014-03-14,89.3199996948242,90.75,88.7600021362305,89.870002746582,126800,89.870002746582
2014-03-17,90.8300018310547,91.5800018310547,90.0800018310547,91.0100021362305,99100,91.0100021362305
2014-03-18,90.9000015258789,93,90.5299987792969,92.1699981689453,118300,92.1699981689453
2014-03-19,92.1900024414062,92.9800033569336,89.8099975585938,90.8300018310547,87400,90.8300018310547
2014-03-20,90.6600036621094,92.129997253418,90.2799987792969,91.629997253418,110600,91.629997253418
2014-03-21,92,92.5,90.5400009155273,91.1500015258789,326100,91.1500015258789
2014-03-24,91.2699966430664,91.2699966430664,87.9499969482422,88.6900024414062,309100,88.6900024414062
2014-03-25,89.6100006103516,90.5800018310547,88.0999984741211,88.8099975585938,156800,88.8099975585938
2014-03-26,89.6699981689453,89.9700012207031,87.3499984741211,87.370002746582,155800,87.370002746582
2014-03-27,87.0500030517578,87.5,84.6500015258789,86.2399978637695,288500,86.2399978637695
2014-03-28,86.25,86.7699966430664,82.5100021362305,82.7699966430664,352500,82.7699966430664
2014-03-31,82.870002746582,84.6900024414062,81.5400009155273,83.6800003051758,399200,83.6800003051758
2014-04-01,83.7200012207031,86.4400024414062,82.6100006103516,86.3499984741211,283600,86.3499984741211
2014-04-02,86.7799987792969,86.7799987792969,85.0599975585938,85.629997253418,166400,85.629997253418
2014-04-03,85.5500030517578,86.0899963378906,83.9800033569336,84.2600021362305,183800,84.2600021362305
2014-04-04,85.1600036621094,85.1600036621094,79.6999969482422,80,392400,80
2014-04-07,79.7900009155273,80.7399978637695,78.3399963378906,78.9000015258789,271900,78.9000015258789
2014-04-08,79.1600036621094,81.8000030517578,78.4499969482422,81.3600006103516,177700,81.3600006103516
2014-04-09,81.2900009155273,81.4899978637695,79.9400024414062,81.4499969482422,176900,81.4499969482422
2014-04-10,81.2099990844727,81.2399978637695,74.370002746582,76.120002746582,472900,76.120002746582
2014-04-11,75.8499984741211,78.1699981689453,75.1699981689453,76,356600,76
2014-04-14,76.8099975585938,77.1900024414062,75.5,76.25,161100,76.25
2014-04-15,76.5500030517578,77.5699996948242,74.7099990844727,77.0199966430664,247100,77.0199966430664
2014-04-16,77.6900024414062,78.3499984741211,75.7600021362305,78.1999969482422,192500,78.1999969482422
2014-04-17,78.1900024414062,79.6600036621094,77.3099975585938,79.0199966430664,169100,79.0199966430664
2014-04-21,79.120002746582,79.120002746582,77.4300003051758,78.2600021362305,135600,78.2600021362305
2014-04-22,78.4899978637695,80.3600006103516,78.4499969482422,80.0199966430664,211100,80.0199966430664
2014-04-23,79.620002746582,79.9899978637695,78.4000015258789,78.4300003051758,234700,78.4300003051758
2014-04-24,82,82.1500015258789,75.6100006103516,77.1699981689453,368100,77.1699981689453
2014-04-25,76.620002746582,80.2200012207031,76.5800018310547,77.2300033569336,332500,77.2300033569336
2014-04-28,77.9400024414062,78.8499984741211,76.370002746582,77.5299987792969,329100,77.5299987792969
2014-04-29,77.9000015258789,79.8899993896484,77.6399993896484,79.6900024414062,231900,79.6900024414062
2014-04-30,79.5,82.0899963378906,79.1800003051758,81.6500015258789,259700,81.6500015258789
2014-05-01,81.9400024414062,82.9000015258789,80.7699966430664,81.629997253418,228500,81.629997253418
2014-05-02,81.6699981689453,82.7300033569336,81.4599990844727,81.5800018310547,144500,81.5800018310547
2014-05-05,80.9800033569336,81.9400024414062,80.0899963378906,81.2200012207031,133900,81.2200012207031
2014-05-06,80.8399963378906,81.2900009155273,78.4000015258789,78.4899978637695,230900,78.4899978637695
2014-05-07,78.9499969482422,79.4899978637695,76.0999984741211,76.9100036621094,290400,76.9100036621094
2014-05-08,76.9599990844727,78,75.5299987792969,76.120002746582,310500,76.120002746582
2014-05-09,75.6500015258789,77.5,75.5999984741211,77.4000015258789,195800,77.4000015258789
2014-05-12,77.6399993896484,80.5699996948242,77.5199966430664,80.3600006103516,194400,80.3600006103516
2014-05-13,80.1699981689453,80.1699981689453,77.75,78.0199966430664,237200,78.0199966430664
2014-05-14,78.0199966430664,78.4700012207031,76.9000015258789,77.1900024414062,166500,77.1900024414062
2014-05-15,76.6900024414062,77.0400009155273,75.3899993896484,76.8099975585938,159300,76.8099975585938
2014-05-16,76.7300033569336,78.1500015258789,76.5999984741211,78.129997253418,130700,78.129997253418
2014-05-19,77.7900009155273,79.5699996948242,77.7900009155273,78.8199996948242,82300,78.8199996948242
2014-05-20,78.379997253418,78.8099975585938,77.2600021362305,78.120002746582,249000,78.120002746582
2014-05-21,78.2699966430664,79.1500015258789,77.9899978637695,78.6800003051758,102200,78.6800003051758
2014-05-22,79.0400009155273,80.5400009155273,78.3199996948242,80.0100021362305,96000,80.0100021362305
2014-05-23,79.8199996948242,80.870002746582,79.3000030517578,80.620002746582,97500,80.620002746582
2014-05-27,81.2699966430664,81.8000030517578,80.5699996948242,81.5599975585938,126400,81.5599975585938
2014-05-28,81.2699966430664,81.8000030517578,79.5899963378906,79.9800033569336,131800,79.9800033569336
2014-05-29,80.4100036621094,80.75,79.7600021362305,80.3000030517578,105900,80.3000030517578
2014-05-30,78.9199981689453,79.25,77.4400024414062,78.129997253418,286300,78.129997253418
2014-06-02,78.0500030517578,78.4499969482422,77.1500015258789,78,173700,78
2014-06-03,77.620002746582,78.3499984741211,77.0899963378906,77.9199981689453,158300,77.9199981689453
2014-06-04,77.5699996948242,78.379997253418,76.7699966430664,78.0800018310547,146200,78.0800018310547
2014-06-05,78.0800018310547,79.9499969482422,77.8000030517578,79.870002746582,137000,79.870002746582
2014-06-06,80.4700012207031,82.7799987792969,80.1100006103516,82.5999984741211,230500,82.5999984741211
2014-06-09,82.3499984741211,83.120002746582,81.2699966430664,83,124800,83
2014-06-10,82.5999984741211,83,81.0500030517578,81.6800003051758,83200,81.6800003051758
2014-06-11,81.1900024414062,81.9000015258789,80.75,81.5699996948242,93200,81.5699996948242
2014-06-12,81.5400009155273,81.5400009155273,80.0699996948242,80.6100006103516,124200,80.6100006103516
2014-06-13,81.0599975585938,81.5100021362305,79.6999969482422,81.2099990844727,130100,81.2099990844727
2014-06-16,81.0199966430664,82.5199966430664,80.7099990844727,82.4000015258789,122800,82.4000015258789
2014-06-17,82.5,84.6699981689453,82.2699966430664,83.6500015258789,149200,83.6500015258789
2014-06-18,83.4599990844727,86.7399978637695,83.4599990844727,86.6500015258789,311800,86.6500015258789
2014-06-19,86.8099975585938,90.120002746582,86.4199981689453,89.7600021362305,321300,89.7600021362305
2014-06-20,90.2399978637695,90.2399978637695,88,89.0999984741211,318900,89.0999984741211
2014-06-23,88.9300003051758,89.7399978637695,87.9800033569336,89.6999969482422,215700,89.6999969482422
2014-06-24,89.9899978637695,91.0299987792969,89.1500015258789,90.2699966430664,283700,90.2699966430664
2014-06-25,89.4700012207031,90.2200012207031,88.6399993896484,90.0199966430664,186400,90.0199966430664
2014-06-26,90,90.7699966430664,88.4100036621094,90.5999984741211,166600,90.5999984741211
2014-06-27,89.8000030517578,91.6900024414062,89.7900009155273,90.9800033569336,210400,90.9800033569336
2014-06-30,90.9100036621094,91.2600021362305,89.9899978637695,91.2099990844727,217100,91.2099990844727
2014-07-01,91.6699981689453,95.2799987792969,91.4000015258789,95.0299987792969,354200,95.0299987792969
2014-07-02,95.379997253418,96.4899978637695,94.7699966430664,95.8300018310547,272100,95.8300018310547
2014-07-03,95.9599990844727,96.2099990844727,94.629997253418,94.9199981689453,123900,94.9199981689453
2014-07-07,94.4700012207031,95.5699996948242,91.75,92,216500,92
2014-07-08,91.620002746582,91.620002746582,88.3099975585938,90.2699966430664,266300,90.2699966430664
2014-07-09,90.2900009155273,90.9300003051758,89.370002746582,90.2699966430664,148800,90.2699966430664
2014-07-10,87.9300003051758,89.9100036621094,87.75,89.0800018310547,258600,89.0800018310547
2014-07-11,88.75,89.0400009155273,87.9599990844727,88.3300018310547,179100,88.3300018310547
2014-07-14,89.3399963378906,89.6100006103516,88.0500030517578,88.2200012207031,144400,88.2200012207031
2014-07-15,87.6600036621094,88.8300018310547,86.1600036621094,87.0299987792969,175500,87.0299987792969
2014-07-16,87.3300018310547,87.3300018310547,85.7300033569336,86.2699966430664,140500,86.2699966430664
2014-07-17,86.0599975585938,86.5599975585938,85.0299987792969,85.3300018310547,134700,85.3300018310547
2014-07-18,85.2399978637695,86.6999969482422,85.2399978637695,86.5599975585938,157500,86.5599975585938
2014-07-21,86.1800003051758,86.5100021362305,84.6999969482422,86.2799987792969,138100,86.2799987792969
2014-07-22,86.5899963378906,87.7900009155273,86.2799987792969,87,117300,87
2014-07-23,87.4199981689453,88.2799987792969,86.4800033569336,87.879997253418,122800,87.879997253418
2014-07-24,94,97.5299987792969,93.6399993896484,97.25,573400,97.25
2014-07-25,96.2300033569336,96.8399963378906,94.7699966430664,96.6600036621094,227900,96.6600036621094
2014-07-28,96.8000030517578,97,94.0400009155273,94.129997253418,209400,94.129997253418
2014-07-29,94.0899963378906,94.8600006103516,93.3099975585938,93.7099990844727,265300,93.7099990844727
2014-07-30,94.3099975585938,94.8399963378906,93.25,94.0800018310547,274000,94.0800018310547
2014-07-31,93.0199966430664,93.7699966430664,90.6900024414062,90.7300033569336,237500,90.7300033569336
2014-08-01,91.1500015258789,92.0999984741211,90.0599975585938,90.5500030517578,220500,90.5500030517578
2014-08-04,90.8099975585938,91.8399963378906,89.5899963378906,91.370002746582,197200,91.370002746582
2014-08-05,90.8300018310547,91.7699966430664,89.9000015258789,90.8899993896484,214700,90.8899993896484
2014-08-06,90.0100021362305,91.4499969482422,89.8300018310547,90.4800033569336,169700,90.4800033569336
2014-08-07,90.9899978637695,91.1699981689453,89.879997253418,90.3300018310547,125100,90.3300018310547
2014-08-08,90.1699981689453,93.1399993896484,90.1699981689453,91.5199966430664,208300,91.5199966430664
2014-08-11,91.5500030517578,92.75,90.6500015258789,92.120002746582,124400,92.120002746582
2014-08-12,91.879997253418,92.3899993896484,89.629997253418,90.7900009155273,141500,90.7900009155273
2014-08-13,91,91.25,90.4400024414062,91.0100021362305,109700,91.0100021362305
2014-08-14,91.0100021362305,91.0400009155273,90.0999984741211,90.6900024414062,103100,90.6900024414062
2014-08-15,91.7200012207031,91.9100036621094,89.0199966430664,90.0899963378906,246200,90.0899963378906
2014-08-18,91.0400009155273,91.1100006103516,90.0400009155273,90.5999984741211,112600,90.5999984741211
2014-08-19,90.9199981689453,91.8199996948242,90.4599990844727,91.5299987792969,102100,91.5299987792969
2014-08-20,91.1500015258789,91.75,89.4800033569336,90.3399963378906,89900,90.3399963378906
2014-08-21,90.5100021362305,91.6999969482422,89.6900024414062,90.7900009155273,184900,90.7900009155273
2014-08-22,90.8600006103516,91.620002746582,90.0699996948242,91.3499984741211,212300,91.3499984741211
2014-08-25,91.7799987792969,91.8000030517578,89.5400009155273,90.0699996948242,155800,90.0699996948242
2014-08-26,90.0400009155273,91.4000015258789,89.7300033569336,91.1399993896484,110400,91.1399993896484
2014-08-27,90.9400024414062,91.1500015258789,89.2600021362305,89.4599990844727,111400,89.4599990844727
2014-08-28,88.8099975585938,89.1900024414062,88.0999984741211,88.7099990844727,121700,88.7099990844727
2014-08-29,88.8499984741211,89.4599990844727,88.3099975585938,89.0599975585938,59000,89.0599975585938
2014-09-02,89.370002746582,90.9300003051758,88.5800018310547,89.8600006103516,177700,89.8600006103516
2014-09-03,90.75,90.8899993896484,88.370002746582,88.7200012207031,137800,88.7200012207031
2014-09-04,89.0999984741211,89.6399993896484,87.620002746582,87.8199996948242,104500,87.8199996948242
2014-09-05,87.4899978637695,89.2399978637695,87.0800018310547,88.4599990844727,130700,88.4599990844727
2014-09-08,88.4400024414062,91.5400009155273,88.2300033569336,91.5100021362305,182000,91.5100021362305
2014-09-09,91.1999969482422,92.370002746582,90.75,91.1399993896484,241300,91.1399993896484
2014-09-10,91.129997253418,92.2099990844727,90.25,90.6699981689453,110300,90.6699981689453
2014-09-11,90.1900024414062,91.8000030517578,90.1100006103516,91.5800018310547,98100,91.5800018310547
2014-09-12,91.7300033569336,91.7300033569336,89.2600021362305,89.7600021362305,134500,89.7600021362305
2014-09-15,89.9300003051758,90.4400024414062,87.3399963378906,87.6900024414062,129300,87.6900024414062
2014-09-16,87.6600036621094,89.3000030517578,87.3600006103516,88.879997253418,242800,88.879997253418
2014-09-17,88.879997253418,89.9899978637695,88.0500030517578,88.870002746582,204200,88.870002746582
2014-09-18,89.3600006103516,90.7200012207031,88.8099975585938,90.5500030517578,179900,90.5500030517578
2014-09-19,90.7300033569336,91.3399963378906,88.370002746582,89.9199981689453,816400,89.9199981689453
2014-09-22,89.5100021362305,90.0500030517578,87.9000015258789,89.1699981689453,205900,89.1699981689453
2014-09-23,88.4800033569336,89.7399978637695,88.1399993896484,88.2699966430664,274600,88.2699966430664
2014-09-24,88.1699981689453,90.5299987792969,88.1699981689453,90.2099990844727,183400,90.2099990844727
2014-09-25,89.9499969482422,89.9499969482422,88.0299987792969,88.9599990844727,209000,88.9599990844727
2014-09-26,89.0199966430664,89.2799987792969,87.620002746582,87.9599990844727,175900,87.9599990844727
2014-09-29,87,89.2099990844727,86.8099975585938,88.9400024414062,129100,88.9400024414062
2014-09-30,88.8099975585938,89.8499984741211,88.2200012207031,88.4000015258789,202600,88.4000015258789
2014-10-01,88.5299987792969,88.5299987792969,86.0500030517578,86.7300033569336,201600,86.7300033569336
2014-10-02,86.8300018310547,89.0699996948242,86.2699966430664,88.5400009155273,132500,88.5400009155273
2014-10-03,89.4100036621094,92.6699981689453,89.1399993896484,91.9800033569336,266000,91.9800033569336
2014-10-06,92.1900024414062,93.1699981689453,91.3300018310547,92.2900009155273,226100,92.2900009155273
2014-10-07,91.870002746582,92.4599990844727,91.0400009155273,91.2699966430664,253100,91.2699966430664
2014-10-08,91.3300018310547,94.5100021362305,90.3000030517578,94.3300018310547,241000,94.3300018310547
2014-10-09,94.5899963378906,95.3199996948242,92.8899993896484,94.2300033569336,278300,94.2300033569336
2014-10-10,93.3499984741211,94.9199981689453,92.5699996948242,92.8000030517578,243800,92.8000030517578
2014-10-13,93.0299987792969,93.5999984741211,91.0899963378906,91.8600006103516,165700,91.8600006103516
2014-10-14,92.7699966430664,94.7699966430664,92.6399993896484,94.129997253418,215600,94.129997253418
2014-10-15,92.9199981689453,96.7399978637695,92.3600006103516,96.2900009155273,258500,96.2900009155273
2014-10-16,95.3199996948242,96.6399993896484,93.6800003051758,95.2099990844727,306600,95.2099990844727
2014-10-17,96.6500015258789,96.6500015258789,92.6800003051758,93.7200012207031,309400,93.7200012207031
2014-10-20,93.2900009155273,94.1600036621094,92.1800003051758,92.9300003051758,297600,92.9300003051758
2014-10-21,93.2099990844727,94.4300003051758,92.4499969482422,93.7799987792969,266700,93.7799987792969
2014-10-22,94.129997253418,94.129997253418,91.5500030517578,92.2300033569336,220400,92.2300033569336
2014-10-23,94.9300003051758,104.680000305176,94.9300003051758,104.26000213623,638700,104.26000213623
2014-10-24,104.569999694824,108.139999389648,104.400001525879,106.569999694824,398900,106.569999694824
2014-10-27,106.5,106.5,101.220001220703,104.900001525879,354500,104.900001525879
2014-10-28,105,109.370002746582,104.73999786377,108.930000305176,421100,108.930000305176
2014-10-29,109,109.98999786377,106.860000610352,107.099998474121,250900,107.099998474121
2014-10-30,106.650001525879,111.230003356934,106.120002746582,110.419998168945,194800,110.419998168945
2014-10-31,112.610000610352,113.029998779297,110.75,111.919998168945,215500,111.919998168945
2014-11-03,111.419998168945,113.639999389648,108.330001831055,109.059997558594,231600,109.059997558594
2014-11-04,108.75,110.580001831055,108.620002746582,109.300003051758,150800,109.300003051758
2014-11-05,109.790000915527,109.879997253418,108,108.839996337891,151400,108.839996337891
2014-11-06,108.190002441406,110.76000213623,108.190002441406,110.550003051758,155400,110.550003051758
2014-11-07,110.169998168945,111.23999786377,109.169998168945,110.25,191200,110.25
2014-11-10,110.449996948242,111.669998168945,107.889999389648,110.040000915527,155200,110.040000915527
2014-11-11,109.720001220703,110.589996337891,108.330001831055,110.269996643066,132400,110.269996643066
2014-11-12,109.790000915527,111.419998168945,108.76000213623,111.110000610352,148300,111.110000610352
2014-11-13,111.080001831055,111.199996948242,108.849998474121,109.550003051758,127700,109.550003051758
2014-11-14,109.690002441406,110.730003356934,108.800003051758,110.459999084473,166300,110.459999084473
2014-11-17,110.059997558594,110.639999389648,108.029998779297,108.050003051758,196000,108.050003051758
2014-11-18,108.349998474121,109.699996948242,107.669998168945,107.889999389648,123800,107.889999389648
2014-11-19,107.919998168945,108.300003051758,104.76000213623,106.98999786377,150400,106.98999786377
2014-11-20,106.949996948242,108.040000915527,106.5,107.550003051758,106800,107.550003051758
2014-11-21,109.209999084473,109.599998474121,107.48999786377,107.599998474121,137700,107.599998474121
2014-11-24,107.610000610352,109.620002746582,106.699996948242,109.48999786377,143300,109.48999786377
2014-11-25,109.449996948242,110.419998168945,108.190002441406,109,137400,109
2014-11-26,108.779998779297,109.940002441406,107.449996948242,108.910003662109,159300,108.910003662109
2014-11-28,109.230003356934,110.370002746582,108.180000305176,108.580001831055,90100,108.580001831055
2014-12-01,108.300003051758,108.300003051758,104.800003051758,107.440002441406,246400,107.440002441406
2014-12-02,109.480003356934,111.940002441406,109.01000213623,111.629997253418,325200,111.629997253418
2014-12-03,111.75,111.870002746582,109.23999786377,110.650001525879,203200,110.650001525879
2014-12-04,110.870002746582,111.069999694824,109.160003662109,110.769996643066,4718800,110.769996643066
2014-12-05,110.769996643066,113.580001831055,110.220001220703,113.470001220703,287000,113.470001220703
2014-12-08,113.190002441406,114.949996948242,109.48999786377,110.430000305176,295100,110.430000305176
2014-12-09,108.959999084473,113.980003356934,108.089996337891,113.870002746582,209400,113.870002746582
2014-12-10,113.660003662109,113.980003356934,112.410003662109,112.580001831055,307100,112.580001831055
2014-12-11,113.199996948242,114.949996948242,111.709999084473,112.220001220703,187600,112.220001220703
2014-12-12,110.699996948242,114.550003051758,110.080001831055,113.050003051758,275900,113.050003051758
2014-12-15,113.540000915527,113.540000915527,108.720001220703,108.809997558594,303700,108.809997558594
2014-12-16,108.040000915527,110.730003356934,107.400001525879,107.480003356934,259200,107.480003356934
2014-12-17,107.940002441406,110.910003662109,106.550003051758,110.709999084473,212000,110.709999084473
2014-12-18,112.139999389648,112.529998779297,110.699996948242,111.849998474121,194600,111.849998474121
2014-12-19,111.639999389648,113.550003051758,110.099998474121,110.169998168945,388300,110.169998168945
2014-12-22,110,112.639999389648,110,112.26000213623,170600,112.26000213623
2014-12-23,112.639999389648,114.470001220703,111.290000915527,111.440002441406,143500,111.440002441406
2014-12-24,111.470001220703,113.599998474121,111.470001220703,112.269996643066,71500,112.269996643066
2014-12-26,112.76000213623,115.370002746582,112.76000213623,114.089996337891,128800,114.089996337891
2014-12-29,114.300003051758,115.25,112.639999389648,113.550003051758,123400,113.550003051758
2014-12-30,113.019996643066,114.169998168945,109.98999786377,111.290000915527,184000,111.290000915527
2014-12-31,111.809997558594,112.660003662109,109.370002746582,109.440002441406,135700,109.440002441406
2015-01-02,110.040000915527,111.080001831055,106.769996643066,107.849998474121,216200,107.849998474121
2015-01-05,106.75,108.5,105.279998779297,105.970001220703,270300,105.970001220703
2015-01-06,106.459999084473,107.430000305176,103.529998779297,104.910003662109,239600,104.910003662109
2015-01-07,105.529998779297,106.150001525879,103.370002746582,106.029998779297,220300,106.029998779297
2015-01-08,107.309997558594,110.379997253418,106.550003051758,109.199996948242,264700,109.199996948242
