"Fecha","DFS.Open","DFS.High","DFS.Low","DFS.Close","DFS.Volume","DFS.Adjusted"
2014-03-21,59.4900016784668,60,57.5,57.7599983215332,8520100,47.1044807434082
2014-03-24,58.0099983215332,58.25,57.5,57.8400001525879,3800600,47.1697158813477
2014-03-25,58.0699996948242,58.2999992370605,57.3899993896484,57.4300003051758,2652200,46.8353691101074
2014-03-26,57.6800003051758,57.7900009155273,56.689998626709,56.7099990844727,2750600,46.2481918334961
2014-03-27,56.5200004577637,57.2000007629395,56.310001373291,57.0800018310547,2456400,46.5499229431152
2014-03-28,57.189998626709,57.8499984741211,56.8899993896484,57.5099983215332,1793200,46.9006004333496
2014-03-31,57.939998626709,58.5800018310547,57.9000015258789,58.189998626709,2319400,47.4551544189453
2014-04-01,58.3400001525879,59.1500015258789,58.2299995422363,59.0800018310547,2891400,48.1809616088867
2014-04-02,59.0400009155273,59.2999992370605,58.7599983215332,59.1800003051758,2551600,48.2625160217285
2014-04-03,59.25,59.5299987792969,58.810001373291,59.4500007629395,2655100,48.4827156066895
2014-04-04,59.7200012207031,59.7400016784668,58.3400001525879,58.3899993896484,3559800,47.6182556152344
2014-04-07,58.2599983215332,58.310001373291,56.6800003051758,56.7000007629395,4304900,46.240047454834
2014-04-08,56.5299987792969,56.6599998474121,55.7700004577637,56.4500007629395,4976500,46.0361480712891
2014-04-09,56.6699981689453,57.2700004577637,56.2200012207031,57.2200012207031,2688700,46.6641082763672
2014-04-10,57.2799987792969,57.3300018310547,55.6500015258789,55.7099990844727,2919900,45.4326667785645
2014-04-11,55.1699981689453,55.9799995422363,54.3499984741211,55.1500015258789,2834000,44.9759750366211
2014-04-14,55.7400016784668,55.9199981689453,54.6699981689453,55.2799987792969,3737100,45.0819854736328
2014-04-15,55.4500007629395,56.0400009155273,54.5099983215332,55.5,3189300,45.2614059448242
2014-04-16,56,56.5200004577637,55.7700004577637,56.5200004577637,2198400,46.0932350158691
2014-04-17,56.6599998474121,57.1199989318848,56.1800003051758,56.8600006103516,3527100,46.3705215454102
2014-04-21,56.7299995422363,57.1800003051758,56.7200012207031,56.7700004577637,2991500,46.297119140625
2014-04-22,56.7700004577637,56.8600006103516,56.4900016784668,56.6699981689453,3774400,46.2155532836914
2014-04-23,55.6599998474121,56.8400001525879,55.6599998474121,56.2799987792969,3565100,45.8975105285645
2014-04-24,56.6199989318848,56.8199996948242,55.7999992370605,56.25,3520700,45.8730430603027
2014-04-25,56.189998626709,56.2099990844727,55.0999984741211,55.5299987792969,3407700,45.2858657836914
2014-04-28,55.8800010681152,56.1100006103516,54.9199981689453,55.5900001525879,4138100,45.3347930908203
2014-04-29,55.810001373291,56.0900001525879,55.5,55.7400016784668,3195300,45.4571228027344
2014-04-30,55.6699981689453,56.0499992370605,55.3600006103516,55.9000015258789,2798700,45.5876083374023
2014-05-01,55.7599983215332,56.0800018310547,55.3199996948242,56.0200004577637,3234700,45.6854705810547
2014-05-02,56.1599998474121,56.7900009155273,56.0999984741211,56.4900016784668,3274200,46.0687789916992
2014-05-05,56.189998626709,56.5699996948242,55.8499984741211,56.4000015258789,2110900,45.9953842163086
2014-05-06,56,56.2599983215332,55.5999984741211,55.6199989318848,1955200,45.5531044006348
2014-05-07,55.7999992370605,56.7700004577637,55.7799987792969,56.7299995422363,2353200,46.4622001647949
2014-05-08,56.6300010681152,57.7599983215332,56.5099983215332,57.5499992370605,3294000,47.1337776184082
2014-05-09,57.4799995422363,57.7400016784668,56.9300003051758,57.5400009155273,2104200,47.125602722168
2014-05-12,57.8499984741211,58.4799995422363,57.8300018310547,58.2799987792969,1768400,47.7316627502441
2014-05-13,58.2400016784668,58.3699989318848,56.4300003051758,57.5200004577637,2308400,47.1092071533203
2014-05-14,57.3699989318848,57.560001373291,56.8199996948242,56.8899993896484,1909700,46.5932388305664
2014-05-15,56.689998626709,56.7700004577637,55.939998626709,56.5800018310547,2126000,46.3393592834473
2014-05-16,56.4599990844727,56.5099983215332,55.8300018310547,56.4199981689453,1846400,46.2083129882812
2014-05-19,56.3899993896484,56.8899993896484,56.25,56.8400001525879,1319200,46.5522918701172
2014-05-20,56.7999992370605,56.8300018310547,56.0499992370605,56.3699989318848,1570400,46.1673583984375
2014-05-21,56.6800003051758,56.9799995422363,56.4500007629395,56.8199996948242,1187600,46.5359153747559
2014-05-22,56.7599983215332,57.2099990844727,56.6100006103516,57.0499992370605,1453300,46.7242889404297
2014-05-23,57.2200012207031,57.3499984741211,56.9900016784668,57.2799987792969,1001000,46.912654876709
2014-05-27,57.4799995422363,58.1800003051758,57.4000015258789,58.0800018310547,1538400,47.5678634643555
2014-05-28,58.1399993896484,58.9000015258789,58.0099983215332,58.7200012207031,2460200,48.0920448303223
2014-05-29,59,59,58.3499984741211,58.6800003051758,1672400,48.0592727661133
2014-05-30,58.6199989318848,59.2400016784668,58.6100006103516,59.1300010681152,2478300,48.4278221130371
2014-06-02,59.1300010681152,59.5900001525879,59.060001373291,59.5699996948242,1889400,48.7881851196289
2014-06-03,59.2200012207031,59.6399993896484,59.060001373291,59.5200004577637,2887100,48.7472343444824
2014-06-04,59.2599983215332,59.8300018310547,59.2599983215332,59.810001373291,1745100,48.984748840332
2014-06-05,59.9700012207031,60.2799987792969,59.3300018310547,59.9900016784668,2306700,49.1321678161621
2014-06-06,60.2700004577637,61.7700004577637,60.0999984741211,61.7400016784668,2849600,50.5654411315918
2014-06-09,61.6300010681152,62.2799987792969,61.5999984741211,61.7599983215332,3380600,50.5817909240723
2014-06-10,61.7799987792969,61.9700012207031,61.3199996948242,61.8300018310547,1854600,50.6391372680664
2014-06-11,61.4700012207031,61.8400001525879,61.1699981689453,61.4300003051758,2254200,50.3115386962891
2014-06-12,61.3899993896484,61.5999984741211,61.0200004577637,61.2700004577637,1528600,50.1805038452148
2014-06-13,61.439998626709,61.4900016784668,60.7099990844727,61.0200004577637,1911300,49.9757461547852
2014-06-16,60.7599983215332,61.3600006103516,60.4000015258789,61.1500015258789,2156600,50.0822067260742
2014-06-17,61.1399993896484,61.7599983215332,60.9000015258789,61.6100006103516,2003700,50.4589500427246
2014-06-18,61.4500007629395,62.060001373291,61.0900001525879,62,1984000,50.7783660888672
2014-06-19,61.7000007629395,62.1500015258789,61.6300010681152,61.9500007629395,1842900,50.7374153137207
2014-06-20,62.2900009155273,62.6199989318848,62.2099990844727,62.439998626709,3458700,51.1387214660645
2014-06-23,62.3499984741211,62.4099998474121,62,62.1699981689453,1642800,50.9175910949707
2014-06-24,62.0400009155273,62.310001373291,61.5200004577637,61.560001373291,1924200,50.4179992675781
2014-06-25,61.4300003051758,61.9000015258789,61.1500015258789,61.7599983215332,2056900,50.5817909240723
2014-06-26,61.6599998474121,61.8600006103516,61.0999984741211,61.7700004577637,1841800,50.5899925231934
2014-06-27,61.6199989318848,62.0999984741211,61.5,61.9799995422363,2439500,50.7619857788086
2014-06-30,61.7900009155273,62.2799987792969,61.7299995422363,61.9799995422363,1947400,50.7619857788086
2014-07-01,62.3600006103516,63.3300018310547,62.3199996948242,62.8899993896484,2678500,51.5072822570801
2014-07-02,62.6100006103516,62.9799995422363,62.5999984741211,62.8300018310547,1942000,51.4581298828125
2014-07-03,63.1199989318848,63.4799995422363,63.1199989318848,63.25,1120600,51.8021240234375
2014-07-07,62.7400016784668,63.2200012207031,62.6699981689453,63.0800018310547,1834100,51.6628837585449
2014-07-08,62.7400016784668,62.9199981689453,62.0400009155273,62.2099990844727,2270700,50.9503593444824
2014-07-09,62.4099998474121,63.0999984741211,62.4000015258789,63.0200004577637,2000200,51.6137466430664
2014-07-10,62.5299987792969,63.189998626709,62.25,62.6599998474121,2251400,51.3189010620117
2014-07-11,62.4799995422363,62.7299995422363,62.060001373291,62.560001373291,1790500,51.2370109558105
2014-07-14,63.1699981689453,63.2000007629395,62.3800010681152,62.6800003051758,2455600,51.3353004455566
2014-07-15,62.7799987792969,63.5699996948242,62.75,63.4300003051758,2791100,51.949535369873
2014-07-16,63.5900001525879,64.1100006103516,63.3300018310547,64.0199966430664,2788100,52.4327545166016
2014-07-17,63.7400016784668,64.4400024414062,63.689998626709,63.9199981689453,3778500,52.3508605957031
2014-07-18,64.25,64.25,63.4599990844727,63.810001373291,2338900,52.2607650756836
2014-07-21,63.5499992370605,63.5999984741211,63.1500015258789,63.2999992370605,1708500,51.843074798584
2014-07-22,63.7700004577637,64.2699966430664,63.7400016784668,64.0599975585938,2690200,52.465518951416
2014-07-23,63.7099990844727,63.8199996948242,62.6599998474121,62.8899993896484,3454300,51.5072822570801
2014-07-24,63.0900001525879,63.3400001525879,62.7099990844727,63.2599983215332,2957600,51.8103179931641
2014-07-25,62.8300018310547,63,62.5,62.6100006103516,2456700,51.2779502868652
2014-07-28,62.7200012207031,62.9099998474121,62.2299995422363,62.7900009155273,2337000,51.4253768920898
2014-07-29,62.8199996948242,62.9900016784668,62.3400001525879,62.3400001525879,2254000,51.056827545166
2014-07-30,62.7299995422363,62.8300018310547,61.7299995422363,62.5499992370605,3269200,51.2288208007812
2014-07-31,62.1100006103516,62.2400016784668,61.0400009155273,61.060001373291,2635700,50.0085029602051
2014-08-01,60.7900009155273,60.8899993896484,59.9599990844727,60.1199989318848,3455500,49.2386322021484
2014-08-04,60.3499984741211,60.5800018310547,60.1199989318848,60.4599990844727,2145100,49.5170936584473
2014-08-05,59.9300003051758,60.189998626709,59.4300003051758,59.5900001525879,2876600,48.9990653991699
2014-08-06,59.2200012207031,59.9199981689453,59.1800003051758,59.8199996948242,2660400,49.1881866455078
2014-08-07,59.9300003051758,60.0200004577637,59,59.1500015258789,2852800,48.6372756958008
2014-08-08,59.3499984741211,60.0800018310547,59.0800018310547,60.0499992370605,1659200,49.3773193359375
2014-08-11,60.3400001525879,60.7000007629395,60.1800003051758,60.2900009155273,1735700,49.5746574401855
2014-08-12,60.2000007629395,60.6300010681152,60.1100006103516,60.5699996948242,2285800,49.8048934936523
2014-08-13,60.939998626709,61.189998626709,60.7900009155273,61.0900001525879,1765300,50.232479095459
2014-08-14,61.0200004577637,61.2999992370605,60.6199989318848,60.810001373291,1925400,50.0022392272949
2014-08-15,60.9900016784668,61.1800003051758,60.1300010681152,60.3699989318848,2423400,49.640438079834
2014-08-18,60.8699989318848,61.0900001525879,60.6399993896484,61.060001373291,1585800,50.2078056335449
2014-08-19,61.1199989318848,61.3499984741211,61.0699996948242,61.2400016784668,1176100,50.3558120727539
2014-08-20,61.2700004577637,62.25,61.1399993896484,62.1199989318848,2320200,51.0794105529785
2014-08-21,62.25,62.5999984741211,61.9099998474121,62.439998626709,1818200,51.342529296875
2014-08-22,62.3400001525879,62.7000007629395,61.9799995422363,62.0299987792969,1498400,51.0054092407227
2014-08-25,62.4500007629395,63.1599998474121,62.3699989318848,62.6599998474121,1377200,51.5234375
2014-08-26,62.7200012207031,62.8199996948242,62.5099983215332,62.5999984741211,1168600,51.4740905761719
2014-08-27,62.8600006103516,62.8600006103516,62.4799995422363,62.7299995422363,1586200,51.5809936523438
2014-08-28,62.310001373291,62.6100006103516,62.1300010681152,62.4099998474121,958800,51.3178749084473
2014-08-29,62.6599998474121,62.8600006103516,62.2799987792969,62.3699989318848,2391100,51.2849807739258
2014-09-02,62.8400001525879,63.6699981689453,62.75,63.4700012207031,2323100,52.1894760131836
2014-09-03,63.7900009155273,63.8499984741211,63.2799987792969,63.5999984741211,1903900,52.2963676452637
2014-09-04,63.7200012207031,64.0400009155273,63.2799987792969,63.4099998474121,1675800,52.1401481628418
2014-09-05,63.439998626709,63.7900009155273,63.2099990844727,63.7599983215332,1210500,52.4279251098633
2014-09-08,63.5299987792969,63.9599990844727,63.2400016784668,63.5400009155273,1395600,52.2470397949219
2014-09-09,63.4000015258789,63.9199981689453,62.9000015258789,62.939998626709,1992300,51.7536735534668
2014-09-10,63,63.5299987792969,62.9300003051758,62.9900016784668,1575800,51.7947845458984
2014-09-11,62.5800018310547,63,62.5400009155273,62.7400016784668,1851400,51.589225769043
2014-09-12,62.7400016784668,62.7900009155273,62.2099990844727,62.4300003051758,2487500,51.3343086242676
2014-09-15,62.5400009155273,62.8800010681152,62.2999992370605,62.7799987792969,1924200,51.6221046447754
2014-09-16,62.7299995422363,63.6599998474121,62.5299987792969,63.4199981689453,1929400,52.1483726501465
2014-09-17,63.5400009155273,65.8000030517578,63.4900016784668,64.6600036621094,5639000,53.1679725646973
2014-09-18,65.1500015258789,65.9199981689453,65.0699996948242,65.5899963378906,2719000,53.9326820373535
2014-09-19,65.8899993896484,65.9800033569336,65.2200012207031,65.3000030517578,3089700,53.6942329406738
2014-09-22,65.0199966430664,65.4700012207031,64.9100036621094,65.1699981689453,1896500,53.5873336791992
2014-09-23,65.0999984741211,65.1100006103516,64.379997253418,64.379997253418,1595000,52.9377288818359
2014-09-24,64.3899993896484,64.9499969482422,64.2600021362305,64.870002746582,1313600,53.3406562805176
2014-09-25,64.7300033569336,64.75,63.6500015258789,63.6500015258789,1742400,52.3374824523926
2014-09-26,63.7400016784668,65.1600036621094,63.7299995422363,64.9700012207031,2169300,53.4228820800781
2014-09-29,64.0299987792969,64.5999984741211,63.7299995422363,64.4499969482422,2003700,52.9952926635742
2014-09-30,64.3199996948242,64.6699981689453,64.0899963378906,64.3899993896484,2420800,52.9459533691406
2014-10-01,64.2600021362305,64.3899993896484,63.4300003051758,63.5299987792969,2206200,52.2388000488281
2014-10-02,63.4700012207031,64.0299987792969,62.7999992370605,63.6800003051758,2337700,52.3621520996094
2014-10-03,64.2399978637695,64.9599990844727,64.2399978637695,64.8300018310547,1952100,53.3077659606934
2014-10-06,65.4000015258789,65.5299987792969,64.5899963378906,64.9300003051758,1843900,53.3899803161621
2014-10-07,64.4599990844727,64.4700012207031,63.4799995422363,63.4799995422363,1969500,52.1976928710938
2014-10-08,63.6100006103516,64.870002746582,63.0699996948242,64.8300018310547,2912700,53.3077659606934
2014-10-09,64.8099975585938,64.9599990844727,63.4700012207031,63.5099983215332,2533000,52.2223587036133
2014-10-10,63.560001373291,64.1399993896484,62.8199996948242,62.8199996948242,1780100,51.6549911499023
2014-10-13,62.9599990844727,63.060001373291,61.8499984741211,61.9199981689453,2377200,50.9149551391602
2014-10-14,62.0299987792969,63.1100006103516,62.0299987792969,62.6699981689453,2750600,51.5316429138184
2014-10-15,61.5400009155273,62.4500007629395,60.4099998474121,62.0699996948242,3583900,51.0382957458496
2014-10-16,61.0200004577637,62.2299995422363,60.439998626709,61.8199996948242,2829800,50.8327293395996
2014-10-17,62.5099983215332,63.2200012207031,62,62.4500007629395,3178400,51.3507537841797
2014-10-20,62.4500007629395,62.8499984741211,62.3199996948242,62.7000007629395,2386800,51.5563201904297
2014-10-21,63.1800003051758,64.6100006103516,63.0299987792969,64.379997253418,2819300,52.9377288818359
2014-10-22,61.2799987792969,62.439998626709,60.689998626709,61.0099983215332,7526300,50.166690826416
2014-10-23,61.9099998474121,62.2700004577637,61.6500015258789,61.8899993896484,3325100,50.8902854919434
2014-10-24,61.9900016784668,62.4099998474121,61.7900009155273,62.3400001525879,2042500,51.2603073120117
2014-10-27,62.2999992370605,62.4199981689453,61.9300003051758,62.2400016784668,2504900,51.1780853271484
2014-10-28,62.7200012207031,63.2299995422363,62.3699989318848,63.1199989318848,2150500,51.9016761779785
2014-10-29,63.0900001525879,63.5200004577637,62.5400009155273,62.9599990844727,2819200,51.7701187133789
2014-10-30,63.2700004577637,63.4799995422363,62.5800018310547,62.8400001525879,3600600,51.6714363098145
2014-10-31,63.7700004577637,63.9199981689453,63.0699996948242,63.7799987792969,4198400,52.4443740844727
2014-11-03,63.9500007629395,64.25,63.6800003051758,63.75,2063600,52.4197044372559
2014-11-04,63.5800018310547,64.3600006103516,63.439998626709,64.1999969482422,3372900,52.9892082214355
2014-11-05,64.6900024414062,64.9800033569336,64.1900024414062,64.8300018310547,3521800,53.509204864502
2014-11-06,65.0299987792969,65.7300033569336,64.7300033569336,65.6900024414062,2526300,54.2190322875977
2014-11-07,65.6600036621094,66.0999984741211,65.5100021362305,66.0299987792969,1948600,54.4996604919434
2014-11-10,66.0299987792969,66.3399963378906,65.8199996948242,66.3399963378906,1795500,54.7555274963379
2014-11-11,66.4499969482422,66.75,66.1699981689453,66.379997253418,1774700,54.7885322570801
2014-11-12,66,66.3000030517578,65.7200012207031,66.0100021362305,1620400,54.483154296875
2014-11-13,65.4599990844727,66.0599975585938,64.7399978637695,65.2399978637695,3301800,53.8476104736328
2014-11-14,64.9700012207031,65.3499984741211,64.8499984741211,64.9800033569336,1885600,53.6330299377441
2014-11-17,64.6699981689453,65.3099975585938,64.4599990844727,65.2399978637695,2222000,53.8476104736328
2014-11-18,65.1500015258789,65.5,64.9599990844727,64.9800033569336,2098600,53.6330299377441
2014-11-19,64.9700012207031,64.9700012207031,64.0999984741211,64.4000015258789,2397700,53.1542930603027
2014-11-20,64.0100021362305,64.6399993896484,63.75,64.1800003051758,3115100,52.9727020263672
2014-11-21,64.8000030517578,65.1399993896484,64.1999969482422,64.3099975585938,2633500,53.080005645752
2014-11-24,64.4800033569336,65.3399963378906,64.4800033569336,65.1600036621094,2269800,53.7815704345703
2014-11-25,65.3399963378906,65.5999984741211,65.1699981689453,65.3399963378906,1996400,53.9301490783691
2014-11-26,65.4599990844727,65.5400009155273,64.7200012207031,64.9700012207031,2099700,53.6247634887695
2014-11-28,64.9300003051758,65.6399993896484,64.8899993896484,65.5500030517578,1643600,54.1034812927246
2014-12-01,65.5400009155273,65.620002746582,65.0400009155273,65.25,1758900,53.8558616638184
2014-12-02,65.1100006103516,65.5,65.0100021362305,65.4100036621094,1937700,53.9879188537598
2014-12-03,65.3300018310547,65.6999969482422,64.9199981689453,65.1800003051758,1835700,53.798095703125
2014-12-04,65.1600036621094,65.2699966430664,64.7099990844727,64.9599990844727,1794000,53.6165046691895
2014-12-05,65.129997253418,65.5999984741211,64.7099990844727,64.8499984741211,3295200,53.5257148742676
2014-12-08,64.8499984741211,65.4400024414062,64.620002746582,64.9400024414062,3643800,53.5999984741211
2014-12-09,64.1999969482422,64.8600006103516,64.0899963378906,64.6600036621094,2628600,53.3689002990723
2014-12-10,64.5899963378906,64.8000030517578,63.0400009155273,63.1399993896484,4133900,52.114315032959
2014-12-11,63.2799987792969,64.0899963378906,63.060001373291,63.2200012207031,3651600,52.1803398132324
