"Fecha","DTE.Open","DTE.High","DTE.Low","DTE.Close","DTE.Volume","DTE.Adjusted"
2013-12-04,56.5957450866699,56.97021484375,56.3063812255859,56.876594543457,959505,40.6910629272461
2013-12-05,56.7744674682617,56.876594543457,56.4170227050781,56.4936180114746,1118130,40.4170608520508
2013-12-06,56.7148933410645,57.5744667053223,56.7063827514648,57.5404243469238,1192038,41.1659812927246
2013-12-09,57.4808502197266,57.5234031677246,56.9191474914551,57.2085113525391,1200498,40.928524017334
2013-12-10,57.123405456543,57.1404266357422,56.680850982666,56.7063827514648,1643120,40.5692863464355
2013-12-11,56.7234039306641,56.7319145202637,55.8808517456055,56.1702117919922,1924180,40.1856918334961
2013-12-12,55.6170196533203,56.2382965087891,55.4978713989258,55.6255302429199,1268060,40.1949119567871
2013-12-13,55.7872352600098,55.9319152832031,55.514892578125,55.6255302429199,598075,40.1949119567871
2013-12-16,55.7446823120117,56.4510650634766,55.6765975952148,56.2127647399902,1082880,40.6192512512207
2013-12-17,56.1276588439941,56.1617012023926,55.3531913757324,55.557445526123,2235320,40.1457099914551
2013-12-18,55.5319137573242,56.4085121154785,54.9106369018555,56.2978706359863,1699050,40.6807327270508
2013-12-19,56.1276588439941,56.153190612793,55.3106384277344,55.8297882080078,1422338,40.3425064086914
2013-12-20,55.9234046936035,57.3787231445312,55.9148941040039,56.6893615722656,2632353,40.9636306762695
2013-12-23,56.876594543457,57.0382995605469,56.4765968322754,56.638298034668,983005,40.9267425537109
2013-12-24,56.5617027282715,56.8851051330566,56.1872329711914,56.7489356994629,439450,41.0066833496094
2013-12-26,56.680850982666,56.7404251098633,56.1021270751953,56.3063812255859,727678,40.686897277832
2013-12-27,56.2723388671875,56.6127662658691,56.0765953063965,56.4765968322754,870440,40.8098983764648
2013-12-30,56.4085121154785,56.7234039306641,56.153190612793,56.442554473877,1018255,40.7852897644043
2013-12-31,56.442554473877,56.5957450866699,56.0680847167969,56.5021286010742,2235673,40.8283500671387
2014-01-02,56.5106391906738,56.5446815490723,55.5063819885254,55.5404243469238,1662978,40.1334228515625
2014-01-03,56.195743560791,56.2127647399902,55.1829795837402,55.4297866821289,1505645,40.0534744262695
2014-01-06,55.4468078613281,55.7617034912109,55.2851066589355,55.4808502197266,1254430,40.0903739929199
2014-01-07,55.4893608093262,56.0510635375977,55.4212760925293,55.9659576416016,1292500,40.4409027099609
2014-01-08,55.957447052002,55.957447052002,55.2510643005371,55.4042549133301,1524210,40.0350227355957
2014-01-09,55.651065826416,56.0170211791992,55.472339630127,55.8978729248047,1333978,40.3917083740234
2014-01-10,56.3234024047852,57.3106384277344,56.2212753295898,56.7404251098633,1330218,41.0005378723145
2014-01-13,56.5787239074707,56.7404251098633,56.1021270751953,56.2127647399902,861863,40.6192512512207
2014-01-14,56.3063812255859,56.5531921386719,56.0255317687988,56.3148956298828,681383,40.6930541992188
2014-01-15,56.5021286010742,56.5021286010742,55.7191505432129,55.8893623352051,1128118,40.385555267334
2014-01-16,55.9063835144043,56.0936164855957,55.5914878845215,56.0936164855957,995460,40.533145904541
2014-01-17,56.1446800231934,56.4000015258789,55.8553199768066,56.042552947998,990290,40.496265411377
2014-01-21,56.4255332946777,56.7319145202637,56.2808494567871,56.6893615722656,763633,40.9636306762695
2014-01-22,56.6638298034668,56.97021484375,56.5787239074707,56.9106369018555,988645,41.1235427856445
2014-01-23,56.6893615722656,56.834041595459,56.3234024047852,56.5617027282715,1217183,40.871395111084
2014-01-24,56.4170227050781,56.8170204162598,55.7191505432129,55.7191505432129,1860025,40.262565612793
2014-01-27,55.8212776184082,56.527660369873,55.7361717224121,56.1361694335938,1975410,40.563892364502
2014-01-28,56.2212753295898,56.4936180114746,56.0936164855957,56.485107421875,1313650,40.8160438537598
2014-01-29,56.3744697570801,56.7234039306641,56.1872329711914,56.4510650634766,1314120,40.7914390563965
2014-01-30,56.7234039306641,57.4042549133301,56.6893615722656,57.2595748901367,806755,41.3756790161133
2014-01-31,56.7914886474609,58.1617012023926,56.7319145202637,58.0595741271973,1650405,41.9537506103516
2014-02-03,58.0680847167969,58.7744674682617,57.7191505432129,57.846809387207,2455515,41.8000030517578
2014-02-04,58.0851058959961,58.1617012023926,56.834041595459,57.4127655029297,2025113,41.4863662719727
2014-02-05,57.2340431213379,57.2680854797363,56.876594543457,57.0638313293457,1308128,41.2342300415039
2014-02-06,57.1914901733398,57.5744667053223,56.9106369018555,57.514892578125,1077945,41.5601654052734
2014-02-07,57.608512878418,57.8638305664062,57.4297866821289,57.7787246704102,1249378,41.7508010864258
2014-02-10,57.608512878418,58.0936164855957,57.2425537109375,58.0680847167969,1087463,41.9598922729492
2014-02-11,57.9659576416016,58.8170204162598,57.9234046936035,58.8085098266602,1396135,42.4949378967285
2014-02-12,58.7999992370605,59.012767791748,58.527660369873,58.638298034668,1131525,42.3719444274902
2014-02-13,58.4170227050781,59.2680854797363,58.2553176879883,59.2085113525391,1781888,42.7839775085449
2014-02-14,59.2085113525391,61.1574478149414,58.8851051330566,61.0468101501465,2878398,44.1123237609863
2014-02-18,61.2595748901367,61.5063819885254,61.0893630981445,61.3787231445312,1737825,44.3521690368652
2014-02-19,61.3872337341309,61.6595726013184,60.7148933410645,60.8255310058594,2074698,43.9524307250977
2014-02-20,60.9106369018555,61.7361717224121,60.9106369018555,61.557445526123,2141203,44.4813079833984
2014-02-21,61.608512878418,62.0851058959961,61.5234031677246,61.5234031677246,1742173,44.4567070007324
2014-02-24,61.7361717224121,61.8297882080078,61.1319160461426,61.1574478149414,1303663,44.192268371582
2014-02-25,61.2255325317383,61.668083190918,60.927661895752,61.1319160461426,1025893,44.1738204956055
2014-02-26,61.319149017334,61.4553184509277,60.7829780578613,60.8595733642578,879958,43.9770202636719
2014-02-27,60.8255310058594,61.2595748901367,60.4255332946777,60.6297874450684,881838,43.8109893798828
2014-02-28,60.7999992370605,61.2765960693359,60.7234039306641,61.072338104248,983710,44.1307716369629
2014-03-03,60.7744674682617,61.1063842773438,60.2978706359863,60.3404273986816,948343,43.6018905639648
2014-03-04,60.7659568786621,60.9531898498535,60.5872344970703,60.8255310058594,770448,43.9524307250977
2014-03-05,60.7744674682617,60.834041595459,60.1872329711914,60.3404273986816,1059615,43.6018905639648
2014-03-06,60.6127662658691,60.6468086242676,59.6340446472168,59.8723411560059,1039875,43.2636604309082
2014-03-07,59.7787246704102,59.9148941040039,59.2170219421387,59.8553199768066,1059498,43.251350402832
2014-03-10,59.8382987976074,60.0936164855957,59.4893608093262,59.8893623352051,1106145,43.2759552001953
2014-03-11,59.8382987976074,59.9914894104004,59.3106384277344,59.5234031677246,743540,43.0115089416504
2014-03-12,59.4893608093262,60.6468086242676,59.4212760925293,60.5702133178711,2810365,43.7679290771484
2014-03-13,60.0936164855957,60.9191474914551,59.8808517456055,60.7574462890625,1669558,44.3110427856445
2014-03-14,60.7914886474609,61.2765960693359,60.4510650634766,60.9787216186523,1770960,44.4724159240723
2014-03-17,61.072338104248,61.3276596069336,60.834041595459,61.2595748901367,1487668,44.6772575378418
2014-03-18,61.3106384277344,61.4638290405273,60.9787216186523,61.1063842773438,678798,44.5655174255371
2014-03-19,61.0638313293457,61.3276596069336,59.8723411560059,60.1276588439941,1140455,43.8517265319824
2014-03-20,60,60.2808494567871,59.4468078613281,60.2297859191895,1190510,43.9262046813965
2014-03-21,60.5872344970703,61.319149017334,60.5872344970703,60.8680839538574,1601760,44.391731262207
2014-03-24,61.0808525085449,61.3872337341309,60.6638298034668,61.2255325317383,1361120,44.652416229248
2014-03-25,61.3106384277344,61.5914878845215,60.987232208252,61.4382972717285,1079473,44.8075828552246
2014-03-26,61.5319137573242,62,61.3446807861328,61.514892578125,1575440,44.863452911377
2014-03-27,61.4553184509277,62.0936164855957,61.165958404541,62.0595741271973,1041638,45.2606925964355
2014-03-28,61.9914894104004,62.5872344970703,61.6851043701172,62.289363861084,1068545,45.4282836914062
2014-03-31,62.9361686706543,63.4978713989258,62.680850982666,63.2255325317383,1507525,46.1110343933105
2014-04-01,63.1744689941406,63.4638290405273,62.834041595459,63.4382972717285,1533845,46.2662048339844
2014-04-02,63.4297866821289,63.4808502197266,62.7574462890625,63.3276596069336,1173003,46.1855278015137
2014-04-03,63.5063819885254,63.7021293640137,63.1574478149414,63.5319137573242,705118,46.3344841003418
2014-04-04,63.6936187744141,64.391487121582,63.5489349365234,63.608512878418,847645,46.3903579711914
2014-04-07,63.6255302429199,64.1021270751953,63.2170219421387,63.2340431213379,1475565,46.117244720459
2014-04-08,63.1148948669434,64.1617050170898,62.680850982666,63.9744682312012,1223058,46.6572418212891
2014-04-09,64.0425567626953,64.2042541503906,63.3276596069336,64.0510635375977,2574073,46.7131118774414
2014-04-10,64.0510635375977,64.4936141967773,63.7276611328125,63.9744682312012,1560518,46.6572418212891
2014-04-11,63.7191505432129,64.2468109130859,63.514892578125,63.710636138916,1214363,46.4648284912109
2014-04-14,64.0851058959961,64.6468124389648,63.5744667053223,64.2723388671875,1287095,46.8744850158691
2014-04-15,64.4085083007812,65.4127655029297,64.2893600463867,65.3957443237305,1575910,47.693790435791
2014-04-16,65.5829772949219,65.6851043701172,64.9191513061523,65.6851043701172,1495305,47.9048347473145
2014-04-17,65.4212799072266,66.0085144042969,65.123405456543,65.2085113525391,1658395,47.5572471618652
2014-04-21,65.2085113525391,65.4808502197266,64.485107421875,64.8340454101562,1020840,47.2841529846191
2014-04-22,64.7319183349609,65.2170181274414,64.4255294799805,65.1063842773438,1432913,47.4827651977539
2014-04-23,65.1063842773438,65.9319152832031,64.8680877685547,65.4383010864258,1399660,47.7248420715332
2014-04-24,65.4723434448242,65.6936187744141,64.9106369018555,65.6595764160156,1281103,47.8862113952637
2014-04-25,66.5957412719727,66.9787216186523,66.0425567626953,66.7063827514648,2070233,48.6496734619141
2014-04-28,66.6808547973633,66.876594543457,65.9574432373047,66.391487121582,1454063,48.4200134277344
2014-04-29,66.5021286010742,66.7148971557617,65.8893585205078,66.1021270751953,1236688,48.2089729309082
2014-04-30,66.1787261962891,66.6638336181641,66.0085144042969,66.5021286010742,1479325,48.5006904602051
2014-05-01,66.6297836303711,66.7234039306641,65.8978729248047,66.544677734375,1146800,48.53173828125
2014-05-02,66.2382965087891,66.3829803466797,65.1319122314453,65.5319137573242,1528675,47.7931060791016
2014-05-05,65.5234069824219,66.331916809082,65.4893646240234,66.3234024047852,1092280,48.3703498840332
2014-05-06,66.1106414794922,66.638298034668,65.8893585205078,66.2042541503906,1187808,48.283447265625
2014-05-07,66.3063812255859,67.5999984741211,66.1957473754883,67.5063858032227,1354423,49.2330932617188
2014-05-08,67.4383010864258,67.6170196533203,66.093620300293,66.3574447631836,1172415,48.3951644897461
2014-05-09,66.2212753295898,66.544677734375,65.123405456543,65.2170181274414,1175588,47.5634498596191
2014-05-12,65.3446807861328,65.5319137573242,64.4510650634766,64.6638336181641,995108,47.1600074768066
2014-05-13,64.5702133178711,65.2085113525391,64.5531921386719,64.8000030517578,1351838,47.2593231201172
2014-05-14,64.9106369018555,65.5744705200195,64.6212768554688,64.8085098266602,849408,47.2655143737793
2014-05-15,64.9276580810547,65.0808486938477,64.4170227050781,64.5531921386719,1023543,47.0793228149414
2014-05-16,64.5702133178711,65.0723419189453,64.2553176879883,65.0553207397461,1081588,47.4455261230469
2014-05-19,64.9446792602539,64.9446792602539,63.5489349365234,63.5744667053223,1117778,46.3655128479004
2014-05-20,63.6425514221191,64.0765991210938,62.97021484375,63.3702125549316,1094278,46.2165565490723
2014-05-21,63.4127655029297,63.5404243469238,63.0382995605469,63.2851066589355,712403,46.1544914245605
2014-05-22,63.2936172485352,64,63.2936172485352,63.957447052002,579040,46.6448173522949
2014-05-23,63.9404258728027,64.1361694335938,63.710636138916,63.7276611328125,612058,46.4772453308105
2014-05-27,64.1361694335938,64.4510650634766,63.9234046936035,64.0680847167969,964088,46.725528717041
2014-05-28,64.1361694335938,64.4595718383789,63.9829788208008,64.1361694335938,1070425,46.7751731872559
2014-05-29,64.4255294799805,64.4765930175781,63.7872352600098,64.1446838378906,828728,46.7813987731934
2014-05-30,64.2297897338867,64.8255310058594,64.0851058959961,64.7829818725586,800175,47.2469100952148
2014-06-02,64.6638336181641,65.0468063354492,64.5021286010742,64.8340454101562,638378,47.2841529846191
2014-06-03,64.6808547973633,65.0723419189453,64.4765930175781,64.8680877685547,701710,47.3089790344238
2014-06-04,64.7744674682617,64.9872360229492,64.5106353759766,64.8680877685547,777615,47.3089790344238
2014-06-05,65.2085113525391,65.3787231445312,64.7659606933594,65.1404266357422,889945,47.5075912475586
2014-06-06,65.1914901733398,65.5829772949219,64.8510665893555,64.8851089477539,718630,47.3213844299316
2014-06-09,64.6212768554688,64.8595733642578,64.1872329711914,64.2723388671875,1169243,46.8744850158691
2014-06-10,64.1787261962891,64.2468109130859,63.7617034912109,63.9148941040039,864330,46.6137924194336
2014-06-11,63.7446823120117,63.9489364624023,63.1404266357422,63.1574478149414,1031415,46.0613822937012
2014-06-12,62.6978721618652,63.165958404541,61.9234046936035,63.1319160461426,1007445,46.4527740478516
2014-06-13,63.0638313293457,63.608512878418,62.7148933410645,63.3787231445312,751530,46.6343612670898
2014-06-16,63.3531913757324,64.4425506591797,63.2765960693359,64.0425567626953,1118483,47.1228179931641
2014-06-17,63.7787246704102,64.0425567626953,63.4638290405273,63.804256439209,738488,46.9474754333496
2014-06-18,63.7617034912109,65.4212799072266,63.7276611328125,65.3957443237305,1034235,48.1185111999512
2014-06-19,65.5999984741211,66.1446838378906,65.4042587280273,66.1021270751953,1094983,48.6382598876953
2014-06-20,66.3489379882812,66.4255294799805,65.9914855957031,66.0680847167969,1173003,48.613208770752
2014-06-23,66.0510635375977,66.3574447631836,65.5659561157227,65.9319152832031,644605,48.5130195617676
2014-06-24,65.8127670288086,66.3659591674805,65.7872314453125,66.1361694335938,542263,48.6633148193359
2014-06-25,65.8382949829102,66.5361709594727,65.8382949829102,66.4170227050781,966673,48.8699684143066
2014-06-26,66.2978744506836,66.4255294799805,65.6765975952148,66.1617050170898,1590245,48.6821136474609
2014-06-27,66.0340423583984,66.4510650634766,65.7617034912109,66.1617050170898,1111668,48.6821136474609
2014-06-30,66.2127685546875,66.5531921386719,65.9319152832031,66.2723388671875,2258233,48.7635078430176
2014-07-01,66.3489379882812,66.4680862426758,65.6255340576172,65.6936187744141,1668618,48.3376808166504
2014-07-02,65.4893646240234,65.6170196533203,64.1361694335938,64.4085083007812,1537135,47.3920974731445
2014-07-03,64.093620300293,64.1106414794922,63.608512878418,63.9234046936035,1030475,47.03515625
2014-07-07,64.0170211791992,64.5702133178711,63.9148941040039,64.1702117919922,1152793,47.2167549133301
2014-07-08,64.0595703125,64.8340454101562,63.8978729248047,64.6553192138672,788543,47.5736961364746
2014-07-09,64.6042556762695,64.8340454101562,63.9234046936035,64.1872329711914,1136108,47.2292823791504
2014-07-10,64.1191482543945,65.0212783813477,64.0425567626953,64.9872360229492,1124475,47.817928314209
2014-07-11,64.8340454101562,65.0978698730469,64.544677734375,64.6042556762695,735785,47.5361137390137
2014-07-14,64.6893615722656,64.9276580810547,64.1617050170898,64.1702117919922,771153,47.2167549133301
2014-07-15,64.2212753295898,64.8340454101562,64.1446838378906,64.7319183349609,1653343,47.6300621032715
2014-07-16,64.8680877685547,64.8936157226562,64.1617050170898,64.8425521850586,812278,47.7114562988281
2014-07-17,64.5872344970703,65.0212783813477,64.4765930175781,64.544677734375,1421280,47.4922866821289
2014-07-18,64.8085098266602,65.3361663818359,64.331916809082,65.1659545898438,897113,47.9494285583496
2014-07-21,65.2595748901367,65.2595748901367,64.5106353759766,64.6127624511719,1217535,47.5423851013184
2014-07-22,64.8851089477539,64.8851089477539,64.4425506591797,64.7574462890625,841300,47.6488456726074
2014-07-23,64.8340454101562,65.1744689941406,64.4936141967773,65.1659545898438,1604463,47.9494285583496
2014-07-24,65.182975769043,65.7872314453125,64.9191513061523,65.7531890869141,1738413,48.381519317627
2014-07-25,65.2085113525391,65.4978713989258,64.3574447631836,64.6808547973633,1229520,47.5924758911133
2014-07-28,64.4510650634766,65.7106399536133,64.4425506591797,65.5574493408203,936945,48.237491607666
2014-07-29,65.4893646240234,65.8723373413086,65.1063842773438,65.2340393066406,1929938,47.9995193481445
2014-07-30,65.182975769043,65.5404281616211,64.0085144042969,64.1702117919922,1737943,47.2167549133301
2014-07-31,64.153190612793,64.2382965087891,62.7574462890625,62.8255310058594,1301665,46.2273292541504
2014-08-01,62.638298034668,63.557445526123,62.5106391906738,63.0893630981445,990878,46.4214668273926
2014-08-04,63.1319160461426,63.2340431213379,61.651065826416,62.5872344970703,1636658,46.0519866943359
2014-08-05,62.3148956298828,62.638298034668,61.1744689941406,61.3702125549316,1305543,45.1564979553223
2014-08-06,61.0893630981445,61.6851043701172,60.9361686706543,61.3361701965332,3353685,45.1314468383789
2014-08-07,61.710636138916,62.6127662658691,61.710636138916,62.1872329711914,1741820,45.7576637268066
2014-08-08,62.4085121154785,63.6340446472168,62.0851058959961,63.5914878845215,1208723,46.7909278869629
2014-08-11,63.6255302429199,63.9659576416016,63.319149017334,63.514892578125,695600,46.7345657348633
2014-08-12,63.319149017334,63.6255302429199,63.1829795837402,63.3106384277344,909803,46.584285736084
2014-08-13,63.4978713989258,64.0340423583984,63.3106384277344,63.9404258728027,728265,47.0476875305176
2014-08-14,64.1872329711914,64.6297836303711,64.0170211791992,64.6127624511719,775618,47.5423851013184
2014-08-15,64.6808547973633,65.1489334106445,64.3574447631836,64.9872360229492,1352308,47.817928314209
2014-08-18,65.0808486938477,65.3276596069336,64.7574462890625,64.9361724853516,1160900,47.7803535461426
2014-08-19,64.9787216186523,65.7787246704102,64.8085098266602,65.7361679077148,727913,48.3689994812012
2014-08-20,65.6595764160156,65.8893585205078,65.2595748901367,65.8382949829102,787250,48.4441375732422
2014-08-21,65.7446823120117,66.2297897338867,65.6510620117188,65.8127670288086,1156553,48.425350189209
2014-08-22,65.8553161621094,66.0595703125,65.0553207397461,65.4383010864258,965028,48.1498260498047
2014-08-25,65.5914916992188,66.0085144042969,65.4042587280273,65.9148941040039,928368,48.5004959106445
2014-08-26,66.0425567626953,66.1957473754883,64.9191513061523,64.9446792602539,919438,47.7866134643555
2014-08-27,65.1063842773438,65.514892578125,65.0468063354492,65.4723434448242,927428,48.1748657226562
2014-08-28,65.4383010864258,66.331916809082,65.1914901733398,66.3063812255859,961033,48.7885589599609
2014-08-29,66.331916809082,66.6042556762695,66.1361694335938,66.5957412719727,972313,49.0014762878418
2014-09-02,66.4936141967773,66.638298034668,65.5063858032227,65.8893585205078,1032708,48.4816970825195
2014-09-03,66,66.3574447631836,65.8212738037109,66.1617050170898,823440,48.6821136474609
2014-09-04,66.1446838378906,66.2808532714844,65.6936187744141,66.1702117919922,700418,48.6883773803711
2014-09-05,66.2042541503906,67.1063842773438,66.2042541503906,67.0893630981445,771035,49.3646812438965
2014-09-08,67.1404266357422,67.1404266357422,66.4340438842773,66.7659606933594,778320,49.1267127990723
2014-09-09,66.7659606933594,66.7659606933594,66.2553176879883,66.2723388671875,842123,48.7635078430176
2014-09-10,66.2042541503906,66.3489379882812,65.5234069824219,65.8042526245117,909450,48.4191017150879
2014-09-11,65.3702163696289,65.8297882080078,65.0382995605469,65.7361679077148,611235,48.8045272827148
2014-09-12,65.4638290405273,65.5234069824219,64.1021270751953,64.3148956298828,1515280,47.7493286132812
2014-09-15,64.5872344970703,64.97021484375,64.4680862426758,64.7148971557617,579158,48.0462951660156
2014-09-16,64.7148971557617,65.7361679077148,64.6127624511719,65.4468078613281,685730,48.5896911621094
2014-09-17,65.4808502197266,65.7531890869141,64.7829818725586,65.182975769043,642255,48.3938102722168
2014-09-18,65.1999969482422,65.5829772949219,64.1702117919922,64.4680862426758,875493,47.8630638122559
2014-09-19,64.7234039306641,65.0382995605469,64.5106353759766,64.9361724853516,1404125,48.2105865478516
2014-09-22,64.8085098266602,65.123405456543,64.3574447631836,64.5106353759766,1108848,47.8946495056152
2014-09-23,64.3829803466797,64.7234039306641,64.1787261962891,64.5616989135742,1099095,47.9325675964355
2014-09-24,64.7148971557617,64.7148971557617,64.0255355834961,64.4765930175781,1012380,47.8693695068359
2014-09-25,64.5702133178711,64.8425521850586,64.0851058959961,64.153190612793,1302488,47.629280090332
2014-09-26,64.2638320922852,64.5021286010742,63.5063819885254,64.2382965087891,697833,47.6924667358398
2014-09-29,64.0340423583984,64.7063827514648,63.8723411560059,64.6468124389648,789365,47.9957504272461
2014-09-30,64.7319183349609,65.3702163696289,64.4340438842773,64.7489395141602,1165718,48.0715827941895
2014-10-01,64.8680877685547,65.7106399536133,64.7489395141602,64.9191513061523,980773,48.197940826416
2014-10-02,64.8425521850586,65.4893646240234,64.7319183349609,64.9106369018555,1071835,48.1916160583496
2014-10-03,65.02978515625,65.4978713989258,64.5616989135742,65.4212799072266,1011323,48.570743560791
2014-10-06,65.4638290405273,65.846809387207,65.0978698730469,65.4042587280273,721450,48.5580978393555
2014-10-07,65.2510604858398,66.1276626586914,65.2170181274414,65.5489349365234,991113,48.6655197143555
2014-10-08,65.4893646240234,67.4383010864258,65.4893646240234,67.3191452026367,1992918,49.9797821044922
2014-10-09,67.4808502197266,68.2553176879883,66.2127685546875,66.2723388671875,2310520,49.2025871276855
2014-10-10,66.6212768554688,67.5404281616211,66.5021286010742,67.0042572021484,1820075,49.7459907531738
2014-10-13,66.9617004394531,67.9829788208008,66.7574462890625,67.1489334106445,1515750,49.8533973693848
2014-10-14,67.5574493408203,68.2553176879883,67.0808486938477,67.668083190918,2504160,50.2388458251953
2014-10-15,67.7106399536133,68.2978744506836,64.9787216186523,66.2978744506836,1985985,49.2215538024902
2014-10-16,65.7872314453125,66.1446838378906,65.0468063354492,65.4297866821289,3021865,48.5770416259766
2014-10-17,65.5744705200195,65.8893585205078,64.4765930175781,65.514892578125,3408793,48.6402282714844
2014-10-20,65.5319137573242,67.0127639770508,65.5319137573242,66.9276580810547,1612805,49.6891212463379
2014-10-21,67.3446807861328,67.9574432373047,67.0382995605469,67.8723373413086,1629373,50.3904762268066
2014-10-22,68.0595703125,68.7489395141602,67.7361679077148,67.9659576416016,1138693,50.4599761962891
2014-10-23,68.3829803466797,68.8085098266602,67.9404296875,68.0851058959961,1454885,50.5484390258789
2014-10-24,68.1872329711914,68.9021301269531,67.9659576416016,68.2553176879883,1818665,50.6748161315918
2014-10-27,68.0851058959961,69.0638275146484,68.0851058959961,68.6042556762695,1741585,50.9338760375977
2014-10-28,68.6297836303711,69.1148910522461,68.1702117919922,69.1063842773438,1798573,51.3066787719727
2014-10-29,68.4680862426758,69.0127639770508,67.514892578125,68.1276626586914,1681778,50.5800437927246
2014-10-30,68.2723388671875,69.7957458496094,68.1957473754883,69.7787246704102,1592595,51.8058433532715
2014-10-31,70.0680847167969,70.0680847167969,69.3361663818359,69.9234008789062,1333625,51.9132537841797
2014-11-03,70.093620300293,70.6297836303711,70.0255355834961,70.4680862426758,1137048,52.3176345825195
2014-11-04,70.5872344970703,71.0382995605469,69.9319152832031,70.1191482543945,756230,52.0585861206055
2014-11-05,70.5957412719727,71.846809387207,70.1957473754883,71.6255340576172,2228270,53.1769599914551
2014-11-06,71.3957443237305,71.3957443237305,69.9234008789062,70.3574447631836,2627300,52.2355079650879
2014-11-07,70.4085083007812,70.9276580810547,70.2127685546875,70.9021301269531,999103,52.6398773193359
2014-11-10,70.6808547973633,71.4127655029297,70.4936141967773,71.361701965332,846588,52.9810905456543
2014-11-11,71.1574478149414,71.2085113525391,70.1702117919922,70.4595718383789,1375103,52.3113288879395
2014-11-12,69.846809387207,69.9914855957031,68.6042556762695,68.8510665893555,1856500,51.1170997619629
2014-11-13,69.0382995605469,69.3446807861328,67.7617034912109,67.8978729248047,1938868,50.4094161987305
2014-11-14,67.9148941040039,68.2723388671875,67.6936187744141,67.9744644165039,1211073,50.4662971496582
2014-11-17,67.7361679077148,69.0468063354492,67.7361679077148,69.0212783813477,1198970,51.243480682373
2014-11-18,69.2680816650391,69.7361679077148,68.6553192138672,69.3702163696289,2110065,51.5025444030762
2014-11-19,69.123405456543,69.4042587280273,68.6638336181641,69.1148910522461,1328573,51.31298828125
2014-11-20,69.0382995605469,69.1489334106445,68.4425506591797,68.6297836303711,1120715,50.952823638916
2014-11-21,69.1489334106445,69.3276596069336,67.9148941040039,68.638298034668,1433970,50.9591522216797
2014-11-24,68.7574462890625,68.97021484375,68.4425506591797,68.5361709594727,1278518,50.8833312988281
2014-11-25,68.6297836303711,68.6297836303711,67.9914855957031,68.4170227050781,737078,50.794864654541
2014-11-26,68.6212768554688,68.9021301269531,68.3404235839844,68.6553192138672,796298,50.9717788696289
2014-11-28,69.0042572021484,69.9148941040039,68.697868347168,69.3276596069336,650950,51.4709548950195
2014-12-01,68.9872360229492,70.0765991210938,68.7744674682617,69.3957443237305,1389908,51.5215034484863
2014-12-02,69.1319122314453,70.1106414794922,68.6893615722656,70.0170211791992,1162075,51.9827613830566
2014-12-03,69.9489364624023,70.2468109130859,69.3872375488281,70.1702117919922,1115663,52.0964889526367
2014-12-04,70.1957473754883,70.5616989135742,69.7872314453125,70.3404235839844,1053858,52.2228736877441
2014-12-05,69.9489364624023,70.4255294799805,69.5234069824219,69.7872314453125,835073,51.812141418457
2014-12-08,69.906379699707,71.0042572021484,69.7617034912109,70.3744659423828,1566158,52.2481422424316
2014-12-09,70.1787261962891,71.123405456543,70.0510635375977,70.9021301269531,1292500,52.6398773193359
