"Fecha","LHX.Open","LHX.High","LHX.Low","LHX.Close","LHX.Volume","LHX.Adjusted"
2013-11-01,62,62.1699981689453,61.2799987792969,61.7200012207031,483500,50.3542671203613
2013-11-04,61.9099998474121,62.1399993896484,61.5900001525879,62.1100006103516,528500,50.6724739074707
2013-11-05,61.9000015258789,62.2700004577637,61.4099998474121,62.1699981689453,840800,50.7214241027832
2013-11-06,62.3199996948242,63.2099990844727,62.2599983215332,62.7400016784668,815800,51.1864547729492
2013-11-07,62.9300003051758,63,62.3199996948242,62.4500007629395,734600,50.9498596191406
2013-11-08,62.4900016784668,63.6599998474121,62.4799995422363,63.6199989318848,750600,51.9043846130371
2013-11-11,63.6100006103516,63.6100006103516,62.9199981689453,63.560001373291,457600,51.8554382324219
2013-11-12,63.5099983215332,63.5099983215332,63.0099983215332,63.3400001525879,583000,51.6759567260742
2013-11-13,63.060001373291,63.8600006103516,62.9199981689453,63.8600006103516,431600,52.100212097168
2013-11-14,63.8400001525879,64.4100036621094,63.560001373291,64.3499984741211,451900,52.4999656677246
2013-11-15,64.1500015258789,64.8000030517578,64.0199966430664,64.4199981689453,729100,52.5570755004883
2013-11-18,64.629997253418,65,64.0599975585938,64.1900024414062,491300,52.3694343566895
2013-11-19,63.7700004577637,63.939998626709,63.4000015258789,63.6300010681152,527400,52.254467010498
2013-11-20,63.7000007629395,64.0800018310547,63.4799995422363,63.5900001525879,325600,52.2216110229492
2013-11-21,64.0100021362305,64.870002746582,63.75,64.7600021362305,685100,53.1824378967285
2013-11-22,64.6500015258789,65.870002746582,64.370002746582,65.4899978637695,828200,53.7819404602051
2013-11-25,65.2900009155273,65.3300018310547,64.2399978637695,64.4400024414062,500300,52.9196624755859
2013-11-26,64.379997253418,64.8499984741211,64.2600021362305,64.5100021362305,460600,52.9771575927734
2013-11-27,64.8000030517578,64.9499969482422,64.0999984741211,64.8099975585938,372600,53.223518371582
2013-11-29,64.75,64.9599990844727,64.379997253418,64.5100021362305,204100,52.9771575927734
2013-12-02,64.620002746582,64.7300033569336,63.9300003051758,64.0400009155273,550000,52.5911636352539
2013-12-03,64.0500030517578,64.6399993896484,63.6500015258789,64.2099990844727,573100,52.7307815551758
2013-12-04,64.0699996948242,64.9800033569336,63.8699989318848,64.7200012207031,669600,53.1496047973633
2013-12-05,64.5599975585938,64.8600006103516,64.120002746582,64.8099975585938,612100,53.223518371582
2013-12-06,65.0199966430664,66.879997253418,65.0199966430664,66.4199981689453,945200,54.5456619262695
2013-12-09,66.370002746582,67.379997253418,65.9400024414062,66.629997253418,1135600,54.718147277832
2013-12-10,66.2799987792969,66.4100036621094,65.2699966430664,65.6100006103516,577400,53.8804740905762
2013-12-11,65.629997253418,66.3000030517578,65.3300018310547,65.5199966430664,894600,53.8065719604492
2013-12-12,65.4599990844727,65.9599990844727,65.1699981689453,65.3199996948242,436300,53.6423377990723
2013-12-13,65.5899963378906,65.7699966430664,65.3000030517578,65.5500030517578,390100,53.831226348877
2013-12-16,65.6800003051758,66.5199966430664,65.4400024414062,66.4000015258789,448600,54.5292587280273
2013-12-17,66.3099975585938,66.75,66.0800018310547,66.5100021362305,631300,54.6195907592773
2013-12-18,66.6100006103516,67.5800018310547,65.9499969482422,67.5199966430664,766900,55.4490203857422
2013-12-19,67.3600006103516,68.3399963378906,67.1600036621094,67.9599990844727,716500,55.8103408813477
2013-12-20,67.9000015258789,68.8099975585938,67.6900024414062,68.7399978637695,1042000,56.4509048461914
2013-12-23,69.1399993896484,69.4599990844727,68.7399978637695,69.0699996948242,641300,56.7219314575195
2013-12-24,69.2200012207031,69.4700012207031,68.7699966430664,68.9700012207031,264100,56.639778137207
2013-12-26,68.9199981689453,69.8199996948242,68.8199996948242,69.6699981689453,422900,57.2146530151367
2013-12-27,70.7300033569336,70.7300033569336,69.8099975585938,70.1600036621094,304400,57.617057800293
2013-12-30,70.2099990844727,70.5299987792969,69.5,69.7900009155273,353900,57.3131866455078
2013-12-31,70,70.4499969482422,69.5299987792969,69.8099975585938,322300,57.3296241760254
2014-01-02,69.629997253418,69.6500015258789,68.0800018310547,68.4800033569336,601700,56.2374000549316
2014-01-03,68.6100006103516,69.5,68.4000015258789,69.3000030517578,502200,56.9108123779297
2014-01-06,69.129997253418,69.75,68.6999969482422,68.8000030517578,690400,56.5001907348633
2014-01-07,68.75,69.3899993896484,67.6500015258789,69.0100021362305,1118500,56.6726570129395
2014-01-08,68.7300033569336,68.9100036621094,67.0100021362305,67.9100036621094,2199500,55.7693176269531
2014-01-09,68.2600021362305,68.5899963378906,67.8099975585938,68.370002746582,717000,56.1470680236816
2014-01-10,68.6399993896484,68.9800033569336,68.3899993896484,68.9599990844727,433400,56.6315956115723
2014-01-13,68.629997253418,69.2799987792969,67.8300018310547,67.9499969482422,509100,55.8021430969238
2014-01-14,67.8099975585938,69.3000030517578,67.8099975585938,69.2900009155273,470800,56.9025917053223
2014-01-15,69.25,70.1399993896484,69.0599975585938,70.0400009155273,507700,57.5185050964355
2014-01-16,69.7600021362305,70.6999969482422,69.4499969482422,70.5899963378906,1320300,57.9701766967773
2014-01-17,70.6500015258789,70.8499984741211,70.0800018310547,70.5400009155273,568200,57.9291114807129
2014-01-21,71,71.4000015258789,70.1999969482422,70.5,689100,57.8962669372559
2014-01-22,70.5,70.9100036621094,69.9300003051758,70.8399963378906,397100,58.1754837036133
2014-01-23,70.3399963378906,70.7300033569336,69.370002746582,69.7600021362305,631000,57.2885627746582
2014-01-24,69.4400024414062,69.5999984741211,68.0299987792969,68.0599975585938,494800,55.8924674987793
2014-01-27,68.3099975585938,69.1999969482422,68.0699996948242,68.6999969482422,959500,56.4180641174316
2014-01-28,72.25,72.3300018310547,69.620002746582,70.4400024414062,1097500,57.8470077514648
2014-01-29,70.1699981689453,70.7900009155273,69.9199981689453,70.4800033569336,992800,57.8798561096191
2014-01-30,69,69.9199981689453,68.7200012207031,69.7699966430664,898000,57.2967758178711
2014-01-31,69.0299987792969,69.879997253418,68.8899993896484,69.3399963378906,980800,56.9436683654785
2014-02-03,69.3399963378906,69.3399963378906,67.0100021362305,67.2399978637695,1220100,55.2190704345703
2014-02-04,67.4599990844727,67.5999984741211,66.3899993896484,67.3300018310547,1023600,55.2929992675781
2014-02-05,67.1699981689453,68.1800003051758,66.3399963378906,67.9700012207031,904000,55.8185844421387
2014-02-06,68.0500030517578,68.9400024414062,68.0400009155273,68.9100036621094,377100,56.5905265808105
2014-02-07,69.0800018310547,70.9800033569336,68.8600006103516,70.9199981689453,864200,58.2411994934082
2014-02-10,70.6999969482422,71.1100006103516,70.5100021362305,71.0699996948242,737600,58.3643684387207
2014-02-11,70.7900009155273,71.5,70.629997253418,71.3000030517578,715800,58.5532493591309
2014-02-12,71.5599975585938,72.2300033569336,71.1500015258789,71.5699996948242,581400,58.7749824523926
2014-02-13,71.2600021362305,71.7399978637695,70.8000030517578,71.6900024414062,570900,58.8735275268555
2014-02-14,71.6900024414062,72.120002746582,71.6500015258789,72,531800,59.128116607666
2014-02-18,72,74.2200012207031,72,73.9599990844727,1314100,60.7377090454102
2014-02-19,73.5699996948242,73.7699966430664,72.4400024414062,72.5699996948242,686900,59.5961990356445
2014-02-20,72.7399978637695,73.4300003051758,72.3199996948242,72.6399993896484,812700,59.653694152832
2014-02-21,72.9000015258789,73.5400009155273,72.7900009155273,72.8499984741211,558100,59.8261528015137
2014-02-24,72.8899993896484,73.2099990844727,72.5800018310547,72.6699981689453,531600,59.6783447265625
2014-02-25,72.629997253418,72.8300018310547,72.1399993896484,72.2699966430664,453300,59.3498344421387
2014-02-26,72.629997253418,72.9499969482422,72.120002746582,72.4700012207031,677300,59.5140838623047
2014-02-27,72.4800033569336,74.1900024414062,72.4800033569336,74.0699996948242,1277900,60.8280410766602
2014-02-28,74.0500030517578,74.2300033569336,73.2799987792969,73.8199996948242,615900,60.6227226257324
2014-03-03,73.0299987792969,73.8000030517578,72.6100006103516,73.7900009155273,481400,60.5980758666992
2014-03-04,74.7099990844727,75.3000030517578,74.3399963378906,74.6999969482422,531400,61.3454246520996
2014-03-05,74.75,75.0699996948242,74.3099975585938,74.5599975585938,334500,61.2304382324219
2014-03-06,74.6999969482422,75.0899963378906,74.4899978637695,74.8099975585938,703900,61.4357566833496
2014-03-07,74.5,75.1399993896484,74.370002746582,74.7200012207031,477000,61.7082977294922
2014-03-10,74.5100021362305,75.1999969482422,74.0199966430664,75.0299987792969,525900,61.9642944335938
2014-03-11,75.0299987792969,75.3300018310547,74.4100036621094,74.620002746582,475600,61.6257095336914
2014-03-12,73.9800033569336,74.2600021362305,73.6100006103516,74.1399993896484,742900,61.2292823791504
2014-03-13,74.370002746582,74.6600036621094,73.0100021362305,73.2399978637695,760800,60.4860038757324
2014-03-14,73.0599975585938,73.5800018310547,72.5100021362305,72.5599975585938,690900,59.9244117736816
2014-03-17,72.2799987792969,73.8199996948242,72.1999969482422,73.5899963378906,515000,60.7750549316406
2014-03-18,73.5699996948242,74.2399978637695,73.3199996948242,73.9100036621094,329900,61.0393180847168
2014-03-19,73.870002746582,74.9000015258789,73.5400009155273,74.0599975585938,472300,61.1632118225098
2014-03-20,73.9300003051758,74.4899978637695,73.6399993896484,74.3000030517578,495400,61.3614273071289
2014-03-21,75.1100006103516,75.1999969482422,73.4599990844727,73.5500030517578,1461800,60.7420425415039
2014-03-24,73.8399963378906,73.870002746582,72.4700012207031,72.629997253418,441600,59.9822311401367
2014-03-25,73.4199981689453,73.6500015258789,72.6699981689453,73.1699981689453,536300,60.4281883239746
2014-03-26,73.6600036621094,73.9199981689453,72.2900009155273,72.2900009155273,568900,59.7014541625977
2014-03-27,72.2900009155273,73.0100021362305,71.8399963378906,71.9599990844727,434400,59.4289016723633
2014-03-28,72.2200012207031,72.8000030517578,71.7799987792969,71.879997253418,287900,59.362850189209
2014-03-31,73.3000030517578,73.8300018310547,72.9400024414062,73.1600036621094,579000,60.4199447631836
2014-04-01,73.25,73.9599990844727,73.0699996948242,73.8199996948242,626300,60.9650230407715
2014-04-02,73.8300018310547,75.1999969482422,73.7600021362305,74.870002746582,491700,61.8321380615234
2014-04-03,75.0299987792969,75.2600021362305,73.3000030517578,74.1900024414062,727000,61.2705993652344
2014-04-04,74.6100006103516,74.7900009155273,72.2600021362305,72.4300003051758,773000,59.8170585632324
2014-04-07,72.3600006103516,72.5500030517578,70.9000015258789,71.3499984741211,550800,58.925121307373
2014-04-08,71.25,71.5800018310547,70.3899993896484,71.4599990844727,479900,59.0159645080566
2014-04-09,71.6699981689453,72.379997253418,71.4499969482422,72.3399963378906,459400,59.742733001709
2014-04-10,72.1999969482422,72.379997253418,69.9100036621094,69.9100036621094,551500,57.7358894348145
2014-04-11,69.6699981689453,70.8600006103516,69.370002746582,69.5800018310547,479600,57.4633445739746
2014-04-14,70,70.1999969482422,68.629997253418,69.3399963378906,486700,57.2651443481445
2014-04-15,69.6900024414062,70.5699996948242,69.0199966430664,70.4700012207031,566000,58.198371887207
2014-04-16,70.9300003051758,71.4199981689453,70.6399993896484,71.4100036621094,299000,58.9746932983398
2014-04-17,71.3899993896484,72.6500015258789,71.0199966430664,72.2200012207031,423800,59.643611907959
2014-04-21,72.5500030517578,72.9199981689453,71.9000015258789,72.370002746582,332500,59.7674942016602
2014-04-22,72.4599990844727,73.2600021362305,72.4599990844727,72.75,387900,60.0813522338867
2014-04-23,72.9000015258789,73.0800018310547,72.3399963378906,72.7600021362305,301400,60.0896110534668
2014-04-24,73.0199966430664,73.2699966430664,71.5999984741211,72.1399993896484,497900,59.5775718688965
2014-04-25,72.0100021362305,72.1900024414062,71.3499984741211,71.620002746582,448300,59.1481056213379
2014-04-28,72.0299987792969,72.4800033569336,70.7099990844727,71.379997253418,884800,58.9498977661133
2014-04-29,73.0599975585938,73.4800033569336,71.9899978637695,72.6399993896484,574800,59.9904899597168
2014-04-30,72.7699966430664,73.5599975585938,72.7200012207031,73.5199966430664,793200,60.7172584533691
2014-05-01,73.3399963378906,74.0999984741211,73.0199966430664,73.4800033569336,767400,60.6842193603516
2014-05-02,73.5500030517578,74.1100006103516,73.2200012207031,73.370002746582,727000,60.5933876037598
2014-05-05,73.129997253418,73.6800003051758,72.7399978637695,73.5500030517578,480900,60.7420425415039
2014-05-06,73.6699981689453,74.1900024414062,73.3199996948242,73.7099990844727,592600,60.8741455078125
2014-05-07,73.9100036621094,74.8899993896484,73.7600021362305,74.870002746582,905900,61.8321380615234
2014-05-08,74.6999969482422,75.4300003051758,74.5299987792969,74.9400024414062,554900,61.8899765014648
2014-05-09,74.6100006103516,74.9199981689453,74.1699981689453,74.8399963378906,438100,61.8073768615723
2014-05-12,75.129997253418,75.9499969482422,75.0800018310547,75.8499984741211,364300,62.6415023803711
2014-05-13,75.75,76.129997253418,75.4899978637695,75.8899993896484,559400,62.6745414733887
2014-05-14,75.879997253418,76.2200012207031,75.4300003051758,75.5699996948242,1402900,62.4102783203125
2014-05-15,75.1699981689453,75.370002746582,74.3199996948242,74.8899993896484,554900,61.8486976623535
2014-05-16,74.7799987792969,75.2799987792969,74.4100036621094,75.2399978637695,562500,62.1377067565918
2014-05-19,74.9100036621094,75.5299987792969,74.7699966430664,75.4100036621094,288700,62.2781257629395
2014-05-20,75.1999969482422,75.5199966430664,75.0299987792969,75.2399978637695,606700,62.1377067565918
2014-05-21,75.4499969482422,76.0599975585938,75.4300003051758,75.7200012207031,338700,62.5341262817383
2014-05-22,76,76.1600036621094,75.7300033569336,76.0299987792969,254300,62.7901649475098
2014-05-23,76.0100021362305,76.8099975585938,75.9100036621094,76.75,413600,63.3847694396973
2014-05-27,79.3000030517578,79.3199996948242,77.0100021362305,77.4400024414062,505400,63.9546318054199
2014-05-28,77.0899963378906,77.3499984741211,76.5999984741211,76.9599990844727,518000,63.90478515625
2014-05-29,77.2799987792969,77.5899963378906,76.6800003051758,77,373700,63.9380226135254
2014-05-30,77.1100006103516,77.4199981689453,76.9199981689453,77.25,520400,64.1456146240234
2014-06-02,77.25,77.4899978637695,76.7300033569336,77.1800003051758,540700,64.0874633789062
2014-06-03,76.8199996948242,77.1399993896484,74.9499969482422,75.5599975585938,1754700,62.7422714233398
2014-06-04,76.4499969482422,76.4499969482422,75.5100021362305,75.7300033569336,854500,62.8834609985352
2014-06-05,76.1500015258789,76.629997253418,75.3600006103516,76.4899978637695,485000,63.5144996643066
2014-06-06,76.5899963378906,77.5199966430664,76.5899963378906,77.3499984741211,459700,64.2286605834961
2014-06-09,77.1699981689453,77.9000015258789,77.1100006103516,77.5500030517578,576100,64.3947219848633
2014-06-10,77.1100006103516,77.6500015258789,77.1100006103516,77.4599990844727,304600,64.3199920654297
2014-06-11,77.129997253418,77.7699966430664,77.129997253418,77.379997253418,370800,64.2535629272461
2014-06-12,77.1500015258789,77.1500015258789,76.0400009155273,76.2600021362305,319200,63.3235511779785
2014-06-13,76.6900024414062,76.7699966430664,75.75,75.9899978637695,388600,63.0993309020996
2014-06-16,75.7900009155273,76.5599975585938,75.6699981689453,75.75,310600,62.9000434875488
2014-06-17,75.75,76.1699981689453,75.3499984741211,75.6999969482422,440000,62.8585357666016
2014-06-18,75.8099975585938,75.870002746582,75.0500030517578,75.5800018310547,515100,62.7588729858398
2014-06-19,75.9000015258789,76.2300033569336,75.0800018310547,75.5,543300,62.6924629211426
2014-06-20,75.8000030517578,76.129997253418,75.629997253418,75.7799987792969,677600,62.9249877929688
2014-06-23,75.6999969482422,76,75.4300003051758,75.6100006103516,323700,62.783821105957
2014-06-24,75.5800018310547,75.9599990844727,75.0299987792969,75.0400009155273,483200,62.3105087280273
2014-06-25,74.9000015258789,75.4800033569336,74.5500030517578,75.0199966430664,344800,62.2938842773438
2014-06-26,74.9000015258789,75.629997253418,74.5999984741211,75.5100021362305,303500,62.7007942199707
2014-06-27,75.5500030517578,76.0599975585938,75.3000030517578,75.9800033569336,477300,63.0910339355469
2014-06-30,75.8199996948242,76.1999969482422,75.5899963378906,75.75,369500,62.9000434875488
2014-07-01,76,76.5,75.8000030517578,76,598200,63.1076622009277
2014-07-02,75.75,75.9899978637695,75.4800033569336,75.629997253418,428800,62.8004264831543
2014-07-03,75.7200012207031,76.3399963378906,75.6699981689453,76.1800003051758,277600,63.2571144104004
2014-07-07,75.8099975585938,76.1900024414062,73.6399993896484,73.7099990844727,1024700,61.2061042785645
2014-07-08,73.75,73.8899993896484,73.2200012207031,73.4000015258789,1023200,60.9487228393555
2014-07-09,73.4700012207031,73.8099975585938,73.1100006103516,73.3499984741211,657000,60.9071884155273
2014-07-10,71.5199966430664,73.629997253418,71.1699981689453,73.2300033569336,651400,60.8075485229492
2014-07-11,73.4100036621094,73.6999969482422,72.6500015258789,73.0400009155273,519100,60.6497764587402
2014-07-14,73.7699966430664,73.8300018310547,73.0999984741211,73.129997253418,370700,60.7245025634766
2014-07-15,73.129997253418,73.7399978637695,72.7699966430664,73.1600036621094,561700,60.7494239807129
2014-07-16,73.6500015258789,73.6900024414062,73.0999984741211,73.5299987792969,399300,61.0566482543945
2014-07-17,73.2900009155273,73.9400024414062,72.8600006103516,72.8899993896484,472900,60.5252304077148
2014-07-18,73.0299987792969,73.8499984741211,72.870002746582,73.7300033569336,375500,61.2227058410645
2014-07-21,73.1800003051758,74.1100006103516,73.0299987792969,73.7600021362305,436000,61.2476387023926
2014-07-22,74.2099990844727,74.4000015258789,73.1800003051758,73.4100036621094,598200,60.9570083618164
2014-07-23,73.6699981689453,73.7699966430664,72.8199996948242,73.0999984741211,469600,60.6996040344238
2014-07-24,73.370002746582,73.5199966430664,73.0400009155273,73.3600006103516,376700,60.9154930114746
2014-07-25,73.1600036621094,73.629997253418,72.5500030517578,72.6900024414062,469500,60.3591499328613
2014-07-28,72.8399963378906,73,72.0100021362305,72.370002746582,945300,60.0934181213379
2014-07-29,72.2900009155273,72.2900009155273,68,68.1500015258789,2305500,56.5892753601074
2014-07-30,67.1999969482422,69.9400024414062,66.8499984741211,69.4499969482422,1508500,57.6687622070312
