"Fecha","MLM.Open","MLM.High","MLM.Low","MLM.Close","MLM.Volume","MLM.Adjusted"
2014-02-10,112.449996948242,116.069999694824,112.099998474121,113.790000915527,1236200,104.351249694824
2014-02-11,113.800003051758,115.139999389648,113.339996337891,114.849998474121,678300,105.323333740234
2014-02-12,115,116.470001220703,114.910003662109,115.610000610352,671400,106.020286560059
2014-02-13,114.580001831055,116.669998168945,114.349998474121,115.900001525879,513200,106.286247253418
2014-02-14,115.669998168945,118.5,115.26000213623,118.480003356934,679500,108.652236938477
2014-02-18,119.089996337891,120.029998779297,117.440002441406,118.529998779297,573700,108.698089599609
2014-02-19,118.419998168945,120.580001831055,115.709999084473,115.930000305176,574800,106.313774108887
2014-02-20,116.629997253418,117.180000305176,115.680000305176,116.889999389648,510800,107.194122314453
2014-02-21,117.150001525879,118.059997558594,116.699996948242,117.279998779297,280800,107.551780700684
2014-02-24,117.339996337891,118.099998474121,116.709999084473,116.709999084473,411100,107.02906036377
2014-02-25,117.029998779297,118.73999786377,116.230003356934,118.160003662109,406000,108.358779907227
2014-02-26,119.709999084473,123,118.370002746582,121.51000213623,785200,111.430908203125
2014-02-27,119.639999389648,122.889999389648,119.639999389648,122.629997253418,448200,112.829406738281
2014-02-28,122.51000213623,123.690002441406,121.230003356934,121.980003356934,632600,112.231346130371
2014-03-03,120.650001525879,122.279998779297,120.5,122,422200,112.249778747559
2014-03-04,123.160003662109,124.01000213623,120.669998168945,121.949996948242,1086100,112.203742980957
2014-03-05,121.470001220703,121.98999786377,120.559997558594,121.040000915527,620300,111.366485595703
2014-03-06,121.389999389648,121.959999084473,120.629997253418,120.900001525879,565100,111.237693786621
2014-03-07,121.370002746582,123.980003356934,120.300003051758,123.919998168945,685800,114.016296386719
2014-03-10,123.129997253418,123.430000305176,121.650001525879,122.949996948242,484000,113.12385559082
2014-03-11,122.660003662109,123.919998168945,121.730003356934,122.25,342700,112.479774475098
2014-03-12,121.400001525879,123.190002441406,121.25,123.089996337891,424400,113.252662658691
2014-03-13,123.779998779297,123.779998779297,120.709999084473,121.449996948242,291400,111.743751525879
2014-03-14,121.449996948242,123.150001525879,120.76000213623,122.300003051758,269500,112.52579498291
2014-03-17,123.120002746582,123.98999786377,122.669998168945,123.069999694824,259800,113.234268188477
2014-03-18,123.76000213623,126.419998168945,123.01000213623,126.339996337891,637600,116.242919921875
2014-03-19,127.110000610352,127.76000213623,126.099998474121,126.720001220703,712400,116.592559814453
2014-03-20,126.050003051758,127.309997558594,125.720001220703,126.980003356934,517300,116.831764221191
2014-03-21,128.169998168945,128.589996337891,125.410003662109,126.48999786377,947500,116.380897521973
2014-03-24,127.319999694824,127.319999694824,122.870002746582,123.629997253418,622400,113.749488830566
2014-03-25,124.629997253418,126.830001831055,124.330001831055,126.769996643066,510600,116.638572692871
2014-03-26,127.360000610352,127.98999786377,125.180000305176,125.430000305176,571600,115.405632019043
2014-03-27,125.050003051758,126.339996337891,123.720001220703,125.629997253418,356500,115.589645385742
2014-03-28,126.110000610352,128.809997558594,126.110000610352,126.949996948242,585900,116.804168701172
2014-03-31,127.809997558594,128.949996948242,127.419998168945,128.350006103516,602000,118.092269897461
2014-04-01,128.759994506836,129.479995727539,127.269996643066,128.100006103516,760100,117.862266540527
2014-04-02,128.080001831055,128.399993896484,126.110000610352,126.889999389648,933900,116.748970031738
2014-04-03,127.519996643066,128.990005493164,124.680000305176,124.699996948242,1414900,114.733963012695
2014-04-04,124.769996643066,130,124.769996643066,127.699996948242,1645200,117.49422454834
2014-04-07,126.980003356934,127.879997253418,120.279998779297,122.050003051758,1427500,112.295768737793
2014-04-08,122.230003356934,123.889999389648,121.26000213623,122.930000305176,1413100,113.105461120605
2014-04-09,123.269996643066,127.110000610352,123.080001831055,126.5,1515100,116.390113830566
2014-04-10,126.800003051758,128.649993896484,125.559997558594,126.809997558594,2138900,116.675346374512
2014-04-11,125.25,126.900001525879,123.76000213623,124.410003662109,602300,114.467155456543
2014-04-14,125.209999084473,126.800003051758,124.059997558594,125.050003051758,573000,115.056022644043
2014-04-15,125.050003051758,126.040000915527,123.099998474121,124.980003356934,640400,114.991607666016
2014-04-16,125.839996337891,126.699996948242,124.889999389648,126.339996337891,444400,116.242919921875
2014-04-17,126.339996337891,126.449996948242,125.319999694824,125.550003051758,555900,115.516052246094
2014-04-21,125.879997253418,127.180000305176,125.069999694824,126.73999786377,913400,116.61092376709
2014-04-22,126.26000213623,128.440002441406,126.230003356934,128.029998779297,715700,117.797859191895
2014-04-23,127.949996948242,127.949996948242,126.01000213623,126.830001831055,402600,116.693771362305
2014-04-24,128.110000610352,128.110000610352,124.589996337891,126.639999389648,454500,116.518928527832
2014-04-25,126.150001525879,126.150001525879,122.889999389648,123.639999389648,432800,113.758712768555
2014-04-28,123.059997558594,123.639999389648,115.48999786377,116.889999389648,1803800,107.548164367676
2014-04-29,118.949996948242,124.480003356934,115.650001525879,124.370002746582,1197000,114.430366516113
2014-04-30,123.98999786377,125.5,122.339996337891,124.330001831055,791800,114.393569946289
2014-05-01,124.129997253418,129.139999389648,124.129997253418,125.51000213623,607800,115.47925567627
2014-05-02,125.550003051758,127.849998474121,125.519996643066,126.25,748400,116.160095214844
2014-05-05,124.919998168945,126.110000610352,123.680000305176,125.779998779297,740000,115.727653503418
2014-05-06,125.209999084473,127.050003051758,123.98999786377,124.089996337891,607200,114.172737121582
2014-05-07,124.220001220703,124.949996948242,121.559997558594,122.430000305176,642300,112.645385742188
2014-05-08,122.309997558594,123.730003356934,119.650001525879,119.930000305176,762500,110.345184326172
2014-05-09,119.529998779297,120,117.599998474121,118.910003662109,642800,109.406707763672
2014-05-12,119.870002746582,123.459999084473,119.019996643066,122.480003356934,461900,112.69140625
2014-05-13,121.98999786377,123.220001220703,120.410003662109,120.519996643066,327500,110.888046264648
2014-05-14,120.360000610352,120.769996643066,118.879997253418,118.959999084473,301700,109.45272064209
2014-05-15,118.930000305176,118.930000305176,115.559997558594,118.019996643066,544500,108.587829589844
2014-05-16,118.339996337891,120.279998779297,117.779998779297,119.330001831055,331300,109.793128967285
2014-05-19,118.669998168945,120.809997558594,118.470001220703,119.569999694824,436400,110.013984680176
2014-05-20,118.970001220703,119.720001220703,115.919998168945,117.519996643066,487500,108.127815246582
2014-05-21,118,119.569999694824,117.610000610352,118.660003662109,569200,109.176704406738
2014-05-22,118.860000610352,121.190002441406,118.290000915527,121,400800,111.329711914062
2014-05-23,120.769996643066,123.839996337891,120.48999786377,123.720001220703,401400,113.832313537598
2014-05-27,123.930000305176,125.199996948242,123.900001525879,124.269996643066,280000,114.338371276855
2014-05-28,124.910003662109,125.949996948242,123.589996337891,123.639999389648,310600,113.758712768555
2014-05-29,125.319999694824,125.319999694824,121.900001525879,123.580001831055,344900,114.072555541992
2014-05-30,123.769996643066,123.849998474121,121.660003662109,122.800003051758,400900,113.352569580078
2014-06-02,122.769996643066,124.25,121.73999786377,122.680000305176,368400,113.241790771484
2014-06-03,122,122.639999389648,120.639999389648,121.370002746582,398300,112.032585144043
2014-06-04,120.900001525879,122.720001220703,120.440002441406,122.639999389648,417600,113.204849243164
2014-06-05,122.839996337891,127.940002441406,122.48999786377,126.900001525879,693200,117.137138366699
2014-06-06,127.660003662109,129.029998779297,126.629997253418,128.679992675781,348200,118.78018951416
2014-06-09,128.339996337891,129.550003051758,127.349998474121,127.970001220703,301400,118.124809265137
2014-06-10,127.959999084473,130.809997558594,127.540000915527,130.669998168945,378300,120.617111206055
2014-06-11,129.949996948242,131,128.570007324219,129.110000610352,290100,119.177093505859
2014-06-12,129.320007324219,130.119995117188,127.910003662109,128.059997558594,378700,118.207878112793
2014-06-13,128.369995117188,132.119995117188,127.940002441406,132.100006103516,650400,121.937088012695
2014-06-16,131.330001831055,133.440002441406,130.380004882812,130.990005493164,441000,120.912490844727
2014-06-17,131.509994506836,132.110000610352,129.690002441406,130.75,550300,120.690910339355
2014-06-18,131.009994506836,134.800003051758,130.320007324219,134.110000610352,749300,123.792427062988
2014-06-19,134.169998168945,134.460006713867,132.75,134.070007324219,264200,123.755508422852
2014-06-20,133.979995727539,134.960006713867,132.740005493164,134.910003662109,654000,124.530883789062
2014-06-23,135.970001220703,136.360000610352,133.5,133.809997558594,602600,123.515502929688
2014-06-24,133.039993286133,133.570007324219,131,131.389999389648,672900,121.281677246094
2014-06-25,131.419998168945,131.899993896484,130.630004882812,130.929992675781,449100,120.857093811035
2014-06-26,131.309997558594,131.440002441406,129.309997558594,130.130004882812,368700,120.118644714355
2014-06-27,129.440002441406,132.600006103516,129.440002441406,132.229995727539,760400,122.057075500488
2014-06-30,134,134,130.039993286133,132.050003051758,4975900,121.890914916992
2014-07-01,133.300003051758,134.639999389648,132,132,18481700,121.844779968262
2014-07-02,130,130,126.300003051758,127.059997558594,2402900,117.284828186035
2014-07-03,127.849998474121,128.860000610352,126.430000305176,126.669998168945,1103800,116.924819946289
2014-07-07,125.699996948242,126.419998168945,124.440002441406,125.199996948242,1463000,115.567939758301
2014-07-08,124.769996643066,127.349998474121,124.620002746582,126.419998168945,1435700,116.694046020508
2014-07-09,126.589996337891,127.800003051758,125.720001220703,127.769996643066,1415300,117.940200805664
2014-07-10,127.339996337891,129.600006103516,126.900001525879,129.300003051758,1269800,119.352478027344
2014-07-11,131.339996337891,131.339996337891,127.75,129.119995117188,905800,119.186317443848
2014-07-14,129.410003662109,129.669998168945,128.320007324219,129.520004272461,609000,119.555564880371
2014-07-15,129.380004882812,130.110000610352,129.25,129.520004272461,663300,119.555564880371
2014-07-16,130,130,128.559997558594,129.740005493164,860500,119.758628845215
2014-07-17,128.740005493164,129.860000610352,127.889999389648,128.169998168945,574500,118.309417724609
2014-07-18,128.139999389648,131.630004882812,127.589996337891,130.520004272461,1164100,120.478630065918
2014-07-21,129.669998168945,130.130004882812,127.599998474121,127.870002746582,697200,118.032524108887
2014-07-22,129.619995117188,130.199996948242,129.399993896484,130.070007324219,704100,120.063262939453
2014-07-23,129.610000610352,131.779998779297,129.149993896484,131.619995117188,592200,121.494003295898
2014-07-24,131.369995117188,132.660003662109,130.610000610352,131.899993896484,849800,121.752426147461
2014-07-25,131.160003662109,131.820007324219,130,130.889999389648,638300,120.82014465332
2014-07-28,130.729995727539,131.660003662109,128.610000610352,128.839996337891,885900,118.927864074707
2014-07-29,132.130004882812,132.729995727539,129.029998779297,129.169998168945,1653200,119.232482910156
2014-07-30,130.199996948242,132.059997558594,127.809997558594,128.529998779297,1161400,118.641723632812
2014-07-31,127.73999786377,127.910003662109,123.660003662109,124.230003356934,1634400,114.672538757324
2014-08-01,124,126.919998168945,123.639999389648,125.75,1034000,116.075592041016
2014-08-04,126.099998474121,127,125.400001525879,126.75,525400,116.998687744141
2014-08-05,125.940002441406,128.360000610352,125.860000610352,126.599998474121,855400,116.860214233398
2014-08-06,125.589996337891,127.089996337891,125.589996337891,126.110000610352,470600,116.407913208008
2014-08-07,126.819999694824,127.639999389648,125.150001525879,125.790000915527,609800,116.112495422363
2014-08-08,125.919998168945,127.349998474121,125.669998168945,127.110000610352,840600,117.33097076416
2014-08-11,127.620002746582,127.819999694824,125.949996948242,126,858800,116.306350708008
2014-08-12,125.599998474121,126.690002441406,124.73999786377,125.589996337891,579000,115.92790222168
2014-08-13,126.459999084473,126.720001220703,125.800003051758,126.5,546900,116.76789855957
2014-08-14,126.949996948242,127.559997558594,126.050003051758,127.480003356934,622200,117.672515869141
2014-08-15,127.720001220703,128,125.949996948242,126.860000610352,469700,117.100212097168
2014-08-18,127.5,128.160003662109,126.910003662109,127.970001220703,537400,118.124809265137
2014-08-19,128.360000610352,129.75,128.360000610352,129.139999389648,683200,119.204803466797
2014-08-20,128.550003051758,129.25,128.169998168945,129.210006713867,482200,119.269393920898
2014-08-21,129.5,129.5,128.539993286133,129.139999389648,627500,119.204803466797
2014-08-22,128.770004272461,129.740005493164,128.240005493164,129.179992675781,513800,119.241714477539
2014-08-25,129.479995727539,129.979995727539,128.919998168945,129.300003051758,487200,119.352478027344
2014-08-26,129.699996948242,131.839996337891,129.320007324219,130.720001220703,1019800,120.663269042969
2014-08-27,130.979995727539,131.389999389648,129.289993286133,130.100006103516,415300,120.090927124023
2014-08-28,129.610000610352,131.210006713867,128.880004882812,130.559997558594,497800,120.88720703125
2014-08-29,130.820007324219,131.190002441406,129.839996337891,130.960006713867,344400,121.257614135742
2014-09-02,131.089996337891,131.089996337891,128.860000610352,129.820007324219,729500,120.20206451416
2014-09-03,131.020004272461,131.419998168945,128.279998779297,129.470001220703,715300,119.877990722656
2014-09-04,129.679992675781,131.889999389648,129.460006713867,130.75,776100,121.063133239746
2014-09-05,130.830001831055,132.820007324219,130.300003051758,132.190002441406,927800,122.396461486816
2014-09-08,132.259994506836,133.020004272461,130.820007324219,131.5,836600,121.757583618164
2014-09-09,131.360000610352,131.960006713867,130.100006103516,130.919998168945,681200,121.220542907715
2014-09-10,130.75,131.320007324219,129.75,130.770004272461,584100,121.081657409668
2014-09-11,130.110000610352,131.360000610352,130.110000610352,131.309997558594,610200,121.581672668457
2014-09-12,131.279998779297,131.279998779297,128.25,129.220001220703,693500,119.646499633789
2014-09-15,129.259994506836,129.259994506836,127.980003356934,128.070007324219,494800,118.58171081543
2014-09-16,127.459999084473,128.710006713867,126.860000610352,128.369995117188,368100,118.859474182129
2014-09-17,129.089996337891,130.300003051758,128.050003051758,128.399993896484,775600,118.887222290039
2014-09-18,129.369995117188,129.369995117188,127.48999786377,128.289993286133,759200,118.785377502441
2014-09-19,128.320007324219,128.830001831055,127.190002441406,128.429992675781,1512800,118.915023803711
2014-09-22,128.300003051758,129.869995117188,127.900001525879,128.610000610352,795900,119.081680297852
2014-09-23,127.75,130.119995117188,127.269996643066,130,974900,120.368713378906
2014-09-24,129.449996948242,132.309997558594,129.199996948242,132.25,1299500,122.452003479004
2014-09-25,132.289993286133,132.399993896484,130.160003662109,130.630004882812,678600,120.952049255371
2014-09-26,130.509994506836,131.550003051758,129.839996337891,130.729995727539,555300,121.044609069824
2014-09-29,129.690002441406,130.460006713867,128.919998168945,129.690002441406,498100,120.081687927246
2014-09-30,130.009994506836,130.529998779297,128.350006103516,128.940002441406,584100,119.387245178223
2014-10-01,128.649993896484,128.649993896484,124.51000213623,125.400001525879,1038100,116.10954284668
2014-10-02,124.98999786377,125.309997558594,121.800003051758,123.430000305176,1157800,114.285461425781
2014-10-03,123.779998779297,124.449996948242,122.699996948242,122.889999389648,598300,113.785453796387
2014-10-06,123,123.480003356934,120,120.919998168945,1063900,111.961441040039
2014-10-07,120.069999694824,120.330001831055,117.98999786377,118.059997558594,1012700,109.313301086426
2014-10-08,117.790000915527,118.790000915527,114.650001525879,118.690002441406,1377500,109.896629333496
2014-10-09,119.029998779297,120.410003662109,115.660003662109,115.849998474121,1305700,107.267028808594
2014-10-10,115.580001831055,116.080001831055,112.069999694824,112.099998474121,1068200,103.794860839844
2014-10-13,112,113.379997253418,107.040000915527,107.269996643066,939900,99.3226852416992
2014-10-14,107.940002441406,108.779998779297,106.279998779297,107.360000610352,1226100,99.4060134887695
2014-10-15,105.220001220703,109.910003662109,105.089996337891,109.300003051758,1920900,101.20231628418
2014-10-16,107.120002746582,113.930000305176,107.080001831055,113.269996643066,1290700,104.87816619873
2014-10-17,115.019996643066,118.330001831055,114.629997253418,117.709999084473,1462000,108.989250183105
2014-10-20,117.180000305176,119.699996948242,116.349998474121,119.599998474121,889600,110.739227294922
2014-10-21,119.970001220703,121.569999694824,119.970001220703,121.059997558594,574300,112.091041564941
2014-10-22,121.050003051758,122.279998779297,119.23999786377,119.300003051758,774800,110.461433410645
2014-10-23,119.800003051758,122.209999084473,118.48999786377,121.480003356934,954500,112.479934692383
2014-10-24,121.790000915527,123.150001525879,120.540000915527,122.930000305176,627600,113.82250213623
2014-10-27,121.129997253418,121.559997558594,119.389999389648,120.620002746582,1613900,111.683647155762
2014-10-28,114.860000610352,119.440002441406,111.769996643066,116.900001525879,3408500,108.239250183105
2014-10-29,117.01000213623,117.150001525879,112.120002746582,115.069999694824,2695400,106.544830322266
2014-10-30,114.419998168945,116.709999084473,114.129997253418,115.400001525879,960600,106.850387573242
2014-10-31,116.699996948242,117.339996337891,115.779998779297,116.919998168945,935200,108.257766723633
2014-11-03,117.75,118.190002441406,116.620002746582,117.48999786377,875000,108.785552978516
2014-11-04,117.26000213623,117.5,115.360000610352,117.120002746582,1173600,108.44295501709
2014-11-05,118.269996643066,120.599998474121,116.98999786377,120.480003356934,1195100,111.55403137207
2014-11-06,120.910003662109,122.860000610352,120.629997253418,122.809997558594,857700,113.711402893066
2014-11-07,122.980003356934,124.330001831055,122.73999786377,123.809997558594,634700,114.637306213379
2014-11-10,123.449996948242,124.980003356934,123.449996948242,124.839996337891,527600,115.59098815918
2014-11-11,124.650001525879,126.339996337891,124.610000610352,125.569999694824,577400,116.266906738281
2014-11-12,125.26000213623,127.110000610352,124.790000915527,126.319999694824,578600,116.96134185791
2014-11-13,126.230003356934,126.98999786377,124.059997558594,124.629997253418,554500,115.396545410156
2014-11-14,124.23999786377,126.629997253418,124.23999786377,126.470001220703,388900,117.100250244141
2014-11-17,126.180000305176,126.680000305176,124.980003356934,125.779998779297,468300,116.461364746094
2014-11-18,126,127.569999694824,125.779998779297,127.5,606700,118.053939819336
2014-11-19,127.830001831055,128.479995727539,126.319999694824,128.190002441406,558500,118.692810058594
2014-11-20,127.449996948242,129.580001831055,126.860000610352,128.639999389648,457500,119.109466552734
2014-11-21,130.429992675781,131.389999389648,129.740005493164,130.220001220703,741900,120.572418212891
2014-11-24,130.850006103516,130.850006103516,129.910003662109,130.270004272461,470700,120.618690490723
2014-11-25,130.559997558594,131.710006713867,127.180000305176,127.349998474121,916600,117.915054321289
2014-11-26,127.370002746582,128.160003662109,124.069999694824,125.519996643066,840100,116.586814880371
2014-11-28,125.23999786377,125.23999786377,119.949996948242,120.040000915527,613400,111.496795654297
2014-12-01,119.550003051758,119.720001220703,115.360000610352,115.669998168945,1164700,107.437843322754
2014-12-02,114.76000213623,118.660003662109,114.550003051758,118.599998474121,1031200,110.159301757812
2014-12-03,118.209999084473,121.949996948242,118.209999084473,119.940002441406,914300,111.403953552246
2014-12-04,119.830001831055,121,119.209999084473,119.599998474121,434200,111.088150024414
2014-12-05,119.25,120.099998474121,117.569999694824,117.980003356934,503700,109.583427429199
2014-12-08,117.379997253418,117.769996643066,113.059997558594,113.779998779297,983700,105.682357788086
2014-12-09,113.410003662109,114.790000915527,112.529998779297,114.76000213623,701300,106.592613220215
2014-12-10,114.370002746582,114.540000915527,110.26000213623,111.529998779297,1042100,103.592475891113
2014-12-11,112.080001831055,113.73999786377,111,111.449996948242,1147100,103.518157958984
2014-12-12,110.730003356934,111.639999389648,107.410003662109,107.410003662109,848400,99.7656936645508
2014-12-15,107.930000305176,109.120002746582,104.75,104.809997558594,796200,97.3507537841797
2014-12-16,103.669998168945,108.199996948242,103.089996337891,106.599998474121,1302200,99.0133438110352
2014-12-17,107.129997253418,111.349998474121,106.419998168945,111.26000213623,935700,103.341659545898
2014-12-18,111.730003356934,115.440002441406,111.730003356934,115.400001525879,940600,107.187057495117
2014-12-19,116.220001220703,119.519996643066,115.180000305176,119.26000213623,1601600,110.772338867188
2014-12-22,119.73999786377,119.73999786377,113.599998474121,114.01000213623,1272300,105.895973205566
2014-12-23,114.449996948242,114.459999084473,111.470001220703,111.790000915527,771700,103.833969116211
2014-12-24,112.25,112.98999786377,110.949996948242,111.690002441406,446900,103.741088867188
2014-12-26,111.970001220703,113.180000305176,111.430000305176,111.48999786377,341700,103.555320739746
2014-12-29,111.430000305176,112.389999389648,110.870002746582,111.949996948242,452700,103.98258972168
2014-12-30,111.680000305176,111.949996948242,110,110.900001525879,518800,103.007293701172
2014-12-31,111.550003051758,112.629997253418,110.319999694824,110.319999694824,389400,102.468574523926
2015-01-02,111.629997253418,112.669998168945,109.629997253418,110.849998474121,478100,102.960876464844
2015-01-05,109.910003662109,110.279998779297,105.769996643066,106.330001831055,671600,98.7625579833984
2015-01-06,106.339996337891,107.940002441406,104.150001525879,105.309997558594,799500,97.8151321411133
2015-01-07,105.98999786377,108.779998779297,105.300003051758,107.769996643066,743400,100.100067138672
2015-01-08,108.870002746582,112.349998474121,108.690002441406,111.910003662109,755200,103.945426940918
2015-01-09,112.069999694824,112.529998779297,109.23999786377,109.779998779297,709600,101.96703338623
2015-01-12,110.26000213623,110.400001525879,107.400001525879,110.089996337891,533700,102.254959106445
2015-01-13,111.23999786377,112.25,107.120002746582,108.75,653900,101.010314941406
2015-01-14,107,107.5,105.360000610352,106.660003662109,789200,99.069091796875
2015-01-15,107.379997253418,107.779998779297,104.529998779297,104.580001831055,575900,97.1371078491211
2015-01-16,104.620002746582,108.059997558594,104.620002746582,107.940002441406,675100,100.25798034668
2015-01-20,108.730003356934,109.019996643066,107.190002441406,108.529998779297,520100,100.805992126465
2015-01-21,108.040000915527,110.910003662109,108.040000915527,110.349998474121,644200,102.496459960938
2015-01-22,110.599998474121,111.360000610352,108.870002746582,110.959999084473,903100,103.063018798828
2015-01-23,110.639999389648,111.25,108.879997253418,109.830001831055,373200,102.013442993164
2015-01-26,110.139999389648,112.599998474121,108.23999786377,112.430000305176,584600,104.428436279297
2015-01-27,110.949996948242,112.230003356934,109.160003662109,111.569999694824,505500,103.629623413086
2015-01-28,111.790000915527,112.209999084473,107.400001525879,107.550003051758,600700,99.8957443237305
2015-01-29,107.339996337891,110.800003051758,105.319999694824,110.019996643066,929000,102.189933776855
