"Fecha","SEDG.Open","SEDG.High","SEDG.Low","SEDG.Close","SEDG.Volume","SEDG.Adjusted"
2015-07-09,29,30.0799999237061,27.6200008392334,27.9099998474121,1229300,27.9099998474121
2015-07-10,29.1900005340576,32.439998626709,28.75,31.8899993896484,1167000,31.8899993896484
2015-07-13,31.5900001525879,34.4900016784668,30.75,33.439998626709,936100,33.439998626709
2015-07-14,33.5800018310547,34.1100006103516,32.2000007629395,32.5,737700,32.5
2015-07-15,32.4000015258789,33.439998626709,31.3999996185303,32.0800018310547,434700,32.0800018310547
2015-07-16,32.2400016784668,32.7599983215332,31.1700000762939,31.8999996185303,557300,31.8999996185303
2015-07-17,32.2900009155273,32.3899993896484,30.8999996185303,31.3500003814697,736700,31.3500003814697
2015-07-20,32.6599998474121,34.2000007629395,31.7600002288818,32.0499992370605,875500,32.0499992370605
2015-07-21,31.8799991607666,32.1500015258789,29.5,30.1800003051758,1241600,30.1800003051758
2015-07-22,29.9500007629395,30.2700004577637,29.1200008392334,29.2700004577637,744800,29.2700004577637
2015-07-23,29.1499996185303,30.8799991607666,29.0599994659424,29.1100006103516,753200,29.1100006103516
2015-07-24,29.25,29.6299991607666,28.2700004577637,29.4400005340576,607000,29.4400005340576
2015-07-27,29.2600002288818,29.9799995422363,27.8500003814697,27.9899997711182,541800,27.9899997711182
2015-07-28,28.1200008392334,30.7600002288818,27.2999992370605,30.1399993896484,595100,30.1399993896484
2015-07-29,30.0900001525879,30.9899997711182,29.2000007629395,30.7999992370605,352900,30.7999992370605
2015-07-30,30.8099994659424,31.4599990844727,30.3099994659424,31.3299999237061,288200,31.3299999237061
2015-07-31,31.4200000762939,32.189998626709,30.75,30.8700008392334,268500,30.8700008392334
2015-08-03,30.7199993133545,32.0699996948242,30.2099990844727,31.2999992370605,342900,31.2999992370605
2015-08-04,31.1200008392334,32.076000213623,29.2099990844727,29.7199993133545,479800,29.7199993133545
2015-08-05,30.2199993133545,31.5499992370605,30.1499996185303,30.75,513100,30.75
2015-08-06,30.75,31.2119998931885,27.0900001525879,27.3999996185303,993100,27.3999996185303
2015-08-07,27.5,28.8899993896484,27.3999996185303,28.5900001525879,526300,28.5900001525879
2015-08-10,28.5599994659424,29,26.5699996948242,27.8299999237061,797100,27.8299999237061
2015-08-11,26.7700004577637,28.4799995422363,26.7399997711182,28,660700,28
2015-08-12,28,30.8799991607666,26.1259994506836,30.2999992370605,1616100,30.2999992370605
2015-08-13,32.5200004577637,33.7000007629395,26.1299991607666,27.2600002288818,3060800,27.2600002288818
2015-08-14,27.0499992370605,28.9300003051758,26.6399993896484,27.2800006866455,870500,27.2800006866455
2015-08-17,27.5400009155273,27.9799995422363,26.7399997711182,27.8799991607666,573800,27.8799991607666
2015-08-18,27.8899993896484,28.3899993896484,26.7199993133545,26.8799991607666,429500,26.8799991607666
2015-08-19,26.6100006103516,27,23.4300003051758,25.0900001525879,1567400,25.0900001525879
2015-08-20,24.6000003814697,25.5499992370605,24.0100002288818,24.6000003814697,548400,24.6000003814697
2015-08-21,24,25.0900001525879,21.9799995422363,22.4400005340576,1201500,22.4400005340576
2015-08-24,16.3999996185303,24.8700008392334,15.6000003814697,23.2000007629395,1680600,23.2000007629395
2015-08-25,25.25,25.3999996185303,24,24,603400,24
2015-08-26,24.8099994659424,24.9200000762939,23,23.8899993896484,453400,23.8899993896484
2015-08-27,24.5900001525879,25.8400001525879,24.25,25.5200004577637,504400,25.5200004577637
2015-08-28,25.25,26.4799995422363,25.1100006103516,25.4099998474121,367800,25.4099998474121
2015-08-31,25.2900009155273,25.9300003051758,24.75,25.1200008392334,345000,25.1200008392334
2015-09-01,24.5,25.6000003814697,24.25,24.8600006103516,387300,24.8600006103516
2015-09-02,25.3099994659424,25.5620002746582,24.6299991607666,25.4099998474121,253300,25.4099998474121
2015-09-03,26.0100002288818,27.7399997711182,25.7250003814697,27.1200008392334,723500,27.1200008392334
2015-09-04,26.6599998474121,27.2099990844727,26.1299991607666,26.5400009155273,547500,26.5400009155273
2015-09-08,27.6800003051758,27.6800003051758,26.2900009155273,27.0499992370605,268000,27.0499992370605
2015-09-09,26.9099998474121,27.7399997711182,26.0610008239746,26.8400001525879,460500,26.8400001525879
2015-09-10,26.7999992370605,29.0200004577637,26.7000007629395,27.9500007629395,947400,27.9500007629395
2015-09-11,28.2299995422363,29,27.7700004577637,28.7900009155273,966500,28.7900009155273
2015-09-14,29.0300006866455,29.0300006866455,27.1499996185303,27.5599994659424,491600,27.5599994659424
2015-09-15,27.7900009155273,28.5699996948242,27.3600006103516,28.4200000762939,397600,28.4200000762939
2015-09-16,28.3799991607666,29.2600002288818,27.8299999237061,27.8700008392334,402400,27.8700008392334
2015-09-17,28.0200004577637,28.2399997711182,26.6499996185303,27.0900001525879,650200,27.0900001525879
2015-09-18,26.6000003814697,27.7700004577637,26.0499992370605,27.6000003814697,646600,27.6000003814697
2015-09-21,27.5900001525879,27.6499996185303,24.8099994659424,25.8999996185303,1027000,25.8999996185303
2015-09-22,24.7099990844727,26.0300006866455,24.7099990844727,25.1900005340576,597200,25.1900005340576
2015-09-23,25.0900001525879,25.8999996185303,24.25,24.2999992370605,327500,24.2999992370605
2015-09-24,24.25,24.3700008392334,23.1800003051758,23.8899993896484,549900,23.8899993896484
2015-09-25,24.3600006103516,25.6499996185303,24.3600006103516,24.5400009155273,420000,24.5400009155273
2015-09-28,24.1399993896484,24.6140003204346,21.3500003814697,21.5699996948242,645300,21.5699996948242
2015-09-29,22,22.6900005340576,21.5799999237061,22.5799999237061,760200,22.5799999237061
2015-09-30,23.3600006103516,23.7600002288818,22.2099990844727,22.9200000762939,578100,22.9200000762939
2015-10-01,22.0599994659424,22.25,20.6399993896484,21.7600002288818,721400,21.7600002288818
2015-10-02,21.4500007629395,22.7250003814697,21.1599998474121,22.7000007629395,591700,22.7000007629395
2015-10-05,22.8299999237061,24.8299999237061,22.8299999237061,24.5100002288818,1174300,24.5100002288818
2015-10-06,24.5,24.8899993896484,23.8299999237061,24.3700008392334,439000,24.3700008392334
2015-10-07,24.6700000762939,25.1100006103516,23.8799991607666,24.6499996185303,360100,24.6499996185303
2015-10-08,24.6000003814697,25.3099994659424,24.4050006866455,25.1100006103516,446600,25.1100006103516
2015-10-09,25.3600006103516,25.7999992370605,24.0200004577637,24.2199993133545,474000,24.2199993133545
2015-10-12,24.3299999237061,24.6900005340576,22.7099990844727,23.7999992370605,566400,23.7999992370605
2015-10-13,23.5599994659424,24.2399997711182,22.5,22.5699996948242,743300,22.5699996948242
2015-10-14,22.4899997711182,22.9500007629395,21.75,22.1299991607666,651700,22.1299991607666
2015-10-15,22.3199996948242,23.9699993133545,21.9300003051758,23.6900005340576,747900,23.6900005340576
2015-10-16,23.4599990844727,23.7299995422363,22.0100002288818,22.4500007629395,715300,22.4500007629395
2015-10-19,22.4500007629395,23.25,22.1700000762939,22.9200000762939,335200,22.9200000762939
2015-10-20,22.7000007629395,23.1700000762939,22.4400005340576,22.4500007629395,354600,22.4500007629395
2015-10-21,22.4899997711182,22.4899997711182,21.2700004577637,21.3600006103516,514500,21.3600006103516
2015-10-22,21.5699996948242,22.1100006103516,21.2800006866455,21.5799999237061,514800,21.5799999237061
2015-10-23,21.5799999237061,21.7900009155273,20.7600002288818,20.9200000762939,281200,20.9200000762939
2015-10-26,21.0499992370605,21.8600006103516,21.0300006866455,21.6299991607666,321300,21.6299991607666
2015-10-27,21.4099998474121,21.5900001525879,19.4300003051758,19.8449993133545,880900,19.8449993133545
2015-10-28,19.8600006103516,21.0799999237061,19.7150001525879,20.5300006866455,745700,20.5300006866455
2015-10-29,20.4599990844727,20.8299999237061,20.0200004577637,20.3999996185303,426800,20.3999996185303
2015-10-30,18.8500003814697,18.9699993133545,16.5799999237061,18.4899997711182,1583200,18.4899997711182
2015-11-02,19,19,17.5100002288818,18.0900001525879,647300,18.0900001525879
2015-11-03,18.1499996185303,19.0900001525879,18.0799999237061,18.8299999237061,844000,18.8299999237061
2015-11-04,18.3400001525879,18.4099998474121,16.6200008392334,17.1800003051758,2017600,17.1800003051758
2015-11-05,20.0100002288818,22.7399997711182,19.8099994659424,22.0100002288818,3755100,22.0100002288818
2015-11-06,21.7000007629395,21.7000007629395,19.7600002288818,20.5200004577637,1248500,20.5200004577637
2015-11-09,19.5,19.7000007629395,18.3600006103516,18.5400009155273,1255400,18.5400009155273
2015-11-10,18.2000007629395,18.4899997711182,17.0599994659424,17.5,1519700,17.5
2015-11-11,17.5499992370605,17.8409996032715,15.0200004577637,15.460000038147,2153100,15.460000038147
2015-11-12,15.6099996566772,16.7600002288818,15.1499996185303,16.1200008392334,1071900,16.1200008392334
2015-11-13,16.7299995422363,17.7299995422363,16.2000007629395,17.0100002288818,899600,17.0100002288818
2015-11-16,16.8899993896484,17.3199996948242,16.5900001525879,17.0599994659424,541400,17.0599994659424
2015-11-17,17.0300006866455,17.2999992370605,15.6499996185303,16.1200008392334,847500,16.1200008392334
2015-11-18,16.0499992370605,17.0520000457764,15.8299999237061,16.9099998474121,825800,16.9099998474121
2015-11-19,16.7999992370605,18.4400005340576,16.3299999237061,18.3899993896484,1098000,18.3899993896484
2015-11-20,18.3500003814697,18.5100002288818,17.6499996185303,18.2700004577637,871700,18.2700004577637
2015-11-23,18.4599990844727,18.8799991607666,18.1299991607666,18.7099990844727,822500,18.7099990844727
2015-11-24,18.6100006103516,18.9500007629395,18.1100006103516,18.6800003051758,583500,18.6800003051758
2015-11-25,18.6700000762939,19.1399993896484,18.6200008392334,18.9400005340576,529500,18.9400005340576
2015-11-27,19.2199993133545,19.4699993133545,18.8500003814697,19.0799999237061,395200,19.0799999237061
2015-11-30,19.3299999237061,19.6800003051758,19.2199993133545,19.6299991607666,690500,19.6299991607666
2015-12-01,19.8999996185303,20.2000007629395,19.5599994659424,19.7399997711182,779800,19.7399997711182
2015-12-02,20,20.5,19.6399993896484,19.9799995422363,576100,19.9799995422363
2015-12-03,19.75,19.8400001525879,18.5100002288818,18.7999992370605,1031800,18.7999992370605
2015-12-04,18.7900009155273,19.2399997711182,18.3199996948242,18.8799991607666,462700,18.8799991607666
2015-12-07,18.6100006103516,19.1399993896484,18.3549995422363,18.7900009155273,496200,18.7900009155273
2015-12-08,18.5200004577637,18.9799995422363,18.3299999237061,18.6299991607666,553500,18.6299991607666
2015-12-09,18.6900005340576,19.5300006866455,18.6399993896484,19.2000007629395,865500,19.2000007629395
2015-12-10,19,19.8199996948242,18.9200000762939,19.5599994659424,760300,19.5599994659424
2015-12-11,19.25,20.0499992370605,19.1499996185303,19.8999996185303,467000,19.8999996185303
2015-12-14,20.3899993896484,21.0599994659424,20.3500003814697,20.9699993133545,1365600,20.9699993133545
2015-12-15,21.4500007629395,22.5,21.1299991607666,21.9899997711182,1468300,21.9899997711182
2015-12-16,24.5,26.1900005340576,24.3500003814697,25.75,3901400,25.75
2015-12-17,27,28.3500003814697,26,26.0799999237061,3766600,26.0799999237061
2015-12-18,26.1800003051758,27.0200004577637,25.2999992370605,26.9500007629395,2037000,26.9500007629395
2015-12-21,27.9200000762939,28.2900009155273,26.6499996185303,27.8500003814697,2143400,27.8500003814697
2015-12-22,27.7299995422363,28.1000003814697,27,27.6800003051758,1351200,27.6800003051758
2015-12-23,27.7299995422363,28.2199993133545,27.2900009155273,27.9200000762939,781700,27.9200000762939
2015-12-24,28.0100002288818,28.0200004577637,27.2199993133545,27.9500007629395,327700,27.9500007629395
2015-12-28,27.7999992370605,27.8549995422363,26.9699993133545,27.6000003814697,559900,27.6000003814697
2015-12-29,27.7099990844727,27.7900009155273,27.1900005340576,27.5300006866455,458400,27.5300006866455
2015-12-30,27.3299999237061,29.5,27.2999992370605,28.6299991607666,1556800,28.6299991607666
2015-12-31,28.3400001525879,28.8400001525879,27.8299999237061,28.1700000762939,554700,28.1700000762939
2016-01-04,25.8799991607666,28.5200004577637,25.8099994659424,28,1013600,28
2016-01-05,29.4500007629395,30.0599994659424,28.8799991607666,29.4899997711182,1820500,29.4899997711182
2016-01-06,28.9799995422363,29.3050003051758,28.4500007629395,29.1299991607666,1307600,29.1299991607666
2016-01-07,27.7099990844727,28.6100006103516,27.2299995422363,27.6599998474121,1224400,27.6599998474121
2016-01-08,28.6000003814697,28.7399997711182,25.4799995422363,26.7099990844727,1037200,26.7099990844727
2016-01-11,26.8700008392334,26.9899997711182,25.5400009155273,26.1200008392334,837800,26.1200008392334
2016-01-12,26.3999996185303,26.9150009155273,24.2900009155273,25.1399993896484,1140200,25.1399993896484
2016-01-13,25.3899993896484,25.7800006866455,23.7999992370605,24.25,824300,24.25
2016-01-14,23.9200000762939,25.2000007629395,22.2399997711182,24.7600002288818,1604300,24.7600002288818
2016-01-15,23.4200000762939,25.2299995422363,22.9599990844727,24.9599990844727,1471900,24.9599990844727
2016-01-19,25.7099990844727,25.75,23.6299991607666,24,907700,24
2016-01-20,23.2900009155273,24.4400005340576,21.9200000762939,24.1900005340576,1151700,24.1900005340576
2016-01-21,24.6200008392334,26.0419998168945,24.2399997711182,25,983800,25
2016-01-22,26.0699996948242,26.3500003814697,24.7099990844727,25.7199993133545,849400,25.7199993133545
2016-01-25,25.7199993133545,25.9500007629395,24.8999996185303,25.1900005340576,678400,25.1900005340576
2016-01-26,25.1700000762939,27.9599990844727,24.6299991607666,27.0599994659424,832500,27.0599994659424
2016-01-27,26.9899997711182,28,26.8199996948242,27.2999992370605,963100,27.2999992370605
2016-01-28,27.6100006103516,28.6700000762939,26.5799999237061,27.8500003814697,1480400,27.8500003814697
2016-01-29,27.7299995422363,28.4899997711182,27.5100002288818,28.2700004577637,761800,28.2700004577637
2016-02-01,28.3299999237061,29,27.8799991607666,28.5699996948242,877300,28.5699996948242
2016-02-02,28.3199996948242,28.9200000762939,25.5,26.7099990844727,1879300,26.7099990844727
2016-02-03,27.0100002288818,27.6299991607666,25.5,27.4400005340576,2371900,27.4400005340576
2016-02-04,30.1399993896484,30.5,27.5499992370605,29.5400009155273,4068500,29.5400009155273
2016-02-05,29.25,29.9699993133545,28.4300003051758,28.6000003814697,1124600,28.6000003814697
2016-02-08,27.5,27.9500007629395,26.2099990844727,27.1200008392334,1032500,27.1200008392334
2016-02-09,25.8400001525879,26.5599994659424,25.0100002288818,25.75,1879400,25.75
2016-02-10,25.1399993896484,25.2900009155273,23.2999992370605,23.4699993133545,2228700,23.4699993133545
2016-02-11,22.6000003814697,23.8500003814697,22.25,23.6000003814697,1180000,23.6000003814697
2016-02-12,23.8299999237061,26.7299995422363,23.8299999237061,26.0200004577637,2117200,26.0200004577637
2016-02-16,26.6499996185303,26.9099998474121,26.0200004577637,26.5799999237061,852400,26.5799999237061
2016-02-17,27,27.1700000762939,26.2800006866455,26.5900001525879,811200,26.5900001525879
2016-02-18,27,27,25.3199996948242,25.8400001525879,582500,25.8400001525879
2016-02-19,25.3999996185303,25.9500007629395,25,25.3799991607666,743500,25.3799991607666
2016-02-22,26.0499992370605,26.3700008392334,23.7099990844727,24.0900001525879,1907100,24.0900001525879
2016-02-23,24.1000003814697,24.6949996948242,23.8099994659424,24.1499996185303,1203500,24.1499996185303
2016-02-24,23.4099998474121,25,23.2099990844727,24.8999996185303,1137400,24.8999996185303
2016-02-25,25.0599994659424,25.2299995422363,23.9799995422363,25.1900005340576,904600,25.1900005340576
2016-02-26,25.1399993896484,25.5200004577637,24.4400005340576,24.7000007629395,793600,24.7000007629395
2016-02-29,24.1900005340576,25.1000003814697,24.1900005340576,24.4699993133545,1314000,24.4699993133545
2016-03-01,24.7199993133545,26.1700000762939,24.4400005340576,26.0200004577637,1797700,26.0200004577637
2016-03-02,25.7999992370605,28.4500007629395,25.3649997711182,28.0300006866455,3247700,28.0300006866455
2016-03-03,28,28.7600002288818,26.9799995422363,27.6599998474121,1357900,27.6599998474121
2016-03-04,27.7800006866455,28.1399993896484,26.375,26.5300006866455,887100,26.5300006866455
2016-03-07,26.2199993133545,27.8799991607666,26.0900001525879,27.1100006103516,880600,27.1100006103516
2016-03-08,26.9500007629395,27.6200008392334,26.3899993896484,26.9200000762939,780200,26.9200000762939
2016-03-09,27.1000003814697,27.4400005340576,26.2099990844727,26.7399997711182,852800,26.7399997711182
2016-03-10,26.8899993896484,27.7700004577637,25.7099990844727,26.7299995422363,1564700,26.7299995422363
2016-03-11,27.3999996185303,28.2199993133545,26.7000007629395,27.75,1279100,27.75
2016-03-14,27.8500003814697,28.9899997711182,26.7600002288818,26.8999996185303,1694800,26.8999996185303
2016-03-15,26.6000003814697,26.7999992370605,25.4099998474121,26.3600006103516,1148900,26.3600006103516
2016-03-16,26.1399993896484,26.2600002288818,25.3999996185303,26.1299991607666,876900,26.1299991607666
2016-03-17,26.2199993133545,27.7000007629395,26.1599998474121,27.2000007629395,1487800,27.2000007629395
2016-03-18,27.2600002288818,27.5100002288818,26.1700000762939,26.2000007629395,1082300,26.2000007629395
2016-03-21,26.3999996185303,26.6900005340576,25.8159999847412,26.2099990844727,5e+05,26.2099990844727
2016-03-22,25.9599990844727,26.4099998474121,24.8799991607666,25.0300006866455,1076800,25.0300006866455
2016-03-23,25.0400009155273,25.3299999237061,23.8999996185303,24.0900001525879,1078200,24.0900001525879
2016-03-24,23.7999992370605,24.3400001525879,23.0499992370605,24.2399997711182,587100,24.2399997711182
2016-03-28,24.2000007629395,24.8700008392334,24.1100006103516,24.2900009155273,605500,24.2900009155273
2016-03-29,24.1800003051758,25.3509998321533,23.8999996185303,25.1800003051758,730800,25.1800003051758
2016-03-30,25.4099998474121,26.5599994659424,24.9300003051758,25.1700000762939,1029200,25.1700000762939
2016-03-31,25.0900001525879,25.75,25,25.1399993896484,725000,25.1399993896484
2016-04-01,24.8999996185303,24.9799995422363,24.1499996185303,24.6599998474121,686300,24.6599998474121
2016-04-04,24.8999996185303,26.4300003051758,24.7080001831055,25.1700000762939,1325100,25.1700000762939
2016-04-05,24.8799991607666,25.3700008392334,24.3999996185303,24.7399997711182,577700,24.7399997711182
2016-04-06,24.7000007629395,26,24.4799995422363,25.3600006103516,842900,25.3600006103516
2016-04-07,25.4300003051758,25.8700008392334,24.9500007629395,25.1399993896484,569800,25.1399993896484
2016-04-08,25.3199996948242,25.7000007629395,24.6900005340576,25.0499992370605,934100,25.0499992370605
2016-04-11,25.0599994659424,25.1499996185303,24.6000003814697,24.6900005340576,500500,24.6900005340576
2016-04-12,24.6499996185303,24.9300003051758,24.2999992370605,24.4899997711182,490100,24.4899997711182
2016-04-13,24.5499992370605,25.4899997711182,24.5499992370605,25.2000007629395,552700,25.2000007629395
2016-04-14,25.1800003051758,25.5499992370605,24.75,25.1299991607666,371000,25.1299991607666
2016-04-15,25.1000003814697,25.1599998474121,24.6499996185303,24.9400005340576,516200,24.9400005340576
2016-04-18,24.8700008392334,26.2800006866455,24.8099994659424,26.25,715600,26.25
2016-04-19,26.3700008392334,26.9869995117188,26.2600002288818,26.8099994659424,901300,26.8099994659424
2016-04-20,26.9200000762939,27.7590007781982,26.3649997711182,27.4200000762939,1064600,27.4200000762939
2016-04-21,27.4899997711182,28,27,27.8600006103516,787100,27.8600006103516
2016-04-22,27.7900009155273,28.3850002288818,27.7099990844727,27.9599990844727,634400,27.9599990844727
2016-04-25,28.0100002288818,28.1100006103516,27.1000003814697,27.3099994659424,603800,27.3099994659424
2016-04-26,27.2800006866455,27.7399997711182,26.4200000762939,27.7000007629395,502200,27.7000007629395
2016-04-27,27.6000003814697,28.7999992370605,27.3700008392334,28.4799995422363,996200,28.4799995422363
2016-04-28,28.1200008392334,28.3299999237061,26.5699996948242,26.6700000762939,559400,26.6700000762939
2016-04-29,26.6800003051758,27.0100002288818,26.1499996185303,26.7900009155273,564800,26.7900009155273
2016-05-02,26.8199996948242,27.125,26.2999992370605,26.7900009155273,443000,26.7900009155273
2016-05-03,26.5400009155273,26.6000003814697,25.3299999237061,25.3999996185303,520500,25.3999996185303
2016-05-04,25.0400009155273,25.1319999694824,23.5799999237061,24.3799991607666,1377600,24.3799991607666
2016-05-05,24.4899997711182,24.6450004577637,21.9300003051758,22.0699996948242,1416500,22.0699996948242
2016-05-06,22.1399993896484,22.5699996948242,21.6000003814697,22.2900009155273,1407500,22.2900009155273
2016-05-09,22.8899993896484,22.9599990844727,21.9300003051758,22.5900001525879,1662700,22.5900001525879
2016-05-10,21.0599994659424,21.0699996948242,17.5300006866455,19.1700000762939,10276400,19.1700000762939
2016-05-11,19.7199993133545,19.7999992370605,18.7800006866455,19.1000003814697,3000300,19.1000003814697
2016-05-12,19.1000003814697,19.5,17.6800003051758,17.8799991607666,1692300,17.8799991607666
2016-05-13,17.9500007629395,18.2210006713867,17.1000003814697,17.5100002288818,2078900,17.5100002288818
2016-05-16,17.9099998474121,19.1000003814697,17.7999992370605,18.2299995422363,1478500,18.2299995422363
