"Fecha","AVB.Open","AVB.High","AVB.Low","AVB.Close","AVB.Volume","AVB.Adjusted"
2014-05-27,140.270004272461,141,140.160003662109,140.619995117188,738200,103.115753173828
2014-05-28,140.619995117188,140.830001831055,139.550003051758,140.270004272461,846000,102.85912322998
2014-05-29,140.440002441406,140.649993896484,139.520004272461,140.360000610352,606700,102.925102233887
2014-05-30,140.509994506836,141.949996948242,139.850006103516,141.839996337891,1669500,104.010383605957
2014-06-02,141.740005493164,142.429992675781,141.679992675781,141.850006103516,1003700,104.017738342285
2014-06-03,141.509994506836,142.580001831055,141.419998168945,142.369995117188,498300,104.399032592773
2014-06-04,142,142.910003662109,141.860000610352,142.639999389648,581500,104.596992492676
2014-06-05,142.779998779297,144.509994506836,142.199996948242,144.410003662109,670800,105.894966125488
2014-06-06,144.339996337891,144.410003662109,142.059997558594,142.559997558594,746200,104.53832244873
2014-06-09,142.630004882812,143.279998779297,139.360000610352,139.919998168945,1266800,102.602470397949
2014-06-10,139.509994506836,140.229995727539,138.789993286133,139.089996337891,867600,101.993827819824
2014-06-11,139.089996337891,139.449996948242,138.259994506836,138.949996948242,624900,101.891151428223
2014-06-12,138.910003662109,139.669998168945,138.070007324219,139.289993286133,731400,102.140480041504
2014-06-13,139.660003662109,140.279998779297,138.520004272461,140.020004272461,569600,102.675804138184
2014-06-16,139.720001220703,140.279998779297,138.949996948242,139.149993896484,561300,102.037803649902
2014-06-17,139.089996337891,140.300003051758,138.509994506836,140.25,1174900,102.84447479248
2014-06-18,139.75,141.039993286133,138.820007324219,140.75,637800,103.211112976074
2014-06-19,140.679992675781,141.410003662109,140.449996948242,141.399993896484,703400,103.687744140625
2014-06-20,141.979995727539,142,140.440002441406,141.300003051758,1671900,103.614402770996
2014-06-23,141.279998779297,142.350006103516,140.949996948242,141.720001220703,680800,103.922393798828
2014-06-24,141.279998779297,142.490005493164,141.279998779297,142.470001220703,550900,104.472373962402
2014-06-25,142.020004272461,142.949996948242,142.020004272461,142.839996337891,571300,104.743675231934
2014-06-26,141.529998779297,142.009994506836,140.929992675781,141.369995117188,363600,104.51448059082
2014-06-27,141.110000610352,142.410003662109,140.919998168945,142.350006103516,453100,105.23900604248
2014-06-30,142.559997558594,143.050003051758,140.899993896484,142.190002441406,624700,105.120719909668
2014-07-01,142.139999389648,142.949996948242,141.350006103516,142.399993896484,744800,105.275970458984
2014-07-02,142.440002441406,142.600006103516,141.289993286133,142.550003051758,363100,105.386878967285
2014-07-03,142.309997558594,142.649993896484,140.919998168945,142.029998779297,304400,105.00244140625
2014-07-07,141.809997558594,142.929992675781,141.800003051758,142.679992675781,519500,105.483001708984
2014-07-08,142.399993896484,144,142.350006103516,143.460006713867,404600,106.059631347656
2014-07-09,143.899993896484,144,142.389999389648,143.509994506836,476000,106.096588134766
2014-07-10,142.839996337891,144.820007324219,142.679992675781,143.800003051758,624000,106.310989379883
2014-07-11,143.479995727539,144.300003051758,143.059997558594,143.860000610352,530800,106.355354309082
2014-07-14,144.119995117188,145.320007324219,143.630004882812,145.270004272461,494400,107.39778137207
2014-07-15,145.330001831055,146.339996337891,145,146.050003051758,709300,107.974418640137
2014-07-16,146.25,146.850006103516,145.529998779297,146.679992675781,485600,108.440147399902
2014-07-17,146.009994506836,146.929992675781,145.509994506836,146.119995117188,564400,108.026168823242
2014-07-18,146.419998168945,147.550003051758,145.789993286133,147.320007324219,663400,108.913307189941
2014-07-21,147.119995117188,147.169998168945,146.270004272461,146.270004272461,457800,108.137062072754
2014-07-22,146.490005493164,147.300003051758,146.25,146.369995117188,671300,108.210990905762
2014-07-23,146.380004882812,146.679992675781,145.139999389648,145.139999389648,1216900,107.301651000977
2014-07-24,150,151,146.399993896484,149.149993896484,1495300,110.266242980957
2014-07-25,148.869995117188,148.960006713867,147.570007324219,147.979995727539,594800,109.401229858398
2014-07-28,148.100006103516,150.869995117188,148.100006103516,150.199996948242,682300,111.042495727539
2014-07-29,149.589996337891,150.449996948242,148.669998168945,149.639999389648,668100,110.628486633301
2014-07-30,149.639999389648,151.399993896484,149.639999389648,150.979995727539,844600,111.619125366211
2014-07-31,150.320007324219,150.860000610352,148.059997558594,148.080001831055,978200,109.475204467773
2014-08-01,148.210006713867,149.770004272461,147.910003662109,148.679992675781,898100,109.918762207031
2014-08-04,148.600006103516,150.720001220703,147.529998779297,150.309997558594,535300,111.12378692627
2014-08-05,149.389999389648,150.320007324219,148.289993286133,148.830001831055,610100,110.029663085938
2014-08-06,149.210006713867,149.600006103516,148.160003662109,149.380004882812,566400,110.436294555664
2014-08-07,149.550003051758,150.059997558594,148.460006713867,149.070007324219,570800,110.207092285156
2014-08-08,149.570007324219,149.839996337891,148.460006713867,149.800003051758,508100,110.746788024902
2014-08-11,149.800003051758,151.259994506836,149.479995727539,150.539993286133,507200,111.29386138916
2014-08-12,150.119995117188,151.130004882812,150.059997558594,150.440002441406,576300,111.219940185547
2014-08-13,150.399993896484,152.949996948242,150.399993896484,152.449996948242,582200,112.705902099609
2014-08-14,152.270004272461,152.820007324219,150.869995117188,151.490005493164,529400,111.99617767334
2014-08-15,151.429992675781,151.800003051758,150.110000610352,150.960006713867,1613000,111.604377746582
2014-08-18,151.820007324219,153.330001831055,151.559997558594,153.279998779297,609100,113.319549560547
2014-08-19,153.649993896484,154.389999389648,152.589996337891,154.050003051758,550100,113.888786315918
2014-08-20,153.610000610352,155.619995117188,152.910003662109,155.020004272461,968000,114.605880737305
2014-08-21,154.990005493164,156.160003662109,154.880004882812,155.429992675781,757800,114.90901184082
2014-08-22,155.070007324219,155.320007324219,152.630004882812,153.630004882812,904200,113.578269958496
2014-08-25,154.330001831055,154.5,152.720001220703,153.210006713867,712100,113.267784118652
2014-08-26,153.199996948242,153.580001831055,152.75,153.149993896484,503300,113.223411560059
2014-08-27,153.380004882812,154.009994506836,152.610000610352,153.199996948242,618600,113.260368347168
2014-08-28,152.419998168945,153.75,151.929992675781,152.649993896484,517500,112.853744506836
2014-08-29,153,154.490005493164,152.630004882812,154.100006103516,747200,113.925720214844
2014-09-02,154.350006103516,154.490005493164,153.139999389648,154.149993896484,510900,113.962684631348
2014-09-03,154.199996948242,154.539993286133,153.289993286133,154.309997558594,758100,114.08097076416
2014-09-04,154.110000610352,155.669998168945,153.740005493164,154.490005493164,535100,114.214080810547
2014-09-05,154.669998168945,155.960006713867,154.059997558594,155.860000610352,712600,115.226905822754
2014-09-08,156.149993896484,157.160003662109,156.130004882812,156.639999389648,787000,115.803588867188
2014-09-09,156.240005493164,156.470001220703,155.320007324219,155.830001831055,433300,115.204719543457
2014-09-10,152.5,153,148.789993286133,148.979995727539,2372300,110.140533447266
2014-09-11,148.990005493164,150.169998168945,148.429992675781,149.479995727539,1332500,110.510200500488
2014-09-12,149.289993286133,149.289993286133,144.100006103516,144.970001220703,1124900,107.175987243652
2014-09-15,144.699996948242,146.220001220703,143.360000610352,144.100006103516,946000,106.53279876709
2014-09-16,144.410003662109,145.839996337891,144.389999389648,145.410003662109,943000,107.501235961914
2014-09-17,145.910003662109,146.740005493164,145.059997558594,145.350006103516,994000,107.456901550293
2014-09-18,145.460006713867,146.119995117188,143.820007324219,144.25,1678900,106.643661499023
2014-09-19,144.940002441406,145.710006713867,144.070007324219,145,2732200,107.198143005371
2014-09-22,144.710006713867,145.309997558594,144.220001220703,145,1253300,107.198143005371
2014-09-23,145.039993286133,146.179992675781,144.339996337891,144.369995117188,917900,106.732345581055
2014-09-24,144.229995727539,145.470001220703,141.949996948242,142.050003051758,1409700,105.017227172852
2014-09-25,142.169998168945,142.580001831055,140.600006103516,140.940002441406,1068700,104.196586608887
2014-09-26,140.919998168945,141.419998168945,139.270004272461,141.029998779297,995700,105.128356933594
2014-09-29,140.389999389648,140.979995727539,139.399993896484,140.929992675781,747400,105.053817749023
2014-09-30,140.929992675781,141.600006103516,139.649993896484,140.970001220703,1382600,105.08366394043
2014-10-01,141.130004882812,142.619995117188,141,141.589996337891,1555700,105.545837402344
2014-10-02,141.149993896484,142.610000610352,141.149993896484,141.919998168945,1085600,105.791801452637
2014-10-03,142.380004882812,143.130004882812,141.550003051758,142.690002441406,856900,106.365798950195
2014-10-06,142.779998779297,143.850006103516,142.160003662109,142.910003662109,606900,106.529808044434
2014-10-07,142.75,143.839996337891,142.160003662109,142.229995727539,583400,106.022918701172
2014-10-08,142.360000610352,145.389999389648,142.360000610352,145.369995117188,902200,108.363586425781
2014-10-09,145.600006103516,147.580001831055,145.229995727539,145.910003662109,1000200,108.766105651855
2014-10-10,146.25,147.800003051758,146.229995727539,146.25,990600,109.019561767578
2014-10-13,146.190002441406,148.149993896484,146.190002441406,147.259994506836,1306600,109.772468566895
2014-10-14,147.860000610352,150.479995727539,147.339996337891,150.059997558594,1164300,111.859642028809
2014-10-15,149,150.919998168945,148.639999389648,149.710006713867,1303300,111.598770141602
2014-10-16,148.429992675781,149.770004272461,147,148.529998779297,780500,110.719139099121
2014-10-17,149.130004882812,149.380004882812,147.330001831055,149.369995117188,1045700,111.345306396484
2014-10-20,149.119995117188,150.440002441406,148.889999389648,150.350006103516,836500,112.075828552246
2014-10-21,150.910003662109,150.910003662109,149.270004272461,150.679992675781,971000,112.321784973145
2014-10-22,151.220001220703,151.880004882812,150.389999389648,151.289993286133,704900,112.776519775391
2014-10-23,151.899993896484,152.320007324219,151.039993286133,151.589996337891,903300,113.000129699707
2014-10-24,151.779998779297,152.490005493164,150.300003051758,151.229995727539,819200,112.731773376465
2014-10-27,151.410003662109,152.570007324219,151.139999389648,152.460006713867,893500,113.64868927002
2014-10-28,150.149993896484,152.389999389648,150,151.559997558594,985900,112.977798461914
2014-10-29,151.589996337891,152.820007324219,151.229995727539,152.399993896484,850300,113.603942871094
2014-10-30,151.720001220703,153.630004882812,151.380004882812,153.559997558594,541000,114.468673706055
2014-10-31,154.5,155.850006103516,153.559997558594,155.839996337891,1073200,116.168273925781
2014-11-03,156.139999389648,158.210006713867,155.899993896484,158.130004882812,939300,117.87532043457
2014-11-04,158.669998168945,159.75,157.160003662109,159.610000610352,805000,118.978515625
2014-11-05,159.490005493164,159.490005493164,157.160003662109,158.110000610352,855400,117.860336303711
2014-11-06,158.320007324219,159.009994506836,156.889999389648,157.199996948242,620400,117.18204498291
2014-11-07,156.779998779297,158.259994506836,156.029998779297,157.300003051758,917400,117.25658416748
2014-11-10,157.149993896484,159.089996337891,156.949996948242,159.029998779297,585300,118.546195983887
2014-11-11,158.729995727539,158.770004272461,157.330001831055,158.220001220703,387300,117.9423828125
2014-11-12,158.080001831055,158.330001831055,156.399993896484,156.929992675781,594400,116.980735778809
2014-11-13,157.470001220703,158.639999389648,156.600006103516,158.350006103516,484900,118.039283752441
2014-11-14,158.360000610352,158.639999389648,156.419998168945,156.75,528800,116.84659576416
2014-11-17,156.809997558594,158.360000610352,156.440002441406,158.160003662109,452400,117.897666931152
2014-11-18,157.820007324219,158.580001831055,156.970001220703,158.25,521800,117.964721679688
2014-11-19,157.75,158.559997558594,156.699996948242,156.869995117188,408400,116.936065673828
2014-11-20,156.759994506836,157.199996948242,156.100006103516,157.199996948242,349900,117.18204498291
2014-11-21,157.639999389648,158.160003662109,157.009994506836,157.429992675781,849600,117.353500366211
2014-11-24,158.240005493164,158.429992675781,157.320007324219,157.649993896484,703600,117.517471313477
2014-11-25,157.490005493164,158.009994506836,156.979995727539,157.130004882812,1159800,117.129867553711
2014-11-26,157.860000610352,160.779998779297,157.860000610352,160.410003662109,862900,119.574867248535
2014-11-28,160.899993896484,162.550003051758,160.300003051758,160.789993286133,455600,119.858116149902
2014-12-01,160.820007324219,163.570007324219,160.320007324219,161.720001220703,702200,120.551368713379
2014-12-02,161.440002441406,162.470001220703,160.770004272461,162.160003662109,546400,120.879364013672
2014-12-03,162.169998168945,162.220001220703,160.5,161.580001831055,530900,120.44701385498
2014-12-04,161.919998168945,162.220001220703,161.139999389648,162.020004272461,600300,120.775009155273
2014-12-05,161.199996948242,161.270004272461,159.300003051758,160.619995117188,889300,119.731391906738
2014-12-08,161,163.470001220703,161,162.940002441406,694800,121.460823059082
2014-12-09,161.910003662109,164.449996948242,161.699996948242,163.190002441406,456500,121.647216796875
2014-12-10,162.869995117188,165.160003662109,162.869995117188,164.639999389648,640300,122.728065490723
2014-12-11,165,165.289993286133,163.669998168945,164.309997558594,686000,122.482063293457
2014-12-12,163.869995117188,166,162.839996337891,162.960006713867,751000,121.475715637207
2014-12-15,163.179992675781,164.419998168945,161.160003662109,161.979995727539,749400,120.745178222656
2014-12-16,162.160003662109,162.869995117188,159.639999389648,161.089996337891,1089500,120.08177947998
2014-12-17,162.100006103516,165.880004882812,161.940002441406,164.899993896484,918100,122.921882629395
2014-12-18,165.75,166.619995117188,164.990005493164,165.889999389648,942900,123.65983581543
2014-12-19,166.600006103516,166.669998168945,164.970001220703,165.600006103516,1650100,123.44367980957
2014-12-22,166.289993286133,169.320007324219,166.279998779297,169.199996948242,750300,126.12720489502
2014-12-23,169.630004882812,170.139999389648,167.360000610352,168.220001220703,1012500,125.396682739258
2014-12-24,167.910003662109,168.589996337891,166.470001220703,166.949996948242,292500,124.449981689453
2014-12-26,167.300003051758,167.789993286133,166.759994506836,167.440002441406,394900,124.815269470215
2014-12-29,166.240005493164,167.559997558594,165.460006713867,167.440002441406,605600,125.686012268066
2014-12-30,166.949996948242,167.910003662109,165.860000610352,166.160003662109,548700,124.725204467773
2014-12-31,166.759994506836,167.610000610352,163.199996948242,163.389999389648,552200,122.645965576172
2015-01-02,164.059997558594,166.470001220703,163.809997558594,165.809997558594,565800,124.46248626709
2015-01-05,165.660003662109,166.979995727539,165.130004882812,166.929992675781,1130700,125.303184509277
2015-01-06,167.570007324219,169.830001831055,166.949996948242,169.199996948242,983500,127.007133483887
2015-01-07,170.380004882812,171.509994506836,169,171.160003662109,815700,128.478393554688
2015-01-08,171.160003662109,173.119995117188,170.410003662109,172.75,785400,129.671859741211
2015-01-09,173.130004882812,174.440002441406,171.350006103516,173.279998779297,603300,130.069686889648
2015-01-12,174.990005493164,175.649993896484,173.960006713867,174.779998779297,736800,131.19563293457
2015-01-13,175.190002441406,176.039993286133,173.699996948242,174.600006103516,626900,131.060501098633
2015-01-14,174.5,176.880004882812,173.570007324219,176.850006103516,677100,132.749420166016
2015-01-15,177.059997558594,177.889999389648,176.490005493164,177.5,603900,133.237365722656
2015-01-16,177.860000610352,179.470001220703,176.490005493164,179.080001831055,634000,134.42333984375
2015-01-20,180.210006713867,180.669998168945,175.229995727539,175.570007324219,938600,131.788665771484
2015-01-21,175.759994506836,177.220001220703,174.440002441406,176.940002441406,614700,132.817031860352
2015-01-22,177.199996948242,179.559997558594,176.550003051758,178.960006713867,670200,134.333282470703
2015-01-23,179.389999389648,179.830001831055,178.339996337891,178.899993896484,559800,134.288269042969
2015-01-26,178.639999389648,180.330001831055,178.100006103516,180.270004272461,530000,135.316650390625
2015-01-27,180.039993286133,181.320007324219,178.929992675781,179.460006713867,626000,134.708648681641
2015-01-28,179.899993896484,180.889999389648,177.149993896484,177.550003051758,1655000,133.274887084961
2015-01-29,176.850006103516,178.789993286133,174.339996337891,174.899993896484,1107200,131.285705566406
2015-01-30,174,175.889999389648,172.690002441406,172.990005493164,1172800,129.852020263672
2015-02-02,172.869995117188,172.899993896484,169.660003662109,172.649993896484,1034900,129.596801757812
2015-02-03,173,173.809997558594,170.639999389648,173.679992675781,786100,130.36994934082
2015-02-04,173.600006103516,174.369995117188,171.929992675781,173.339996337891,687700,130.11474609375
2015-02-05,173.800003051758,175.449996948242,173.169998168945,175,767200,131.360809326172
2015-02-06,174.550003051758,175,168.410003662109,169.160003662109,1088200,126.977111816406
2015-02-09,169.240005493164,170.380004882812,168.160003662109,168.440002441406,1074700,126.436637878418
2015-02-10,169.179992675781,170.320007324219,167.410003662109,170.080001831055,1911100,127.667694091797
2015-02-11,170.529998779297,172.199996948242,169.160003662109,170.440002441406,887400,127.937911987305
2015-02-12,170.940002441406,173.429992675781,169.979995727539,173.389999389648,853900,130.152297973633
2015-02-13,172.910003662109,173.119995117188,169.960006713867,170.820007324219,586800,128.223083496094
2015-02-17,170.350006103516,172.210006713867,169.979995727539,170.740005493164,637300,128.163131713867
2015-02-18,170.75,173.369995117188,169.380004882812,173.199996948242,881700,130.009643554688
2015-02-19,173.199996948242,173.199996948242,168.770004272461,169.029998779297,1113800,126.879501342773
2015-02-20,168.800003051758,171.100006103516,168.130004882812,171,867700,128.358276367188
2015-02-23,171.699996948242,173.460006713867,171.070007324219,173.460006713867,791300,130.204803466797
2015-02-24,172.649993896484,172.720001220703,168.070007324219,168.899993896484,1102300,126.781929016113
2015-02-25,168.809997558594,170.779998779297,167.880004882812,167.979995727539,695500,126.091323852539
2015-02-26,168.020004272461,168.169998168945,165.949996948242,166.229995727539,772800,124.777725219727
2015-02-27,166.610000610352,168.339996337891,165.669998168945,168.339996337891,1067800,126.361587524414
2015-03-02,168.419998168945,171.389999389648,168.369995117188,169.660003662109,671300,127.352439880371
2015-03-03,168.649993896484,169.490005493164,167.300003051758,168.820007324219,471200,126.72191619873
2015-03-04,168.550003051758,169.529998779297,167.460006713867,168.139999389648,988800,126.21142578125
2015-03-05,168.710006713867,171.330001831055,168.559997558594,169.929992675781,696400,127.555084228516
2015-03-06,167.860000610352,167.860000610352,163.839996337891,164.639999389648,1311600,123.584228515625
2015-03-09,165.649993896484,166.889999389648,165.529998779297,166.470001220703,988900,124.957878112793
2015-03-10,166.449996948242,168.149993896484,166.309997558594,166.839996337891,864900,125.235618591309
2015-03-11,166.630004882812,168.550003051758,166.479995727539,167.289993286133,814500,125.573417663574
2015-03-12,168.110000610352,171.610000610352,168.110000610352,171.220001220703,949600,128.523391723633
2015-03-13,171.539993286133,172.350006103516,170.289993286133,170.679992675781,707800,128.118041992188
2015-03-16,171.600006103516,174.110000610352,171.330001831055,173.619995117188,1051400,130.32487487793
2015-03-17,173.089996337891,174.160003662109,172.339996337891,172.860000610352,452400,129.75439453125
2015-03-18,173,176.179992675781,171.729995727539,175.660003662109,1126900,131.856201171875
2015-03-19,175,176.860000610352,173.440002441406,174.789993286133,952100,131.203125
2015-03-20,175.559997558594,180.080001831055,175.559997558594,179.830001831055,1304200,134.986343383789
2015-03-23,180.160003662109,181.539993286133,179,180.880004882812,1442900,135.774490356445
2015-03-24,180.960006713867,181.690002441406,179.279998779297,180.289993286133,901800,135.331680297852
2015-03-25,180.289993286133,181.470001220703,176.729995727539,176.880004882812,933200,132.77197265625
2015-03-26,176.779998779297,177.690002441406,175.059997558594,175.960006713867,642000,132.081359863281
2015-03-27,174.529998779297,175.770004272461,173.220001220703,174.119995117188,582700,131.635360717773
2015-03-30,174.899993896484,176.429992675781,174.160003662109,176.149993896484,522000,133.169998168945
2015-03-31,175.520004272461,176.669998168945,174.089996337891,174.25,1171100,131.733627319336
2015-04-01,174.399993896484,174.990005493164,172.529998779297,172.910003662109,606400,130.720565795898
2015-04-02,173.270004272461,175.470001220703,172.699996948242,174.740005493164,655600,132.104110717773
2015-04-06,174.979995727539,176.429992675781,174.550003051758,175.809997558594,531300,132.912994384766
2015-04-07,175.350006103516,175.669998168945,172.529998779297,172.589996337891,732700,130.478652954102
2015-04-08,173.220001220703,174.259994506836,172.839996337891,173.880004882812,587000,131.453903198242
2015-04-09,173.270004272461,173.429992675781,168.520004272461,169.229995727539,865700,127.938430786133
2015-04-10,170.089996337891,171.320007324219,168.210006713867,168.309997558594,658100,127.242950439453
2015-04-13,168.309997558594,169.259994506836,167.720001220703,167.720001220703,481500,126.796920776367
2015-04-14,168.110000610352,170.410003662109,168.110000610352,169.529998779297,419800,128.165283203125
2015-04-15,169.100006103516,169.679992675781,167.460006713867,168,693900,127.008628845215
2015-04-16,167.449996948242,169.960006713867,166.970001220703,169.039993286133,420300,127.794815063477
