"Fecha","NXPI.Open","NXPI.High","NXPI.Low","NXPI.Close","NXPI.Volume","NXPI.Adjusted"
2014-04-04,62.6800003051758,62.7400016784668,57.0400009155273,57.3300018310547,7039800,53.0286293029785
2014-04-07,56.4799995422363,57.2900009155273,54.7999992370605,55.7200012207031,5889100,51.5394248962402
2014-04-08,57.25,58.3699989318848,55.9000015258789,58.2400016784668,4189800,53.8703498840332
2014-04-09,60.1199989318848,60.7999992370605,58.6100006103516,59.3300018310547,3436800,54.8785743713379
2014-04-10,59.7000007629395,59.7000007629395,57.2900009155273,57.3699989318848,2822600,53.0656242370605
2014-04-11,56.0999984741211,57.9500007629395,55.5200004577637,56.2200012207031,3301700,52.0019111633301
2014-04-14,56.5900001525879,57.5299987792969,55.6800003051758,56.4000015258789,2651700,52.1684074401855
2014-04-15,56.9599990844727,58.310001373291,56.189998626709,57.6300010681152,2737000,53.3061218261719
2014-04-16,58.560001373291,58.560001373291,56.5,57.9099998474121,1988300,53.5651168823242
2014-04-17,57.9500007629395,59.1399993896484,57.5099983215332,58.2000007629395,2445700,53.8333587646484
2014-04-21,59.25,60.25,57.6100006103516,60.0900001525879,3425100,55.5815505981445
2014-04-22,60.4700012207031,61.2700004577637,59.7000007629395,60.6199989318848,3116800,56.0717849731445
2014-04-23,61,61.0900001525879,60.0099983215332,60.5200004577637,3162600,55.9792938232422
2014-04-24,62.0999984741211,62.5,59.4000015258789,62,5078400,57.3482437133789
2014-04-25,61.4500007629395,61.5499992370605,58.5499992370605,58.8699989318848,4209500,54.4530868530273
2014-04-28,59.3499984741211,59.4199981689453,56.6100006103516,58.0200004577637,4083100,53.6668586730957
2014-04-29,58.5,59.3800010681152,57.689998626709,59.2400016784668,2221000,54.7953224182129
2014-04-30,59.0900001525879,59.6500015258789,58.1199989318848,59.6199989318848,2234800,55.1468162536621
2014-05-01,59.6800003051758,61.5299987792969,59.6199989318848,60.4599990844727,2748300,55.9237861633301
2014-05-02,61.1599998474121,62.2799987792969,60.3899993896484,61.7799987792969,2552500,57.1447486877441
2014-05-05,61.7799987792969,61.7799987792969,60.6100006103516,61.2200012207031,1593600,56.6267738342285
2014-05-06,61.2400016784668,61.5200004577637,60.4199981689453,60.5400009155273,1704400,55.9977836608887
2014-05-07,60.560001373291,61.0900001525879,59.4300003051758,60.2200012207031,1992600,55.7017974853516
2014-05-08,60.0999984741211,62.1699981689453,59.7999992370605,60.7099990844727,1993000,56.1550331115723
2014-05-09,60.3899993896484,60.6599998474121,59.2200012207031,59.7700004577637,1717500,55.2855606079102
2014-05-12,60.5,63.4099998474121,60.3699989318848,62.6199989318848,2929900,57.9217262268066
2014-05-13,62.8600006103516,63.8499984741211,60.4500007629395,60.7099990844727,3632900,56.1550331115723
2014-05-14,59.9900016784668,60.5200004577637,59.5,59.5400009155273,8447100,55.0728187561035
2014-05-15,59.4500007629395,59.7299995422363,57.7099990844727,59.6500015258789,5133100,55.1745643615723
2014-05-16,59.5999984741211,60.5,59.0800018310547,60.25,3855600,55.729549407959
2014-05-19,60.1300010681152,60.9900016784668,60.0499992370605,60.5400009155273,4452500,55.9977836608887
2014-05-20,61.0299987792969,61.5099983215332,60.2700004577637,60.7900009155273,3183500,56.2290306091309
2014-05-21,60.8300018310547,61.4099998474121,59.6500015258789,60.4099998474121,3170500,55.8775367736816
2014-05-22,60.0299987792969,61.1699981689453,59.8899993896484,60.5400009155273,2069100,55.9977836608887
2014-05-23,60.8400001525879,61.7900009155273,60.0999984741211,61.6599998474121,2242200,57.0337562561035
2014-05-27,62.0099983215332,62.6599998474121,61.689998626709,62.4099998474121,2926200,57.7274856567383
2014-05-28,62.5499992370605,62.6699981689453,61.5099983215332,61.810001373291,2450500,57.1724967956543
2014-05-29,61.939998626709,62.5299987792969,61.75,62.0299987792969,2097100,57.3759994506836
2014-05-30,62.3800010681152,62.560001373291,61.7400016784668,62.0999984741211,1972700,57.440746307373
2014-06-02,62.3600006103516,62.5099983215332,61.310001373291,62.4000015258789,1841100,57.7182388305664
2014-06-03,62.0400009155273,62.9500007629395,61.7700004577637,62.689998626709,1844800,57.9864845275879
2014-06-04,62.0900001525879,62.7200012207031,61.7900009155273,62.5,2965300,57.810733795166
2014-06-05,63,63.810001373291,62.4500007629395,63.4000015258789,3376300,58.6432075500488
2014-06-06,64.5199966430664,64.6900024414062,63.0099983215332,63.1800003051758,2596500,58.4397125244141
2014-06-09,63.2400016784668,64.0800018310547,63.2099990844727,63.7000007629395,3331900,58.9207000732422
2014-06-10,63.8699989318848,64.5299987792969,63.0900001525879,64.4000015258789,2869500,59.568187713623
2014-06-11,64.4000015258789,64.6500015258789,63.5400009155273,63.6800003051758,2022300,58.9022026062012
2014-06-12,63.2799987792969,63.5499992370605,61.9799995422363,62.2700004577637,2707700,57.5979881286621
2014-06-13,63.7099990844727,63.7099990844727,62,62.2900009155273,2365700,57.6164894104004
2014-06-16,62.4500007629395,62.9799995422363,61.8400001525879,62.5299987792969,1574800,57.8384819030762
2014-06-17,62.5499992370605,63.6800003051758,62.5,63.2999992370605,2049800,58.550708770752
2014-06-18,63.7400016784668,63.7400016784668,62.4199981689453,62.9199981689453,2391500,58.1992149353027
2014-06-19,63.7700004577637,65.0299987792969,62.75,64.9899978637695,3578500,60.1139144897461
2014-06-20,65.1900024414062,66.4800033569336,65.1100006103516,66.4400024414062,3293900,61.4551162719727
2014-06-23,66.5,67.3899993896484,65.9599990844727,66.0599975585938,2275400,61.1036338806152
2014-06-24,66,66.1500015258789,64.2200012207031,64.4400024414062,2225200,59.6051826477051
2014-06-25,64.5100021362305,64.9899978637695,63.5,64.5800018310547,1666800,59.734676361084
2014-06-26,64.6699981689453,64.6699981689453,62.9199981689453,63.8899993896484,1680100,59.0964431762695
2014-06-27,63.7999992370605,65.0899963378906,63.2599983215332,65.0100021362305,1594000,60.1324081420898
2014-06-30,65.7600021362305,66.1900024414062,65,66.1800003051758,2307800,61.2146415710449
2014-07-01,66.8399963378906,67.6600036621094,66.6900024414062,67.1500015258789,2402100,62.1118431091309
2014-07-02,67,67.0599975585938,66.1600036621094,66.5999984741211,2033800,61.6031188964844
2014-07-03,67.3300018310547,67.5,66.7600021362305,67.3600006103516,670600,62.3061027526855
2014-07-07,67.5400009155273,67.7900009155273,66.5800018310547,66.9100036621094,1499200,61.8898506164551
2014-07-08,66.8899993896484,67.25,64.75,65.6699981689453,2925600,60.7429046630859
2014-07-09,66.1900024414062,66.8099975585938,65.7600021362305,66.3899993896484,1653600,61.4088821411133
2014-07-10,65.0100021362305,65.5599975585938,64.0500030517578,65.4300003051758,3048800,60.5209045410156
2014-07-11,65.7099990844727,66.5,65.3499984741211,66.4199981689453,1419300,61.4366188049316
2014-07-14,66.8199996948242,67.4400024414062,66.0500030517578,66.3499984741211,1451300,61.3718681335449
2014-07-15,66.3499984741211,66.8600006103516,65.3899993896484,65.7600021362305,1976500,60.8261413574219
2014-07-16,66.3000030517578,67.2600021362305,66.120002746582,67.0299987792969,1536800,62.0008430480957
2014-07-17,66.3499984741211,66.4700012207031,64.7399978637695,64.9300003051758,2961700,60.0583992004395
2014-07-18,65.4400024414062,66.6500015258789,64.9400024414062,66.6100006103516,2449300,61.6123733520508
2014-07-21,66.5500030517578,67.4000015258789,65.870002746582,66.2799987792969,2108600,61.3071250915527
2014-07-22,66.5,67.3199996948242,66.1999969482422,66.25,3434600,61.2793731689453
2014-07-23,66.0999984741211,66.5899963378906,63.6399993896484,64.5400009155273,6098900,59.6976776123047
2014-07-24,67,67.3000030517578,64.5500030517578,65.3300018310547,5939700,60.4283981323242
2014-07-25,65.5,65.5,62.7099990844727,63,6226500,58.2732238769531
2014-07-28,63.0299987792969,63.2999992370605,61.1800003051758,62.3400001525879,5192100,57.6627311706543
2014-07-29,62.1100006103516,62.7999992370605,61.5,61.689998626709,4592100,57.0615081787109
2014-07-30,62.1500015258789,63.7299995422363,61.7599983215332,63.3800010681152,3723600,58.6247062683105
2014-07-31,62.1800003051758,62.7200012207031,61.0999984741211,62.3499984741211,3761000,57.6719779968262
2014-08-01,62.5699996948242,63.2200012207031,61.6599998474121,62.4000015258789,2928100,57.7182388305664
2014-08-04,63.0200004577637,63.4500007629395,62.25,62.7299995422363,2490300,58.0234756469727
2014-08-05,62.6100006103516,62.6699981689453,61.5699996948242,61.9799995422363,2462300,57.3297500610352
2014-08-06,61.3600006103516,63.8300018310547,60.5699996948242,62.939998626709,3825600,58.217716217041
2014-08-07,62.7299995422363,62.9900016784668,60.189998626709,60.5,3942500,55.9607887268066
2014-08-08,60.560001373291,61.439998626709,59.8199996948242,61.0900001525879,2304100,56.506519317627
2014-08-11,61.5200004577637,62.2799987792969,61.5200004577637,61.7000007629395,1623100,57.0707550048828
2014-08-12,61.6599998474121,62.6699981689453,61.1100006103516,62.5200004577637,1666700,57.829231262207
2014-08-13,63.560001373291,63.560001373291,62.6199989318848,63.0200004577637,2456600,58.2917175292969
2014-08-14,63.3400001525879,63.75,62.7400016784668,63.7200012207031,1940200,58.9391937255859
2014-08-15,64.3399963378906,64.379997253418,62.6800003051758,63.8899993896484,2154500,59.0964431762695
2014-08-18,62.1599998474121,63.3400001525879,60.8199996948242,63.2299995422363,6773800,58.4859657287598
2014-08-19,63.1100006103516,63.9700012207031,62.7000007629395,63.2599983215332,2680000,58.5137214660645
2014-08-20,63.3499984741211,64.4599990844727,63.2599983215332,64.1999969482422,3371400,59.383186340332
2014-08-21,64.2799987792969,64.4499969482422,63.7700004577637,64.0299987792969,2672800,59.2259368896484
2014-08-22,64.9000015258789,65.8399963378906,64.1999969482422,65.4300003051758,3308100,60.5209045410156
2014-08-25,65.7200012207031,65.8499984741211,65.0100021362305,65.5400009155273,2019300,60.6226501464844
2014-08-26,65.5599975585938,65.8899993896484,64.7099990844727,64.7399978637695,2328600,59.8826599121094
2014-08-27,65.4199981689453,65.6999969482422,64.0400009155273,65.5400009155273,1708200,60.6226501464844
2014-08-28,65.7799987792969,66.9700012207031,65.0599975585938,66.9599990844727,2681200,61.9361152648926
2014-08-29,69.0999984741211,69.5,67.8099975585938,68.5199966430664,5607400,63.3790626525879
2014-09-02,70,70,68.6600036621094,69.0699996948242,4401100,63.8877792358398
2014-09-03,69.5,70.379997253418,68.75,69.25,4706200,64.0542831420898
2014-09-04,69.3399963378906,69.8199996948242,68.8000030517578,69.4300003051758,3780000,64.2207794189453
2014-09-05,69.8399963378906,71.0999984741211,69.2900009155273,70.9899978637695,3674700,65.6637268066406
2014-09-08,71.3099975585938,72.1800003051758,70.6500015258789,71.1900024414062,4187100,65.8487396240234
2014-09-09,71.0299987792969,73.0899963378906,68.7900009155273,70.0199966430664,9013800,64.7665176391602
2014-09-10,70.8899993896484,71,69.5899963378906,70.629997253418,3174800,65.3307571411133
2014-09-11,70.1500015258789,71.4599990844727,70.1500015258789,71.3399963378906,2211900,65.9874801635742
2014-09-12,71.4199981689453,71.5,69.9100036621094,69.9800033569336,2335100,64.7295227050781
2014-09-15,70.0500030517578,70.5800018310547,68.4199981689453,68.5599975585938,2854800,63.4160652160645
2014-09-16,68.4000015258789,70.4899978637695,68.4000015258789,70.2600021362305,2222500,64.988525390625
2014-09-17,71.1500015258789,71.2399978637695,69.879997253418,70.7300033569336,1979800,65.4232482910156
2014-09-18,71.4400024414062,73.7099990844727,70.8199996948242,73.0100021362305,5016700,67.5321884155273
2014-09-19,73.8199996948242,73.8199996948242,71.5699996948242,71.9899978637695,4107200,66.5887145996094
2014-09-22,72.2900009155273,72.5500030517578,70.6800003051758,70.8000030517578,3149000,65.4880142211914
2014-09-23,70.5,72.2600021362305,70.0100021362305,72,2890500,66.5979614257812
2014-09-24,72.2600021362305,72.879997253418,71.370002746582,72.2099990844727,2368500,66.7921981811523
2014-09-25,72.1600036621094,72.1900024414062,69.5999984741211,69.8099975585938,2978200,64.5722808837891
2014-09-26,69.4599990844727,71.370002746582,69.4599990844727,71.0899963378906,1780900,65.756233215332
2014-09-29,69.8899993896484,70.8199996948242,69.129997253418,70.2799987792969,1883300,65.0070266723633
2014-09-30,70.2099990844727,70.2799987792969,67.7699966430664,68.4300003051758,3848200,63.2958297729492
2014-10-01,68.4599990844727,68.4599990844727,65.6900024414062,66.0100021362305,5089500,61.0573921203613
2014-10-02,65.9700012207031,66.4800033569336,63.4900016784668,66.3099975585938,5741300,61.3348808288574
2014-10-03,66.6100006103516,68.3399963378906,66.5899963378906,67.370002746582,3399500,62.3153419494629
2014-10-06,67.6100006103516,68.1699981689453,65.8600006103516,66.2099990844727,2482900,61.242374420166
2014-10-07,65.2799987792969,66.2600021362305,64.75,65.1999969482422,2633100,60.3081474304199
2014-10-08,65.0500030517578,66.4400024414062,62.8699989318848,66.1600036621094,5047600,61.1961250305176
2014-10-09,65.7099990844727,66.1600036621094,63.9900016784668,64.3399963378906,3645000,59.5126800537109
2014-10-10,58.0699996948242,58.3899993896484,54.7099990844727,56.3400001525879,18567600,52.1129112243652
2014-10-13,56.7099990844727,57.2900009155273,53.810001373291,53.9000015258789,7030000,49.8559799194336
2014-10-14,55,59.4300003051758,54.189998626709,56.5800018310547,8606400,52.3349075317383
2014-10-15,55.2700004577637,59.1800003051758,54.9199981689453,58.6100006103516,6478400,54.2125930786133
2014-10-16,57.189998626709,62.0299987792969,57,61.060001373291,6535000,56.4787750244141
2014-10-17,63.0099983215332,63.9700012207031,60.3199996948242,60.4199981689453,5110000,55.886791229248
2014-10-20,60.1500015258789,61.9300003051758,59.7000007629395,61.5,2785300,56.8857650756836
2014-10-21,63.3400001525879,65.0899963378906,62.810001373291,64.6399993896484,5714000,59.7901611328125
2014-10-22,65.3899993896484,65.870002746582,63.9199981689453,64.129997253418,4533400,59.3184394836426
2014-10-23,65.9899978637695,66,61.6500015258789,64.1800003051758,10049500,59.3646812438965
2014-10-24,64.5100021362305,65.9000015258789,64.1399993896484,65.5299987792969,3888200,60.6133880615234
2014-10-27,65.370002746582,65.9499969482422,63.7700004577637,65.7600021362305,2694200,60.8261413574219
2014-10-28,65.4199981689453,67.6500015258789,65.4199981689453,67.5699996948242,3246700,62.5003471374512
2014-10-29,67.2900009155273,67.9199981689453,65.5400009155273,67.0500030517578,2767800,62.0193557739258
2014-10-30,66.4499969482422,66.879997253418,63.5200004577637,65.4100036621094,5669700,60.5024032592773
2014-10-31,67.8000030517578,69.5999984741211,67.1999969482422,68.6600036621094,5256600,63.5085563659668
2014-11-03,68.4300003051758,69.9400024414062,68.3199996948242,69.25,3818500,64.0542831420898
2014-11-04,68.5800018310547,69.8099975585938,68.2399978637695,69.6699981689453,3271500,64.4427795410156
2014-11-05,70.5,73.5899963378906,70.5,73.3600006103516,8166200,67.8559188842773
2014-11-06,73.1500015258789,74.9400024414062,73.1500015258789,73.4700012207031,4718000,67.9576721191406
2014-11-07,73.5100021362305,74.1999969482422,71.7900009155273,73.5400009155273,3643300,68.0224227905273
2014-11-10,73.9199981689453,74.7399978637695,73.6999969482422,74.3899993896484,2221300,68.8086471557617
2014-11-11,73.8300018310547,74.6699981689453,73.129997253418,73.8399963378906,2388300,68.2999114990234
2014-11-12,73.4300003051758,73.7399978637695,72.2200012207031,73.4000015258789,2141100,67.8929214477539
2014-11-13,73.5,74.8000030517578,72.0199966430664,72.5800018310547,2252200,67.1344223022461
2014-11-14,72.4800033569336,73.8499984741211,71.129997253418,73.7300033569336,2036900,68.1981811523438
2014-11-17,73.8099975585938,74.9499969482422,73.7900009155273,74.370002746582,3291000,68.7901458740234
2014-11-18,73.870002746582,75.3199996948242,73.8199996948242,74.5500030517578,3158700,68.9566497802734
2014-11-19,74.379997253418,75.0699996948242,72.879997253418,73,2785700,67.5229263305664
2014-11-20,72.7099990844727,74.9199981689453,71.8000030517578,74.1399993896484,2362200,68.5774002075195
2014-11-21,75.4700012207031,75.8399963378906,73.8099975585938,74.8499984741211,3015500,69.234130859375
2014-11-24,74.870002746582,76.6999969482422,74.5699996948242,76.1800003051758,3983100,70.46435546875
2014-11-25,77.1900024414062,77.8000030517578,76,76.1500015258789,8096400,70.4365768432617
2014-11-26,75.9800033569336,78,75.6699981689453,77.8499984741211,3002400,72.0090637207031
2014-11-28,77.8499984741211,78.3399963378906,77.0100021362305,77.8099975585938,1225800,71.9720458984375
2014-12-01,77.629997253418,77.9899978637695,75.2099990844727,75.879997253418,3352500,70.1868362426758
2014-12-02,75.0899963378906,75.7099990844727,74.1399993896484,75.3600006103516,3598100,69.7058715820312
2014-12-03,76.1699981689453,77.25,75.7799987792969,76.8499984741211,3673400,71.084098815918
2014-12-04,77.1100006103516,77.1999969482422,75.3399963378906,76.1399993896484,3259100,70.4273529052734
2014-12-05,76.5,77.5999984741211,76.0199966430664,77.2300033569336,2495000,71.4355545043945
2014-12-08,77,77.879997253418,75.4400024414062,76.1100006103516,2399700,70.3995895385742
2014-12-09,75.1600036621094,77.0599975585938,74.5100021362305,76.7799987792969,2595500,71.0193023681641
2014-12-10,76.6100006103516,77.3000030517578,74.9899978637695,75.1500015258789,2553200,69.5116119384766
2014-12-11,76.120002746582,76.879997253418,74.7099990844727,74.9499969482422,2200300,69.3266220092773
2014-12-12,73.75,74.9499969482422,72.7399978637695,73.3899993896484,2349400,67.883674621582
2014-12-15,74.2600021362305,74.5,71.4300003051758,72.129997253418,3617900,66.7181930541992
2014-12-16,71.379997253418,75.1900024414062,70.3499984741211,72.6900024414062,3721900,67.2361907958984
