"Fecha","LEN.Open","LEN.High","LEN.Low","LEN.Close","LEN.Volume","LEN.Adjusted"
2013-12-16,34.5919380187988,34.9754180908203,34.3657836914062,34.4149475097656,2638505,32.0099601745605
2013-12-17,34.3952789306641,34.7590942382812,33.7758102416992,34.6116027832031,4012167,32.19287109375
2013-12-18,36.0766944885254,37.1583099365234,34.9754180908203,36.8043251037598,14466317,34.2323608398438
2013-12-19,36.5388412475586,36.7256622314453,36.0078659057617,36.4208450317383,4384287,33.8756790161133
2013-12-20,36.3716812133789,37.0993118286133,36.3421821594238,36.7551612854004,6103017,34.1866455078125
2013-12-23,37.1189765930176,38.3480834960938,37.0403137207031,38.1022605895996,6763050,35.4395980834961
2013-12-24,37.9940986633301,38.8397254943848,37.6007881164551,38.3185844421387,2839973,35.6408004760742
2013-12-26,38.2595863342285,38.9183883666992,38.249755859375,38.6037368774414,3283588,35.9060249328613
2013-12-27,38.5840721130371,39.0757141113281,38.3480834960938,38.8888893127441,2663625,36.171257019043
2013-12-30,38.8987236022949,39.2428703308105,38.64306640625,39.0855445861816,3123207,36.3541717529297
2013-12-31,39.0757141113281,39.134708404541,38.6823997497559,38.8987236022949,2789529,36.1804008483887
2014-01-02,38.5054092407227,38.9085540771484,38.1317596435547,38.7610626220703,2488396,36.0523567199707
2014-01-03,38.8200607299805,39.2723693847656,38.1907577514648,38.2005882263184,3192668,35.5310592651367
2014-01-06,38.4169120788574,38.7905616760254,37.4434623718262,37.5516204833984,4944146,34.9274444580078
2014-01-07,37.8171081542969,38.2104225158691,37.5319557189941,37.7187805175781,3200499,35.0829200744629
2014-01-08,37.6106185913086,38.367748260498,37.2369728088379,37.9646034240723,3688151,35.3115577697754
2014-01-09,38.0432662963867,38.2792510986328,37.2763023376465,37.7777786254883,2987539,35.1377906799316
2014-01-10,38.151424407959,39.1838722229004,37.9744338989258,38.5349082946777,5866565,35.8420104980469
2014-01-13,38.3087501525879,38.4070816040039,37.3647994995117,37.5417900085449,4572330,34.9182968139648
2014-01-14,37.758113861084,37.9842681884766,37.197639465332,37.5909538269043,2675117,34.9640274047852
2014-01-15,37.5319557189941,37.7286148071289,37.1484756469727,37.4434623718262,2302895,34.8268280029297
2014-01-16,37.4336280822754,37.9056053161621,36.9223213195801,37.7876091003418,3203550,35.1469306945801
2014-01-17,37.7089462280273,37.7286148071289,36.8141593933105,36.8534927368164,4269163,34.2780914306641
2014-01-21,36.9714851379395,37.1091461181641,36.1848564147949,36.6469993591309,3766663,34.0860328674316
2014-01-22,36.6764984130859,37.5417900085449,36.4405097961426,37.1779747009277,3794325,34.5798988342285
2014-01-23,37.0009841918945,37.6007881164551,36.8141593933105,37.5614547729492,4185870,34.9365882873535
2014-01-24,37.6204528808594,37.689281463623,36.2733535766602,36.4110145568848,5249042,33.8665428161621
2014-01-27,36.705997467041,37.3156356811523,35.8013763427734,36.2930183410645,6925465,33.7567977905273
2014-01-28,36.8141593933105,38.5054092407227,36.6175003051758,37.876106262207,8221937,35.2674674987793
2014-01-29,37.197639465332,38.4070816040039,37.0698127746582,38.3480834960938,5679437,35.7069435119629
2014-01-30,38.9577178955078,39.1445426940918,37.9056053161621,38.2005882263184,4680539,35.5696029663086
2014-01-31,37.7286148071289,40.1573257446289,37.6106185913086,39.4886932373047,6815426,36.7689819335938
2014-02-03,39.3313674926758,39.4690284729004,38.249755859375,38.5644035339355,6981807,35.9083480834961
2014-02-04,38.6922302246094,39.2920341491699,38.0924301147461,39.1838722229004,4859938,36.4851570129395
2014-02-05,38.8495597839355,39.2723693847656,38.4660758972168,38.9183883666992,6636230,36.237964630127
2014-02-06,40.2556533813477,41.1799392700195,39.9901657104492,41.0127830505371,6993807,38.1881065368652
2014-02-07,41.1602745056152,41.5437545776367,40.5506401062012,41.0717811584473,5549159,38.2430534362793
2014-02-10,41.1996078491211,41.2291069030762,39.5476875305176,40.2064895629883,5244567,37.4373626708984
2014-02-11,40,40.2359886169434,39.4886932373047,39.9115028381348,4798613,37.1626815795898
2014-02-12,40.0491638183594,40.2654876708984,39.2723693847656,39.4591941833496,4976588,36.7415237426758
2014-02-13,39.233039855957,40.4228134155273,38.8888893127441,40.3146514892578,4503174,37.5380592346191
2014-02-14,40.1278266906738,40.8062934875488,39.8918380737305,40.7866287231445,3137750,37.9775276184082
2014-02-18,40.7767944335938,41.2782707214355,39.8623390197754,40.4523124694824,2886043,37.6662483215332
2014-02-19,40.3343162536621,41.0619468688965,39.9901657104492,40.2556533813477,2886551,37.4831237792969
2014-02-20,40.3244857788086,40.678466796875,39.9016723632812,40.5998039245605,2767460,37.803581237793
2014-02-21,40.6882972717285,41.7207489013672,40.5604705810547,41.1504402160645,3863583,38.3163032531738
2014-02-24,41.0619468688965,41.9469032287598,40.9341201782227,41.1209449768066,4705761,38.2888259887695
2014-02-25,41.0619468688965,42.0353965759277,40.7767944335938,41.5535888671875,3490039,38.6916732788086
2014-02-26,41.5929183959961,43.6184844970703,41.2094383239746,43.0481796264648,7791237,40.0833435058594
2014-02-27,42.8416900634766,43.6578178405762,42.4975433349609,43.5889854431152,4353879,40.5868911743164
2014-02-28,43.6283187866211,43.6381492614746,42.6843643188477,43.1465072631836,4769832,40.1748847961426
2014-03-03,42.6548652648926,43.3628311157227,42.6057014465332,43.107177734375,4175904,40.1382713317871
2014-03-04,43.2743377685547,43.5594902038574,42.6057014465332,42.989185333252,5336301,40.0284042358398
2014-03-05,42.8613586425781,42.920352935791,42.340217590332,42.4287109375,4151394,39.5065231323242
2014-03-06,42.4877090454102,42.6253700256348,41.8879051208496,42.1828918457031,3208838,39.2776298522949
2014-03-07,42.340217590332,42.5073738098145,41.0914459228516,41.35693359375,5195446,38.5085754394531
2014-03-10,41.258602142334,41.3470993041992,40.2654876708984,40.3539810180664,7242362,37.5746803283691
2014-03-11,40.5899696350098,41.2291069030762,40.0786628723145,40.4523124694824,4819360,37.6662483215332
2014-03-12,40.0688285827637,40.796459197998,39.724681854248,40.766960144043,4623282,37.9592323303223
2014-03-13,40.8357925415039,41.0029487609863,39.3018684387207,39.6755142211914,5034150,36.9429473876953
2014-03-14,39.6165199279785,40.0688285827637,39.1150436401367,39.3510322570801,4470224,36.640811920166
2014-03-17,39.5280227661133,39.9901657104492,39.046215057373,39.3903656005859,4259806,36.6774406433105
2014-03-18,39.4788589477539,40.3441505432129,39.4100303649902,39.9213371276855,3695473,37.1718444824219
2014-03-19,41.750244140625,42.0059013366699,40.4621429443359,40.6489677429199,9543426,37.8493614196777
2014-03-20,41.7404136657715,41.7895774841309,39.1937065124512,39.6460189819336,11869000,36.9154815673828
2014-03-21,39.6656837463379,39.8328437805176,38.4169120788574,38.9085540771484,8731148,36.2288055419922
2014-03-24,38.9380531311035,39.0855445861816,37.9646034240723,38.525074005127,5434543,35.8717269897461
2014-03-25,38.7905616760254,39.0953788757324,38.367748260498,38.4660758972168,3714389,35.8167991638184
2014-03-26,38.6823997497559,38.8593902587891,38.0137672424316,38.0235977172852,3480174,35.4048080444336
2014-03-27,37.9842681884766,38.8102264404297,37.7089462280273,38.338249206543,3646352,35.6977996826172
2014-03-28,38.4955749511719,39.2133712768555,38.3579139709473,38.9183883666992,2553077,36.237964630127
2014-03-31,39.0855445861816,39.2822036743164,38.4857406616211,38.9577178955078,2985607,36.2745895385742
2014-04-01,38.9675521850586,39.9901657104492,38.8888893127441,39.724681854248,3228772,36.9887275695801
2014-04-02,39.7148475646973,40.0983276367188,39.2527046203613,39.8033447265625,2231807,37.0619735717773
2014-04-03,39.724681854248,39.9115028381348,39.2527046203613,39.8623390197754,2746917,37.1168975830078
2014-04-04,40.1081619262695,40.9242858886719,39.4690284729004,39.8033447265625,3512820,37.0619735717773
2014-04-07,39.7148475646973,39.7836761474609,38.3284187316895,38.5349082946777,2982251,35.8808937072754
2014-04-08,38.5939025878906,39.1642074584961,38.2202568054199,38.9282188415527,2706237,36.247127532959
2014-04-09,38.9675521850586,39.4591941833496,38.1120948791504,38.9577178955078,3052220,36.2745895385742
2014-04-10,38.9478874206543,39.6558494567871,38.4955749511719,38.525074005127,2904349,35.8717269897461
2014-04-11,38.2399215698242,38.8593902587891,37.8957710266113,38.0825958251953,3565907,35.4597434997559
2014-04-14,38.3087501525879,38.7217292785645,37.8564414978027,38.2989196777344,3039305,35.6611557006836
2014-04-15,38.3087501525879,39.1248779296875,37.6204528808594,38.1415939331055,4009014,35.5146675109863
2014-04-16,38.3579139709473,38.4955749511719,37.8171081542969,38.1219253540039,3163379,35.4963645935059
2014-04-17,38.1415939331055,38.2399215698242,37.2566375732422,37.5811195373535,4961231,34.992805480957
2014-04-21,37.5909538269043,37.8072776794434,37.1484756469727,37.3942985534668,3297114,34.8553314208984
2014-04-22,37.5811195373535,38.1415939331055,37.4041290283203,37.7876091003418,2963945,35.2219161987305
2014-04-23,37.8072776794434,37.8269424438477,36.6961631774902,37.5516204833984,4508666,35.0019569396973
2014-04-24,38.1022605895996,39.1052093505859,37.8564414978027,38.8495597839355,5203074,36.2117691040039
2014-04-25,38.7807273864746,38.7807273864746,37.7777786254883,37.9646034240723,3669539,35.3869018554688
2014-04-28,38.0039329528809,39.3903656005859,37.876106262207,38.2104225158691,4414797,35.6160430908203
2014-04-29,38.1809234619141,38.3185844421387,37.8564414978027,38.0924301147461,2338388,35.5060539245605
2014-04-30,38.0039329528809,38.3579139709473,37.6204528808594,37.9449348449707,2572807,35.3685646057129
2014-05-01,37.7286148071289,39.0363807678223,37.7286148071289,38.7118988037109,2906281,36.0834655761719
2014-05-02,38.6332359313965,39.626350402832,38.4759101867676,39.2133712768555,2542500,36.5508842468262
2014-05-05,38.9773826599121,39.0658798217773,38.4857406616211,38.554573059082,3753747,35.9368286132812
2014-05-06,38.525074005127,38.5840721130371,37.6696166992188,37.9547691345215,3032389,35.3777351379395
2014-05-07,38.0727615356445,38.2300872802734,37.6499519348145,37.9154396057129,2216450,35.3410758972168
2014-05-08,37.8662719726562,38.5152397155762,37.4827919006348,37.7482795715332,2352931,35.1852607727051
2014-05-09,37.6007881164551,38.0825958251953,37.4729614257812,37.758113861084,2681117,35.1944351196289
2014-05-12,37.8957710266113,38.8102264404297,37.876106262207,38.5742378234863,3455258,35.9551467895508
2014-05-13,38.7217292785645,39.7640113830566,38.7217292785645,39.1150436401367,4522192,36.4592361450195
2014-05-14,39.1740417480469,39.1740417480469,37.8859405517578,37.9449348449707,4300791,35.3685646057129
2014-05-15,37.9646034240723,38.0432662963867,36.8338241577148,37.846607208252,5353895,35.276912689209
2014-05-16,38.062931060791,38.3480834960938,37.5614547729492,37.8859405517578,3568043,35.3135871887207
2014-05-19,37.7286148071289,37.846607208252,37.3254661560059,37.6991157531738,3141208,35.1394386291504
2014-05-20,37.5909538269043,37.8957710266113,37.1288108825684,37.384464263916,2847295,34.8461494445801
2014-05-21,37.4336280822754,37.7089462280273,37.1878051757812,37.6401176452637,1944707,35.0844459533691
2014-05-22,37.6499519348145,38.7020645141602,37.4532928466797,38.338249206543,3059950,35.7351760864258
2014-05-23,38.3874130249023,39.9803352355957,38.367748260498,39.8623390197754,5277010,37.1557884216309
2014-05-27,40.0098342895508,40.403148651123,39.5280227661133,39.7935104370117,3702389,37.0916404724121
2014-05-28,40.0491638183594,40.4818077087402,39.6066856384277,39.695182800293,3231111,36.9999885559082
2014-05-29,39.9606704711914,40.5801391601562,39.508358001709,40.186824798584,3998030,37.4582557678223
2014-05-30,40.0688285827637,40.2261543273926,39.6361846923828,40.2163238525391,3641063,37.4857330322266
2014-06-02,40.186824798584,40.2949867248535,39.8230094909668,40.1573257446289,1822566,37.4307403564453
2014-06-03,39.9705009460449,40.3834800720215,39.9016723632812,40.1278266906738,1507397,37.403247833252
2014-06-04,39.9311714172363,40.2261543273926,39.6558494567871,39.882007598877,1858974,37.1741180419922
2014-06-05,39.9213371276855,40.5801391601562,39.7541770935059,40.304817199707,2447614,37.568229675293
2014-06-06,40.4228134155273,41.1504402160645,40.3244857788086,40.983283996582,2186042,38.2006149291992
2014-06-09,40.8751220703125,41.5732536315918,40.865291595459,41.1406097412109,2750578,38.3472671508789
2014-06-10,40.9931182861328,41.1897735595703,40.8357925415039,40.9734497070312,1251012,38.1914558410645
2014-06-11,40.6981315612793,40.8357925415039,40.0786628723145,40.2556533813477,2045187,37.5223999023438
2014-06-12,40.2163238525391,40.373649597168,39.695182800293,39.8328437805176,2181160,37.1282997131348
2014-06-13,39.8230094909668,39.8328437805176,39.3412017822266,39.508358001709,2630471,36.8258438110352
2014-06-16,39.5378570556641,40.1966552734375,39.4001960754395,40.0983276367188,2318658,37.3757476806641
2014-06-17,39.8918380737305,40.6981315612793,39.3903656005859,40.6096343994141,3091883,37.8523445129395
2014-06-18,40.5408058166504,40.766960144043,39.596851348877,40.7276306152344,3723847,37.9623184204102
2014-06-19,40.7079658508301,41.1602745056152,40.304817199707,40.4719772338867,1998914,37.7240371704102
2014-06-20,40.304817199707,40.3834800720215,39.6755142211914,40,4448968,37.2840995788574
2014-06-23,40.117992401123,40.7276306152344,39.7836761474609,39.8230094909668,4440019,37.1191291809082
2014-06-24,39.813175201416,40.9931182861328,39.7836761474609,40.3638153076172,4665182,37.6232147216797
2014-06-25,40.4621429443359,40.9439544677734,39.9803352355957,40.8259582519531,3063916,38.0539932250977
2014-06-26,41.1111106872559,41.7797431945801,40.3146514892578,40.6293029785156,5549769,37.870677947998
2014-06-27,40.5998039245605,40.953784942627,40.117992401123,40.8947906494141,3483530,38.1181449890137
2014-06-30,40.766960144043,41.7207489013672,40.6686325073242,41.2782707214355,3288571,38.4755744934082
2014-07-01,41.1996078491211,41.9567337036133,41.1504402160645,41.8387413024902,3548923,38.9980049133301
2014-07-02,41.750244140625,41.9075698852539,41.0324478149414,41.2291069030762,2295674,38.4297561645508
2014-07-03,41.258602142334,41.3765983581543,40.9439544677734,41.2291069030762,1174330,38.4297561645508
2014-07-07,40.8456230163574,41.0226173400879,40.1966552734375,40.3933143615723,2572502,37.6507148742676
2014-07-08,40.2949867248535,40.4523124694824,40.0098342895508,40.1769905090332,1946741,37.4855766296387
2014-07-09,40.304817199707,40.8456230163574,40.186824798584,40.2851524353027,2709797,37.5864868164062
2014-07-10,39.7541770935059,40.3441505432129,39.5575218200684,39.9705009460449,2014880,37.2929267883301
2014-07-11,39.9606704711914,40.1081619262695,39.4788589477539,39.596851348877,2328015,36.9442977905273
2014-07-14,39.7738456726074,39.9213371276855,39.3313674926758,39.3805313110352,2673185,36.7424583435059
2014-07-15,39.4395294189453,39.4591941833496,39.0658798217773,39.2232055664062,2046204,36.5956878662109
2014-07-16,39.3117027282715,40.1474914550781,39.0560455322266,40.0098342895508,3265282,37.3296165466309
2014-07-17,39.5575218200684,39.5771865844727,38.6037368774414,38.6627349853516,2947469,36.0727500915527
2014-07-18,38.7217292785645,38.9872169494629,38.4759101867676,38.7708930969238,1662388,36.1736831665039
2014-07-21,38.6922302246094,39.0560455322266,38.4267463684082,38.6823997497559,1878806,36.0911140441895
2014-07-22,38.9282188415527,39.4100303649902,38.741397857666,39.1937065124512,2445580,36.5681610107422
2014-07-23,39.1052093505859,40,38.9085540771484,39.8328437805176,2490023,37.1644821166992
2014-07-24,39.5673561096191,39.724681854248,38.3579139709473,38.6135673522949,4245568,36.0268936157227
2014-07-25,38.4365768432617,38.4660758972168,37.5319557189941,37.7876091003418,3824225,35.2562561035156
2014-07-28,37.8072776794434,37.8072776794434,36.6568336486816,37.010814666748,4818038,34.5314979553223
2014-07-29,37.1091461181641,37.1288108825684,36.4798431396484,36.8436584472656,3133377,34.3755340576172
2014-07-30,36.9223213195801,37.0206489562988,36.2635192871094,36.4110145568848,2744680,33.9718856811523
2014-07-31,36.0865287780762,36.2045211791992,35.4572257995605,35.6243858337402,5109306,33.2379379272461
2014-08-01,35.8308753967285,36.0177001953125,35.1425743103027,35.5555572509766,3166328,33.1737213134766
2014-08-04,35.722713470459,36.1455268859863,35.4572257995605,35.8800392150879,2783122,33.4764785766602
2014-08-05,35.6243858337402,36.1553573608398,35.3097343444824,35.5850524902344,3017236,33.201244354248
2014-08-06,35.3883972167969,35.6342163085938,35.1524085998535,35.3293991088867,4047558,32.9627151489258
2014-08-07,35.4768943786621,35.6243858337402,35.2507362365723,35.3588981628418,3158802,32.990234375
2014-08-08,35.4965591430664,36.0865287780762,35.3293991088867,36.027530670166,3524617,33.6140785217285
2014-08-11,36.0865287780762,36.3815155029297,35.8997039794922,35.9292030334473,2013253,33.5223426818848
2014-08-12,35.8407096862793,36.1553573608398,35.7718772888184,35.939037322998,2646031,33.5315132141113
2014-08-13,36.027530670166,36.1356925964355,35.6538848876953,35.9488677978516,2221026,33.5406951904297
2014-08-14,36.0373649597168,36.5683364868164,35.9292030334473,36.5486717224121,1666660,34.1003265380859
2014-08-15,36.6961631774902,36.7846603393555,36.0373649597168,36.3225173950195,1790530,33.8893013000488
2014-08-18,36.6273345947266,37.1583099365234,36.6076698303223,36.9223213195801,2286419,34.4489364624023
2014-08-19,37.8171081542969,38.3480834960938,37.758113861084,38.151424407959,4977503,35.5957107543945
2014-08-20,37.9842681884766,38.4857406616211,37.846607208252,38.3480834960938,3469089,35.7791938781738
2014-08-21,38.3972473144531,38.6823997497559,38.0432662963867,38.367748260498,1695949,35.7975273132324
2014-08-22,38.2792510986328,38.6922302246094,38.0530967712402,38.5152397155762,2278182,35.9351463317871
2014-08-25,38.6135673522949,38.9085540771484,38.151424407959,38.2989196777344,3382034,35.7333183288574
2014-08-26,38.3874130249023,38.5742378234863,38.0334320068359,38.2202568054199,2586434,35.6599159240723
2014-08-27,38.2989196777344,38.4660758972168,38.151424407959,38.2595863342285,1696356,35.6966133117676
2014-08-28,38.1022605895996,38.4562454223633,37.8269424438477,38.2989196777344,2096749,35.7333183288574
2014-08-29,38.4070816040039,38.7315635681152,38.2595863342285,38.525074005127,2023322,35.9443168640137
2014-09-02,38.6922302246094,38.6922302246094,38.151424407959,38.4464111328125,1886840,35.870922088623
2014-09-03,38.4660758972168,38.5840721130371,37.4729614257812,37.6204528808594,3494615,35.1003036499023
2014-09-04,37.7089462280273,38.1809234619141,37.6991157531738,38.062931060791,2325472,35.5131301879883
2014-09-05,38.0727615356445,38.4562454223633,37.9547691345215,38.2300872802734,2475175,35.6691017150879
2014-09-08,38.2202568054199,38.7512283325195,38.0334320068359,38.3972473144531,2404697,35.8250617980957
2014-09-09,38.741397857666,38.8200607299805,38.2792510986328,38.4562454223633,2506193,35.8801078796387
2014-09-10,38.4365768432617,38.8888893127441,38.0924301147461,38.741397857666,2132344,36.1461448669434
2014-09-11,38.4857406616211,39.016716003418,38.4660758972168,38.9478874206543,2072138,36.3388023376465
2014-09-12,38.741397857666,38.8888893127441,37.9940986633301,38.4070816040039,3623469,35.8342399597168
2014-09-15,38.4660758972168,38.8200607299805,38.2890853881836,38.5742378234863,2566501,35.9901924133301
2014-09-16,38.4955749511719,38.9478874206543,38.2104225158691,38.4759101867676,4008912,35.8984451293945
2014-09-17,39.6755142211914,41.2684364318848,39.6755142211914,40.7079658508301,11651057,37.9809761047363
2014-09-18,40.8161277770996,40.8161277770996,40.275318145752,40.6882972717285,3070628,37.9626235961914
2014-09-19,40.7767944335938,41.0029487609863,39.8230094909668,40.3441505432129,4481105,37.6415367126465
2014-09-22,40.3146514892578,40.3343162536621,39.1642074584961,39.2133712768555,3416306,36.5865020751953
2014-09-23,39.0658798217773,39.6066856384277,38.8102264404297,39.3805313110352,3379084,36.7424583435059
2014-09-24,38.8397254943848,39.5476875305176,38.5644035339355,39.2920341491699,3358846,36.6598892211914
2014-09-25,39.1642074584961,39.2723693847656,38.4365768432617,38.7807273864746,2738578,36.1828498840332
2014-09-26,38.9085540771484,39.1543769836426,38.6135673522949,39.0757141113281,1739477,36.4580612182617
2014-09-29,38.6234016418457,38.9970512390137,38.6234016418457,38.7512283325195,1484820,36.1553192138672
2014-09-30,38.7315635681152,38.8495597839355,38.151424407959,38.1809234619141,3256637,35.6232147216797
2014-10-01,38.1710891723633,38.4169120788574,37.7482795715332,37.9056053161621,2383340,35.366340637207
2014-10-02,37.9940986633301,38.4759101867676,37.5024566650391,38.3579139709473,2455241,35.7883605957031
2014-10-03,38.5742378234863,39.2428703308105,38.4070816040039,39.1838722229004,3151480,36.5589790344238
2014-10-06,39.4690284729004,39.8918380737305,39.3510322570801,39.6853485107422,3271181,37.0268669128418
2014-10-07,39.4886932373047,39.9901657104492,39.1740417480469,39.1838722229004,2924078,36.5589790344238
2014-10-08,39.2723693847656,40.2261543273926,39.134708404541,40.186824798584,3511396,37.4947662353516
2014-10-09,40.117992401123,40.5703048706055,39.0953788757324,39.1543769836426,3255519,36.5314712524414
2014-10-10,39.233039855957,39.2527046203613,37.6499519348145,37.8072776794434,5292061,35.2746086120605
2014-10-13,37.9449348449707,38.2989196777344,36.8731575012207,36.9911499023438,5769543,34.5131530761719
2014-10-14,37.4336280822754,38.4955749511719,37.3058013916016,37.7286148071289,3702287,35.2012214660645
2014-10-15,37.2271385192871,39.4100303649902,37.1288108825684,39.0757141113281,4950654,36.4961204528809
2014-10-16,38.151424407959,39.8623390197754,38.0924301147461,39.016716003418,3806428,36.4410133361816
2014-10-17,39.4886932373047,41.4355964660645,39.321533203125,40.766960144043,6761626,38.0757217407227
2014-10-20,40.8554573059082,42.340217590332,40.8554573059082,42.2320556640625,5154563,39.4440956115723
2014-10-21,42.3598823547363,42.9695167541504,42.0747299194336,42.241886138916,4973944,39.4532699584961
2014-10-22,42.1828918457031,42.615535736084,41.8977394104004,42.0845603942871,3688049,39.306339263916
2014-10-23,42.4385452270508,43.3136672973633,41.7895774841309,42.5860366821289,4263366,39.7747116088867
2014-10-24,42.5762062072754,43.0481796264648,41.8190765380859,43.0285148620605,2658947,40.1879844665527
2014-10-27,42.8908538818359,43.1465072631836,42.2713851928711,43.0481796264648,2656302,40.2063446044922
2014-10-28,42.920352935791,43.5103225708008,42.7040328979492,43.1858406066895,2847397,40.3349227905273
2014-10-29,43.0383491516113,43.4218292236328,42.310718536377,42.6941986083984,3684286,39.875732421875
2014-10-30,42.6941986083984,42.8416900634766,42.0059013366699,42.6253700256348,2426155,39.8114433288574
2014-10-31,43.2546691894531,43.3235015869141,42.0255661010742,42.3598823547363,3850260,39.5634689331055
2014-11-03,42.6352005004883,42.8220252990723,42.0157318115234,42.5958709716797,2286114,39.7839012145996
2014-11-04,42.4778747558594,42.733528137207,41.8682403564453,41.9862327575684,2561009,39.2145004272461
2014-11-05,42.2517204284668,42.340217590332,41.750244140625,42.0157318115234,4649927,39.2420539855957
2014-11-06,42.0845603942871,43.225170135498,41.9764022827148,43.1858406066895,2744985,40.3349227905273
2014-11-07,43.1170120239258,44.1691246032715,42.9596862792969,43.7954788208008,2875161,40.9043045043945
2014-11-10,44.2182884216309,45.1229095458984,44.2182884216309,44.5329399108887,4220347,41.5930862426758
2014-11-11,44.4542770385742,46.0668640136719,44.4542770385742,45.6145515441895,7370402,42.6032905578613
2014-11-12,45.1327438354492,45.3687324523926,44.5427742004395,44.7984275817871,6370386,41.8410415649414
2014-11-13,44.7197647094727,45.3490676879883,44.6214370727539,44.8967552185059,3293860,41.9328804016113
2014-11-14,44.7984275817871,45.2507362365723,44.6902656555176,44.8770904541016,1741816,41.9145164489746
2014-11-17,44.8377571105957,45.1917381286621,44.4542770385742,44.8770904541016,2527754,41.9145164489746
2014-11-18,44.7984275817871,45.260570526123,44.7590942382812,44.9262542724609,1950301,41.9604454040527
2014-11-19,44.9262542724609,45.5063896179199,44.7099304199219,44.9852523803711,2094410,42.0155487060547
2014-11-20,44.7099304199219,46.4110145568848,44.7000961303711,46.1848564147949,3290605,43.1359596252441
2014-11-21,46.6863327026367,47.0206489562988,46.2045211791992,46.4995079040527,4832784,43.4298133850098
2014-11-24,46.5978355407715,47.1779747009277,46.4208450317383,46.7158317565918,3305962,43.6318740844727
2014-11-25,46.705997467041,47.197639465332,45.9685363769531,46.2241897583008,2410900,43.1726951599121
2014-11-26,46.2930183410645,46.4503440856934,45.5653877258301,46.0766944885254,1723815,43.0349349975586
2014-11-28,46.21435546875,46.6371688842773,45.8013763427734,46.4503440856934,1511974,43.3839111328125
2014-12-01,46.4601783752441,46.4601783752441,45.3883972167969,45.4965591430664,3296300,42.4930992126465
2014-12-02,45.6342163085938,46.0865287780762,45.4965591430664,45.8800392150879,3063509,42.851261138916
2014-12-03,45.8603744506836,46.3028526306152,45.4670600891113,45.5162239074707,2349270,42.5114555358887
2014-12-04,45.4572257995605,45.6342163085938,44.7492637634277,45.0049171447754,2917875,42.0339088439941
