"Fecha","ACN.Open","ACN.High","ACN.Low","ACN.Close","ACN.Volume","ACN.Adjusted"
2014-01-30,81.0500030517578,81.3399963378906,80.1900024414062,80.7200012207031,2244700,67.7832336425781
2014-01-31,80,80.379997253418,78.8199996948242,79.879997253418,3696800,67.0778427124023
2014-02-03,80.0199966430664,80.6800003051758,77.6600036621094,78.0899963378906,3745100,65.5747222900391
2014-02-04,78.3899993896484,78.5100021362305,77.9000015258789,78.0800018310547,2608200,65.5663223266602
2014-02-05,77.870002746582,78.5299987792969,77.4199981689453,77.5699996948242,3163200,65.1380767822266
2014-02-06,77.870002746582,78.7399978637695,77.7900009155273,78.5199966430664,2224800,65.9358139038086
2014-02-07,78.8099975585938,80.7300033569336,78.6699981689453,80.5800018310547,3437500,67.6656799316406
2014-02-10,80.1900024414062,80.5800018310547,79.7799987792969,79.9700012207031,2399900,67.1534042358398
2014-02-11,80.5299987792969,80.8899993896484,80.1500015258789,80.5500030517578,2159900,67.6405029296875
2014-02-12,80.8399963378906,81.8399963378906,80.8399963378906,81.2099990844727,2489300,68.1946868896484
2014-02-13,80.8600006103516,81.9800033569336,80.629997253418,81.7399978637695,1895000,68.6397476196289
2014-02-14,81.7300033569336,82.4300003051758,81.379997253418,82.1100006103516,2024000,68.9504699707031
2014-02-18,82.0999984741211,82.75,81.7799987792969,82.5899963378906,2013800,69.3535079956055
2014-02-19,82.4199981689453,83.7399978637695,82.2399978637695,83.2600021362305,3801400,69.916145324707
2014-02-20,83.1600036621094,83.5899963378906,82.9400024414062,83.379997253418,2465300,70.0168914794922
2014-02-21,83.5999984741211,84.1900024414062,83.5299987792969,83.8000030517578,2366600,70.3696136474609
2014-02-24,83.7099990844727,84.75,83.6100006103516,83.9499969482422,1843100,70.4955444335938
2014-02-25,84,84,82.9700012207031,83.4100036621094,2189700,70.0420837402344
2014-02-26,83.7600021362305,83.8000030517578,83.1100006103516,83.4000015258789,1987600,70.0337066650391
2014-02-27,82.4000015258789,83.6900024414062,81.9400024414062,83.3600006103516,2108000,70.0001220703125
2014-02-28,83.3099975585938,83.8099975585938,82.7300033569336,83.3499984741211,2420000,69.9917221069336
2014-03-03,82.5599975585938,82.75,81.7799987792969,82.5,1970600,69.2779388427734
2014-03-04,83.4199981689453,84.629997253418,83.3600006103516,83.9800033569336,2217800,70.520751953125
2014-03-05,83.9400024414062,84.2099990844727,83.4800033569336,84.1100006103516,1793900,70.6299438476562
2014-03-06,84.2399978637695,84.3600006103516,83.5899963378906,83.8000030517578,1976200,70.3696136474609
2014-03-07,84.3199996948242,84.6900024414062,83.5999984741211,83.9300003051758,1951800,70.4787826538086
2014-03-10,83.8199996948242,84.2699966430664,83.4400024414062,84.0400009155273,1520800,70.5711288452148
2014-03-11,84.3199996948242,84.5999984741211,83.379997253418,83.5500030517578,1687300,70.1596755981445
2014-03-12,83.1600036621094,83.3099975585938,82.5899963378906,82.75,2643300,69.4878845214844
2014-03-13,83.0100021362305,83.0199966430664,81.870002746582,82.0899963378906,2702000,68.9336395263672
2014-03-14,81.9800033569336,82.4700012207031,81.3199996948242,81.379997253418,2048800,68.3374404907227
2014-03-17,81.9700012207031,83.4300003051758,81.7300033569336,83.3899993896484,2286600,70.0252914428711
2014-03-18,83.6900024414062,84.120002746582,83.3300018310547,83.7900009155273,2181100,70.361213684082
2014-03-19,83.5699996948242,83.8199996948242,81.9000015258789,82.629997253418,1984500,69.3871231079102
2014-03-20,82.5,83.0999984741211,81.8099975585938,83.0599975585938,1657300,69.7481918334961
2014-03-21,83.4400024414062,83.6900024414062,82.629997253418,82.8300018310547,4799100,69.555061340332
2014-03-24,83.3199996948242,83.8199996948242,81.6100006103516,82,2998500,68.8580780029297
2014-03-25,82.6100006103516,83.75,82.5899963378906,83.5199966430664,2875900,70.1344680786133
2014-03-26,84,84.120002746582,82.9700012207031,82.9700012207031,3972700,69.6726226806641
2014-03-27,80.1100006103516,80.2900009155273,76.25,78.8000030517578,14814900,66.1709213256836
2014-03-28,79.5500030517578,79.9599990844727,78.4700012207031,78.8099975585938,7108500,66.179328918457
2014-03-31,79.1800003051758,79.8600006103516,78.25,79.7200012207031,4318100,66.943473815918
2014-04-01,79.5999984741211,79.6699981689453,78.9700012207031,79.5400009155273,3877400,66.7923126220703
2014-04-02,79.2900009155273,80.1500015258789,79.0599975585938,79.9899978637695,3091800,67.1702194213867
2014-04-03,79.7900009155273,80,78.0500030517578,79.3499984741211,3588500,66.6327896118164
2014-04-04,79.5899963378906,79.6900024414062,78.0599975585938,78.1399993896484,4121300,65.6167068481445
2014-04-07,77.5999984741211,78.9899978637695,77.4899978637695,78.879997253418,4568100,66.2380981445312
2014-04-08,78.4700012207031,79.0500030517578,78.1800003051758,78.2900009155273,3772600,65.7426452636719
2014-04-09,77.6600036621094,78.5500030517578,77.2799987792969,78.4800033569336,3470700,66.6944732666016
2014-04-10,78.5699996948242,78.7300033569336,76.7699966430664,76.8300018310547,3518400,65.2922592163086
2014-04-11,76.4599990844727,77.629997253418,76.3600006103516,77.0899963378906,4761900,65.5132293701172
2014-04-14,77.4700012207031,78.6399993896484,76.879997253418,77.8199996948242,3672900,66.1335830688477
2014-04-15,78.0699996948242,78.9499969482422,77.4199981689453,78.9199981689453,3333400,67.0683898925781
2014-04-16,79.5400009155273,79.9899978637695,78.9700012207031,79.1100006103516,3771500,67.2298812866211
2014-04-17,78.7300033569336,79.5,78,78.9000015258789,4428100,67.0514221191406
2014-04-21,78.879997253418,79.7200012207031,78.7300033569336,79.7099990844727,2423900,67.7397537231445
2014-04-22,79.5800018310547,80,78.9100036621094,79.6399993896484,2187800,67.6802978515625
2014-04-23,79.3300018310547,79.7300033569336,79.0999984741211,79.1100006103516,2014000,67.2298812866211
2014-04-24,79.4499969482422,79.4599990844727,77.9599990844727,78.3600006103516,3378900,66.5925064086914
2014-04-25,79.0899963378906,79.2200012207031,78.2699966430664,78.4300003051758,2666600,66.651969909668
2014-04-28,78.5500030517578,79.3300018310547,77.9300003051758,79.0699996948242,3553000,67.1958618164062
2014-04-29,79.0299987792969,79.7699966430664,78.8399963378906,79.6800003051758,2315900,67.7142562866211
2014-04-30,77.6500015258789,80.3899993896484,77.3499984741211,80.2200012207031,3446600,68.1731872558594
2014-05-01,80.1800003051758,80.6999969482422,79.6500015258789,79.8399963378906,2387100,67.8502426147461
2014-05-02,79.8600006103516,80.1999969482422,79.3300018310547,79.3600006103516,1797700,67.4423217773438
2014-05-05,78.7399978637695,79.1800003051758,78.379997253418,79,1913100,67.1363830566406
2014-05-06,79,79,78.5800018310547,78.7300033569336,2188900,66.906982421875
2014-05-07,78.7399978637695,78.870002746582,77.7099990844727,78.2099990844727,3421800,66.4650268554688
2014-05-08,78.1699981689453,79.0500030517578,78.0100021362305,78.8300018310547,2607600,66.9919204711914
2014-05-09,78.8099975585938,78.8300018310547,78.0800018310547,78.7399978637695,1801200,66.915412902832
2014-05-12,78.7099990844727,79.5,78.7099990844727,79.1900024414062,2835500,67.2978515625
2014-05-13,79.2399978637695,79.9700012207031,79.1999969482422,79.6800003051758,1380800,67.7142562866211
2014-05-14,78.9000015258789,79.6100006103516,78.5899963378906,78.8499984741211,1705800,67.008903503418
2014-05-15,78.8300018310547,79.9000015258789,78.2799987792969,78.4199981689453,2790200,66.6434783935547
2014-05-16,78.6999969482422,79.75,78.5500030517578,79.5299987792969,2575100,67.586799621582
2014-05-19,79.1800003051758,79.5800018310547,78.9300003051758,79.5599975585938,1727600,67.6122817993164
2014-05-20,79.3499984741211,79.5599975585938,78.1900024414062,78.4000015258789,1797200,66.6264877319336
2014-05-21,78.1699981689453,79.4800033569336,78.1699981689453,79.370002746582,1578200,67.4508285522461
2014-05-22,79.4100036621094,79.5400009155273,78.879997253418,79.4499969482422,1309200,67.5187835693359
2014-05-23,79.6800003051758,79.9599990844727,79.4800033569336,79.7900009155273,1199800,67.8077392578125
2014-05-27,79.8099975585938,80.2200012207031,79.6900024414062,80.0999984741211,1830600,68.0711898803711
2014-05-28,80.0599975585938,80.1500015258789,79.4599990844727,79.5800018310547,1943100,67.6292877197266
2014-05-29,79.9300003051758,80.4599990844727,79.4499969482422,80.4199981689453,1320800,68.343132019043
2014-05-30,80.4599990844727,81.4899978637695,80.2699966430664,81.4499969482422,2477600,69.2184448242188
2014-06-02,81.0999984741211,81.7399978637695,81.0899963378906,81.2699966430664,1578100,69.0654907226562
2014-06-03,81.2099990844727,82,81.0999984741211,81.870002746582,2280400,69.5753860473633
2014-06-04,81.870002746582,83.7300033569336,81.4899978637695,83.4499969482422,4563600,70.9181137084961
2014-06-05,83.5299987792969,83.6500015258789,82.9199981689453,83.5800018310547,2313400,71.0286102294922
2014-06-06,83.5999984741211,83.879997253418,83.3600006103516,83.5299987792969,2429000,70.9860916137695
2014-06-09,83.4899978637695,84.5599975585938,83.4000015258789,84.2600021362305,2093000,71.6064834594727
2014-06-10,84.0699996948242,84.4899978637695,83.5599975585938,83.6399993896484,1889300,71.0795822143555
2014-06-11,83.3499984741211,83.620002746582,82.629997253418,82.9400024414062,2402300,70.4846954345703
2014-06-12,83.0400009155273,83.120002746582,82.0899963378906,82.4199981689453,1928700,70.0427932739258
2014-06-13,82.9599990844727,83.4000015258789,82.5100021362305,82.7300033569336,1625000,70.3062438964844
2014-06-16,82.4400024414062,83.0500030517578,82.2900009155273,82.8199996948242,1807000,70.3827209472656
2014-06-17,82.629997253418,82.9899978637695,82.2600021362305,82.5100021362305,1735500,70.1192779541016
2014-06-18,82.5299987792969,82.7900009155273,82.2300033569336,82.6900024414062,2702500,70.2722702026367
2014-06-19,82.8300018310547,83.370002746582,82.7099990844727,83.0599975585938,2352300,70.5866928100586
2014-06-20,82.9300003051758,83.3899993896484,82.4100036621094,83.129997253418,4154500,70.6461868286133
2014-06-23,82.8899993896484,82.9800033569336,82.1600036621094,82.6699981689453,2964000,70.2552490234375
2014-06-24,82.6999969482422,82.9800033569336,82.2600021362305,82.4400024414062,2795800,70.0597839355469
2014-06-25,82.3099975585938,83.5299987792969,82.1699981689453,83.0599975585938,3735900,70.5866928100586
2014-06-26,82.9499969482422,83.1500015258789,79.7699966430664,81.5299987792969,7405900,69.2864456176758
2014-06-27,81.0899963378906,81.8000030517578,80.9700012207031,81.3499984741211,4008700,69.1334838867188
2014-06-30,81.0999984741211,81.5999984741211,80.75,80.8399963378906,3472900,68.700080871582
2014-07-01,81.0899963378906,81.620002746582,80.9100036621094,81.25,2141600,69.0484924316406
2014-07-02,81,81.4899978637695,80.6500015258789,81.0599975585938,2400500,68.8870468139648
2014-07-03,81.2600021362305,81.6900024414062,81.2200012207031,81.5500030517578,1042900,69.3034439086914
2014-07-07,81.120002746582,81.3199996948242,80.7699966430664,81.0500030517578,2083500,68.878547668457
2014-07-08,80.9899978637695,81.2600021362305,80.8099975585938,81.1100006103516,1815600,68.9295349121094
2014-07-09,81.1500015258789,81.4800033569336,80.5299987792969,80.6399993896484,2884000,68.5300903320312
2014-07-10,80.0800018310547,80.4199981689453,79.6999969482422,79.7699966430664,2965000,67.7907409667969
2014-07-11,79.879997253418,80.1100006103516,79.5500030517578,79.7699966430664,2586700,67.7907409667969
2014-07-14,80.1600036621094,80.3199996948242,79.2600021362305,79.4599990844727,2595800,67.5273208618164
2014-07-15,79.3600006103516,79.8600006103516,79.0999984741211,79.3600006103516,3195000,67.4423217773438
2014-07-16,79.870002746582,80.1100006103516,79.4499969482422,79.7399978637695,3423500,67.765251159668
2014-07-17,79.6500015258789,80.0999984741211,79.1800003051758,79.2399978637695,2107700,67.3403549194336
2014-07-18,79.4899978637695,79.7900009155273,78.8499984741211,79.7399978637695,2818900,67.765251159668
2014-07-21,79.8499984741211,80.1999969482422,79.3899993896484,79.8000030517578,1985800,67.8162536621094
2014-07-22,80,80.6699981689453,79.9899978637695,80.2900009155273,2105700,68.2326736450195
2014-07-23,80.4000015258789,80.7799987792969,80.1900024414062,80.5899963378906,2483700,68.4876098632812
2014-07-24,80.3300018310547,80.9000015258789,80.2300033569336,80.6900024414062,2065600,68.5726013183594
2014-07-25,80.3199996948242,80.8300018310547,80.120002746582,80.379997253418,1487600,68.3091506958008
2014-07-28,80.1800003051758,80.9199981689453,79.9700012207031,80.6500015258789,1799200,68.5385818481445
2014-07-29,80.5899963378906,80.9599990844727,80.4599990844727,80.5699996948242,2416900,68.4706115722656
2014-07-30,80.5999984741211,80.870002746582,80.1500015258789,80.4899978637695,1722500,68.4026718139648
2014-07-31,79.9100036621094,80.6600036621094,79.2200012207031,79.2799987792969,2745800,67.3743209838867
2014-08-01,78.8499984741211,79.4800033569336,78.3499984741211,78.6999969482422,2402700,66.8814544677734
2014-08-04,78.9700012207031,79.4899978637695,78.5,79.3499984741211,2160900,67.4338226318359
2014-08-05,78.9599990844727,79.2699966430664,78.0400009155273,78.4499969482422,2163300,66.6689987182617
2014-08-06,77.2600021362305,78.1399993896484,76.870002746582,77.8399963378906,3093600,66.1505966186523
2014-08-07,78.3099975585938,78.5899963378906,77.3399963378906,77.5,2138100,65.8616409301758
2014-08-08,77.7200012207031,78.9199981689453,77.379997253418,78.870002746582,2523000,67.0259246826172
2014-08-11,78.9599990844727,79.5199966430664,78.6100006103516,78.9599990844727,2931600,67.1023941040039
2014-08-12,78.8899993896484,79.25,78.3300018310547,78.5699996948242,2062500,66.7709503173828
2014-08-13,78.9899978637695,79.25,78.5199966430664,78.9899978637695,2103700,67.1278839111328
2014-08-14,79.1900024414062,79.2699966430664,78.879997253418,79.2699966430664,1682400,67.365837097168
2014-08-15,79.4800033569336,79.9300003051758,78.5999984741211,79.0100021362305,2533800,67.1448822021484
2014-08-18,79.4100036621094,79.9800033569336,79.3300018310547,79.8099975585938,1920700,67.8247451782227
2014-08-19,79.9400024414062,80.5,79.6500015258789,80.3199996948242,1663000,68.2581634521484
2014-08-20,80.3199996948242,80.4899978637695,79.879997253418,80.4000015258789,1214500,68.3261566162109
2014-08-21,80.6600036621094,81.0299987792969,80.4199981689453,80.8199996948242,1360100,68.6830673217773
2014-08-22,80.5999984741211,80.8199996948242,80.4000015258789,80.5100021362305,1810200,68.4196166992188
2014-08-25,81.0400009155273,81.5999984741211,80.879997253418,80.9800033569336,1733300,68.8190460205078
2014-08-26,81.3000030517578,81.9899978637695,81.1999969482422,81.620002746582,2432900,69.3629455566406
2014-08-27,81.4599990844727,81.5800018310547,80.7600021362305,80.9800033569336,1728000,68.8190460205078
2014-08-28,80.5899963378906,81.8000030517578,80.3300018310547,81.0199966430664,1846100,68.8530197143555
2014-08-29,81.3199996948242,81.3199996948242,80.5199966430664,81.0599975585938,1416600,68.8870468139648
2014-09-02,80.9499969482422,81.4899978637695,80.9100036621094,81.120002746582,1754000,68.9380493164062
2014-09-03,81.5500030517578,81.9599990844727,81.3000030517578,81.8600006103516,2041300,69.5668869018555
2014-09-04,82.1399993896484,82.1600036621094,81.5199966430664,81.7600021362305,2781100,69.4819107055664
2014-09-05,81.6999969482422,82.0699996948242,81.4700012207031,81.8300018310547,2276700,69.5414047241211
2014-09-08,81.75,82.0500030517578,81.5400009155273,81.7300033569336,1880100,69.456413269043
2014-09-09,81.6999969482422,81.7399978637695,80.6999969482422,80.9499969482422,2173800,68.7935485839844
2014-09-10,80.9499969482422,81.3499984741211,80.6999969482422,81.2099990844727,1922600,69.0145034790039
2014-09-11,81.0599975585938,81.5299987792969,80.8199996948242,81.5100021362305,1856200,69.2694702148438
2014-09-12,81.3000030517578,81.5599975585938,80.5800018310547,80.9700012207031,2801800,68.8105392456055
2014-09-15,80.9899978637695,81.1500015258789,80.4499969482422,80.5999984741211,1949200,68.4961013793945
2014-09-16,79.8399963378906,80.4700012207031,79.1800003051758,80.0899963378906,4188400,68.0626983642578
2014-09-17,80.0699996948242,80.2099990844727,79.3499984741211,79.6800003051758,3119200,67.7142562866211
2014-09-18,80.0800018310547,80.7099990844727,79.7900009155273,80.4599990844727,3034400,68.3771286010742
2014-09-19,80.6399993896484,80.8399963378906,79.6500015258789,79.9300003051758,4365500,67.9267120361328
2014-09-22,79.9199981689453,79.9199981689453,79.0699996948242,79.2200012207031,3698500,67.3233413696289
2014-09-23,79.2200012207031,79.6100006103516,78.9000015258789,79.5999984741211,4313400,67.6462860107422
2014-09-24,77.9499969482422,80.4300003051758,77.5599975585938,80.1999969482422,6875200,68.1561660766602
2014-09-25,79.9700012207031,80.1100006103516,78.5400009155273,78.9800033569336,5547600,67.1194000244141
2014-09-26,79.2300033569336,79.370002746582,78.75,79.2900009155273,2912100,67.3828430175781
2014-09-29,78.2600021362305,79.9800033569336,78.0800018310547,79.9199981689453,2967300,67.918212890625
2014-09-30,79.8000030517578,81.7699966430664,78.8399963378906,81.3199996948242,5449100,69.1079864501953
2014-10-01,81.1800003051758,81.25,79.5400009155273,79.7200012207031,3785700,67.7482528686523
2014-10-02,79.4899978637695,79.8099975585938,78.75,79.4300003051758,3046100,67.5018157958984
2014-10-03,80,80.629997253418,80,80.3199996948242,2588200,68.2581634521484
2014-10-06,80.4000015258789,80.9400024414062,80.2300033569336,80.7300033569336,2475100,68.6065673828125
2014-10-07,80.5100021362305,80.5599975585938,78.8000030517578,78.8099975585938,2991100,66.9749221801758
2014-10-08,78.4100036621094,80.0800018310547,78.3899993896484,79.8399963378906,4899600,67.8502426147461
2014-10-09,79.9400024414062,80.0100021362305,78.120002746582,78.1900024414062,3949100,66.4480209350586
2014-10-10,78.4100036621094,78.8199996948242,76.8000030517578,76.8399963378906,3389400,65.3007507324219
2014-10-13,76.8399963378906,77.3199996948242,76.25,76.2900009155273,3332200,64.8333740234375
2014-10-14,76.6399993896484,77.1500015258789,75.9800033569336,76.1699981689453,6816800,64.7313766479492
2014-10-15,74.1999969482422,76.1900024414062,73.9800033569336,75.8499984741211,4809700,65.3343200683594
2014-10-16,74.9300003051758,76.5999984741211,74.5999984741211,76.1500015258789,4648200,65.5927352905273
2014-10-17,76.8300018310547,76.9800033569336,76.3199996948242,76.620002746582,2738000,65.9975891113281
2014-10-20,75.6800003051758,76.7399978637695,75.3300018310547,76.4400024414062,2457700,65.8425445556641
2014-10-21,76.8300018310547,78.2200012207031,76.5800018310547,77.9300003051758,2382800,67.1259689331055
2014-10-22,78.0999984741211,78.8899993896484,77.4199981689453,77.4599990844727,2421600,66.7211151123047
2014-10-23,78.2200012207031,78.4800033569336,77.6900024414062,78.0800018310547,1976700,67.2551727294922
2014-10-24,78.0999984741211,79.0699996948242,78.0699996948242,78.3499984741211,2314000,67.4877395629883
2014-10-27,78.0299987792969,79.4199981689453,77.9400024414062,79.0199966430664,3383300,68.0648574829102
2014-10-28,79.2799987792969,79.4800033569336,79,79.4700012207031,2465400,68.4524612426758
2014-10-29,79.4700012207031,79.9499969482422,79,79.5500030517578,2432800,68.521369934082
2014-10-30,79.3499984741211,80.6500015258789,79.3499984741211,80.620002746582,2775400,69.4430084228516
2014-10-31,81.0800018310547,81.4199981689453,80.9400024414062,81.120002746582,3089700,69.8737182617188
2014-11-03,81.0299987792969,81.370002746582,80.6699981689453,80.9700012207031,2306800,69.7444763183594
2014-11-04,80.8899993896484,81.2900009155273,80.7799987792969,81.1500015258789,2371300,69.8995590209961
2014-11-05,81.5,82.5,81.3499984741211,82.4800033569336,3201700,71.0451736450195
2014-11-06,82.1900024414062,83.3099975585938,82.1100006103516,83.2399978637695,2606900,71.6997909545898
2014-11-07,83.2399978637695,83.75,82.7200012207031,83.4800033569336,2504900,71.9065093994141
2014-11-10,83.1600036621094,84.3499984741211,83.1600036621094,84.1600036621094,2444500,72.4922485351562
2014-11-11,84.129997253418,84.5,83.7799987792969,83.9400024414062,1650300,72.3027496337891
2014-11-12,83.8300018310547,84.2200012207031,83.5699996948242,84.120002746582,1929600,72.4577941894531
2014-11-13,84.0299987792969,84.7799987792969,83.8000030517578,84.4400024414062,2337200,72.7334213256836
2014-11-14,84.2699966430664,84.7399978637695,84.0500030517578,84.6399993896484,2777200,72.9057159423828
2014-11-17,84.4300003051758,84.7900009155273,84.129997253418,84.6500015258789,1890200,72.914306640625
2014-11-18,84.6500015258789,84.7699966430664,84.0800018310547,84.3000030517578,2715500,72.6128387451172
2014-11-19,84.0599975585938,84.1999969482422,83.4599990844727,83.6399993896484,2117400,72.0443344116211
2014-11-20,83.4800033569336,83.9100036621094,83.1600036621094,83.4400024414062,1573400,71.8720855712891
2014-11-21,84.3199996948242,84.370002746582,83.7099990844727,84.0800018310547,2204300,72.4233245849609
2014-11-24,83.9899978637695,85,83.9899978637695,84.9300003051758,2003200,73.1554870605469
2014-11-25,84.8000030517578,85.379997253418,84.7799987792969,85.3199996948242,3475200,73.4914169311523
2014-11-26,85.2799987792969,85.2900009155273,84.8099975585938,85.1500015258789,1930100,73.344970703125
2014-11-28,85.2900009155273,86.4899978637695,85.1900024414062,86.3300018310547,1725100,74.3613815307617
2014-12-01,85.879997253418,87.0800018310547,85.6100006103516,86,2743600,74.0771560668945
2014-12-02,85.8499984741211,86.2200012207031,85.25,85.9800033569336,2504300,74.0599136352539
2014-12-03,86.4000015258789,86.5999984741211,85.7799987792969,86.5199966430664,1728400,74.5250625610352
2014-12-04,86.4100036621094,86.5599975585938,85.9300003051758,86.3399963378906,1724400,74.3700180053711
2014-12-05,86.3099975585938,86.4899978637695,86.0800018310547,86.1900024414062,2229900,74.2408142089844
2014-12-08,86.1600036621094,86.1600036621094,84.7699966430664,84.9700012207031,2179100,73.1899490356445
2014-12-09,84.1699981689453,85.2200012207031,83.9899978637695,85.1800003051758,1652900,73.3708419799805
2014-12-10,85.1999969482422,85.3099975585938,83.620002746582,83.7300033569336,1967700,72.1218643188477
2014-12-11,84.379997253418,85.4300003051758,83.6800003051758,83.879997253418,2369300,72.2510757446289
