"Fecha","DOV.Open","DOV.High","DOV.Low","DOV.Close","DOV.Volume","DOV.Adjusted"
2014-01-24,61.9792327880859,62.7300071716309,60.5380096435547,60.5514183044434,1780601,50.1877365112305
2014-01-27,60.7190017700195,61.0206527709961,59.7067947387695,60.0285568237305,1661257,49.7543640136719
2014-01-28,60.2765808105469,61.0072441101074,60.2765808105469,60.6586723327637,1587414,50.2766265869141
2014-01-29,60.330207824707,60.8597717285156,59.8140487670898,60.1156997680664,2085821,49.826587677002
2014-01-30,58.7750282287598,60.0754814147949,57.5349082946777,59.8408622741699,2170704,49.5987892150879
2014-01-31,58.1046943664551,58.7884368896484,57.84326171875,58.0242538452148,2754889,48.0930824279785
2014-02-03,57.8499641418457,58.2588691711426,55.5104942321777,55.6110458374023,2985519,46.0929298400879
2014-02-04,55.6512641906738,56.2612686157227,55.2825813293457,56.053466796875,2358520,46.4596290588379
2014-02-05,55.7518157958984,55.939510345459,54.7530136108398,55.4903831481934,2794123,45.9929008483887
2014-02-06,55.6847801208496,56.1540145874023,55.3496131896973,55.3965377807617,2324209,45.9151268005371
2014-02-07,55.8121452331543,57.4544677734375,55.5373077392578,57.2734756469727,2846783,47.4708213806152
2014-02-10,57.1394081115723,57.3338088989258,56.3014907836914,56.6098442077637,1752257,46.9207763671875
2014-02-11,56.5897331237793,57.1461143493652,56.4355583190918,56.8176498413086,1923365,47.0930099487305
2014-02-12,57.0053443908691,57.5483131408691,56.7841300964355,57.2332572937012,2392384,47.4374809265137
2014-02-13,56.7506141662598,57.293586730957,56.6433601379395,57.179630279541,2837534,47.3930320739746
2014-02-14,57.1260032653809,57.8164482116699,56.9249038696289,57.6890830993652,2261255,47.8153038024902
2014-02-18,57.7896347045898,58.620849609375,57.642162322998,58.3862342834473,2619136,48.393123626709
2014-02-19,58.2253532409668,58.6342582702637,57.963924407959,58.0376586914062,2917643,48.1042137145996
2014-02-20,58.1382102966309,59.5526161193848,57.957218170166,59.3783302307129,3373683,49.2154121398926
2014-02-21,59.3649253845215,59.8207511901855,58.9895362854004,59.6531677246094,2748026,49.4431991577148
2014-02-24,59.753719329834,60.2028427124023,59.6263542175293,59.9749298095703,2065532,49.7099113464355
2014-02-25,59.9950408935547,60.3637237548828,59.9414138793945,60.330207824707,2880497,50.0043716430664
2014-02-26,60.5246047973633,61.0541687011719,60.2497673034668,60.9871368408203,2235000,50.5488739013672
2014-02-27,60.6720771789551,61.5234031677246,60.6720771789551,61.5099983215332,2308694,50.9822387695312
2014-02-28,61.7110977172852,63.2662773132324,61.6172523498535,63.2126502990723,3394867,52.3934745788574
2014-03-03,62.9159927368164,64.483039855957,62.7059783935547,63.8933753967285,3795956,52.9576835632324
2014-03-04,64.9515380859375,65.2180938720703,63.8206787109375,64.200325012207,2894196,53.2120971679688
2014-03-05,64.5234222412109,64.9192276000977,64.15185546875,64.5153503417969,1661272,53.473201751709
2014-03-06,64.6445846557617,65.9046859741211,64.6284332275391,65.8966064453125,2775596,54.6180572509766
2014-03-07,66.130859375,66.8174438476562,65.8158340454102,66.4539566040039,2148425,55.0800132751465
2014-03-10,66.2681732177734,66.7447509765625,65.8642959594727,66.647819519043,1580059,55.2406959533691
2014-03-11,66.7851333618164,67.3344116210938,65.9369964599609,66.1712417602539,1674643,54.8456878662109
2014-03-12,65.3069458007812,65.9369964599609,65.1615524291992,65.6785125732422,1782596,54.687629699707
2014-03-13,66.0419998168945,66.3893356323242,64.7738265991211,65.1615524291992,1976467,54.2571868896484
2014-03-14,64.9838485717773,65.5735092163086,64.4022598266602,64.4588012695312,1838306,53.6720314025879
2014-03-17,65.0161514282227,66.3489532470703,65.0161514282227,65.7754440307617,1633789,54.7683448791504
2014-03-18,66.0339279174805,66.5185775756836,65.8642959594727,66.1631622314453,1391760,55.091178894043
2014-03-19,66.2358627319336,66.3731842041016,65.3473358154297,65.8400650024414,1039177,54.8221397399902
2014-03-20,65.6462020874023,65.9693069458008,65.0242309570312,65.8077545166016,2113761,54.7952346801758
2014-03-21,67.924072265625,67.924072265625,65.2019424438477,65.2019424438477,3346066,54.2908172607422
2014-03-24,65.5492706298828,65.7350540161133,64.9676895141602,65.3231048583984,1846106,54.3917045593262
2014-03-25,65.9693069458008,66.1874008178711,65.0080795288086,65.6542816162109,2197821,54.6674461364746
2014-03-26,66.1712417602539,66.3004837036133,65.2504043579102,65.2746353149414,1619675,54.3513526916504
2014-03-27,65.0403900146484,65.2261734008789,64.571891784668,65.0565414428711,1015779,54.169750213623
2014-03-28,64.0549240112305,65.9773864746094,64.0549240112305,65.4200286865234,964278,54.4724044799805
2014-03-31,65.799674987793,66.0662384033203,65.5815811157227,66.0339279174805,1743723,54.9835624694824
2014-04-01,66.2358627319336,66.8659133911133,65.9612274169922,66.8336029052734,989162,55.6494255065918
2014-04-02,68.5460433959961,69.0145416259766,67.8190612792969,68.7802886962891,2087392,57.2703437805176
2014-04-03,68.8206787109375,69.4103393554688,68.4652633666992,68.9741516113281,1712402,57.4317855834961
2014-04-04,69.3861083984375,69.3941802978516,67.4071044921875,67.4071044921875,2623074,56.126953125
2014-04-07,67.1809387207031,67.4798049926758,65.9693069458008,66.276252746582,1361057,55.1853523254395
2014-04-08,66.4216461181641,66.9466857910156,65.7754440307617,66.5508880615234,1302252,55.4140090942383
2014-04-09,66.5993576049805,67.6736679077148,66.5993576049805,67.5928955078125,1280835,56.2816581726074
2014-04-10,67.504035949707,67.8917617797852,66.1550903320312,66.3812637329102,1414167,55.2727813720703
2014-04-11,66.0581588745117,66.510498046875,65.1211624145508,65.2504043579102,1447965,54.331169128418
2014-04-14,65.9612274169922,66.1550903320312,65.2584838867188,65.8804550170898,2005931,54.8557929992676
2014-04-15,66.1147003173828,66.5024261474609,65.2180938720703,66.1954803466797,1297919,55.1180877685547
2014-04-16,66.8982238769531,67.4151840209961,66.8093719482422,67.1890182495117,2027596,55.9453620910645
2014-04-17,69.1922454833984,69.7495956420898,66.082389831543,69.0306930541992,2613418,57.4788551330566
2014-04-21,68.7075958251953,69.5476608276367,68.352180480957,69.3537979125977,2714439,57.7478866577148
2014-04-22,69.3134078979492,70.0323104858398,69.0630035400391,69.5799713134766,1579812,57.9361991882324
2014-04-23,69.2810974121094,70.137321472168,69.2810974121094,69.7495956420898,1003399,58.077449798584
2014-04-24,70.1050109863281,70.1050109863281,69.0468521118164,69.6203536987305,1312899,57.9698257446289
2014-04-25,69.2407073974609,69.4588012695312,68.4329528808594,68.5783538818359,1480772,57.1021881103516
2014-04-28,69.1599349975586,69.3618774414062,68.0290756225586,69.0468521118164,1138341,57.4923057556152
2014-04-29,69.2164764404297,69.5395812988281,68.7075958251953,69.1922454833984,635837,57.613353729248
2014-04-30,69.1841659545898,69.7899856567383,68.8449096679688,69.7899856567383,1018750,58.1110877990723
2014-05-01,69.7576751708984,69.9353790283203,68.9822311401367,69.483039855957,888141,57.8555107116699
2014-05-02,69.483039855957,69.9111480712891,69.2649459838867,69.3780288696289,920948,57.7680778503418
2014-05-05,69.0710830688477,69.4668807983398,68.7075958251953,69.3537979125977,844440,57.7478866577148
2014-05-06,69.200325012207,69.6768951416016,68.7802886962891,68.8368377685547,880837,57.3174171447754
2014-05-07,69.2407073974609,69.483039855957,68.5864334106445,69.4345703125,990152,57.8151473999023
2014-05-08,69.3780288696289,70.3069458007812,69.0387725830078,69.3861083984375,651807,57.7747917175293
2014-05-09,69.2407073974609,69.4184188842773,68.1906280517578,68.869140625,1122371,57.3443374633789
2014-05-12,69.006462097168,70.5896606445312,69.006462097168,70.4604187011719,913520,58.6693115234375
2014-05-13,70.4604187011719,70.4684982299805,69.8142166137695,69.9353790283203,994238,58.2321395874023
2014-05-14,69.9515380859375,70.1857833862305,69.6365127563477,69.7738265991211,952765,58.0976295471191
2014-05-15,69.4507293701172,69.6849746704102,68.5460433959961,69.2810974121094,1044872,57.6873397827148
2014-05-16,69.2326354980469,69.9353790283203,69.1276245117188,69.7980575561523,1302252,58.1178016662598
2014-05-19,69.4668807983398,70.4523391723633,69.3861083984375,70.0323104858398,952765,58.3128623962402
2014-05-20,69.9111480712891,69.9111480712891,68.3925704956055,68.7156677246094,1013179,57.2165412902832
2014-05-21,68.9741516113281,69.6768951416016,68.917610168457,69.5638122558594,670006,57.9227638244629
2014-05-22,69.4749603271484,70.0888519287109,69.3941802978516,69.4749603271484,823022,57.8487663269043
2014-05-23,69.6284332275391,70.3392562866211,69.571891784668,70.28271484375,637199,58.5213317871094
2014-05-27,70.516960144043,71.2035522460938,70.3715667724609,70.6542816162109,739457,58.8307151794434
2014-05-28,70.3392562866211,70.8239135742188,70.0807723999023,70.1130828857422,552643,58.6314811706543
2014-05-29,70.2988662719727,70.5250396728516,69.7495956420898,70.4200286865234,544844,58.8881607055664
2014-05-30,70.2988662719727,70.4846496582031,69.9434585571289,70.4200286865234,715440,58.8881607055664
2014-06-02,70.516960144043,70.9450759887695,69.9596099853516,70.7189025878906,480468,59.1380729675293
2014-06-03,70.4684982299805,70.5815811157227,69.9434585571289,70.1211624145508,714078,58.6382255554199
2014-06-04,70,70.4442672729492,69.8384475708008,70.1211624145508,478858,58.6382255554199
2014-06-05,70.234245300293,71.1389312744141,69.9434585571289,71.0339279174805,638560,59.4015350341797
2014-06-06,70.8804550170898,71.6962814331055,70.8723754882812,71.3247146606445,1120761,59.6446990966797
2014-06-09,71.3166427612305,72.3344116210938,71.0258483886719,71.7851333618164,1200117,60.0297050476074
2014-06-10,71.6155090332031,71.9386138916016,71.0016174316406,71.930534362793,1318965,60.1512870788574
2014-06-11,71.5670471191406,72.0436172485352,71.3166427612305,71.9386138916016,777835,60.1580429077148
2014-06-12,71.8012924194336,71.8982238769531,71.1147003173828,71.7366714477539,1583650,59.9891700744629
2014-06-13,71.7609024047852,72.3667221069336,71.5428085327148,72.0113067626953,1009589,60.2188491821289
2014-06-16,71.7770614624023,72.1163177490234,71.5831985473633,72.0113067626953,997457,60.2188491821289
2014-06-17,71.8336029052734,72.495964050293,71.6155090332031,72.2213287353516,769293,60.3944854736328
2014-06-18,72.213249206543,72.7463684082031,71.5266571044922,72.6171264648438,811385,60.7254600524902
2014-06-19,72.5767364501953,73.206787109375,72.1809387207031,73.0775451660156,849516,61.1104698181152
2014-06-20,73.2714080810547,73.4329528808594,72.7059783935547,73.2714080810547,1342859,61.2726020812988
2014-06-23,73.2552490234375,73.2794799804688,72.495964050293,72.6978988647461,702565,60.7929992675781
2014-06-24,72.6898193359375,73.1098556518555,72.2051696777344,72.2294006347656,781797,60.4012260437012
2014-06-25,72.1647796630859,72.7544403076172,71.9709243774414,72.5121154785156,568490,60.637638092041
2014-06-26,72.6090469360352,72.786750793457,71.6801300048828,72.3909530639648,574061,60.536319732666
2014-06-27,72.2859420776367,72.6817474365234,72.0274658203125,72.5928955078125,710983,60.7052154541016
2014-06-30,72.7463684082031,73.8045196533203,72.3424911499023,73.4652633666992,1357096,61.434700012207
2014-07-01,73.5379638671875,74.1841659545898,73.441032409668,73.4975738525391,937785,61.4617004394531
2014-07-02,73.2310180664062,73.441032409668,72.8917617797852,73.1906280517578,702441,61.2050323486328
2014-07-03,73.4087219238281,73.917610168457,73.3037185668945,73.5621948242188,628409,61.5157699584961
2014-07-07,73.4168014526367,73.5056533813477,72.495964050293,72.6736679077148,990771,60.7727470397949
2014-07-08,72.6736679077148,72.8352203369141,72.1567077636719,72.3424911499023,799624,60.495792388916
2014-07-09,72.6817474365234,72.7948303222656,72.1486282348633,72.358642578125,689071,60.5093078613281
2014-07-10,71.5508880615234,71.5912780761719,70.8723754882812,71.4458770751953,1707326,59.7460174560547
2014-07-11,71.5347366333008,72.0436172485352,71.130859375,71.6801300048828,1103553,59.9419021606445
2014-07-14,72.4474945068359,72.4474945068359,71.7124404907227,71.8497543334961,1043882,60.0837593078613
2014-07-15,71.8497543334961,72.0032272338867,71.0581588745117,71.1793212890625,1596896,59.523120880127
2014-07-16,71.510498046875,72.1405487060547,71.1631622314453,71.841682434082,1795471,60.0769882202148
2014-07-17,70.8885269165039,71.4781875610352,69.8707580566406,70.3877182006836,2011255,58.8611373901367
2014-07-18,70.6623611450195,71.7609024047852,70.3957977294922,71.6639709472656,1443508,59.928394317627
2014-07-21,71.6397399902344,72.5605850219727,71.4378051757812,72.3263320922852,1202222,60.4822769165039
2014-07-22,72.7221298217773,73.1421661376953,72.6090469360352,72.7544403076172,1336545,60.8402786254883
2014-07-23,72.786750793457,72.9886932373047,72.2859420776367,72.3505630493164,772512,60.5025329589844
2014-07-24,72.5605850219727,72.7625198364258,71.6235885620117,71.7447509765625,1408225,59.9959373474121
2014-07-25,71.4862670898438,71.841682434082,71.3327941894531,71.5347366333008,1097735,59.8203086853027
2014-07-28,71.3327941894531,71.3489532470703,70.5977401733398,71.1712417602539,1003523,59.5163459777832
2014-07-29,70.799674987793,71.4781875610352,70.2180938720703,70.2584838867188,1026426,58.7530708312988
2014-07-30,70.4119567871094,70.84814453125,69.854606628418,70.4927291870117,1262884,58.9489479064941
2014-07-31,69.9030685424805,70.6138916015625,69.2649459838867,69.2730178833008,1687765,57.9289741516113
2014-08-01,68.723747253418,69.0710830688477,68.0936965942383,68.6752853393555,1292596,57.4291152954102
2014-08-04,68.9822311401367,69.854606628418,68.6429748535156,69.6203536987305,1162482,58.2194213867188
2014-08-05,69.4184188842773,69.571891784668,68.441032409668,68.6672058105469,1284920,57.4223709106445
2014-08-06,68.1421661376953,68.5945053100586,67.8594512939453,68.1421661376953,1113829,56.9833106994629
2014-08-07,68.6025848388672,68.8933792114258,67.9079132080078,68.0533142089844,820423,56.9090042114258
2014-08-08,68.4248809814453,69.1922454833984,67.9402236938477,69.1357040405273,1199993,57.814136505127
2014-08-11,69.5961227416992,69.9596099853516,69.2487869262695,69.5153503417969,649455,58.1316223144531
2014-08-12,69.2407073974609,70.0969314575195,69.2245559692383,69.71728515625,827603,58.3004875183105
2014-08-13,69.8788375854492,70.84814453125,69.7738265991211,70.4684982299805,770160,58.9286880493164
2014-08-14,70.516960144043,70.9450759887695,70.3957977294922,70.8885269165039,514018,59.279914855957
2014-08-15,71.2439422607422,71.3327941894531,70.1130828857422,70.5815811157227,610210,59.0232543945312
2014-08-18,71.0743103027344,71.841682434082,70.9773864746094,71.841682434082,680281,60.0769882202148
2014-08-19,71.9951553344727,72.4071044921875,71.7528305053711,72.2617111206055,896683,60.4282417297363
2014-08-20,72.2536315917969,73.1663970947266,72.1405487060547,72.9079132080078,866724,60.9686279296875
2014-08-21,73.2229385375977,73.2229385375977,72.3021011352539,72.3748016357422,898788,60.5228080749512
2014-08-22,72.6332778930664,72.6332778930664,71.4458770751953,71.793212890625,726211,60.0364646911621
2014-08-25,72.2374801635742,72.9321517944336,71.9466857910156,72.4798049926758,661092,60.6106262207031
2014-08-26,72.4636535644531,72.7382888793945,71.9466857910156,71.9870758056641,366819,60.1985740661621
2014-08-27,71.5508880615234,71.8255233764648,71.1712417602539,71.4862670898438,804700,60.0492935180664
2014-08-28,71.2600936889648,71.2681732177734,70.6462020874023,71.1631622314453,476506,59.7779159545898
2014-08-29,71.2600936889648,71.4135665893555,70.8239135742188,70.9773864746094,728811,59.6218528747559
2014-09-02,71.2116317749023,71.7447509765625,70.9531478881836,71.1793212890625,748247,59.7914810180664
2014-09-03,71.5508880615234,71.5912780761719,71.0904693603516,71.2843322753906,1168796,59.8796882629395
2014-09-04,71.2924041748047,72.213249206543,71.0258483886719,71.1631622314453,811880,59.7779159545898
2014-09-05,70.9693069458008,71.2520217895508,70.4846496582031,71.2035522460938,882446,59.8118209838867
2014-09-08,70.9612274169922,71.1712417602539,70.3957977294922,70.5411987304688,1023331,59.2554397583008
2014-09-09,70.428108215332,70.5896606445312,69.9757690429688,70.0807723999023,1091421,58.8686714172363
2014-09-10,70.2261734008789,70.4442672729492,69.7092056274414,70,1048957,58.8008308410645
2014-09-11,69.8222961425781,70.3796463012695,69.7738265991211,70.2988662719727,958460,59.0518646240234
2014-09-12,70.3231048583984,70.3231048583984,69.1437835693359,69.289176940918,924786,58.2037353515625
2014-09-15,69.0306930541992,69.2487869262695,68.5621948242188,68.6914367675781,1203831,57.7016105651855
2014-09-16,68.634895324707,69.1841659545898,68.1017761230469,68.8772201538086,770531,57.8576736450195
2014-09-17,69.1437835693359,69.4507293701172,68.3602600097656,68.4329528808594,1113705,57.4845008850098
2014-09-18,68.6672058105469,69.1680145263672,68.489501953125,68.9822311401367,660844,57.9458847045898
2014-09-19,69.4103393554688,69.571891784668,68.6995162963867,68.9256896972656,1050072,57.8983955383301
2014-09-22,68.6833572387695,68.8287582397461,67.5928955078125,67.8513717651367,897550,56.995964050293
2014-09-23,67.7705993652344,67.7705993652344,66.1954803466797,66.5347366333008,2448393,55.889965057373
2014-09-24,66.1066207885742,66.5185775756836,65.3877182006836,66.1874008178711,2163900,55.5981941223145
2014-09-25,65.8319854736328,65.84814453125,65.1615524291992,65.1615524291992,1325403,54.7364692687988
2014-09-26,65.2261734008789,66.0339279174805,64.9919204711914,65.8400650024414,1104420,55.3064231872559
2014-09-29,65.1857833862305,65.8642959594727,64.8869171142578,65.6865921020508,1141436,55.1775054931641
2014-09-30,65.6865921020508,65.9289169311523,64.8222961425781,64.8869171142578,1242952,54.5057716369629
2014-10-01,64.7899856567383,65.0242309570312,63.9418411254883,64.1680145263672,2158082,53.9018898010254
2014-10-02,64.0468521118164,64.7899856567383,63.6025848388672,64.3053283691406,1558642,54.0172424316406
2014-10-03,64.7253646850586,65.0242309570312,64.4184188842773,64.4507293701172,2086401,54.1393661499023
2014-10-06,64.71728515625,64.8384475708008,63.7318267822266,64.0953140258789,1453288,53.8408203125
2014-10-07,63.9660758972168,63.9660758972168,61.9466896057129,62.003231048584,2350343,52.0834465026855
2014-10-08,62.1001625061035,63.3602561950684,61.720516204834,63.3198699951172,2673213,53.1894264221191
2014-10-09,63.1017761230469,63.1663970947266,61.4539566040039,61.4862670898438,1559509,51.6491928100586
2014-10-10,61.5266571044922,62.0193862915039,60.3796463012695,61.1954765319824,1761426,51.4049224853516
2014-10-13,60.8481407165527,61.3327941894531,58.4168014526367,58.5056533813477,2636940,49.1454391479492
2014-10-14,58.8610649108887,59.4588050842285,57.7948303222656,58.1744766235352,3415023,48.8672409057617
2014-10-15,57.4717292785645,58.4491119384766,56.5428123474121,58.2067832946777,2771387,48.8943901062012
2014-10-16,58.2067832946777,59.7899856567383,57.1647834777832,59.3214874267578,3967666,49.8307418823242
2014-10-17,60.1534729003906,60.8319854736328,59.7011299133301,60.1857833862305,3429260,50.5567665100098
2014-10-20,60.2261695861816,60.4200325012207,59.7415199279785,60.2504043579102,1763779,50.6110534667969
2014-10-21,60.9531517028809,61.9870758056641,60.7835235595703,61.9062995910645,1958021,52.0020141601562
2014-10-22,62.0274658203125,62.7463645935059,61.5428123474121,61.5912742614746,2549537,51.7373924255371
2014-10-23,62.3747978210449,63.7156715393066,62.3505668640137,63.2956390380859,2233228,53.1690902709961
2014-10-24,63.2229385375977,63.9579963684082,62.9644584655762,63.8852996826172,1367123,53.6644020080566
2014-10-27,63.279483795166,63.3117942810059,62.2213249206543,62.6655883789062,2213915,52.639835357666
2014-10-28,62.7059783935547,64.2649459838867,62.7059783935547,64.2245559692383,1611876,53.9493827819824
2014-10-29,64.3618774414062,64.6122817993164,63.1421661376953,63.7883682250977,1706212,53.5829772949219
2014-10-30,63.4652671813965,64.5476608276367,63.2471733093262,64.1680145263672,1148864,53.9018898010254
2014-10-31,65.1130828857422,65.2261734008789,63.7802925109863,64.1680145263672,2948668,53.9018898010254
2014-11-03,64.2568664550781,65.2746353149414,63.9499206542969,64.4426498413086,3030376,54.1325874328613
2014-11-04,64.8869171142578,65.0403900146484,63.634895324707,63.8852996826172,11181245,53.6644020080566
2014-11-05,64.8788375854492,65.7754440307617,63.933765411377,65.6300506591797,4608455,55.130012512207
2014-11-06,65.6219711303711,65.9612274169922,64.8788375854492,65.4038772583008,2921804,54.9400253295898
2014-11-07,65.5492706298828,66.0339279174805,65.2423248291016,65.8562164306641,1659910,55.3200035095215
2014-11-10,65.9046859741211,66.0258483886719,65.3231048583984,65.7431335449219,1477058,55.2250061035156
2014-11-11,65.710823059082,65.8319854736328,64.7738265991211,65.2261734008789,1669319,54.7907485961914
2014-11-12,64.9272994995117,65.7592926025391,64.8707580566406,65.5008087158203,1330355,55.0214500427246
2014-11-13,65.5008087158203,65.5331192016602,64.2810974121094,64.8222961425781,2916109,54.4514923095703
2014-11-14,64.6445846557617,65.2423248291016,64.6203536987305,64.7899856567383,1616333,54.4243583679199
2014-11-17,64.8303756713867,65.5008087158203,64.5315017700195,65.3231048583984,1448708,54.8721809387207
2014-11-18,65.2180938720703,65.7431335449219,65.0484619140625,65.1938629150391,1456136,54.7636070251465
2014-11-19,65.0646209716797,65.2665557861328,64.6688232421875,65.1777038574219,996342,54.7500267028809
2014-11-20,64.9515380859375,66.4862670898438,64.7495956420898,66.1550903320312,1539701,55.5710563659668
2014-11-21,67.075927734375,67.4394149780273,66.5670471191406,66.8012924194336,2402091,56.1138877868652
2014-11-24,66.9628448486328,67.3505630493164,66.4620361328125,67.1405487060547,1682071,56.3988571166992
2014-11-25,66.8820648193359,67.4878845214844,66.4297256469727,66.8497543334961,2600790,56.4261322021484
2014-11-26,66.6639709472656,66.9063034057617,65.3796463012695,65.516960144043,1954554,55.3011474609375
2014-11-28,63.8691444396973,64.2164764404297,61.575122833252,62.1890144348145,4225294,52.4921035766602
2014-12-01,60.5411949157715,60.9693031311035,59.2326316833496,60.6058158874512,4763205,51.1557769775391
2014-12-02,59.5638122558594,62.3344116210938,59.5638122558594,61.9628448486328,4768157,52.3012046813965
2014-12-03,62.1082382202148,62.6090469360352,61.9709205627441,62.1405487060547,3742598,52.4512100219727
2014-12-04,61.8659133911133,61.9466896057129,61.0985450744629,61.3408737182617,2343534,51.7762222290039
2014-12-05,60.9531517028809,61.575122833252,60.3715667724609,61.1550903320312,2506702,51.6194114685059
2014-12-08,60.1615524291992,61.575122833252,59.4022636413574,59.5799674987793,2999179,50.2898864746094
