"Fecha","APTV.Open","APTV.High","APTV.Low","APTV.Close","APTV.Volume","APTV.Adjusted"
2014-01-24,52.0284996032715,52.2296714782715,50.125732421875,50.226318359375,2105645,46.5368041992188
2014-01-27,50.4526405334473,50.5867576599121,49.5808906555176,49.94970703125,1859648,46.2805099487305
2014-01-28,50.2430839538574,50.5196990966797,49.8658828735352,50.3269081115723,2277437,46.630012512207
2014-01-29,50.0335273742676,50.4358749389648,49.9329414367676,50.15087890625,2619470,46.4669075012207
2014-01-30,50.5951385498047,51.4165954589844,50.4107284545898,51.1148376464844,3232791,47.3600616455078
2014-01-31,50.2179374694824,51.2824821472168,50.1089706420898,51.0393943786621,2133561,47.2901496887207
2014-02-03,51.1902770996094,51.2405700683594,49.4216270446777,49.5641250610352,3644973,45.9232482910156
2014-02-04,49.6647109985352,50.5364646911621,48.801342010498,50.3017616271973,2756188,46.6067047119141
2014-02-05,49.924560546875,51.1567497253418,49.9077949523926,51.1064529418945,4328323,47.3522911071777
2014-02-06,51.2908630371094,51.8189430236816,50.997486114502,51.5926246643066,2857116,47.8027458190918
2014-02-07,51.7854156494141,52.3302612304688,51.6261520385742,52.3134956359863,1598501,48.4706649780273
2014-02-10,52.1877632141113,52.5398178100586,51.9865875244141,52.4559936523438,1160073,48.6026992797852
2014-02-11,52.5649604797363,52.9505462646484,52.3721694946289,52.782901763916,2287935,48.9055862426758
2014-02-12,53.1936302185059,53.8977355957031,53.084659576416,53.7217102050781,2662180,49.7754364013672
2014-02-13,53.2606887817383,53.9731788635254,53.0678977966309,53.7887687683105,2474282,50.0327377319336
2014-02-14,53.6378898620605,53.9145011901855,53.4367141723633,53.7468566894531,1768145,49.9937438964844
2014-02-18,54.006706237793,54.6940498352051,53.5792121887207,54.4677276611328,2336729,50.6642761230469
2014-02-19,54.3839073181152,55.0041923522949,54.2917022705078,54.6102256774902,2927741,50.7968292236328
2014-02-20,54.6018447875977,55.2640419006348,54.4928741455078,55.0796318054199,3000156,51.233455657959
2014-02-21,55.3394813537598,55.4652137756348,55.0796318054199,55.2472763061523,2389340,51.3893890380859
2014-02-24,55.3059501647949,55.9765281677246,55.2305107116699,55.7502098083496,2311676,51.8572196960449
2014-02-25,55.6244773864746,56.144172668457,55.4484481811523,55.6915321350098,4927448,51.8026313781738
2014-02-26,55.8759422302246,56.2950553894043,55.6160926818848,56.0100593566895,1715892,52.0989112854004
2014-02-27,55.9262351989746,55.9513816833496,55.3562431335449,55.8340301513672,2613863,51.935173034668
2014-02-28,55.892707824707,56.2279968261719,55.3897743225098,55.8005027770996,2481201,51.9039878845215
2014-03-03,55.1969833374023,55.7753562927246,54.7862548828125,55.5490341186523,2402702,51.6700782775879
2014-03-04,56.3285827636719,56.4543151855469,55.9849128723145,56.0100593566895,2142151,52.0989112854004
2014-03-05,56.093879699707,56.4207878112793,54.8868408203125,55.1634521484375,3186145,51.3114128112793
2014-03-06,55.4400672912598,56.219612121582,55.4316864013672,56.1274108886719,2954942,52.2080726623535
2014-03-07,56.2531433105469,56.4459342956543,55.716682434082,55.8507957458496,1601483,51.9507637023926
2014-03-10,55.792121887207,56.2112312316895,55.7837371826172,56.043586730957,2939433,52.1301002502441
2014-03-11,56.1609382629395,56.9321022033691,56.0519714355469,56.8063697814941,3931174,52.8396110534668
2014-03-12,56.5632858276367,56.8482818603516,55.892707824707,56.3034362792969,3232195,52.3718032836914
2014-03-13,56.4626998901367,56.5046081542969,54.9203681945801,55.1215438842773,2591912,51.2724380493164
2014-03-14,55.0880126953125,55.3394813537598,54.4258155822754,54.4593467712402,2285192,50.6564903259277
2014-03-17,54.9622802734375,55.792121887207,54.9622802734375,55.7585906982422,2452569,51.8650054931641
2014-03-18,55.9849128723145,56.6722564697266,55.9346199035645,56.5884323120117,1651351,52.636890411377
2014-03-19,56.7644577026367,56.8482818603516,55.8340301513672,56.2866706848145,1740587,52.3562126159668
2014-03-20,56.144172668457,56.7309303283691,55.968147277832,56.5884323120117,1705394,52.636890411377
2014-03-21,57.116512298584,57.116512298584,55.6663856506348,55.8591804504395,2418211,51.9585647583008
2014-03-24,56.1525573730469,56.3285827636719,54.9874267578125,55.5322723388672,1609834,51.654483795166
2014-03-25,56.043586730957,56.093879699707,54.7778701782227,54.8449287414551,2537272,51.01513671875
2014-03-26,55.1131591796875,55.7502098083496,54.5766983032227,54.8030166625977,1784012,50.9761543273926
2014-03-27,54.7862548828125,55.1718368530273,54.3922882080078,55.0461006164551,1897705,51.202262878418
2014-03-28,55.1550712585449,56.0771179199219,55.0377197265625,55.943000793457,1808230,52.0365371704102
2014-03-31,56.4375534057617,57.0075454711914,56.3285827636719,56.8818092346191,2241647,52.9097862243652
2014-04-01,57.1081314086914,58.4995803833008,56.9572525024414,58.2564964294434,5146363,54.1884803771973
2014-04-02,58.4492874145508,59.0863380432129,58.4073753356934,58.7678108215332,4332618,54.6640930175781
2014-04-03,58.3570823669434,58.801342010498,58.2564964294434,58.4492874145508,2954942,54.3678092956543
2014-04-04,58.7594299316406,58.7929573059082,56.6554908752441,56.8398971557617,1985033,52.8708038330078
2014-04-07,56.7141647338867,56.7225494384766,54.9455146789551,55.2556571960449,2705843,51.3971862792969
2014-04-08,55.0963973999023,55.5406532287598,54.283317565918,55.4149208068848,3275024,51.5453300476074
2014-04-09,55.6747703552246,57.2925415039062,55.6244773864746,57.242244720459,2501482,53.2450561523438
2014-04-10,57.066219329834,57.4350395202637,55.7418251037598,55.8507957458496,2883362,51.9507637023926
2014-04-11,55.6412391662598,55.7250633239746,54.3671417236328,54.4006690979004,3569575,50.6019058227539
2014-04-14,55.0461006164551,55.0880126953125,54.283317565918,55.0041923522949,1971671,51.1632843017578
2014-04-15,55.2724227905273,55.6831512451172,53.9228820800781,55.0377197265625,3114684,51.1944770812988
2014-04-16,55.7585906982422,55.968147277832,55.0712471008301,55.2388954162598,4183016,51.3815994262695
2014-04-17,55.2137451171875,56.7393112182617,55.1131591796875,56.3285827636719,2148354,52.395191192627
2014-04-21,57.1500434875488,57.1500434875488,55.9849128723145,56.865047454834,1064037,52.8941955566406
2014-04-22,57.0578384399414,57.8457679748535,56.7728424072266,57.6948852539062,1664235,53.666088104248
2014-04-23,57.6697387695312,57.9463539123535,57.3093032836914,57.6278305053711,1888400,53.6037101745605
2014-04-24,58.3487014770508,59.0863380432129,56.4124069213867,57.2841567993164,2414036,53.2840461730957
2014-04-25,56.9237213134766,56.9991607666016,55.3478622436523,55.7250633239746,2356175,51.8338088989258
2014-04-28,55.8843231201172,56.068733215332,54.283317565918,55.1718368530273,2355459,51.3192253112793
2014-04-29,55.5155067443848,55.7585906982422,55.0041923522949,55.5155067443848,1689765,51.6388893127441
2014-04-30,55.4233016967773,56.0771179199219,54.9958076477051,56.0268211364746,1514156,52.1145057678223
2014-05-01,55.9597663879395,56.865047454834,55.9010887145996,56.2447624206543,1523580,52.3172302246094
2014-05-02,56.3285827636719,57.3093032836914,56.3118171691895,56.8985748291016,1561160,52.9253807067871
2014-05-05,56.6219596862793,56.9823951721191,56.0771179199219,56.940486907959,1284622,52.9643630981445
2014-05-06,56.8482818603516,56.940486907959,56.2615242004395,56.3872604370117,772229,52.449779510498
2014-05-07,56.5297584533691,56.915340423584,55.9346199035645,56.5968132019043,1381733,52.6446838378906
2014-05-08,56.6303443908691,57.0578384399414,55.6160926818848,55.867561340332,1631189,51.9663696289062
2014-05-09,55.8340301513672,56.0519714355469,55.1215438842773,56.0268211364746,1266250,52.1145057678223
2014-05-12,56.093879699707,56.5381393432617,55.9513816833496,56.4878463745117,1425039,52.7405967712402
2014-05-13,56.6890182495117,56.8315162658691,56.3704948425293,56.5465202331543,929944,52.7953796386719
2014-05-14,56.5297584533691,56.6554908752441,56.0519714355469,56.1357917785645,1059265,52.4118995666504
2014-05-15,56.0854988098145,56.119026184082,54.6772842407227,55.2891883850098,1410723,51.6214561462402
2014-05-16,54.9371337890625,55.4987411499023,54.6353721618652,55.3394813537598,1282475,51.6684188842773
2014-05-19,55.6663856506348,56.4543151855469,55.6160926818848,55.9262351989746,2900541,52.2162437438965
2014-05-20,55.7502098083496,56.5716667175293,55.5657997131348,56.0603523254395,2006149,52.3414649963379
2014-05-21,56.219612121582,56.9069557189941,56.219612121582,56.6051979064941,1320412,52.8501663208008
2014-05-22,56.6890182495117,57.0578384399414,56.5213737487793,56.890193939209,1216860,53.1162528991699
2014-05-23,57.066219329834,58.7678108215332,56.9823951721191,58.675609588623,2450303,54.7832298278809
2014-05-27,59.077953338623,59.3294219970703,58.7929573059082,59.0108985900879,1920491,55.0962715148926
2014-05-28,59.002513885498,59.0444259643555,58.1810569763184,58.1978225708008,2365480,54.3371429443359
2014-05-29,58.3403205871582,58.6588439941406,57.8373832702637,58.0134124755859,1691793,54.1649589538574
2014-05-30,57.8876762390137,58.3319358825684,57.6613578796387,57.8876762390137,2127596,54.0475654602051
2014-06-02,57.9547348022461,58.1223793029785,57.2506294250488,57.7032699584961,1415972,53.8753967285156
2014-06-03,57.267391204834,58.7678108215332,57.267391204834,58.4157600402832,1519286,54.5406188964844
2014-06-04,58.1307640075684,58.9606056213379,57.7870903015137,58.6923713684082,2032753,54.7988777160645
2014-06-05,58.7929573059082,59.4551544189453,58.4157600402832,59.103099822998,2202159,55.1823692321777
2014-06-06,59.5557403564453,59.7401504516602,59.1366310119629,59.2958946228027,1904147,55.3623695373535
2014-06-09,59.1533966064453,59.4970664978027,58.7678108215332,58.876781463623,1395929,54.9710540771484
2014-06-10,58.751049041748,59.1533966064453,58.4660530090332,58.6336975097656,2040865,54.7440948486328
2014-06-11,58.2732620239258,58.4325218200684,57.6781234741211,58.0385589599609,1711716,54.1884384155273
2014-06-12,57.8709144592285,58.0804672241211,56.3621101379395,56.4543151855469,1872056,52.709300994873
2014-06-13,56.5884323120117,57.3093032836914,56.5297584533691,56.990779876709,2400197,53.2101745605469
2014-06-16,56.7309303283691,57.141658782959,56.4040222167969,56.7560768127441,2095982,52.9910430908203
2014-06-17,56.8231353759766,56.915340423584,56.4040222167969,56.6722564697266,1830420,52.9127731323242
2014-06-18,56.6387252807617,56.9991607666016,56.068733215332,56.9572525024414,1561041,53.1788711547852
2014-06-19,57.3428344726562,57.3512153625488,56.3453483581543,56.4794654846191,2021300,52.732780456543
2014-06-20,56.6135787963867,56.7896041870117,56.4040222167969,56.4794654846191,3072929,52.732780456543
2014-06-23,56.6303443908691,56.6303443908691,55.917854309082,56.0268211364746,3132460,52.3101577758789
2014-06-24,56.0603523254395,56.965633392334,56.0100593566895,56.6219596862793,4071470,52.8658142089844
2014-06-25,56.4207878112793,57.3344497680664,56.3453483581543,56.9991607666016,3091302,53.2179908752441
2014-06-26,56.9740142822266,57.3428344726562,56.1777038574219,57.1332778930664,3513743,53.3432159423828
2014-06-27,56.8315162658691,57.7451782226562,56.6219596862793,57.4182739257812,20803176,53.609302520752
2014-06-30,57.3176879882812,57.9631195068359,57.015926361084,57.6194458007812,4777011,53.7971229553223
2014-07-01,57.8960609436035,58.6420783996582,57.8960609436035,58.5247268676758,3941791,54.6423568725586
2014-07-02,58.3906135559082,58.7426643371582,58.3403205871582,58.5666389465332,3259753,54.6814956665039
2014-07-03,58.9103088378906,59.2120704650879,58.7091369628906,58.8600158691406,1425277,54.9553985595703
2014-07-07,58.751049041748,58.751049041748,58.1307640075684,58.3403205871582,2139884,54.4701843261719
2014-07-08,58.1475257873535,58.2648773193359,57.5104789733887,58.1642913818359,2797585,54.3058280944824
2014-07-09,58.2062034606934,58.675609588623,57.9547348022461,58.4660530090332,2063890,54.5875816345215
2014-07-10,57.6278305053711,58.6001663208008,57.6194458007812,58.2313499450684,3233627,54.3684425354004
2014-07-11,58.1223793029785,58.6001663208008,58.1223793029785,58.3067893981934,1323634,54.4388809204102
2014-07-14,58.675609588623,58.826488494873,58.3570823669434,58.4660530090332,1869192,54.5875816345215
2014-07-15,58.3738479614258,58.7678108215332,57.8122367858887,58.2984085083008,1575834,54.4310417175293
2014-07-16,58.5666389465332,58.5666389465332,57.8290023803711,57.8960609436035,1953180,54.0554008483887
2014-07-17,57.5356254577637,58.1726722717285,56.9823951721191,57.1081314086914,2203113,53.3197441101074
2014-07-18,57.2590103149414,57.6026802062988,56.9740142822266,57.5104789733887,2029412,53.6953964233398
2014-07-21,57.4266548156738,57.6948852539062,57.1500434875488,57.267391204834,1860126,53.4684257507324
2014-07-22,57.6194458007812,58.0888519287109,57.5440063476562,57.7954750061035,2040149,53.961483001709
2014-07-23,57.9212074279785,58.0972328186035,57.4853324890137,57.6278305053711,1115216,53.8049583435059
2014-07-24,57.7116508483887,58.1475257873535,57.3847427368164,57.5188598632812,1156375,53.7032089233398
2014-07-25,57.3931274414062,57.7619438171387,57.267391204834,57.6613578796387,1396168,53.8362617492676
2014-07-28,57.7787094116211,57.9128265380859,57.3260688781738,57.8038558959961,1731043,53.9693069458008
2014-07-29,57.8960609436035,58.1810569763184,56.915340423584,56.9572525024414,2025118,53.1788711547852
2014-07-30,57.0829849243164,57.2003364562988,56.3537292480469,56.6471061706543,2758813,52.8892860412598
2014-07-31,55.4149208068848,56.865047454834,54.8281631469727,55.993293762207,3258441,52.2788467407227
2014-08-01,56.0268211364746,56.8818092346191,55.7837371826172,56.0603523254395,2853298,52.3414649963379
2014-08-04,56.2699089050293,57.0243072509766,56.169319152832,56.8482818603516,1369445,53.0771217346191
2014-08-05,57.2003364562988,58.2397308349609,57.0326919555664,57.3679809570312,2546101,53.5623435974121
2014-08-06,56.8734283447266,57.3679809570312,56.5716667175293,57.0075454711914,1634052,53.2258224487305
2014-08-07,57.2506294250488,57.3763618469238,56.2950553894043,56.4207878112793,1821592,52.6779823303223
2014-08-08,56.4124069213867,57.4434204101562,56.3285827636719,57.3931274414062,2780167,53.5858268737793
2014-08-11,57.5188598632812,57.6110649108887,56.915340423584,57.015926361084,1204811,53.4287338256836
2014-08-12,56.915340423584,57.3009223937988,56.6051979064941,56.8398971557617,923621,53.2637786865234
2014-08-13,57.2338638305664,57.3763618469238,56.7896041870117,57.1584243774414,1285219,53.5622596740723
2014-08-14,57.4182739257812,57.8792953491211,57.2254829406738,57.8457679748535,1127027,54.2063598632812
2014-08-15,57.9966468811035,58.0553245544434,57.091365814209,57.5440063476562,1656123,53.9235916137695
2014-08-18,57.9798812866211,58.2313499450684,57.8960609436035,58.1139984130859,1557700,54.4577102661133
2014-08-19,58.2397308349609,58.7091369628906,58.2313499450684,58.4995803833008,1311346,54.8190383911133
2014-08-20,58.2229652404785,59.2875099182129,58.2229652404785,59.1701583862305,1282356,55.4474182128906
2014-08-21,59.2958946228027,59.4551544189453,58.8684005737305,59.2204513549805,1446513,55.494556427002
2014-08-22,59.0863380432129,59.4467735290527,58.7175178527832,59.2036895751953,1502345,55.4788436889648
2014-08-25,59.2455978393555,59.7904434204102,59.2455978393555,59.2958946228027,1245850,55.565242767334
2014-08-26,59.4970664978027,59.6395645141602,58.5834045410156,58.6839904785156,2164341,54.9918479919434
2014-08-27,59.0863380432129,59.1366310119629,58.1307640075684,58.2564964294434,2146804,54.5912551879883
2014-08-28,58.2229652404785,58.2313499450684,57.8457679748535,58.1139984130859,1892814,54.4577102661133
2014-08-29,58.1810569763184,58.3822288513184,57.7787094116211,58.3235549926758,1039938,54.6540908813477
2014-09-02,58.4241409301758,59.0360450744629,58.4241409301758,58.9354553222656,1223899,55.2274932861328
2014-09-03,58.7007522583008,59.2958946228027,58.5414924621582,58.6839904785156,1052465,54.9918479919434
2014-09-04,58.675609588623,59.128246307373,58.675609588623,58.8851623535156,1291900,55.180362701416
2014-09-05,58.725902557373,59.1701583862305,58.2564964294434,59.077953338623,1280208,55.361026763916
2014-09-08,59.1617774963379,60.3185234069824,59.0863380432129,59.8575019836426,2276483,56.0915298461914
2014-09-09,59.5976524353027,60.3017616271973,59.4719200134277,59.7150039672852,2466647,55.9579887390137
2014-09-10,59.6311836242676,59.8575019836426,58.9689865112305,59.3964805603027,1807276,55.6595077514648
2014-09-11,59.0947189331055,59.4635353088379,58.8684005737305,59.0695724487305,1797612,55.3531646728516
2014-09-12,58.9857482910156,59.0695724487305,58.4995803833008,58.8181076049805,1964990,55.1175231933594
2014-09-15,58.751049041748,58.927074432373,57.6026802062988,57.9044418334961,2326827,54.2613296508789
2014-09-16,57.8038558959961,57.8038558959961,56.3202018737793,56.3621101379395,3298049,52.816047668457
2014-09-17,56.5213737487793,56.6890182495117,55.6580047607422,55.8005027770996,4176335,52.2897682189941
2014-09-18,55.9094734191895,56.1860847473145,55.1969833374023,55.2305107116699,4633612,51.7556381225586
2014-09-19,55.3227157592773,55.5155067443848,54.7443428039551,54.8533096313477,6637375,51.4021835327148
2014-09-22,55.1131591796875,55.1131591796875,54.2414093017578,54.4928741455078,2748553,51.0644073486328
2014-09-23,54.3503761291504,54.6186103820801,53.7300910949707,53.906120300293,2812736,50.514575958252
2014-09-24,54.107292175293,54.5599327087402,53.6546516418457,54.1156768798828,5380311,50.7109489440918
2014-09-25,54.056999206543,54.1994972229004,53.5959777832031,53.855827331543,2487644,50.4674491882324
2014-09-26,53.8977355957031,54.056999206543,53.4702415466309,53.7552375793457,2866898,50.3731880187988
2014-09-29,53.2942161560059,53.7636222839355,52.6236381530762,52.6404037475586,2836596,49.3284912109375
2014-09-30,52.6320190429688,52.7158432006836,51.3076286315918,51.4165954589844,7145593,48.1816825866699
2014-10-01,51.3830680847168,52.0117340087891,51.047779083252,51.2824821472168,3995834,48.0560073852539
2014-10-02,51.1399841308594,52.5146675109863,51.0813064575195,52.4057006835938,3297691,49.1085510253906
2014-10-03,52.8164291381836,53.3696556091309,52.7661361694336,53.0176048278809,2488002,49.6819648742676
2014-10-06,53.1936302185059,53.5540657043457,52.9924545288086,53.2020111083984,2234728,49.8547744750977
2014-10-07,52.8667221069336,53.3445091247559,52.5649604797363,52.5649604797363,3089512,49.2578010559082
2014-10-08,52.5481986999512,53.0176048278809,51.9698257446289,52.8918685913086,4222146,49.5641326904297
2014-10-09,53.5121536254883,53.5121536254883,51.6093864440918,51.7686500549316,2693913,48.511589050293
2014-10-10,51.7015914916992,51.7183570861816,50.5196990966797,50.5867576599121,3531519,47.4040641784668
2014-10-13,50.5448455810547,50.7544021606445,48.8097229003906,48.8684005737305,3369748,45.7938117980957
2014-10-14,50.1005859375,51.8357086181641,49.8575019836426,51.5255661010742,5079198,48.283805847168
2014-10-15,50.6370506286621,51.8776206970215,49.6730918884277,51.6177711486816,5692161,48.3702011108398
2014-10-16,50.7292556762695,52.4140815734863,50.3520545959473,52.2548217773438,3683865,48.9671783447266
2014-10-17,52.9421615600586,53.9145011901855,52.6152572631836,52.883487701416,3038452,49.5562896728516
2014-10-20,52.933780670166,53.4618606567383,52.808048248291,53.2355422973633,1956520,49.8861885070801
2014-10-21,53.6127395629883,54.4425811767578,53.4283332824707,54.4425811767578,2394232,51.0172729492188
2014-10-22,54.3419952392578,55.3143348693848,53.9731788635254,53.9983253479004,2983932,50.6009826660156
2014-10-23,54.6940498352051,55.3227157592773,54.157585144043,55.0712471008301,2936927,51.6063995361328
2014-10-24,55.1383056640625,56.0771179199219,54.6018447875977,55.9765281677246,3231598,52.4547271728516
2014-10-27,56.0771179199219,56.4962272644043,55.2975692749023,56.0603523254395,2230194,52.5332717895508
2014-10-28,56.3285827636719,57.7200355529785,56.0771179199219,57.7200355529785,3322505,54.0885429382324
2014-10-29,58.0050277709961,58.0134124755859,56.2950553894043,56.7644577026367,2333389,53.1930847167969
2014-10-30,56.4626998901367,57.166805267334,56.3369674682617,56.7812232971191,2594179,53.208797454834
2014-10-31,57.5691528320312,58.1391448974609,57.3931274414062,57.8206214904785,2667906,54.1827964782715
2014-11-03,57.6865043640137,58.2648773193359,57.6194458007812,57.9128265380859,1540044,54.2691955566406
2014-11-04,57.6445922851562,57.8792953491211,56.8482818603516,57.3679809570312,2726840,53.7586326599121
2014-11-05,57.9128265380859,58.8684005737305,57.5272407531738,58.6253128051758,2895888,54.9368591308594
2014-11-06,58.5414924621582,59.052806854248,58.2816429138184,59.0360450744629,1252769,55.3217582702637
2014-11-07,58.7342834472656,59.0192794799805,58.1307640075684,58.3319358825684,1486478,54.8566665649414
2014-11-10,58.1726722717285,58.6839904785156,58.0804672241211,58.5666389465332,1207674,55.0773849487305
2014-11-11,58.6420783996582,59.5557403564453,58.3487014770508,58.876781463623,1530619,55.3690452575684
2014-11-12,58.6253128051758,59.3210372924805,58.5666389465332,59.052806854248,1753233,55.5345878601074
2014-11-13,59.1114845275879,59.3461875915527,59.0360450744629,59.2707443237305,922666,55.7395362854004
2014-11-14,59.2623634338379,59.4803009033203,58.9438400268555,59.2455978393555,1105076,55.7158966064453
2014-11-17,59.178539276123,59.6060333251953,59.0108985900879,59.3880958557129,1019896,55.8498992919922
2014-11-18,59.5222129821777,60.2430839538574,59.4048614501953,60.1341171264648,2053988,56.5514755249023
2014-11-19,59.8407363891602,60.176025390625,59.5725059509277,59.5976524353027,2302371,56.0469665527344
2014-11-20,59.2707443237305,59.9329414367676,59.178539276123,59.6311836242676,2201562,56.0785064697266
2014-11-21,60.3520545959473,60.4191093444824,59.9077949523926,60.2430839538574,2062936,56.6539497375488
2014-11-24,60.5448455810547,61.0813064575195,60.5364646911621,61.0310134887695,1700264,57.3949394226074
2014-11-25,61.3076286315918,61.4668884277344,60.2095565795898,60.2514686584473,3517322,56.6618309020996
2014-11-26,60.3855819702148,60.4191093444824,59.9580879211426,60.1676445007324,1358469,56.5830039978027
2014-11-28,60.5616073608398,61.5842399597168,60.2179374694824,61.148365020752,1010948,57.5052947998047
2014-12-01,61.0393943786621,61.274097442627,60.4442596435547,61.1064529418945,1885179,57.4658737182617
2014-12-02,61.2070426940918,61.4417457580566,60.7124900817871,61.3663024902344,2052676,57.7102355957031
2014-12-03,61.5758590698242,62.4811401367188,61.5339469909668,62.1458511352539,1998872,58.4433441162109
2014-12-04,62.2799644470215,62.4057006835938,61.3495407104492,61.5171852111816,1657316,57.8521385192871
