"Fecha","MCD.Open","MCD.High","MCD.Low","MCD.Close","MCD.Volume","MCD.Adjusted"
2014-02-19,95.7799987792969,96.6600036621094,95.4599990844727,95.5500030517578,4505500,73.799674987793
2014-02-20,95.6600036621094,96.1100006103516,95.4899978637695,95.75,2975000,73.9541320800781
2014-02-21,96.0400009155273,97,96.0400009155273,96.4499969482422,5284300,74.494758605957
2014-02-24,96.4300003051758,96.9400024414062,96.2399978637695,96.5,4472200,74.5334091186523
2014-02-25,96.4599990844727,96.7200012207031,95.8899993896484,96.620002746582,4233600,74.6260986328125
2014-02-26,96.629997253418,96.7399978637695,95.7099990844727,95.8899993896484,4265900,74.0622482299805
2014-02-27,95.2399978637695,95.4100036621094,94.6500015258789,95.0800018310547,4179600,74.0622711181641
2014-02-28,95.1100006103516,95.4599990844727,94.8600006103516,95.1500015258789,5104700,74.1167984008789
2014-03-03,94.2399978637695,94.8000030517578,94,94.3199996948242,5149300,73.4702529907227
2014-03-04,95.25,95.2699966430664,94.8600006103516,94.9800033569336,4655200,73.9843597412109
2014-03-05,95.3399963378906,95.6100006103516,94.9400024414062,95.0199966430664,3913300,74.0155181884766
2014-03-06,95.0599975585938,95.6699981689453,94.75,95.5800018310547,4362900,74.4517364501953
2014-03-07,95.7399978637695,95.7900009155273,94.9700012207031,95.5,3724000,74.3894271850586
2014-03-10,95.2600021362305,95.6800003051758,94.9700012207031,95.1999969482422,4388900,74.1557464599609
2014-03-11,95.9400024414062,98.9199981689453,95.7099990844727,98.7799987792969,16354400,76.9443664550781
2014-03-12,98.4100036621094,99.0699996948242,98.1500015258789,98.7099990844727,6701700,76.8898468017578
2014-03-13,98.9000015258789,98.9000015258789,97.0100021362305,97.370002746582,5480200,75.8460388183594
2014-03-14,97.3300018310547,97.8899993896484,97.0100021362305,97.5800018310547,5510700,76.0096435546875
2014-03-17,98.1399993896484,98.1999969482422,97.4599990844727,97.5999984741211,5554300,76.0251770019531
2014-03-18,97.8000030517578,97.9899978637695,97.2200012207031,97.3099975585938,3269500,75.7993087768555
2014-03-19,97.2699966430664,97.2900009155273,95.7799987792969,96.0999984741211,5556900,74.856803894043
2014-03-20,95.9400024414062,96.9499969482422,95.8099975585938,96.5999984741211,4242600,75.2462463378906
2014-03-21,97.2200012207031,97.4000015258789,95.4700012207031,95.4700012207031,12625800,74.3660354614258
2014-03-24,96.0899963378906,96.7399978637695,95.9899978637695,96.1800003051758,6393000,74.9190826416016
2014-03-25,96.4400024414062,96.4899978637695,95.8300018310547,95.9100036621094,4929800,74.7087936401367
2014-03-26,96.0400009155273,96.5699996948242,95.8399963378906,95.8399963378906,4127000,74.6542587280273
2014-03-27,95.7699966430664,96.3600006103516,95.5199966430664,96.1600036621094,3756000,74.9035263061523
2014-03-28,96.2699966430664,97.4400024414062,96.2099990844727,97.2399978637695,4344100,75.7448043823242
2014-03-31,97.4400024414062,98.4499969482422,97.3000030517578,98.0299987792969,4853300,76.3601531982422
2014-04-01,98.0999984741211,98.5199966430664,97.629997253418,97.9000015258789,4494000,76.2588958740234
2014-04-02,98.1500015258789,98.2300033569336,97.3399963378906,97.5899963378906,3701200,76.0174102783203
2014-04-03,98.0299987792969,98.1100006103516,97.3499984741211,97.6600036621094,2575700,76.0719451904297
2014-04-04,97.7699966430664,98.4199981689453,97.3899993896484,97.870002746582,5409000,76.2355194091797
2014-04-07,97.5800018310547,98.2399978637695,96.5699996948242,97.0100021362305,5994600,75.5656280517578
2014-04-08,96.9800033569336,98.2200012207031,96.5199966430664,98.0800018310547,5579500,76.3991165161133
2014-04-09,98.0800018310547,98.5400009155273,97.9000015258789,98.3499984741211,3669500,76.6094131469727
2014-04-10,98.5500030517578,99.8499984741211,98.1600036621094,99.4300003051758,8873000,77.45068359375
2014-04-11,99.1500015258789,99.7300033569336,99.0599975585938,99.2900009155273,6553600,77.3416366577148
2014-04-14,99.6600036621094,100.160003662109,99.3199996948242,100.110000610352,6155900,77.9803695678711
2014-04-15,100.699996948242,100.940002441406,100.069999694824,100.830001831055,5882400,78.5412063598633
2014-04-16,101,101.120002746582,100.48999786377,100.830001831055,3532700,78.5412063598633
2014-04-17,100.730003356934,101,100.25,100.25,4545200,78.0894165039062
2014-04-21,99.8000030517578,100.389999389648,99.25,99.6699981689453,6357000,77.6376266479492
2014-04-22,100.019996643066,100.269996643066,98.8899993896484,99.3199996948242,8934300,77.3649826049805
2014-04-23,99.3499984741211,99.9899978637695,99.0100021362305,99.129997253418,4179100,77.2170028686523
2014-04-24,99.5199966430664,100.099998474121,99.129997253418,99.8399963378906,4764900,77.7700653076172
2014-04-25,99.8499984741211,100.75,99.3899993896484,100.730003356934,5047100,78.4633102416992
2014-04-28,100.980003356934,101.180000305176,99.6500015258789,100.309997558594,7444500,78.1361694335938
2014-04-29,100.209999084473,101.779998779297,99.8099975585938,101.5,6626100,79.0630950927734
2014-04-30,101.550003051758,101.76000213623,101.040000915527,101.379997253418,4519800,78.9696426391602
2014-05-01,100.680000305176,101.040000915527,100.330001831055,100.959999084473,3531400,78.6424713134766
2014-05-02,101.110000610352,102.279998779297,100.98999786377,101.430000305176,4934000,79.0085525512695
2014-05-05,101.379997253418,101.379997253418,100.589996337891,101.139999389648,3483500,78.7826614379883
2014-05-06,101.059997558594,101.300003051758,100.800003051758,100.949996948242,3075100,78.6346893310547
2014-05-07,101.26000213623,102.110000610352,100.949996948242,101.959999084473,4322600,79.4214172363281
2014-05-08,102,102.180000305176,101.430000305176,101.949996948242,3384500,79.4136276245117
2014-05-09,101.849998474121,102.949996948242,101.819999694824,102.930000305176,3649400,80.1769943237305
2014-05-12,102.949996948242,103.330001831055,102.790000915527,102.860000610352,3817400,80.1224746704102
2014-05-13,103.319999694824,103.620002746582,102.5,103.529998779297,3955400,80.6443557739258
2014-05-14,103.690002441406,103.779998779297,102.540000915527,103.029998779297,3826300,80.2548751831055
2014-05-15,102.779998779297,103,102.150001525879,102.5,3810800,79.8420562744141
2014-05-16,102.550003051758,103.389999389648,102.349998474121,103.139999389648,5081000,80.340576171875
2014-05-19,102.809997558594,102.830001831055,101.73999786377,102.089996337891,3859800,79.5226898193359
2014-05-20,102.050003051758,102.440002441406,101.440002441406,101.529998779297,3123700,79.0864715576172
2014-05-21,101.709999084473,102.580001831055,101.550003051758,102.559997558594,2735600,79.8887786865234
2014-05-22,102.650001525879,102.980003356934,102.230003356934,102.449996948242,3376000,79.8030853271484
2014-05-23,102.519996643066,102.849998474121,101.769996643066,102,4174300,79.4525604248047
2014-05-27,102.199996948242,102.900001525879,102.069999694824,102.360000610352,5093200,79.7330017089844
2014-05-28,101.839996337891,102.040000915527,100.870002746582,101.300003051758,8930700,78.9073181152344
2014-05-29,101.269996643066,101.48999786377,100.870002746582,101.339996337891,4123700,79.5747604370117
2014-05-30,101.25,101.459999084473,100.709999084473,101.430000305176,4232800,79.6454238891602
2014-06-02,101.389999389648,102.5,101.319999694824,102.029998779297,3001400,80.1165390014648
2014-06-03,101.639999389648,102,101.410003662109,101.449996948242,3363500,79.6611175537109
2014-06-04,101.360000610352,102.470001220703,101.269996643066,102.440002441406,3589200,80.4385070800781
2014-06-05,102.339996337891,102.599998474121,101.75,102.449996948242,2407800,80.4463653564453
2014-06-06,102.410003662109,102.620002746582,101.779998779297,101.959999084473,2955500,80.0615844726562
2014-06-09,101.589996337891,102,101.180000305176,101.379997253418,3802600,79.6061630249023
2014-06-10,101.610000610352,101.610000610352,100.680000305176,100.879997253418,5961200,79.2135543823242
2014-06-11,100.73999786377,100.959999084473,100.330001831055,100.419998168945,6606100,78.8523559570312
2014-06-12,100.410003662109,101.01000213623,99.5400009155273,99.7600021362305,5609100,78.334098815918
2014-06-13,99.4100036621094,100.589996337891,99.4100036621094,100.48999786377,4014600,78.9073181152344
2014-06-16,100.419998168945,101.169998168945,100.23999786377,101.099998474121,4038600,79.3862686157227
2014-06-17,100.910003662109,101.839996337891,100.819999694824,101.269996643066,6479700,79.5197601318359
2014-06-18,101.73999786377,101.790000915527,100.910003662109,101.349998474121,5441200,79.5825881958008
2014-06-19,101.040000915527,102.029998779297,101.040000915527,101.910003662109,3372200,80.0223236083984
2014-06-20,102.199996948242,102.300003051758,101.660003662109,101.919998168945,5418100,80.0301818847656
2014-06-23,101.639999389648,101.98999786377,101.51000213623,101.910003662109,2919000,80.0223236083984
2014-06-24,101.839996337891,102.180000305176,101.410003662109,101.470001220703,4586400,79.6768417358398
2014-06-25,101.089996337891,101.900001525879,101.029998779297,101.610000610352,3662000,79.7867584228516
2014-06-26,101.610000610352,101.889999389648,101.069999694824,101.51000213623,2783200,79.708251953125
2014-06-27,101.25,101.669998168945,101.150001525879,101.459999084473,2785500,79.6689910888672
2014-06-30,101.269996643066,101.480003356934,100.5,100.73999786377,4265700,79.1035995483398
2014-07-01,100.430000305176,101.360000610352,100.23999786377,101,3787700,79.3077850341797
2014-07-02,101.019996643066,101.080001831055,100.349998474121,100.529998779297,3216700,78.9386978149414
2014-07-03,101.319999694824,101.319999694824,100.73999786377,100.980003356934,2295800,79.2920608520508
2014-07-07,100.75,100.75,99.8199996948242,100.169998168945,3951700,78.6560287475586
2014-07-08,99.7900009155273,100.569999694824,99.7300033569336,100.089996337891,3115100,78.5932312011719
2014-07-09,100.300003051758,101.25,100.26000213623,101.069999694824,5604900,79.3627471923828
2014-07-10,100.220001220703,101.050003051758,100.160003662109,100.580001831055,3274900,78.9779739379883
2014-07-11,100.660003662109,100.809997558594,100.029998779297,100.370002746582,2812500,78.8130798339844
2014-07-14,100.690002441406,100.730003356934,100.300003051758,100.470001220703,4159900,78.8916015625
2014-07-15,100.319999694824,100.370002746582,99.8600006103516,100.300003051758,3787000,78.7581100463867
2014-07-16,99.6500015258789,99.8000030517578,98.7600021362305,99.2699966430664,7128700,77.949348449707
2014-07-17,98.9599990844727,99.0899963378906,98.3499984741211,98.370002746582,4099100,77.2426605224609
2014-07-18,98.6399993896484,99.0899963378906,98.129997253418,98.9899978637695,4044900,77.7294769287109
2014-07-21,98.5199966430664,98.629997253418,97.5500030517578,97.5500030517578,6510600,76.598747253418
2014-07-22,95.3899993896484,96.8499984741211,95.0999984741211,96.2699966430664,12398100,75.5936660766602
2014-07-23,95.5100021362305,95.8199996948242,94.8199996948242,95.3499984741211,9483200,74.8712539672852
2014-07-24,95.4800033569336,95.620002746582,95.2699966430664,95.3499984741211,7781700,74.8712539672852
2014-07-25,95.3600006103516,95.8499984741211,95.3199996948242,95.7200012207031,4992500,75.1617965698242
2014-07-28,95.5,95.9700012207031,95.3899993896484,95.7799987792969,4863100,75.2089004516602
2014-07-29,95.8899993896484,96.4199981689453,95.7099990844727,95.8199996948242,6712700,75.2403106689453
2014-07-30,96.1900024414062,96.3399963378906,95.5699996948242,95.9499969482422,6049800,75.3423690795898
2014-07-31,95.2200012207031,95.3600006103516,94.5599975585938,94.5599975585938,6826000,74.2509155273438
2014-08-01,94.3000030517578,94.7300033569336,94.1999969482422,94.3000030517578,4576400,74.0467681884766
2014-08-04,94.3000030517578,94.3499984741211,93.5199966430664,94.3099975585938,7652700,74.0546112060547
2014-08-05,94,94.3000030517578,93.3499984741211,93.4300003051758,5494800,73.3636169433594
2014-08-06,93.3899993896484,93.9499969482422,93.3600006103516,93.4700012207031,3728000,73.3950119018555
2014-08-07,93.8199996948242,94,93.2399978637695,93.3099975585938,3261100,73.2693710327148
2014-08-08,93.0699996948242,93.8399963378906,92.9199981689453,93.5500030517578,6505900,73.4578704833984
2014-08-11,93.7300033569336,93.9199981689453,93.4599990844727,93.5299987792969,4288400,73.442138671875
2014-08-12,93.4300003051758,93.6500015258789,93.1500015258789,93.5599975585938,3235900,73.4656829833984
2014-08-13,93.75,94.3199996948242,93.5500030517578,93.9599990844727,3595800,73.77978515625
2014-08-14,93.6500015258789,93.8899993896484,93.2600021362305,93.6600036621094,5644500,73.5442199707031
2014-08-15,94.0699996948242,94.4700012207031,93.4100036621094,93.7900009155273,4281300,73.6462936401367
2014-08-18,94.1500015258789,94.7399978637695,93.9300003051758,94.25,4398800,74.0075073242188
2014-08-19,94.5999984741211,94.75,94.2600021362305,94.4499969482422,3331700,74.16455078125
2014-08-20,94.4499969482422,94.6600036621094,94,94.1900024414062,4150400,73.9604110717773
2014-08-21,94.3099975585938,94.7600021362305,94.2399978637695,94.5299987792969,5981600,74.2273712158203
2014-08-22,94.5299987792969,94.8600006103516,94.2699966430664,94.4499969482422,3586900,74.16455078125
2014-08-25,94.8499984741211,95.370002746582,94.4100036621094,94.4400024414062,4614300,74.1566848754883
2014-08-26,94.3899993896484,94.7900009155273,94.0500030517578,94.1100006103516,6392400,73.8975677490234
2014-08-27,94.2300033569336,94.6800003051758,93.5999984741211,94.6500015258789,9027300,74.3215942382812
2014-08-28,93.6500015258789,94.7600021362305,93.5100021362305,94.1399993896484,5492400,74.559196472168
2014-08-29,94.1999969482422,94.1999969482422,93.5100021362305,93.7200012207031,4635100,74.2265472412109
2014-09-02,93.2399978637695,93.6999969482422,92.6900024414062,92.8000030517578,6727100,73.497932434082
2014-09-03,93.2699966430664,93.4899978637695,93.0400009155273,93.1399993896484,4855300,73.7671890258789
2014-09-04,93.0199966430664,93.2300033569336,92.8000030517578,93.0100021362305,4849800,73.6642379760742
2014-09-05,93.0999984741211,93.120002746582,92.8000030517578,93.0699996948242,4004600,73.7117385864258
2014-09-08,92.8000030517578,92.8199996948242,92.1999969482422,92.5,5251900,73.2603149414062
2014-09-09,92.5999984741211,92.6999969482422,90.9599990844727,91.0899963378906,9795200,72.1435928344727
2014-09-10,90.8399963378906,93.0599975585938,90.5299987792969,93,12031400,73.6563262939453
2014-09-11,92.9400024414062,93.2900009155273,92.4199981689453,92.9599990844727,5960100,73.624641418457
2014-09-12,92.9400024414062,93.8399963378906,92.8199996948242,93.3399963378906,7791300,73.9255828857422
2014-09-15,93.2600021362305,93.9100036621094,93.25,93.4700012207031,6255000,74.0285415649414
2014-09-16,93.2699966430664,94.1100006103516,93.25,93.75,5826200,74.2503051757812
2014-09-17,93.6800003051758,93.8300018310547,93.1800003051758,93.5299987792969,5738600,74.0760650634766
2014-09-18,93.4300003051758,93.9000015258789,93.2600021362305,93.4800033569336,5488900,74.0364608764648
2014-09-19,93.9499969482422,94.9300003051758,93.8000030517578,94.3600006103516,9043100,74.7334289550781
2014-09-22,94.120002746582,94.4700012207031,93.8199996948242,93.9300003051758,4875700,74.3928680419922
2014-09-23,93.6999969482422,94.1500015258789,93.4400024414062,93.5100021362305,4702700,74.0602188110352
2014-09-24,93.6999969482422,95.3199996948242,93.6600036621094,95,7817900,75.2403259277344
2014-09-25,94.9400024414062,95.3099975585938,94.0599975585938,94.1600036621094,4569100,74.5750503540039
2014-09-26,94.0500030517578,94.879997253418,94.0199966430664,94.6999969482422,3454400,75.0027236938477
2014-09-29,94.2600021362305,97.3000030517578,93.9800033569336,96.2200012207031,16489100,76.2065658569336
2014-09-30,96.2300033569336,96.3600006103516,94.3399963378906,94.8099975585938,10036400,75.08984375
2014-10-01,94.370002746582,95.0800018310547,94.0100021362305,94.1900024414062,5334600,74.5987854003906
2014-10-02,94.0299987792969,94.5999984741211,94,94.120002746582,4116000,74.5433502197266
2014-10-03,95.2900009155273,95.2900009155273,94.5100021362305,94.8600006103516,3948600,75.1294250488281
2014-10-06,94.3600006103516,94.4300003051758,93.6900024414062,93.8399963378906,4278600,74.3216018676758
2014-10-07,93.5100021362305,93.5400009155273,92.8000030517578,92.8099975585938,6093800,73.5058364868164
2014-10-08,93.0800018310547,93.9499969482422,92.8099975585938,93.8300018310547,5586600,74.3136596679688
2014-10-09,93.7699966430664,94,92.7099990844727,92.7200012207031,5068600,73.4345474243164
2014-10-10,92.7600021362305,93.4499969482422,92.3000030517578,92.3000030517578,5844900,73.1019058227539
2014-10-13,92.129997253418,92.4199981689453,90.6600036621094,90.7300033569336,6173800,71.8584671020508
2014-10-14,90.8099975585938,91.7399978637695,90.629997253418,91.0999984741211,5539500,72.151496887207
2014-10-15,90.4899978637695,90.9800033569336,89.5699996948242,90.4400024414062,10468500,71.6287689208984
2014-10-16,89.3899993896484,90.2900009155273,89.3399963378906,89.9100036621094,7526400,71.2090225219727
2014-10-17,90.4100036621094,91.1399993896484,89.6399993896484,91.0400009155273,7074500,72.1039886474609
2014-10-20,90.9599990844727,91.5899963378906,90.7099990844727,91.5899963378906,5403200,72.5395889282227
2014-10-21,89.9499969482422,91.4499969482422,89.6999969482422,91.0100021362305,11422200,72.080207824707
2014-10-22,90.6999969482422,91.5100021362305,90.5999984741211,90.9400024414062,6455600,72.024772644043
2014-10-23,91.8399963378906,92.0999984741211,90.879997253418,91.0199966430664,5966700,72.0881500244141
2014-10-24,90.6999969482422,91.7900009155273,90.5500030517578,91.6699981689453,5256600,72.6029510498047
2014-10-27,91.5199966430664,92.0899963378906,91.5,92.0100021362305,4071100,72.8722381591797
2014-10-28,92.4800033569336,92.5999984741211,91.6900024414062,92.5999984741211,5083000,73.3395004272461
2014-10-29,92.6500015258789,93.120002746582,92,92.7300033569336,5295900,73.4424667358398
2014-10-30,92.5699996948242,93.3899993896484,92.4899978637695,93.379997253418,3965500,73.9572601318359
2014-10-31,93.9000015258789,94.0100021362305,92.8300018310547,93.7300033569336,6795900,74.2344665527344
2014-11-03,93.7799987792969,93.7799987792969,93.0199966430664,93.6100006103516,4064900,74.1394348144531
2014-11-04,93.9300003051758,94.629997253418,93.7699966430664,94.4700012207031,5802200,74.8205490112305
2014-11-05,95,95.0699996948242,94.3899993896484,94.6399993896484,4123800,74.955207824707
2014-11-06,94.7399978637695,94.9300003051758,94.4199981689453,94.6600036621094,3597300,74.9710388183594
2014-11-07,94.4000015258789,95.0999984741211,94.0599975585938,95.0999984741211,4674600,75.3195190429688
2014-11-10,95.5599975585938,95.6900024414062,94.9800033569336,95.1100006103516,5123900,75.3274307250977
2014-11-11,95.2200012207031,95.4199981689453,94.9300003051758,95.1399993896484,3429000,75.351203918457
2014-11-12,94.9300003051758,95.379997253418,94.8300018310547,95.3300018310547,2725700,75.5016784667969
2014-11-13,95.5,96.2200012207031,95.1800003051758,95.4800033569336,4099800,75.620491027832
2014-11-14,95.379997253418,97.1800003051758,95.2699966430664,96.2099990844727,7793400,76.1986389160156
2014-11-17,96.0599975585938,96.0800018310547,95.5999984741211,95.9700012207031,3596500,76.0085525512695
2014-11-18,96.0400009155273,96.9499969482422,95.370002746582,96.4100036621094,6258600,76.357048034668
2014-11-19,96.7399978637695,97.3000030517578,96.4300003051758,96.5599975585938,6631300,76.4758224487305
2014-11-20,96.5400009155273,97.3000030517578,96.5,96.6399993896484,4551900,76.5392150878906
2014-11-21,97.4700012207031,97.5,96.4199981689453,96.6800003051758,5483700,76.5708847045898
2014-11-24,96.8300018310547,97.4199981689453,96.5299987792969,97.1699981689453,5222900,76.958984375
2014-11-25,97.1999969482422,97.3399963378906,96.8499984741211,97,5369000,76.8243103027344
2014-11-26,96.3600006103516,96.3899993896484,95.9199981689453,96.2200012207031,3667800,76.880256652832
2014-11-28,95.9800033569336,97.4000015258789,95.9700012207031,96.8099975585938,3442900,77.3516540527344
2014-12-01,96.1500015258789,96.9400024414062,95.6399993896484,95.7799987792969,5273700,76.5287017822266
2014-12-02,95.2099990844727,97,94.7600021362305,95.1100006103516,10389700,75.9933547973633
2014-12-03,94.8000030517578,95.5699996948242,94.7799987792969,95.5,5316700,76.3049545288086
2014-12-04,95.3899993896484,95.9899978637695,95.1399993896484,95.6600036621094,5149300,76.4328002929688
2014-12-05,95.7799987792969,96.6100006103516,95.6500015258789,96.3099975585938,6209300,76.9521865844727
2014-12-08,93.4100036621094,97.5,92.2300033569336,92.6100006103516,11792700,73.9958572387695
2014-12-09,91.3000030517578,92,91.0100021362305,91.3600006103516,10066800,72.9970932006836
2014-12-10,91.0400009155273,91.2900009155273,89.5100021362305,90,12020800,71.9104537963867
2014-12-11,90.0899963378906,91.1500015258789,90.0199966430664,90.9700012207031,8972700,72.6854858398438
2014-12-12,90.6600036621094,91.3899993896484,90.4300003051758,90.620002746582,8691000,72.4058532714844
2014-12-15,90.9599990844727,91.0999984741211,88.25,88.4599990844727,10121600,70.6799697875977
2014-12-16,88.0699996948242,90.75,87.620002746582,88.7200012207031,15106700,70.8877029418945
2014-12-17,88.9300003051758,92.0500030517578,88.5,91.6500015258789,14010000,73.2287979125977
2014-12-18,92.2799987792969,93.7399978637695,91.6500015258789,93.6699981689453,11277100,74.8427810668945
