"Fecha","MKTX.Open","MKTX.High","MKTX.Low","MKTX.Close","MKTX.Volume","MKTX.Adjusted"
2014-02-06,61.6699981689453,62.1599998474121,61.0400009155273,61.1500015258789,124000,56.5565032958984
2014-02-07,61.1399993896484,61.9000015258789,60.7999992370605,61.2799987792969,154300,56.6767311096191
2014-02-10,61.2400016784668,61.7400016784668,59.8400001525879,60.3400001525879,309300,55.8073501586914
2014-02-11,60.0999984741211,60.8300018310547,59.310001373291,60.4099998474121,141200,56.0206413269043
2014-02-12,60.2999992370605,60.7999992370605,59.5400009155273,59.9599990844727,153500,55.6033248901367
2014-02-13,59.2900009155273,60.1300010681152,58.7400016784668,59.9500007629395,177400,55.5940589904785
2014-02-14,59.8600006103516,60.2799987792969,58.7799987792969,59.7099990844727,197000,55.3714904785156
2014-02-18,59.9300003051758,60.5699996948242,59.1699981689453,60.1800003051758,231200,55.8073463439941
2014-02-19,59.810001373291,60.0800018310547,58.5699996948242,59.060001373291,199200,54.768726348877
2014-02-20,59.1399993896484,60.2900009155273,58.1599998474121,59.7000007629395,165300,55.3622169494629
2014-02-21,60.0099983215332,60.060001373291,59.0499992370605,59.3699989318848,175100,55.0562019348145
2014-02-24,59.3699989318848,60.7200012207031,59.0299987792969,59.75,201600,55.4085845947266
2014-02-25,59.7400016784668,60.2400016784668,58.7599983215332,58.9000015258789,147500,54.6203384399414
2014-02-26,59.0499992370605,60.0999984741211,58.7000007629395,59.2200012207031,214100,54.917106628418
2014-02-27,58.9000015258789,59.4599990844727,57.7999992370605,59.060001373291,275900,54.768726348877
2014-02-28,59.1300010681152,60.060001373291,58.6199989318848,59.0400009155273,262700,54.750171661377
2014-03-03,58.5099983215332,59.8800010681152,57.6399993896484,59.3899993896484,238300,55.0747489929199
2014-03-04,60.2700004577637,63.2599983215332,59.560001373291,63.1199989318848,345200,58.5337295532227
2014-03-05,62.9199981689453,64.1699981689453,62.4300003051758,63.7599983215332,369700,59.1272201538086
2014-03-06,63.7400016784668,64.5999984741211,63.7400016784668,64.3399963378906,223600,59.6650772094727
2014-03-07,64.879997253418,65.1699981689453,63.9900016784668,64.5100021362305,193100,59.8227272033691
2014-03-10,64.5100021362305,64.7900009155273,63.7099990844727,64.4400024414062,134500,59.7578163146973
2014-03-11,64.3300018310547,64.3300018310547,61.8400001525879,62.7099990844727,286600,58.1535224914551
2014-03-12,62.5400009155273,63.7700004577637,61.6699981689453,63.5400009155273,163800,58.923210144043
2014-03-13,63.9700012207031,64.4199981689453,62,62.8300018310547,167100,58.2648010253906
2014-03-14,62.439998626709,63.7000007629395,62.0099983215332,62.2200012207031,214400,57.6991157531738
2014-03-17,62.7700004577637,63.7700004577637,62.5999984741211,63.439998626709,150900,58.8304786682129
2014-03-18,63.3300018310547,64.1399993896484,62.5099983215332,62.9500007629395,217500,58.3760833740234
2014-03-19,62.9700012207031,63.5099983215332,61.0999984741211,62.3199996948242,211000,57.791862487793
2014-03-20,62.1599998474121,63.5800018310547,61.6599998474121,62.9199981689453,128500,58.3482551574707
2014-03-21,63.2400016784668,63.6800003051758,61.7900009155273,62.1699981689453,278500,57.6527481079102
2014-03-24,62.3499984741211,62.7900009155273,61.3400001525879,62.1699981689453,176500,57.6527481079102
2014-03-25,62.4500007629395,63.0800018310547,61.25,61.6300010681152,143300,57.1519813537598
2014-03-26,61.9099998474121,61.9099998474121,59.5699996948242,59.5699996948242,208100,55.2416725158691
2014-03-27,59.7000007629395,60.0499992370605,58.1199989318848,58.7200012207031,165700,54.453426361084
2014-03-28,58.7000007629395,59.9500007629395,57.8600006103516,57.9900016784668,195200,53.7764701843262
2014-03-31,58.5,59.5400009155273,57.7799987792969,59.2200012207031,320000,54.917106628418
2014-04-01,59.4599990844727,59.9199981689453,58.25,59.6500015258789,218900,55.3158531188965
2014-04-02,59.6100006103516,60.2400016784668,58.810001373291,59.2999992370605,160400,54.991283416748
2014-04-03,58.9099998474121,58.9900016784668,56.5900001525879,56.8899993896484,201800,52.7563972473145
2014-04-04,57.189998626709,57.189998626709,54.3400001525879,55.0400009155273,615500,51.0408210754395
2014-04-07,54.810001373291,55.6399993896484,54.0900001525879,54.2599983215332,373600,50.3174819946289
2014-04-08,54.3199996948242,54.9700012207031,53.6699981689453,54.4799995422363,303200,50.5215034484863
2014-04-09,54.5499992370605,55.4300003051758,54.0299987792969,55,191200,51.003719329834
2014-04-10,54.9500007629395,55.3400001525879,53.8400001525879,54.4500007629395,228400,50.4936904907227
2014-04-11,54.060001373291,54.2400016784668,53.0499992370605,53.0800018310547,226200,49.2232360839844
2014-04-14,53.7400016784668,54.3400001525879,53.1100006103516,53.7400016784668,198700,49.8352737426758
2014-04-15,53.7900009155273,54.6699981689453,53.2099990844727,54.2200012207031,221100,50.2803955078125
2014-04-16,54.7299995422363,55.4099998474121,54.2599983215332,55.1300010681152,157600,51.1242752075195
2014-04-17,55.0299987792969,56.2000007629395,54.7999992370605,55.5900001525879,164900,51.5508460998535
2014-04-21,55.7599983215332,56.3699989318848,55.5200004577637,55.9900016784668,129800,51.9217948913574
2014-04-22,56.0699996948242,56.9799995422363,55.5299987792969,56.6399993896484,181900,52.5245666503906
2014-04-23,56.5099983215332,58.689998626709,54.9599990844727,55.0200004577637,314300,51.0222625732422
2014-04-24,55.1300010681152,55.8899993896484,54.7099990844727,54.9900016784668,257100,50.994441986084
2014-04-25,55,55.3800010681152,54.7200012207031,54.75,377500,50.7718811035156
2014-04-28,54.7999992370605,55.4000015258789,53.0999984741211,53.689998626709,404800,49.7889099121094
2014-04-29,54,54.6399993896484,53.2400016784668,53.2799987792969,314000,49.4086952209473
2014-04-30,53.4000015258789,54.3600006103516,53.1599998474121,53.8300018310547,330400,49.9187355041504
2014-05-01,53.9099998474121,54.6699981689453,53.4599990844727,54.6399993896484,352700,50.6698799133301
2014-05-02,54.8899993896484,55.4099998474121,54.2000007629395,54.5499992370605,186500,50.58642578125
2014-05-05,54.1500015258789,55.2799987792969,53.5099983215332,54.7299995422363,186100,50.753345489502
2014-05-06,54.1199989318848,54.7900009155273,53.7900009155273,54.2999992370605,275000,50.5022201538086
2014-05-07,54.2999992370605,54.9500007629395,53.7900009155273,54.4700012207031,252700,50.6603355407715
2014-05-08,54.189998626709,55.1500015258789,53.9700012207031,54.4099998474121,237900,50.6045303344727
2014-05-09,54.1199989318848,54.6800003051758,53.8800010681152,54.4799995422363,152200,50.6696357727051
2014-05-12,54.810001373291,56.0499992370605,54.0299987792969,55.5800018310547,205700,51.6927032470703
2014-05-13,55.5,55.9700012207031,54.3699989318848,54.6599998474121,258800,50.8370513916016
2014-05-14,54.3899993896484,54.8800010681152,53,53.1100006103516,246500,49.3954544067383
2014-05-15,52.8600006103516,53.2099990844727,52.6100006103516,52.8899993896484,267500,49.1908416748047
2014-05-16,52.7700004577637,53.439998626709,51.9300003051758,53.3600006103516,202000,49.6279602050781
2014-05-19,53.060001373291,54.75,52.9700012207031,54.4300003051758,149800,50.6231384277344
2014-05-20,54.4000015258789,54.8499984741211,53.3600006103516,53.7099990844727,226800,49.9534873962402
2014-05-21,53.8300018310547,54.3499984741211,53.5200004577637,54.0499992370605,206500,50.2697105407715
2014-05-22,54.1500015258789,55.1199989318848,53.7700004577637,54.7299995422363,109000,50.902156829834
2014-05-23,54.8199996948242,55.1399993896484,54.3800010681152,55.0200004577637,125600,51.1718559265137
2014-05-27,55.4799995422363,56.6699981689453,55.439998626709,56.4000015258789,142800,52.4553413391113
2014-05-28,56.1500015258789,56.7099990844727,55.1599998474121,55.310001373291,164600,51.4415893554688
2014-05-29,55.2599983215332,55.6100006103516,54.3300018310547,54.6199989318848,172500,50.7998313903809
2014-05-30,54.4199981689453,54.8199996948242,53.2400016784668,53.3499984741211,404300,49.6186676025391
2014-06-02,53.3800010681152,53.5400009155273,52.2999992370605,52.939998626709,202400,49.2373466491699
2014-06-03,52.7900009155273,52.7900009155273,49.6399993896484,50.2999992370605,587000,46.7819747924805
2014-06-04,50,52.4900016784668,50,51.8800010681152,335900,48.25146484375
2014-06-05,51.9099998474121,52.7299995422363,50.9599990844727,52.6399993896484,235800,48.9583320617676
2014-06-06,52.9700012207031,54.3199996948242,52.75,54.0299987792969,238700,50.2511024475098
2014-06-09,53.9000015258789,54.560001373291,53.6399993896484,54.3300018310547,171600,50.5301246643066
2014-06-10,54.2400016784668,54.7400016784668,53.5699996948242,54.1399993896484,143000,50.3534088134766
2014-06-11,53.9300003051758,54.1100006103516,52.9900016784668,53.4500007629395,190400,49.7116661071777
2014-06-12,53.2799987792969,54.0499992370605,52.6199989318848,53.310001373291,202100,49.5814628601074
2014-06-13,53.4799995422363,54.6500015258789,53.2299995422363,54.3699989318848,205100,50.5673217773438
2014-06-16,54.2599983215332,55.0900001525879,53.7400016784668,54.8600006103516,221300,51.0230598449707
2014-06-17,54.7200012207031,55.8899993896484,54.5200004577637,55.2599983215332,174800,51.395076751709
2014-06-18,55.2599983215332,56.4099998474121,54.8300018310547,56.2099990844727,189000,52.278621673584
2014-06-19,56.3300018310547,56.3800010681152,54.939998626709,55.5,142400,51.6182861328125
2014-06-20,55.8300018310547,56.0999984741211,55.560001373291,55.6399993896484,300300,51.7484970092773
2014-06-23,55.6500015258789,56.2200012207031,55.3199996948242,56.0200004577637,136200,52.1019172668457
2014-06-24,55.7099990844727,56.5900001525879,55.4000015258789,55.5800018310547,250500,51.6927032470703
2014-06-25,55.2700004577637,56.0299987792969,55.2400016784668,55.5099983215332,141100,51.6275939941406
2014-06-26,55.5099983215332,55.9900016784668,55.0099983215332,55.4300003051758,206300,51.5531883239746
2014-06-27,55.0400009155273,55.939998626709,54.9199981689453,55.2999992370605,292400,51.4322776794434
2014-06-30,55.2999992370605,55.7099990844727,53.810001373291,54.060001373291,264700,50.2790031433105
2014-07-01,54.189998626709,54.689998626709,53.3600006103516,53.689998626709,413500,49.934886932373
2014-07-02,53.5800018310547,54.1599998474121,52.5699996948242,52.7299995422363,328400,49.0420227050781
2014-07-03,53.1300010681152,53.3199996948242,51.6199989318848,51.9000015258789,228300,48.2700691223145
2014-07-07,51.5099983215332,51.7999992370605,50.5,50.9000015258789,540000,47.3400230407715
2014-07-08,50.6500015258789,50.7900009155273,49.6599998474121,49.9700012207031,483900,46.4750633239746
2014-07-09,50,50.060001373291,48.8899993896484,49.2200012207031,332700,45.7775230407715
2014-07-10,48.5800018310547,49.0800018310547,47.9000015258789,48.0499992370605,420300,44.6893424987793
2014-07-11,47.7999992370605,48.1399993896484,47.2599983215332,47.5,374600,44.1778182983398
2014-07-14,48.0499992370605,48.7400016784668,47.7099990844727,48.5,356600,45.1078720092773
2014-07-15,48.5,48.8699989318848,47.8800010681152,48.2299995422363,328800,44.856761932373
2014-07-16,48.5699996948242,48.8600006103516,47.7599983215332,48.1100006103516,177100,44.7451629638672
2014-07-17,47.8600006103516,48.810001373291,47.75,48.5800018310547,343800,45.1822776794434
2014-07-18,48.4599990844727,49.6399993896484,48.0400009155273,49.6100006103516,285900,46.1402587890625
2014-07-21,49.3699989318848,50.3199996948242,49.1100006103516,50.0999984741211,298400,46.5959777832031
2014-07-22,50.3499984741211,50.7200012207031,50.0999984741211,50.3699989318848,224700,46.8470802307129
2014-07-23,51.3300018310547,53.9799995422363,50.2799987792969,53.9099998474121,489000,50.1394996643066
2014-07-24,55.2999992370605,57.0699996948242,54.5499992370605,56.4300003051758,478200,52.4832496643066
2014-07-25,55.9599990844727,56.6199989318848,55.3499984741211,55.9900016784668,316500,52.074031829834
2014-07-28,56.2200012207031,56.4700012207031,55.2799987792969,55.9799995422363,183300,52.0647163391113
2014-07-29,56.2400016784668,56.810001373291,55.8699989318848,56.3800010681152,181500,52.4367446899414
2014-07-30,56.7900009155273,57.2599983215332,56.3600006103516,56.9500007629395,131500,52.9668655395508
2014-07-31,56.0900001525879,57.0900001525879,55.7700004577637,56.2299995422363,226400,52.297233581543
2014-08-01,56.3699989318848,56.6199989318848,54.7900009155273,55.8499984741211,172400,51.9438171386719
2014-08-04,56.2000007629395,56.6699981689453,55.3699989318848,56.2900009155273,126900,52.3530464172363
2014-08-05,55.810001373291,56.5900001525879,55.3300018310547,55.9300003051758,120100,52.1664962768555
2014-08-06,55.5699996948242,57.2400016784668,54.8600006103516,56.6500015258789,167300,52.8380546569824
2014-08-07,56.5999984741211,57.189998626709,55.5,55.5900001525879,154600,51.8493690490723
2014-08-08,55.6199989318848,55.9199981689453,55.1699981689453,55.3699989318848,220100,51.6441841125488
2014-08-11,55.6800003051758,57.9599990844727,55.2799987792969,57.2999992370605,222100,53.4443054199219
2014-08-12,57.0499992370605,57.7099990844727,55.9900016784668,56.4700012207031,146300,52.6701698303223
2014-08-13,56.7900009155273,57.4900016784668,56.1399993896484,56.5800018310547,190600,52.7727661132812
2014-08-14,56.5200004577637,56.8300018310547,56,56.810001373291,142100,52.9872932434082
2014-08-15,57.3600006103516,57.4000015258789,55.25,57.2999992370605,290500,53.4443054199219
2014-08-18,57.75,58.3600006103516,57.2999992370605,58.2299995422363,203200,54.3117370605469
2014-08-19,58.2900009155273,58.3699989318848,57.8600006103516,58.2000007629395,213400,54.2837562561035
2014-08-20,58,58.75,57.2799987792969,58.1300010681152,212200,54.2184638977051
2014-08-21,58.0699996948242,58.0699996948242,57.25,57.7599983215332,201500,53.8733520507812
2014-08-22,57.8400001525879,58.4000015258789,57.4900016784668,57.9700012207031,166700,54.0692253112793
2014-08-25,58.2400016784668,59.7400016784668,57.9700012207031,59.6199989318848,306600,55.6082191467285
2014-08-26,59.5499992370605,60.1300010681152,59.0999984741211,59.5200004577637,212800,55.5149307250977
2014-08-27,59.3699989318848,59.4700012207031,58.7200012207031,59.310001373291,109400,55.3190650939941
2014-08-28,59.2200012207031,59.2999992370605,58.2700004577637,58.6399993896484,155300,54.6941452026367
2014-08-29,58.6500015258789,59.2400016784668,58.3699989318848,58.9199981689453,118300,54.9553031921387
2014-09-02,59.189998626709,59.810001373291,58.6199989318848,59.5499992370605,152600,55.5429077148438
2014-09-03,59.8400001525879,60.3499984741211,59.560001373291,60.0200004577637,390400,55.9813003540039
2014-09-04,60.2000007629395,60.2000007629395,58,58.4099998474121,192400,54.4796333312988
2014-09-05,58.1599998474121,59.3899993896484,58.0800018310547,59.2999992370605,168500,55.3097305297852
2014-09-08,59.2599983215332,60.1100006103516,59.1300010681152,59.7799987792969,130800,55.7574348449707
2014-09-09,59.7700004577637,60.0200004577637,58.9500007629395,59.8699989318848,221300,55.841381072998
2014-09-10,59.9799995422363,60.2599983215332,59.5200004577637,59.9799995422363,199200,55.9439811706543
2014-09-11,59.5499992370605,59.9599990844727,58.8499984741211,59.2599983215332,151500,55.2724266052246
2014-09-12,59.3699989318848,59.7999992370605,58.7599983215332,59.060001373291,215300,55.0858917236328
2014-09-15,58.7700004577637,58.8199996948242,57.75,58.0099983215332,204200,54.1065406799316
2014-09-16,58.0299987792969,58.8400001525879,57.5,58.5900001525879,246100,54.6475143432617
2014-09-17,58.5299987792969,59.2299995422363,58.2400016784668,58.810001373291,197400,54.8527030944824
2014-09-18,59.2700004577637,62.5099983215332,58.9700012207031,61.6300010681152,590200,57.4829483032227
2014-09-19,61.6599998474121,62.8699989318848,60.2700004577637,61.75,690400,57.5948715209961
2014-09-22,61.3400001525879,61.5,60.3800010681152,60.5400009155273,167300,56.4662971496582
2014-09-23,60.1800003051758,60.6599998474121,59.0699996948242,59.2999992370605,195700,55.3097305297852
2014-09-24,59.4300003051758,60.7099990844727,59.0499992370605,60.7000007629395,193900,56.6155281066895
2014-09-25,60.5999984741211,60.5999984741211,59.6599998474121,60.0499992370605,187200,56.0092620849609
2014-09-26,60.5800018310547,61.7999992370605,60.3600006103516,61.3899993896484,356200,57.259090423584
2014-09-29,60.8699989318848,62.0800018310547,60.5900001525879,62.0499992370605,246700,57.8746910095215
2014-09-30,61.8600006103516,62.2400016784668,61.4199981689453,61.8600006103516,350100,57.6974754333496
2014-10-01,61.9599990844727,62.1300010681152,61.3600006103516,61.8499984741211,365800,57.6881523132324
2014-10-02,61.8499984741211,62.4799995422363,61.3499984741211,61.7799987792969,281600,57.6228523254395
2014-10-03,62.4799995422363,62.8499984741211,61.5,62.4500007629395,278600,58.2477722167969
2014-10-06,62.4799995422363,63.0400009155273,61.9599990844727,62.7000007629395,234200,58.4809455871582
2014-10-07,62.25,62.9900016784668,61.9000015258789,62,349100,57.8280448913574
2014-10-08,61.8600006103516,62.9599990844727,61.6100006103516,62.7099990844727,194100,58.4902801513672
2014-10-09,62.7700004577637,63.1800003051758,61.8899993896484,62.1500015258789,260800,57.9679565429688
2014-10-10,61.7799987792969,63.3400001525879,61.4799995422363,62.5299987792969,302400,58.3223876953125
2014-10-13,62.7200012207031,63.3499984741211,62.2599983215332,62.560001373291,296500,58.3503837585449
2014-10-14,62.9500007629395,63.4900016784668,62.6399993896484,63.0900001525879,401500,58.8447074890137
2014-10-15,62.5,64.8000030517578,61.7299995422363,64.6100006103516,417800,60.2624244689941
2014-10-16,63.6699981689453,65.1500015258789,62.310001373291,63.7799987792969,356100,59.4882774353027
2014-10-17,64.7300033569336,64.7300033569336,62.6100006103516,62.8600006103516,274800,58.6301651000977
2014-10-20,62.7299995422363,63.9799995422363,62.3199996948242,63.9500007629395,270300,59.6468238830566
2014-10-21,64.3499984741211,65.6399993896484,63.3800010681152,65.629997253418,250300,61.2137794494629
2014-10-22,64.5,64.5,60.9300003051758,61.1500015258789,584700,57.0352401733398
2014-10-23,61.5299987792969,61.5299987792969,60.4500007629395,61.25,284000,57.1285057067871
2014-10-24,61.3800010681152,62.25,60.8400001525879,62.1500015258789,165500,57.9679565429688
2014-10-27,61.9300003051758,63.189998626709,61.5,63.1100006103516,119600,58.8633689880371
2014-10-28,63.5200004577637,64.2799987792969,63.4900016784668,64.0400009155273,218900,59.730785369873
2014-10-29,64.129997253418,64.6800003051758,63.3699989318848,63.9900016784668,196600,59.6841430664062
2014-10-30,63.5800018310547,64.6100006103516,63.5800018310547,64.2300033569336,197900,59.9080047607422
2014-10-31,65.6600036621094,65.6600036621094,64.1699981689453,64.6500015258789,202800,60.2997512817383
2014-11-03,64.6900024414062,64.7699966430664,63.2400016784668,64.5699996948242,146400,60.2251129150391
2014-11-04,64.0500030517578,65.5,64.0500030517578,64.9700012207031,140700,60.7487449645996
2014-11-05,65.5899963378906,66.620002746582,65.1600036621094,65.75,225800,61.4780578613281
2014-11-06,65.5500030517578,66.2200012207031,64.6600036621094,65.629997253418,169700,61.3658409118652
2014-11-07,65.4700012207031,65.4700012207031,64.5599975585938,65.3600006103516,173200,61.113395690918
2014-11-10,65.2799987792969,65.9300003051758,63.939998626709,64.9499969482422,188300,60.7300300598145
2014-11-11,64.7200012207031,65.3600006103516,64.5599975585938,65.2600021362305,178400,61.0198783874512
2014-11-12,65.120002746582,66.0800018310547,64.5999984741211,65.9100036621094,97100,61.6276435852051
2014-11-13,66.0999984741211,66.1999969482422,65.5299987792969,66.0699996948242,112900,61.7772560119629
2014-11-14,66.1100006103516,66.2399978637695,65.370002746582,65.4499969482422,154800,61.1975479125977
2014-11-17,65.2399978637695,65.4599990844727,63.4099998474121,63.7299995422363,176400,59.589298248291
2014-11-18,64,64.2099990844727,63.2599983215332,63.3899993896484,192500,59.2713966369629
2014-11-19,63.3699989318848,63.3699989318848,62.0900001525879,63.0200004577637,127900,58.925422668457
2014-11-20,62.7599983215332,63.9799995422363,62.6300010681152,63.939998626709,147300,59.7856483459473
2014-11-21,64.7200012207031,65,62.6399993896484,62.7400016784668,160400,58.663631439209
2014-11-24,62.7000007629395,64.5400009155273,62.5400009155273,64.3000030517578,184700,60.1222686767578
2014-11-25,64.3899993896484,64.3899993896484,63.6100006103516,64.0100021362305,98700,59.8511238098145
2014-11-26,64.1600036621094,65,63.8899993896484,64.870002746582,152300,60.6552429199219
2014-11-28,65.1900024414062,66.3600006103516,65.1500015258789,65.5699996948242,117100,61.3097534179688
2014-12-01,65.4499969482422,65.8199996948242,64.0999984741211,64.2099990844727,135800,60.0381126403809
2014-12-02,64.4100036621094,65.7900009155273,64.3000030517578,65.2600021362305,139200,61.0198783874512
2014-12-03,64.8899993896484,67.2799987792969,64.8899993896484,66.6900024414062,263900,62.3569869995117
2014-12-04,66.9400024414062,67.9100036621094,66.8199996948242,67.370002746582,205600,62.9927864074707
2014-12-05,67.3399963378906,68.6600036621094,67.3399963378906,68.0999984741211,139000,63.675365447998
2014-12-08,68.0899963378906,69.4899978637695,67.4499969482422,67.9899978637695,144300,63.5725212097168
2014-12-09,67.2799987792969,69.4899978637695,66.5599975585938,69.3499984741211,136600,64.8441696166992
2014-12-10,68.9499969482422,69.8499984741211,68.6900024414062,68.9000015258789,151000,64.4234008789062
2014-12-11,69.3199996948242,70.6999969482422,68.9899978637695,69.7900009155273,132900,65.2555541992188
2014-12-12,68.9199981689453,70.0699996948242,68.0699996948242,68.4499969482422,111400,64.0026321411133
2014-12-15,68.8300018310547,69.1399993896484,67.5899963378906,68.5,144700,64.0493698120117
2014-12-16,68.4199981689453,69.129997253418,67.9899978637695,68.5999984741211,153600,64.1428985595703
2014-12-17,68.5999984741211,70.3499984741211,67.9000015258789,70.0599975585938,214200,65.5080108642578
2014-12-18,70.6900024414062,72.6399993896484,70.25,72.2300033569336,173000,67.5370483398438
