"Fecha","POOL.Open","POOL.High","POOL.Low","POOL.Close","POOL.Volume","POOL.Adjusted"
2014-01-09,56.9599990844727,56.9599990844727,55.9900016784668,56.3499984741211,122400,50.4142684936523
2014-01-10,56.4300003051758,56.9500007629395,55.810001373291,56.5699996948242,233400,50.6110992431641
2014-01-13,56.2599983215332,56.6100006103516,55.4599990844727,55.7999992370605,199300,49.922191619873
2014-01-14,56.0900001525879,56.0900001525879,55.2999992370605,55.9500007629395,129200,50.0564002990723
2014-01-15,56.0299987792969,56.1300010681152,55.7200012207031,55.8600006103516,150900,49.9758911132812
2014-01-16,55.6800003051758,56.6699981689453,55.5200004577637,56.5299987792969,200500,50.5753059387207
2014-01-17,56.5,56.7099990844727,56.1800003051758,56.6300010681152,191800,50.6647644042969
2014-01-21,57.1300010681152,57.2700004577637,56.6399993896484,56.8300018310547,161300,50.8436965942383
2014-01-22,57.1300010681152,57.1300010681152,56.5200004577637,57.0400009155273,107200,51.0315933227539
2014-01-23,56.9300003051758,57.1100006103516,56.3499984741211,56.7999992370605,191900,50.8168640136719
2014-01-24,56.3199996948242,56.9500007629395,55.1800003051758,55.3199996948242,253600,49.4927558898926
2014-01-27,55.6399993896484,55.939998626709,54.5900001525879,54.689998626709,152300,48.9291114807129
2014-01-28,54.6300010681152,55.3800010681152,54.3300018310547,55.310001373291,289600,49.483814239502
2014-01-29,54.7599983215332,55.2999992370605,53.9900016784668,54.3899993896484,154700,48.6607246398926
2014-01-30,54.9700012207031,55,54.2799987792969,54.3699989318848,207400,48.6428337097168
2014-01-31,53.3300018310547,55.1599998474121,53.3300018310547,54.1800003051758,343500,48.472843170166
2014-02-03,54.1300010681152,54.1500015258789,51.9900016784668,52.6800003051758,347200,47.130859375
2014-02-04,52.75,53.6300010681152,52.2700004577637,53.2599983215332,241600,47.6497497558594
2014-02-05,52.9199981689453,53.5699996948242,52.6599998474121,53.2200012207031,167400,47.6139602661133
2014-02-06,53.2599983215332,54.1100006103516,53.2599983215332,53.7999992370605,163400,48.132869720459
2014-02-07,53.810001373291,54.3699989318848,53.810001373291,54.2799987792969,171300,48.5623092651367
2014-02-10,54.3699989318848,54.4599990844727,54.0900001525879,54.2099990844727,188500,48.4996795654297
2014-02-11,54.3300018310547,54.8699989318848,53.9599990844727,54.5800018310547,126000,48.8307075500488
2014-02-12,54.5200004577637,55.189998626709,54.2400016784668,54.3699989318848,193500,48.6428337097168
2014-02-13,54.1199989318848,55.0499992370605,53.9500007629395,54.9300003051758,276400,49.1438446044922
2014-02-14,55.0999984741211,58.4099998474121,54.7999992370605,58.2099990844727,380600,52.0783233642578
2014-02-18,57.7400016784668,58.7400016784668,57.7400016784668,58,215900,51.8904571533203
2014-02-19,57.6599998474121,58.7099990844727,57.6100006103516,57.8199996948242,175000,51.729419708252
2014-02-20,57.7099990844727,58.5,57.7099990844727,58.1199989318848,120500,51.9978179931641
2014-02-21,58.4700012207031,59.0299987792969,58.189998626709,58.8800010681152,183300,52.6777687072754
2014-02-24,58.8800010681152,59.9000015258789,58.8800010681152,59.1500015258789,120000,52.9193344116211
2014-02-25,58.9799995422363,59.189998626709,58.5200004577637,58.6800003051758,84600,52.498836517334
2014-02-26,58.8400001525879,58.9700012207031,58.2000007629395,58.3199996948242,188600,52.1767501831055
2014-02-27,58.0499992370605,58.3199996948242,57.6800003051758,58.2599983215332,121000,52.1230545043945
2014-02-28,58.3300018310547,58.7999992370605,57.9700012207031,58.4599990844727,153800,52.3019905090332
2014-03-03,58.0499992370605,58.6300010681152,57.2799987792969,58.2200012207031,96500,52.0872802734375
2014-03-04,58.9199981689453,60.5099983215332,58.6699981689453,60.1500015258789,261300,53.8139839172363
2014-03-05,60,60,59.4799995422363,59.7799987792969,109600,53.4829559326172
2014-03-06,59.6399993896484,60,59.2400016784668,59.4000015258789,109000,53.1429862976074
2014-03-07,59.8600006103516,60.0699996948242,59.0499992370605,59.9099998474121,82500,53.599250793457
2014-03-10,59.6199989318848,60.1300010681152,59.3400001525879,60.0299987792969,91800,53.706615447998
2014-03-11,59.8800010681152,59.9199981689453,59.060001373291,59.3699989318848,130500,53.2848014831543
2014-03-12,58.9799995422363,59.3800010681152,58.7299995422363,59.3600006103516,85100,53.2758331298828
2014-03-13,59.6699981689453,60.0099983215332,58.5999984741211,58.9799995422363,131900,52.9347724914551
2014-03-14,58.810001373291,59.4099998474121,58.6500015258789,58.8400001525879,91000,52.8091087341309
2014-03-17,59.0999984741211,59.7000007629395,58.7400016784668,59.1699981689453,173900,53.1052780151367
2014-03-18,59.1699981689453,60.0299987792969,58.7299995422363,60.0299987792969,168200,53.8771553039551
2014-03-19,59.7999992370605,62.8400001525879,59.7999992370605,61.6699981689453,452900,55.3490524291992
2014-03-20,61.6699981689453,62.5800018310547,60.3199996948242,61.7400016784668,214000,55.4118804931641
2014-03-21,62.0900001525879,62.4900016784668,61.2400016784668,61.5400009155273,585700,55.2323722839355
2014-03-24,61.4599990844727,61.7400016784668,60.3400001525879,61.2000007629395,228600,54.9272346496582
2014-03-25,61.3400001525879,61.4599990844727,60.560001373291,60.939998626709,175600,54.6938667297363
2014-03-26,61.4900016784668,61.5,60.2299995422363,60.6300010681152,178700,54.4156455993652
2014-03-27,60.6500015258789,61.189998626709,60.1300010681152,60.2799987792969,256200,54.1015205383301
2014-03-28,60.2099990844727,61.2000007629395,59.939998626709,60.2400016784668,148000,54.0656318664551
2014-03-31,60.689998626709,61.4500007629395,60.2599983215332,61.3199996948242,165900,55.0349349975586
2014-04-01,61.439998626709,62.4799995422363,61.2400016784668,62.4199981689453,190200,56.0221786499023
2014-04-02,62.3499984741211,62.4500007629395,61.7700004577637,62.1399993896484,141800,55.770866394043
2014-04-03,62.1500015258789,62.6599998474121,61.5299987792969,62.1199989318848,110500,55.7529220581055
2014-04-04,62.5999984741211,62.5999984741211,60.3699989318848,61.5400009155273,267400,55.2323722839355
2014-04-07,61.2099990844727,61.8400001525879,60.6199989318848,61.1199989318848,351900,54.8554229736328
2014-04-08,61.25,61.8300018310547,60.7999992370605,61.2200012207031,156600,54.945182800293
2014-04-09,61.3499984741211,61.3600006103516,60.4199981689453,60.9099998474121,177000,54.6669311523438
2014-04-10,60.6800003051758,61,56.7799987792969,57.689998626709,637200,51.7769889831543
2014-04-11,57.0999984741211,58.1300010681152,56.689998626709,56.939998626709,332300,51.1038589477539
2014-04-14,57.6500015258789,58.0699996948242,56.7599983215332,57.4000015258789,180800,51.5167083740234
2014-04-15,57.5099983215332,57.9799995422363,56.4300003051758,57.7999992370605,145500,51.8757133483887
2014-04-16,58.3199996948242,58.5299987792969,57.5900001525879,58.2900009155273,228500,52.3154983520508
2014-04-17,58.7999992370605,58.7999992370605,56.5499992370605,57.6599998474121,264400,51.750072479248
2014-04-21,57.6800003051758,57.75,56.939998626709,57.6500015258789,157200,51.7410850524902
2014-04-22,57.6500015258789,58.6300010681152,56.9500007629395,58.3400001525879,239900,52.3603668212891
2014-04-23,58.2999992370605,58.6500015258789,57.560001373291,57.9900016784668,283300,52.0462417602539
2014-04-24,58.3300018310547,58.5,57.3899993896484,58.25,243300,52.2795829772949
2014-04-25,58.1699981689453,58.2599983215332,57.3199996948242,57.8300018310547,282900,51.9026489257812
2014-04-28,57.9000015258789,58.6800003051758,56.7299995422363,57.9900016784668,326700,52.0462417602539
2014-04-29,58.2999992370605,58.5299987792969,57.8600006103516,58.0699996948242,161200,52.118034362793
2014-04-30,58.0099983215332,59.0699996948242,57.4199981689453,59.0200004577637,250100,52.9706687927246
2014-05-01,58.9300003051758,59.4300003051758,57.6800003051758,58.2200012207031,241700,52.2526702880859
2014-05-02,58.4700012207031,59.25,57.9900016784668,58.310001373291,240000,52.3334426879883
2014-05-05,58.0299987792969,58.4900016784668,57.439998626709,58.4099998474121,180200,52.4231834411621
2014-05-06,57.8800010681152,58.439998626709,57.1500015258789,57.5699996948242,414000,51.6692924499512
2014-05-07,57.5200004577637,58.5200004577637,57.1599998474121,58.4099998474121,213300,52.4231834411621
2014-05-08,58.5,59.310001373291,57.0999984741211,57.2200012207031,267100,51.3551750183105
2014-05-09,57.2400016784668,58.5900001525879,56.5,58.5499992370605,278900,52.5488433837891
2014-05-12,58.5400009155273,60.0800018310547,58.0999984741211,59.6399993896484,230700,53.5271224975586
2014-05-13,59.5400009155273,59.9599990844727,58.5200004577637,58.560001373291,270200,52.5578117370605
2014-05-14,58.2700004577637,58.2700004577637,57.189998626709,57.6300010681152,344200,51.7231369018555
2014-05-15,57.5999984741211,58.2400016784668,57.4700012207031,58.0099983215332,299300,52.0641899108887
2014-05-16,58,58.6500015258789,57.6100006103516,58.5999984741211,215800,52.5937118530273
2014-05-19,58.0900001525879,58.6399993896484,57.9700012207031,58.1800003051758,139700,52.4135398864746
2014-05-20,58,58,56.75,57.189998626709,287800,51.5216674804688
2014-05-21,57.4900016784668,57.9700012207031,57.0299987792969,57.560001373291,430100,51.8549919128418
2014-05-22,57.5800018310547,58.2299995422363,57.3899993896484,57.939998626709,360300,52.1973190307617
2014-05-23,58.0900001525879,58.4799995422363,57.5499992370605,58.4500007629395,314400,52.6567764282227
2014-05-27,58.9199981689453,59.4900016784668,58.4900016784668,59.0400009155273,148600,53.1883010864258
2014-05-28,58.9599990844727,59.1399993896484,57.9300003051758,57.9500007629395,175300,52.2063407897949
2014-05-29,58.2099990844727,58.2700004577637,57.2200012207031,57.6399993896484,283300,51.9270553588867
2014-05-30,57.8400001525879,58.2599983215332,57.4799995422363,57.7299995422363,352400,52.0081520080566
2014-06-02,57.75,58.3699989318848,56.8699989318848,57.2299995422363,242800,51.5576972961426
2014-06-03,56.689998626709,57.2900009155273,56.4799995422363,57.2200012207031,292400,51.5487022399902
2014-06-04,57.0999984741211,57.8499984741211,56.9700012207031,57.5400009155273,154800,51.836971282959
2014-06-05,57.7200012207031,58.3600006103516,57.2599983215332,58.3600006103516,204800,52.5756912231445
2014-06-06,58.7599983215332,59.4199981689453,58.6699981689453,58.7299995422363,193900,52.9090156555176
2014-06-09,58.6699981689453,59.4900016784668,58.6699981689453,59.1699981689453,92900,53.3054008483887
2014-06-10,59.0499992370605,59.1300010681152,58.7099990844727,58.8400001525879,133900,53.0081176757812
2014-06-11,58.5699996948242,58.9099998474121,57.810001373291,58.4000015258789,145300,52.6117286682129
2014-06-12,58.1699981689453,58.189998626709,57.560001373291,58.1199989318848,152400,52.359489440918
2014-06-13,58.2700004577637,58.8199996948242,57.6300010681152,57.7099990844727,183500,51.9901275634766
2014-06-16,57.4900016784668,57.6599998474121,57.0699996948242,57.3199996948242,212900,51.6387710571289
2014-06-17,57.3199996948242,58.0299987792969,57.1199989318848,57.8600006103516,208900,52.1252555847168
2014-06-18,58.0400009155273,58.1399993896484,57.5999984741211,57.9199981689453,175700,52.1793022155762
2014-06-19,58.2000007629395,58.2000007629395,57.1500015258789,57.189998626709,161200,51.5216674804688
2014-06-20,57.189998626709,57.8600006103516,56.9799995422363,57,468800,51.3504867553711
2014-06-23,57.1800003051758,57.5099983215332,56.7299995422363,57.2000007629395,264800,51.5306701660156
2014-06-24,56.9500007629395,57.9199981689453,56.9099998474121,57.4799995422363,313000,51.7829208374023
2014-06-25,57.1800003051758,58.0499992370605,56.9199981689453,57.9799995422363,361100,52.2333526611328
2014-06-26,57.939998626709,58.3300018310547,57.5299987792969,57.6399993896484,238000,51.9270553588867
2014-06-27,57.2999992370605,58.0999984741211,57.2000007629395,57.810001373291,844400,52.0802192687988
2014-06-30,57.5200004577637,57.5200004577637,56.4599990844727,56.560001373291,392600,50.9541091918945
2014-07-01,56.8300018310547,57.8499984741211,56.1599998474121,57.5299987792969,238600,51.8279647827148
2014-07-02,57.1800003051758,57.5800018310547,56.7299995422363,56.8499984741211,156300,51.2153549194336
2014-07-03,56.9900016784668,57.5900001525879,56.9900016784668,57.3699989318848,111200,51.6838150024414
2014-07-07,57.25,57.810001373291,56.9300003051758,57.2700004577637,229600,51.5937309265137
2014-07-08,57.1800003051758,57.1800003051758,56.2299995422363,56.3199996948242,254200,50.7378883361816
2014-07-09,56.3899993896484,57.0200004577637,56.1199989318848,56.4900016784668,192200,50.8910484313965
2014-07-10,55.4700012207031,56.4500007629395,54.5,56.25,266300,50.6748313903809
2014-07-11,56.0400009155273,56.5,55.4700012207031,55.6399993896484,233700,50.1252899169922
2014-07-14,56.1199989318848,56.1199989318848,55.4000015258789,55.5999984741211,156600,50.0892639160156
2014-07-15,55.7200012207031,55.8499984741211,54.7700004577637,54.7999992370605,152200,49.368537902832
2014-07-16,54.9500007629395,55.0499992370605,54.1599998474121,54.3600006103516,219900,48.9721565246582
2014-07-17,55.1500015258789,56.8300018310547,55.1500015258789,55.6500015258789,430800,50.1342964172363
2014-07-18,55.5,56.4500007629395,55.5,56.1599998474121,290100,50.5937576293945
2014-07-21,55.9599990844727,56.4199981689453,55.3699989318848,55.6599998474121,283500,50.143310546875
2014-07-22,55.7900009155273,56.2799987792969,55.5200004577637,55.689998626709,177500,50.1703414916992
2014-07-23,55.8600006103516,56.2099990844727,55.3699989318848,55.9099998474121,147800,50.3685340881348
2014-07-24,56,56.4199981689453,55.4599990844727,55.6100006103516,220000,50.0982666015625
2014-07-25,55.2099990844727,55.7299995422363,55.1300010681152,55.4599990844727,197600,49.9631233215332
2014-07-28,55.4300003051758,55.7099990844727,55.1500015258789,55.2999992370605,209700,49.8189926147461
2014-07-29,55.3300018310547,55.4599990844727,54.4900016784668,54.5499992370605,292300,49.1433219909668
2014-07-30,54.7999992370605,55.4199981689453,54.1399993896484,55.2799987792969,166200,49.8009643554688
2014-07-31,54.9500007629395,55.3300018310547,54.7400016784668,54.7599983215332,263800,49.3325042724609
2014-08-01,54.9199981689453,55.2299995422363,54.4799995422363,54.6300010681152,248400,49.2153816223145
2014-08-04,54.8199996948242,54.8400001525879,53.9500007629395,54.6800003051758,426100,49.2604484558105
2014-08-05,54.3300018310547,54.9000015258789,54.2299995422363,54.8899993896484,336300,49.4496307373047
2014-08-06,54.5900001525879,55.560001373291,54.439998626709,55.2400016784668,127800,49.7649230957031
2014-08-07,55.3400001525879,55.7900009155273,55.060001373291,55.2999992370605,152200,49.8189926147461
2014-08-08,55.2599983215332,56.3899993896484,55.0499992370605,56.3199996948242,154700,50.7378883361816
2014-08-11,56.2999992370605,56.9199981689453,56.2599983215332,56.2599983215332,117000,50.8825912475586
2014-08-12,55.9500007629395,56.2299995422363,55.5099983215332,55.7299995422363,170100,50.4032592773438
2014-08-13,55.8199996948242,55.9900016784668,55.2400016784668,55.5999984741211,189500,50.2856903076172
2014-08-14,55.689998626709,55.9199981689453,55.0999984741211,55.8899993896484,196100,50.5479698181152
2014-08-15,56.3899993896484,56.4199981689453,55.0699996948242,55.5999984741211,147400,50.2856903076172
2014-08-18,56.189998626709,56.5299987792969,55.5999984741211,56.4300003051758,129300,51.0363616943359
2014-08-19,56.4799995422363,56.810001373291,56.3199996948242,56.3199996948242,138900,50.9368591308594
2014-08-20,55.9900016784668,56.3300018310547,55.5900001525879,56.1100006103516,126300,50.7469329833984
2014-08-21,56.0299987792969,56.4000015258789,55.7000007629395,56.1500015258789,169300,50.7830963134766
2014-08-22,56.2400016784668,56.5699996948242,56.0900001525879,56.3499984741211,93800,50.963996887207
2014-08-25,56.6699981689453,56.9000015258789,56.0699996948242,56.2700004577637,105300,50.8916435241699
2014-08-26,56.1699981689453,56.7700004577637,55.8400001525879,56.6699981689453,148900,51.2534065246582
2014-08-27,56.7799987792969,57,56.4199981689453,56.4900016784668,103500,51.0906219482422
2014-08-28,56.2299995422363,56.6800003051758,56,56.3600006103516,98700,50.9730224609375
2014-08-29,56.3800010681152,56.75,56.1100006103516,56.6599998474121,101600,51.2443618774414
2014-09-02,56.9000015258789,57,56.2599983215332,56.7299995422363,160900,51.3076782226562
2014-09-03,56.9000015258789,56.9500007629395,56.0400009155273,56.1300010681152,166300,50.7650299072266
2014-09-04,56.2400016784668,56.5200004577637,55.7900009155273,55.9099998474121,123600,50.5660591125488
2014-09-05,55.6300010681152,56.560001373291,55.439998626709,55.5999984741211,206700,50.2856903076172
2014-09-08,55.5200004577637,55.5699996948242,54.9199981689453,55.25,226700,49.9691390991211
2014-09-09,55.0800018310547,55.7400016784668,54.6500015258789,54.9900016784668,131700,49.7339897155762
2014-09-10,54.9599990844727,55.5200004577637,54.6599998474121,55.310001373291,110100,50.0233993530273
2014-09-11,54.9799995422363,55.8300018310547,54.8800010681152,55.7599983215332,153000,50.4303932189941
2014-09-12,55.9199981689453,55.9300003051758,54.7200012207031,54.75,439200,49.5169258117676
2014-09-15,54.6699981689453,56.0900001525879,54.3800010681152,55.4099998474121,326700,50.1138343811035
2014-09-16,55.2999992370605,55.560001373291,54.8300018310547,55.4199981689453,139400,50.1228828430176
2014-09-17,55.4000015258789,55.9900016784668,55.1500015258789,55.6399993896484,146700,50.3218650817871
2014-09-18,55.7099990844727,56.5499992370605,55.4799995422363,56.1699981689453,213100,50.8011894226074
2014-09-19,56.2299995422363,56.5099983215332,55.75,55.9599990844727,554100,50.611270904541
2014-09-22,55.75,56.0699996948242,55.4700012207031,55.560001373291,232500,50.2495079040527
2014-09-23,55.5400009155273,55.5699996948242,54.2200012207031,54.3400001525879,355800,49.146110534668
2014-09-24,54.2299995422363,54.9900016784668,54.1199989318848,54.7599983215332,118200,49.5259666442871
2014-09-25,54.7599983215332,54.7599983215332,54.2200012207031,54.2400016784668,163300,49.0556793212891
2014-09-26,54.2299995422363,54.6300010681152,54.0999984741211,54.4700012207031,145300,49.2636909484863
2014-09-29,53.9700012207031,54.6599998474121,53.9000015258789,54.560001373291,117400,49.3450927734375
2014-09-30,54.3899993896484,54.5800018310547,53.9099998474121,53.9199981689453,253700,48.7662467956543
2014-10-01,53.9599990844727,54.2000007629395,53.0299987792969,53.6599998474121,262100,48.5311012268066
2014-10-02,53.6599998474121,55.2400016784668,53.6599998474121,54.8300018310547,177800,49.5892868041992
2014-10-03,55.4099998474121,55.6100006103516,54.7599983215332,54.7799987792969,143200,49.544059753418
2014-10-06,54.8300018310547,55.2999992370605,54.4599990844727,55.1500015258789,163600,49.8786964416504
2014-10-07,54.7400016784668,55.439998626709,54.1800003051758,54.2400016784668,177100,49.0556793212891
2014-10-08,54.1199989318848,55.25,53.8600006103516,55.0999984741211,232200,49.8334732055664
2014-10-09,55.0999984741211,55.2900009155273,53.9000015258789,53.939998626709,186300,48.7843475341797
2014-10-10,53.6300010681152,54.3699989318848,53.4500007629395,53.8699989318848,241200,48.7210464477539
2014-10-13,54.0099983215332,54.4099998474121,53.439998626709,53.6599998474121,207800,48.5311012268066
2014-10-14,54.1100006103516,54.5800018310547,53.2299995422363,53.3400001525879,257200,48.2416954040527
2014-10-15,52.7900009155273,54.1699981689453,51.6100006103516,53.7200012207031,366500,48.5853729248047
2014-10-16,53.25,57.5800018310547,52.8899993896484,57.4799995422363,608200,51.9859924316406
2014-10-17,58.1199989318848,58.2799987792969,56.7000007629395,56.8899993896484,264400,51.4523849487305
2014-10-20,56.7799987792969,57.6100006103516,56.7799987792969,57.4900016784668,167300,51.9950370788574
2014-10-21,57.6100006103516,58.9900016784668,57.6100006103516,58.4500007629395,174900,52.8632774353027
2014-10-22,58.5200004577637,58.5200004577637,57.7000007629395,57.7400016784668,191900,52.2211380004883
2014-10-23,58.3499984741211,58.9000015258789,57.2799987792969,58.3300018310547,208100,52.7547454833984
2014-10-24,58.5099983215332,58.5099983215332,57.6100006103516,57.7799987792969,148400,52.25732421875
2014-10-27,57.4000015258789,57.8800010681152,57.0800018310547,57.689998626709,114300,52.1759185791016
2014-10-28,58.0900001525879,59.1300010681152,57.6399993896484,58.9199981689453,169500,53.2883453369141
2014-10-29,59,59.4000015258789,58.4099998474121,58.4900016784668,136300,52.8994636535645
2014-10-30,58.1800003051758,59.4099998474121,57.5999984741211,58.9000015258789,136700,53.2702445983887
2014-10-31,59.9199981689453,59.9199981689453,58.7200012207031,59.7000007629395,223600,53.9938087463379
2014-11-03,59.6199989318848,59.9300003051758,59.0900001525879,59.3400001525879,196500,53.6682167053223
2014-11-04,59.0099983215332,61.1699981689453,58.8499984741211,61.060001373291,289200,55.2238121032715
2014-11-05,61.2099990844727,61.6100006103516,59.8499984741211,60.0999984741211,213300,54.3555641174316
2014-11-06,59.9000015258789,60.560001373291,59.6300010681152,60.0200004577637,209900,54.2832069396973
2014-11-07,59.7000007629395,59.9000015258789,59.2400016784668,59.8499984741211,166500,54.3285942077637
2014-11-10,59.9599990844727,60.1399993896484,59.5699996948242,59.939998626709,99500,54.4102897644043
2014-11-11,59.9000015258789,60.0499992370605,59.4500007629395,59.9199981689453,100100,54.3921356201172
2014-11-12,59.75,60.5099983215332,59.75,60.3600006103516,159100,54.7915534973145
2014-11-13,60.439998626709,60.810001373291,59.5800018310547,59.7000007629395,91200,54.192440032959
2014-11-14,59.7400016784668,59.9500007629395,59.0699996948242,59.4599990844727,112400,53.9745826721191
2014-11-17,59.3600006103516,59.5200004577637,59.0400009155273,59.1800003051758,110200,53.7204093933105
2014-11-18,59.1399993896484,59.6100006103516,59.0499992370605,59.2000007629395,117200,53.7385559082031
2014-11-19,58.2099990844727,59.9799995422363,58,58.5200004577637,243300,53.1213073730469
2014-11-20,58.1699981689453,58.9300003051758,58.1500015258789,58.7299995422363,137200,53.3119277954102
2014-11-21,59.4599990844727,59.4599990844727,58.310001373291,58.439998626709,127600,53.0486793518066
2014-11-24,58.5400009155273,59.5900001525879,58.5400009155273,59.4900016784668,103600,54.0018157958984
2014-11-25,59.560001373291,59.8199996948242,58.8499984741211,59.3199996948242,113600,53.847484588623
2014-11-26,59.3699989318848,59.7900009155273,59.0499992370605,59.4599990844727,117000,53.9745826721191
2014-11-28,59.7000007629395,61.1599998474121,59.3199996948242,59.4099998474121,106600,53.9291915893555
2014-12-01,59.3199996948242,59.5699996948242,58.9099998474121,58.9700012207031,151700,53.5297889709473
2014-12-02,59.0800018310547,59.8499984741211,58.810001373291,59.6699981689453,185700,54.1652030944824
2014-12-03,59.8699989318848,60.7299995422363,59.7700004577637,60.5099983215332,118400,54.9277153015137
2014-12-04,60.3699989318848,60.7799987792969,60.1100006103516,60.7599983215332,151200,55.1546401977539
2014-12-05,60.6800003051758,61.310001373291,60.2700004577637,61.2299995422363,253400,55.5812950134277
2014-12-08,61.0900001525879,61.6699981689453,60.9000015258789,61.0099983215332,156900,55.381591796875
2014-12-09,60.3899993896484,62,60,61.9700012207031,309200,56.2530288696289
2014-12-10,61.5999984741211,62.4599990844727,60.8899993896484,60.9300003051758,181900,55.308967590332
2014-12-11,61.0800018310547,62.2599983215332,60.6399993896484,61.689998626709,173500,55.9988594055176
2014-12-12,60.9500007629395,61.9099998474121,60.5800018310547,61.2299995422363,179700,55.5812950134277
2014-12-15,61.4900016784668,61.9199981689453,60.4099998474121,61.0999984741211,249400,55.4632949829102
2014-12-16,60.9900016784668,61.4000015258789,60.3600006103516,60.75,498700,55.1455688476562
2014-12-17,60.75,62.5,60.2799987792969,62.439998626709,155100,56.6796646118164
2014-12-18,62.9799995422363,62.9900016784668,62.0299987792969,62.6800003051758,164900,56.897518157959
2014-12-19,62.5299987792969,62.5400009155273,61.3400001525879,61.5900001525879,1252800,55.9080772399902
