"Fecha","PSX.Open","PSX.High","PSX.Low","PSX.Close","PSX.Volume","PSX.Adjusted"
2014-02-21,75.0800018310547,75.6900024414062,74.8099975585938,74.9499969482422,3210500,53.1614379882812
2014-02-24,75.0100021362305,77.7699966430664,75.0100021362305,76.25,3631400,54.0835151672363
2014-02-25,76.2300033569336,78.3099975585938,75.9000015258789,77.5299987792969,4201700,54.9914131164551
2014-02-26,77.4400024414062,77.9300003051758,76.4499969482422,76.7600021362305,3384100,54.4452362060547
2014-02-27,76.4800033569336,76.8000030517578,74.3300018310547,74.7399978637695,5635900,53.0124855041504
2014-02-28,74.7799987792969,78.8899993896484,74.379997253418,74.8600006103516,4209000,53.0975952148438
2014-03-03,74.6500015258789,75.7699966430664,74.370002746582,74.8600006103516,2672200,53.0975952148438
2014-03-04,75.5500030517578,76.1999969482422,74.9000015258789,76.0800018310547,2380300,53.9629516601562
2014-03-05,75.8000030517578,76.9300003051758,75.4499969482422,76.8099975585938,2815300,54.4807205200195
2014-03-06,76.9800033569336,78.7900009155273,76.9499969482422,78.1399993896484,3699300,55.4240646362305
2014-03-07,78.5,78.7799987792969,77.3499984741211,78.0800018310547,2243500,55.3815116882324
2014-03-10,78,79.1999969482422,77.8199996948242,78.6600036621094,2371900,55.7928886413574
2014-03-11,78.629997253418,79.379997253418,78.0100021362305,79.0800018310547,3068100,56.0908050537109
2014-03-12,79.0899963378906,80.2900009155273,79.0599975585938,80,3437700,56.7433547973633
2014-03-13,80.0699996948242,80.3899993896484,77.7200012207031,78.1399993896484,3439100,55.4240646362305
2014-03-14,78.0299987792969,79.4100036621094,78,78.6900024414062,2751000,55.8141975402832
2014-03-17,78.8600006103516,79.7200012207031,78.7399978637695,79.3499984741211,2640700,56.2823104858398
2014-03-18,79.3199996948242,80.3600006103516,78.9100036621094,80.3499984741211,3002000,56.9916114807129
2014-03-19,80.2399978637695,80.25,77.9199981689453,78.4300003051758,2894800,55.6297760009766
2014-03-20,78.0699996948242,78.9599990844727,77.5299987792969,78.5,3108200,55.6794395446777
2014-03-21,80.120002746582,80.120002746582,77.8199996948242,77.9499969482422,4624400,55.2892951965332
2014-03-24,78.370002746582,78.6999969482422,77.0199966430664,77.4199981689453,3287000,54.9133911132812
2014-03-25,77.2399978637695,78.7399978637695,77.2399978637695,78.1999969482422,3040600,55.4666328430176
2014-03-26,78.4700012207031,78.8000030517578,76.9199981689453,77.2099990844727,2657000,54.7644309997559
2014-03-27,77.2900009155273,77.6699981689453,76.7300033569336,76.8600006103516,3430600,54.5161819458008
2014-03-28,77,77.4000015258789,76.5100021362305,76.6500015258789,3014100,54.3672294616699
2014-03-31,77.3000030517578,77.5599975585938,76.870002746582,77.0599975585938,3071500,54.6580467224121
2014-04-01,77.2200012207031,79.6399993896484,76.9300003051758,79.5800018310547,4031200,56.4454498291016
2014-04-02,79.1699981689453,79.5,77.8899993896484,79.2399978637695,3083000,56.2042999267578
2014-04-03,79.6699981689453,80.9100036621094,79.6699981689453,80.5999984741211,3319400,57.1689224243164
2014-04-04,81.0100021362305,81.4300003051758,79.1500015258789,79.5699996948242,3315400,56.4383430480957
2014-04-07,79.0999984741211,79.9499969482422,77.879997253418,77.9499969482422,3224400,55.2892951965332
2014-04-08,78.0599975585938,78.6699981689453,77.0100021362305,77.5599975585938,3338900,55.0126724243164
2014-04-09,78.0299987792969,78.7099990844727,77.2300033569336,78.3300018310547,2515700,55.5588607788086
2014-04-10,78.2699966430664,79.379997253418,76.6699981689453,76.6900024414062,3875400,54.3955993652344
2014-04-11,76.629997253418,78.0599975585938,76.1800003051758,76.75,5550200,54.4381523132324
2014-04-14,77.1100006103516,78.0299987792969,76.6399993896484,78.0100021362305,2673900,55.3318481445312
2014-04-15,77.7600021362305,78.7099990844727,76.7399978637695,78.6800003051758,3647700,55.8070869445801
2014-04-16,79.4199981689453,81.1500015258789,78.629997253418,81.1100006103516,3800900,57.5306701660156
2014-04-17,80.6699981689453,81.3499984741211,80,80.2799987792969,4512100,56.9419555664062
2014-04-21,80.3600006103516,82.1500015258789,80.1900024414062,81.8199996948242,2938800,58.0342826843262
2014-04-22,81.3300018310547,82.4700012207031,80.7300033569336,81.9800033569336,2987200,58.1477508544922
2014-04-23,81.8499984741211,82.9499969482422,81.5,82.3000030517578,2077200,58.3747177124023
2014-04-24,82.5999984741211,83.0500030517578,81.7600021362305,82.5699996948242,2592200,58.5662460327148
2014-04-25,82.5299987792969,83.0999984741211,82.0299987792969,82.5899963378906,2544900,58.5804138183594
2014-04-28,82.8899993896484,84.4000015258789,81.870002746582,84.0500030517578,3864300,59.6159858703613
2014-04-29,84.5299987792969,84.8499984741211,83.3399963378906,83.75,2732500,59.4031944274902
2014-04-30,83.9100036621094,84.5,83.1100006103516,83.2200012207031,2860200,59.0272674560547
2014-05-01,83.2699966430664,84.6699981689453,83.0899963378906,84.0500030517578,2602300,59.6159858703613
2014-05-02,83.9899978637695,84.5500030517578,83.4300003051758,83.5299987792969,2095700,59.2471656799316
2014-05-05,83.1399993896484,83.9899978637695,82.6500015258789,83.9300003051758,2101300,59.5308609008789
2014-05-06,84.129997253418,85.4199981689453,83.6600036621094,84.2600021362305,2669000,59.7649459838867
2014-05-07,84.6699981689453,85.25,83.4700012207031,85.0299987792969,2584100,60.311092376709
2014-05-08,84.2099990844727,84.75,82.4899978637695,82.9199981689453,3057500,58.8144721984863
2014-05-09,82.7200012207031,83.1900024414062,80.8199996948242,81.9100036621094,3687700,58.098087310791
2014-05-12,82.6399993896484,84.0800018310547,82.5599975585938,83.5400009155273,3181100,59.2542610168457
2014-05-13,83.7799987792969,84.7399978637695,83.4700012207031,84.2600021362305,2566700,59.7649459838867
2014-05-14,84.0599975585938,84.6800003051758,82.9599990844727,83.5599975585938,3143600,59.2684211730957
2014-05-15,83.0100021362305,83.0100021362305,81.2900009155273,82.0100021362305,11581500,58.5191955566406
2014-05-16,81.8499984741211,82.370002746582,81.2300033569336,81.8600006103516,2305200,58.412166595459
2014-05-19,81.9899978637695,83.0999984741211,81.8600006103516,82.7300033569336,2907900,59.0329704284668
2014-05-20,82.4499969482422,83.2399978637695,81.8600006103516,81.9700012207031,2316600,58.4906539916992
2014-05-21,82.2399978637695,82.620002746582,80.9000015258789,81.5899963378906,6323700,58.2194938659668
2014-05-22,81.6900024414062,82.8600006103516,81.5899963378906,82.379997253418,2433300,58.7832183837891
2014-05-23,82.3499984741211,82.7099990844727,82.0299987792969,82.0299987792969,2540600,58.5334739685059
2014-05-27,82.2600021362305,82.4100036621094,81.4599990844727,82.1800003051758,3004300,58.640495300293
2014-05-28,82.0500030517578,83.4499969482422,82.0400009155273,82.9899978637695,3488700,59.2184906005859
2014-05-29,83.2399978637695,84.4100036621094,82.8199996948242,84.3199996948242,2451600,60.1675338745117
2014-05-30,84.3600006103516,85.120002746582,84.1699981689453,84.7900009155273,4139400,60.5029029846191
2014-06-02,84.9899978637695,85.4499969482422,84.4100036621094,85.2399978637695,2520000,60.8239784240723
2014-06-03,84.8899993896484,85.1800003051758,84.379997253418,84.5400009155273,2335700,60.3245010375977
2014-06-04,84.0599975585938,84.6600036621094,83.5500030517578,83.6999969482422,2449600,59.7251205444336
2014-06-05,84.0699996948242,84.6399993896484,83.4199981689453,83.5199966430664,3736300,59.5966644287109
2014-06-06,83.9499969482422,84.5999984741211,83.5500030517578,84.3600006103516,2492800,60.1960678100586
2014-06-09,84.1800003051758,84.5100021362305,83.3399963378906,83.7300033569336,2308600,59.7465362548828
2014-06-10,83.5999984741211,83.9000015258789,82.4400024414062,82.8300018310547,2394900,59.1043281555176
2014-06-11,82.3600006103516,83.1600036621094,82.1900024414062,82.8899993896484,2355300,59.1471252441406
2014-06-12,83.370002746582,83.7099990844727,82.4300003051758,82.8000030517578,2879000,59.0829200744629
2014-06-13,82.8000030517578,83.5699996948242,82.4000015258789,83.4899978637695,4330000,59.5752601623535
2014-06-16,83.5199966430664,83.6500015258789,82.9400024414062,83.4400024414062,2279700,59.5395660400391
2014-06-17,83.0100021362305,84.0999984741211,82.5,84.0699996948242,2965900,59.9891395568848
2014-06-18,83.879997253418,84.5500030517578,82.9300003051758,84.5,2617000,60.295955657959
2014-06-19,84.7099990844727,85.5400009155273,84.620002746582,85.2600021362305,2950200,60.8382606506348
2014-06-20,85.5899963378906,86.2799987792969,85.25,85.9400024414062,7281900,61.3234901428223
2014-06-23,86.25,86.8199996948242,85.9199981689453,86.3300018310547,2316700,61.6017684936523
2014-06-24,86.0199966430664,87.0500030517578,84.6699981689453,84.9400024414062,2801900,60.6099281311035
2014-06-25,80.9499969482422,82.6600036621094,79.1600036621094,81.3600006103516,10144700,58.0553741455078
2014-06-26,81.9199981689453,82.4599990844727,81.0899963378906,82.0999984741211,5304200,58.5834083557129
2014-06-27,81.6800003051758,82.0699996948242,81.0199966430664,81.4899978637695,5490200,58.1481246948242
2014-06-30,81.0599975585938,81.1900024414062,80.0500030517578,80.4300003051758,3392600,57.3917694091797
2014-07-01,80.5999984741211,80.8300018310547,79.9400024414062,80.5999984741211,3127100,57.5130767822266
2014-07-02,80.6399993896484,81.5100021362305,80.5999984741211,81,2437000,57.7985076904297
2014-07-03,81.1999969482422,81.9499969482422,81,81.5,1712300,58.1552619934082
2014-07-07,81.3300018310547,81.4400024414062,79.9400024414062,80.5,2226500,57.441707611084
2014-07-08,80.3099975585938,80.5299987792969,79.0299987792969,79.2799987792969,3010600,56.5711708068848
2014-07-09,79.6600036621094,80.1900024414062,78.5299987792969,79.8099975585938,3278400,56.9493598937988
2014-07-10,78.7200012207031,80.0899963378906,78.6900024414062,79.7300033569336,2722600,56.892261505127
2014-07-11,79.5500030517578,80.5500030517578,79.5100021362305,80.2900009155273,2235200,57.2918548583984
2014-07-14,80.879997253418,80.9000015258789,79.629997253418,79.9499969482422,8384700,57.0492477416992
2014-07-15,79.7399978637695,81.5,79.4199981689453,81.120002746582,8653600,57.8841247558594
2014-07-16,81.2099990844727,81.870002746582,80.4100036621094,80.8399963378906,2888000,57.684326171875
2014-07-17,80.4000015258789,80.9800033569336,79.4000015258789,79.5400009155273,2370200,56.756706237793
2014-07-18,79.9100036621094,81.0400009155273,79.4499969482422,80.8600006103516,3127200,57.6985969543457
2014-07-21,80.4000015258789,80.8000030517578,80,80.1600036621094,2102800,57.1991081237793
2014-07-22,80.7399978637695,81.1500015258789,80.2399978637695,80.5,2733900,57.441707611084
2014-07-23,80.5500030517578,81.7300033569336,80.4499969482422,81.2699966430664,2118400,57.9911651611328
2014-07-24,81.7300033569336,82.8300018310547,81.3000030517578,82.0999984741211,3517400,58.5834083557129
2014-07-25,82.1399993896484,82.870002746582,81.8300018310547,82.6500015258789,2064000,58.9758720397949
2014-07-28,83,83,81.6600036621094,82.6100006103516,2359500,58.9473495483398
2014-07-29,82.9199981689453,83.25,82.4700012207031,82.4700012207031,3163300,58.8474235534668
2014-07-30,82.1900024414062,83.4100036621094,81.3099975585938,81.7200012207031,2664700,58.3122406005859
2014-07-31,81.1399993896484,82.5100021362305,80.5599975585938,81.1100006103516,3120000,57.8769912719727
2014-08-01,80.620002746582,81.0100021362305,79.25,80.5400009155273,4488000,57.4702453613281
2014-08-04,80.8099975585938,82.0400009155273,80.2399978637695,81.879997253418,2934400,58.4264221191406
2014-08-05,81.4400024414062,81.6500015258789,80.5800018310547,81.0100021362305,2735500,57.8056488037109
2014-08-06,80.75,82.9000015258789,80.75,82.2799987792969,2730200,58.7118492126465
2014-08-07,82.5,83.0299987792969,81.1699981689453,81.5199966430664,2532100,58.1695594787598
2014-08-08,82,83.1699981689453,81.3099975585938,83.0500030517578,2290400,59.2612991333008
2014-08-11,83.5100021362305,83.8499984741211,82.3000030517578,82.3899993896484,2293700,58.7903480529785
2014-08-12,82.5800018310547,82.9300003051758,82.1399993896484,82.5599975585938,2113300,58.9116630554199
2014-08-13,82.5599975585938,82.879997253418,81.9700012207031,82.7799987792969,2411200,59.4285507202148
2014-08-14,82.9499969482422,83.9100036621094,82.5500030517578,83.6900024414062,2849900,60.0818481445312
2014-08-15,83.8499984741211,84.370002746582,83.5,83.7900009155273,4763500,60.1536254882812
2014-08-18,84.2699966430664,86.0800018310547,84.2699966430664,85.6100006103516,3347700,61.4602279663086
2014-08-19,85.6100006103516,86.4000015258789,85.3399963378906,86.0899963378906,2676900,61.8048248291016
2014-08-20,85.9899978637695,86.7900009155273,85.6500015258789,86.5999984741211,2128300,62.170970916748
2014-08-21,86.6999969482422,86.7200012207031,86.0100021362305,86.2399978637695,1767600,61.9125213623047
2014-08-22,86.0500030517578,86.2799987792969,85.4700012207031,86.0899963378906,1633900,61.8048248291016
2014-08-25,86.379997253418,87.0999984741211,86.120002746582,86.9000015258789,1903500,62.3863372802734
2014-08-26,86.870002746582,87.0999984741211,86.2600021362305,86.6699981689453,1869300,62.2212295532227
2014-08-27,86.6999969482422,87,86.0299987792969,86.4400024414062,1824500,62.0561027526855
2014-08-28,86.0299987792969,86.9199981689453,85.8199996948242,86.6100006103516,1188200,62.178108215332
2014-08-29,86.5800018310547,87.1500015258789,86.4499969482422,87.0199966430664,2150300,62.472484588623
2014-09-02,86.9100036621094,87.1999969482422,86.0199966430664,86.9499969482422,2376000,62.4222221374512
2014-09-03,87.1999969482422,87.9800033569336,86.8000030517578,87.2399978637695,2881000,62.6304397583008
2014-09-04,87.2200012207031,87.870002746582,86.5400009155273,86.879997253418,3332000,62.3719787597656
2014-09-05,86.9400024414062,87.6600036621094,86.0599975585938,87.5100021362305,2236800,62.8242568969727
2014-09-08,87.4499969482422,87.5999984741211,87.0199966430664,87.0599975585938,2060200,62.5011978149414
2014-09-09,87,87.5400009155273,85.9499969482422,86.4700012207031,2486700,62.0776443481445
2014-09-10,86.129997253418,86.4100036621094,83.9000015258789,85.1399993896484,4590100,61.1228218078613
2014-09-11,84.5800018310547,85.1100006103516,83.5699996948242,84.0100021362305,3313500,60.3115882873535
2014-09-12,83.879997253418,84.2399978637695,82.5500030517578,83.0199966430664,2782700,59.6008453369141
2014-09-15,83.0400009155273,84.0199966430664,82.6900024414062,83.9000015258789,2412600,60.2326202392578
2014-09-16,83.7799987792969,86.6800003051758,83.5,85.7799987792969,5220300,61.5822982788086
2014-09-17,85.9400024414062,86.379997253418,85.2900009155273,85.6900024414062,4135200,61.5176696777344
2014-09-18,85.7099990844727,86.3899993896484,85.370002746582,85.8899993896484,3497400,61.6612586975098
2014-09-19,86.0400009155273,86.379997253418,85.5800018310547,85.75,3614200,61.5607566833496
2014-09-22,85.5,85.5299987792969,83.6900024414062,83.8399963378906,2576400,60.189525604248
2014-09-23,83.8499984741211,84.8499984741211,83.1399993896484,83.2600021362305,2168700,59.7731552124023
2014-09-24,82.9499969482422,83.3399963378906,81.6100006103516,82.6900024414062,2514100,59.3639297485352
2014-09-25,82.8300018310547,82.8300018310547,81.7399978637695,81.7399978637695,2420500,58.6819000244141
2014-09-26,81.5999984741211,82.5199966430664,81.5999984741211,82.2300033569336,3274500,59.0336990356445
2014-09-29,81.370002746582,82.3000030517578,81.0800018310547,81.7699966430664,2073500,58.7034378051758
2014-09-30,81.5,81.879997253418,80.6800003051758,81.3099975585938,5197200,58.3732147216797
2014-10-01,81.3099975585938,82,79.5599975585938,79.629997253418,4192300,57.1671409606934
2014-10-02,79.1800003051758,79.3899993896484,75.9400024414062,77.7600021362305,8948800,55.8246421813965
2014-10-03,78.2300033569336,78.2799987792969,77.0400009155273,77.6399993896484,4846200,55.7385025024414
2014-10-06,77.6999969482422,78.120002746582,76.6999969482422,77.3499984741211,2580100,55.5302925109863
2014-10-07,77.5899963378906,78.8000030517578,77.1500015258789,77.3499984741211,3654200,55.5302925109863
2014-10-08,77.8300018310547,79.2099990844727,76.5199966430664,79.1600036621094,4384500,56.829719543457
2014-10-09,78.9700012207031,79.370002746582,76.5599975585938,76.6100006103516,3570400,54.9990539550781
2014-10-10,76.75,77.7300033569336,74.8099975585938,76.3199996948242,4702000,54.790843963623
2014-10-13,75.9800033569336,77.1399993896484,72.8499984741211,73.0500030517578,5176000,52.4432907104492
2014-10-14,73.5199966430664,74.1600036621094,70.1100006103516,70.5899963378906,9368900,50.6772193908691
2014-10-15,69.8199996948242,70.8600006103516,66.2399978637695,67.8899993896484,11400000,48.7388687133789
2014-10-16,67.4599990844727,70.5199966430664,66.120002746582,69.7099990844727,8930400,50.0454597473145
2014-10-17,70.6900024414062,73.1500015258789,70.1900024414062,72.2099990844727,8218500,51.8402519226074
2014-10-20,71.7600021362305,72.9000015258789,71.6600036621094,72.3499984741211,3495500,51.9407501220703
2014-10-21,74.3499984741211,77.0800018310547,72.9300003051758,76.8099975585938,6745200,55.1426277160645
2014-10-22,76.75,77.5500030517578,75.3499984741211,75.3899993896484,5186800,54.1231880187988
2014-10-23,76.4199981689453,77.0699996948242,75.9599990844727,76.120002746582,3218500,54.6472854614258
2014-10-24,76.1500015258789,76.5699996948242,74.8499984741211,76.4899978637695,2924800,54.9128913879395
2014-10-27,75.6500015258789,76.1100006103516,74.5299987792969,75.4800033569336,4295500,54.1878204345703
2014-10-28,75.8499984741211,77.7200012207031,75.1699981689453,77.5299987792969,7580200,55.6595191955566
2014-10-29,78.5599975585938,78.9700012207031,75.6100006103516,76.3899993896484,4319500,54.8411102294922
2014-10-30,76.3499984741211,77.5699996948242,75.629997253418,77.4000015258789,3747000,55.5662078857422
2014-10-31,77.6999969482422,78.7600021362305,76.6500015258789,78.5,3848500,56.3559036254883
2014-11-03,78.4599990844727,78.8499984741211,76.379997253418,76.6800003051758,5523700,55.0493087768555
2014-11-04,76.0199966430664,76.4400024414062,73.4800033569336,74.4899978637695,6013000,53.4770622253418
2014-11-05,74.9000015258789,76.370002746582,73.6800003051758,74.7399978637695,5429500,53.6565475463867
2014-11-06,75.1800003051758,75.6399993896484,74.3199996948242,75.4199981689453,4054400,54.1447296142578
2014-11-07,75.3000030517578,75.5899963378906,74.2799987792969,74.6999969482422,5464000,53.6278457641602
2014-11-10,75,75.5999984741211,74.379997253418,74.5,3332200,53.484245300293
2014-11-11,74.8899993896484,75.1500015258789,73.2300033569336,73.6399993896484,3976000,52.8668479919434
2014-11-12,72.9700012207031,74.2099990844727,72.8499984741211,73.0400009155273,3703800,52.7945823669434
2014-11-13,72.629997253418,72.7200012207031,70.2200012207031,70.8300018310547,5418400,51.1971473693848
2014-11-14,70.9400024414062,71.8399963378906,70.8000030517578,71.7799987792969,7638900,51.8838233947754
2014-11-17,71.7900009155273,73.120002746582,71.7900009155273,72.7799987792969,4327600,52.606632232666
2014-11-18,73.1500015258789,74.5400009155273,72.8199996948242,73.9599990844727,4730000,53.4595603942871
2014-11-19,74.1399993896484,76.0800018310547,73.7900009155273,75.7699966430664,4721100,54.7678604125977
2014-11-20,75.5199966430664,77.9899978637695,75.5,77.8300018310547,4789900,56.2568817138672
2014-11-21,79.0100021362305,80.3199996948242,78.2200012207031,79.4199981689453,5331200,57.4061508178711
2014-11-24,79.129997253418,79.9000015258789,79.0599975585938,79.4199981689453,2976700,57.4061508178711
2014-11-25,79.7600021362305,80.1699981689453,79.0199966430664,79.5400009155273,3458700,57.4928932189941
2014-11-26,79.5699996948242,79.6500015258789,78.6999969482422,79.2799987792969,4383900,57.3049507141113
2014-11-28,78.4100036621094,78.5999984741211,72.7600021362305,73.0199966430664,5301900,52.7801132202148
2014-12-01,73,73.7300033569336,71.0699996948242,71.8600006103516,7524300,51.9416580200195
2014-12-02,71.75,74.2900009155273,71.75,73.7600021362305,5166700,53.3150215148926
2014-12-03,73.8099975585938,75.2600021362305,73.7900009155273,74.8300018310547,3270600,54.0884132385254
2014-12-04,74.3300018310547,75.2399978637695,73.620002746582,74.9700012207031,3904000,54.1896018981934
2014-12-05,74.8199996948242,75.1900024414062,72.9199981689453,73.0199966430664,4252400,52.7801132202148
2014-12-08,72.2300033569336,72.629997253418,68.7099990844727,68.9300003051758,6709000,49.8237991333008
2014-12-09,68.5599975585938,69.129997253418,67.5599975585938,68.8099975585938,5270200,49.7370643615723
2014-12-10,67.629997253418,68.3499984741211,66.4199981689453,67.1100006103516,5589700,48.5082740783691
2014-12-11,67.1100006103516,68.120002746582,66.620002746582,66.8199996948242,4743700,48.298656463623
2014-12-12,66.3000030517578,67.120002746582,65.3099975585938,65.6800003051758,4427800,47.4746360778809
