"Fecha","VRTX.Open","VRTX.High","VRTX.Low","VRTX.Close","VRTX.Volume","VRTX.Adjusted"
2013-12-24,73.5,73.870002746582,72.8399963378906,73.4899978637695,449500,73.4899978637695
2013-12-26,73.629997253418,74.0500030517578,72.7600021362305,73.8099975585938,698700,73.8099975585938
2013-12-27,74.0100021362305,74.0800018310547,72.9899978637695,73.4499969482422,633500,73.4499969482422
2013-12-30,73.5999984741211,74.3499984741211,72.8399963378906,73.8899993896484,624700,73.8899993896484
2013-12-31,74.0699996948242,74.6999969482422,73.7099990844727,74.3000030517578,782400,74.3000030517578
2014-01-02,74.0699996948242,74.1500015258789,72.879997253418,73.8300018310547,966800,73.8300018310547
2014-01-03,74.0100021362305,74.629997253418,73.1699981689453,73.4499969482422,799600,73.4499969482422
2014-01-06,74.9199981689453,75.9400024414062,74.1100006103516,75.5,1699600,75.5
2014-01-07,75.75,75.8300018310547,73.9700012207031,74.4899978637695,1021400,74.4899978637695
2014-01-08,74.5500030517578,75.379997253418,74.0999984741211,75.2300033569336,882600,75.2300033569336
2014-01-09,75.4400024414062,77,74.9599990844727,76.3199996948242,1660200,76.3199996948242
2014-01-10,76.0699996948242,78.2200012207031,75.7099990844727,78.2099990844727,1204300,78.2099990844727
2014-01-13,77.8399963378906,78.7200012207031,76.1600036621094,77.0400009155273,2865100,77.0400009155273
2014-01-14,77.3600006103516,79.4700012207031,77.3600006103516,79.379997253418,1841000,79.379997253418
2014-01-15,79.0999984741211,79.2200012207031,78.1999969482422,78.7699966430664,1221600,78.7699966430664
2014-01-16,79.1699981689453,81.0299987792969,78.7699966430664,81,1503200,81
2014-01-17,80.9800033569336,82.8099975585938,80.6399993896484,82.0899963378906,1978400,82.0899963378906
2014-01-21,82.8600006103516,85.8499984741211,81.75,85.4800033569336,2635100,85.4800033569336
2014-01-22,85.6800003051758,87.7699966430664,83.4499969482422,84.120002746582,2397900,84.120002746582
2014-01-23,83.3499984741211,84.1999969482422,82.4899978637695,83.8300018310547,1251200,83.8300018310547
2014-01-24,83.120002746582,83.120002746582,79.75,79.7699966430664,1847400,79.7699966430664
2014-01-27,79.75,80.9700012207031,77.0100021362305,79.370002746582,2657100,79.370002746582
2014-01-28,79.6900024414062,81.2300033569336,78.9899978637695,79.3000030517578,1340700,79.3000030517578
2014-01-29,78.5599975585938,81.75,77.8499984741211,78.8199996948242,1973700,78.8199996948242
2014-01-30,80.8199996948242,84.379997253418,80.0500030517578,82.1500015258789,2458500,82.1500015258789
2014-01-31,80.6999969482422,81,78.9599990844727,79.0400009155273,1572700,79.0400009155273
2014-02-03,78.5,79.8399963378906,77.1600036621094,77.629997253418,2403900,77.629997253418
2014-02-04,76.9499969482422,79.6999969482422,76.7799987792969,79.1500015258789,2141200,79.1500015258789
2014-02-05,78.120002746582,78.7300033569336,75.8899993896484,77.4100036621094,1843600,77.4100036621094
2014-02-06,76.4499969482422,79.2399978637695,76.2399978637695,78.1699981689453,1685300,78.1699981689453
2014-02-07,78.6900024414062,81.4599990844727,78.2300033569336,81.4100036621094,1465400,81.4100036621094
2014-02-10,81.0999984741211,82.3000030517578,80.9499969482422,82.1699981689453,1590400,82.1699981689453
2014-02-11,82.2799987792969,85,81.5599975585938,84.9800033569336,1439000,84.9800033569336
2014-02-12,84.5400009155273,85.8899993896484,83.4899978637695,83.9000015258789,1265800,83.9000015258789
2014-02-13,83.3899993896484,85.6500015258789,82.0299987792969,85,1492700,85
2014-02-14,84.379997253418,84.9800033569336,81.0500030517578,81.6100006103516,1772000,81.6100006103516
2014-02-18,82.0299987792969,83.3000030517578,81.9199981689453,82,2043400,82
2014-02-19,81.9599990844727,84.4100036621094,81.6100006103516,82.5999984741211,1241500,82.5999984741211
2014-02-20,83.0699996948242,84.4599990844727,81.8600006103516,84.0100021362305,1234400,84.0100021362305
2014-02-21,84.4400024414062,86.120002746582,83.4800033569336,84.8099975585938,1911500,84.8099975585938
2014-02-24,85.2900009155273,85.2900009155273,83.7600021362305,83.9499969482422,1287300,83.9499969482422
2014-02-25,84.2099990844727,85.9800033569336,83.5699996948242,84.620002746582,1292700,84.620002746582
2014-02-26,84.629997253418,85.2200012207031,83.4499969482422,83.9499969482422,1128900,83.9499969482422
2014-02-27,84.2399978637695,84.5699996948242,82.3899993896484,83.1600036621094,1374800,83.1600036621094
2014-02-28,83.4800033569336,84.25,79.3300018310547,80.8600006103516,1786100,80.8600006103516
2014-03-03,80.25,83.25,79.5699996948242,81.5599975585938,1134700,81.5599975585938
2014-03-04,82.5400009155273,83.8199996948242,81.6500015258789,83.120002746582,1204800,83.120002746582
2014-03-05,83.2699966430664,83.4199981689453,82.0800018310547,82.9599990844727,914200,82.9599990844727
2014-03-06,83.5100021362305,83.5899963378906,79.3300018310547,79.9400024414062,1522600,79.9400024414062
2014-03-07,80.5100021362305,81.5999984741211,76.3099975585938,79.9400024414062,1706700,79.9400024414062
2014-03-10,79.5999984741211,79.9199981689453,77.9199981689453,79.6500015258789,1316300,79.6500015258789
2014-03-11,79.9899978637695,80.5599975585938,78.4800033569336,79.1900024414062,1201000,79.1900024414062
2014-03-12,78.6399993896484,80.1500015258789,78.0500030517578,79.870002746582,946300,79.870002746582
2014-03-13,79.9199981689453,80,77.1100006103516,77.8600006103516,1130400,77.8600006103516
2014-03-14,77.5699996948242,79.7600021362305,76.9000015258789,78.3199996948242,1179300,78.3199996948242
2014-03-17,77.5,79.5100021362305,77.0199966430664,77.6999969482422,1301600,77.6999969482422
2014-03-18,78,79.9499969482422,77.6900024414062,79,959600,79
2014-03-19,78.7300033569336,79.1999969482422,77.1600036621094,77.8000030517578,1361800,77.8000030517578
2014-03-20,77.7200012207031,78.5699996948242,76.5999984741211,77.7699966430664,957300,77.7699966430664
2014-03-21,77.5,77.75,72.8199996948242,73.8300018310547,3525900,73.8300018310547
2014-03-24,74.3000030517578,74.5999984741211,70.5800018310547,72.4400024414062,1982600,72.4400024414062
2014-03-25,72.75,73.9199981689453,70.3099975585938,71.9000015258789,1409800,71.9000015258789
2014-03-26,72.5599975585938,72.7699966430664,69.8600006103516,70.4400024414062,1656900,70.4400024414062
2014-03-27,70.3000030517578,71.6500015258789,68.2399978637695,70.7799987792969,1786200,70.7799987792969
2014-03-28,71.0699996948242,72.6699981689453,67.4899978637695,67.8000030517578,1425600,67.8000030517578
2014-03-31,68.1699981689453,71.3499984741211,68.0100021362305,70.7200012207031,1860600,70.7200012207031
2014-04-01,71.3199996948242,73.120002746582,70.7600021362305,71.870002746582,2319500,71.870002746582
2014-04-02,72,73.0999984741211,71.6500015258789,72.3000030517578,1316700,72.3000030517578
2014-04-03,71.9599990844727,72.7399978637695,67.9300003051758,69.120002746582,1720700,69.120002746582
2014-04-04,70.0599975585938,70.1500015258789,65.4400024414062,65.8399963378906,2207100,65.8399963378906
2014-04-07,66,67.2399978637695,64.0500030517578,66.4000015258789,1646400,66.4000015258789
2014-04-08,65.8399963378906,67,64.5999984741211,65.3499984741211,1677400,65.3499984741211
2014-04-09,65.5899963378906,70.0599975585938,65.3199996948242,69.9499969482422,2107100,69.9499969482422
2014-04-10,69.3199996948242,69.8099975585938,65.3099975585938,65.6900024414062,2545700,65.6900024414062
2014-04-11,64.9700012207031,67.6399993896484,63,63.060001373291,2139900,63.060001373291
2014-04-14,64.0500030517578,65.1399993896484,61.189998626709,62.439998626709,1695800,62.439998626709
2014-04-15,62.8300018310547,63.9700012207031,59.7900009155273,63.25,1886000,63.25
2014-04-16,63.810001373291,64.8199996948242,62.8300018310547,64.3899993896484,1459500,64.3899993896484
2014-04-17,64.1800003051758,65.6800003051758,63.4199981689453,64.1699981689453,1387400,64.1699981689453
2014-04-21,64.5199966430664,65.5599975585938,63.0400009155273,65.4700012207031,1103800,65.4700012207031
2014-04-22,65.6900024414062,69.0500030517578,65.6699981689453,68.3000030517578,1862200,68.3000030517578
2014-04-23,69.4899978637695,69.4899978637695,66.1699981689453,66.9199981689453,1445200,66.9199981689453
2014-04-24,66.9599990844727,67.4899978637695,64.0500030517578,66.1800003051758,1204700,66.1800003051758
2014-04-25,65.5500030517578,66.3199996948242,64.0199966430664,64.1900024414062,1120400,64.1900024414062
2014-04-28,64.6399993896484,66.0999984741211,62.4199981689453,64.5100021362305,1333500,64.5100021362305
2014-04-29,64.9700012207031,67.6800003051758,64.1900024414062,67.5699996948242,1282200,67.5699996948242
2014-04-30,67.2699966430664,67.9899978637695,65.9400024414062,67.6999969482422,1466200,67.6999969482422
2014-05-01,67.5400009155273,69.7099990844727,66.5299987792969,68.9499969482422,1832800,68.9499969482422
2014-05-02,69.370002746582,71.6800003051758,66.3000030517578,66.370002746582,2812400,66.370002746582
2014-05-05,65.4100036621094,68.5,64.8099975585938,68.4100036621094,1467900,68.4100036621094
2014-05-06,68.4000015258789,68.75,66.4700012207031,66.5599975585938,1373600,66.5599975585938
2014-05-07,66.4899978637695,67.0699996948242,64.2300033569336,65.1699981689453,1380900,65.1699981689453
2014-05-08,65.129997253418,66.1399993896484,63.4599990844727,63.7999992370605,1309600,63.7999992370605
2014-05-09,63.9000015258789,65.0999984741211,62.4099998474121,65.0500030517578,1245900,65.0500030517578
2014-05-12,65.8099975585938,67.7600021362305,65.129997253418,67.7399978637695,1462700,67.7399978637695
2014-05-13,67.620002746582,67.9300003051758,66.3199996948242,66.7099990844727,827200,66.7099990844727
2014-05-14,66.8499984741211,68.2799987792969,65.3199996948242,67.6900024414062,1028800,67.6900024414062
2014-05-15,66.6900024414062,67.4800033569336,65.0199966430664,65.4599990844727,1538500,65.4599990844727
2014-05-16,65.5899963378906,66.1100006103516,63.5999984741211,65.0299987792969,2018800,65.0299987792969
2014-05-19,65,67.4800033569336,64.2799987792969,67.2200012207031,1317200,67.2200012207031
2014-05-20,67.2799987792969,67.4300003051758,65.0599975585938,65.4899978637695,1071400,65.4899978637695
2014-05-21,65.5100021362305,67.1900024414062,65.4700012207031,67.1500015258789,1076100,67.1500015258789
2014-05-22,68.2399978637695,71.4800033569336,67.5,71.1800003051758,2010700,71.1800003051758
2014-05-23,71.5100021362305,71.8499984741211,70.0100021362305,71.0400009155273,1118600,71.0400009155273
2014-05-27,72.0699996948242,73.379997253418,71.3300018310547,73.3600006103516,1593600,73.3600006103516
2014-05-28,73.4300003051758,73.4800033569336,71.6500015258789,71.7200012207031,1460300,71.7200012207031
2014-05-29,72.3099975585938,72.9599990844727,71.4199981689453,72.8099975585938,1321000,72.8099975585938
2014-05-30,72.9599990844727,72.9599990844727,71.3300018310547,72.2600021362305,1173600,72.2600021362305
2014-06-02,72.1600036621094,72.9800033569336,71.5400009155273,72.629997253418,1173000,72.629997253418
2014-06-03,71.6999969482422,72.9800033569336,71,72.9599990844727,975500,72.9599990844727
2014-06-04,72.5999984741211,73.5999984741211,72.2399978637695,72.6399993896484,1581900,72.6399993896484
2014-06-05,72.629997253418,73.4499969482422,71.6100006103516,73.0599975585938,1397700,73.0599975585938
2014-06-06,73.6500015258789,73.6500015258789,72.4700012207031,73.4899978637695,1185200,73.4899978637695
2014-06-09,73.6399993896484,75.4300003051758,73.3000030517578,74.6100006103516,1114000,74.6100006103516
2014-06-10,74.3000030517578,75.2300033569336,72.7900009155273,74.0400009155273,1307500,74.0400009155273
2014-06-11,73.379997253418,74.6999969482422,73.2200012207031,74.0800018310547,1033100,74.0800018310547
2014-06-12,73.7799987792969,74.9300003051758,73.0299987792969,73.5,1029000,73.5
2014-06-13,73.879997253418,73.9100036621094,72.5500030517578,73.4899978637695,806300,73.4899978637695
2014-06-16,69.1600036621094,71.0199966430664,67.0199966430664,67.120002746582,3436200,67.120002746582
2014-06-17,66.9700012207031,67.75,65.6600036621094,65.8899993896484,1568200,65.8899993896484
2014-06-18,66.2300033569336,66.3000030517578,64.1900024414062,65.0800018310547,2213200,65.0800018310547
2014-06-19,65.4000015258789,65.4899978637695,63.6800003051758,64.629997253418,2181900,64.629997253418
2014-06-20,64.9599990844727,65.0500030517578,63.9700012207031,64.9599990844727,2685900,64.9599990844727
2014-06-23,65.0599975585938,67.5999984741211,64.7200012207031,66.6100006103516,2165100,66.6100006103516
2014-06-24,98.0199966430664,98.8000030517578,89.9300003051758,93.5299987792969,25236800,93.5299987792969
2014-06-25,92.2600021362305,93.3499984741211,89.2699966430664,89.8600006103516,7001200,89.8600006103516
2014-06-26,89,93.3000030517578,88.2699966430664,93.1699981689453,5511800,93.1699981689453
2014-06-27,93.0899963378906,94,91.9199981689453,93.7699966430664,2179700,93.7699966430664
2014-06-30,93.7699966430664,94.8899993896484,93.0500030517578,94.6800003051758,2475500,94.6800003051758
2014-07-01,93.870002746582,96.2900009155273,93.7399978637695,95.8499984741211,2150100,95.8499984741211
2014-07-02,95.3499984741211,98.7300033569336,95.3300018310547,98.0299987792969,3178600,98.0299987792969
2014-07-03,97.8000030517578,99,97.3399963378906,98.8000030517578,1300900,98.8000030517578
2014-07-07,97.7099990844727,99.5800018310547,96.0800018310547,96.8399963378906,2146600,96.8399963378906
2014-07-08,96.879997253418,97.3099975585938,94.75,95.0400009155273,2747600,95.0400009155273
2014-07-09,95.5400009155273,98.6500015258789,94.8899993896484,98.0999984741211,1898200,98.0999984741211
2014-07-10,96.1500015258789,98.4899978637695,95.0500030517578,97.8199996948242,1330200,97.8199996948242
2014-07-11,98.0800018310547,99.7399978637695,97.1399993896484,99.0699996948242,1755600,99.0699996948242
2014-07-14,99.1600036621094,99.2900009155273,97.0299987792969,98.379997253418,1246700,98.379997253418
2014-07-15,98.2600021362305,98.4899978637695,95.25,96.5299987792969,1558400,96.5299987792969
2014-07-16,96.6999969482422,97.2200012207031,94.4199981689453,96.8300018310547,1618900,96.8300018310547
2014-07-17,95.8300018310547,96.6800003051758,94.3099975585938,94.4899978637695,1633000,94.4899978637695
2014-07-18,95.0599975585938,97.7799987792969,94.4000015258789,97.1999969482422,1964400,97.1999969482422
2014-07-21,96.6999969482422,97.1999969482422,95.3499984741211,96.3099975585938,1152800,96.3099975585938
2014-07-22,96.5999984741211,98.0800018310547,95.75,97.7399978637695,1499300,97.7399978637695
2014-07-23,97.7399978637695,98.6100006103516,97.4400024414062,98.1399993896484,1458100,98.1399993896484
2014-07-24,97.870002746582,98.4499969482422,95.6800003051758,95.7699966430664,1959100,95.7699966430664
2014-07-25,96.0100021362305,96.8099975585938,94.6699981689453,95.75,1259000,95.75
2014-07-28,95.4800033569336,96.2900009155273,95.2399978637695,95.5599975585938,1178300,95.5599975585938
2014-07-29,95.4000015258789,96.629997253418,95.25,95.5599975585938,1449700,95.5599975585938
2014-07-30,93.4899978637695,95.2399978637695,91.3099975585938,92.0100021362305,2295400,92.0100021362305
2014-07-31,90.6399993896484,91.8499984741211,88.1100006103516,88.9100036621094,2470100,88.9100036621094
2014-08-01,89.5999984741211,90.370002746582,86.5599975585938,87.5299987792969,2479400,87.5299987792969
2014-08-04,88.370002746582,89.9899978637695,86.0999984741211,86.6900024414062,1964600,86.6900024414062
2014-08-05,86.1800003051758,88.0599975585938,85.6999969482422,87,1492700,87
2014-08-06,86.3099975585938,87.5500030517578,85.7099990844727,86.8099975585938,1195400,86.8099975585938
2014-08-07,86.9400024414062,87.4499969482422,84.5999984741211,84.7399978637695,1388800,84.7399978637695
2014-08-08,85.1999969482422,86.9899978637695,85.1800003051758,86.4199981689453,986400,86.4199981689453
2014-08-11,85.9700012207031,86.7099990844727,84.4700012207031,86.1999969482422,959500,86.1999969482422
2014-08-12,86.0199966430664,86.5899963378906,84.9400024414062,85.4100036621094,710200,85.4100036621094
2014-08-13,84.4100036621094,89.129997253418,84.4100036621094,88.75,1386800,88.75
2014-08-14,88.4599990844727,90.4300003051758,88.1100006103516,90.370002746582,1156400,90.370002746582
2014-08-15,90.870002746582,91.8499984741211,89.5500030517578,90.879997253418,1053300,90.879997253418
2014-08-18,91.1100006103516,92.4000015258789,90.6100006103516,91.3000030517578,1147800,91.3000030517578
2014-08-19,90.8499984741211,92.25,90.6800003051758,91.9199981689453,894200,91.9199981689453
2014-08-20,91.4599990844727,92.7300033569336,90.5699996948242,91.3000030517578,1071400,91.3000030517578
2014-08-21,91.3199996948242,91.879997253418,88.379997253418,88.9899978637695,1007400,88.9899978637695
2014-08-22,89.5,90.629997253418,88.6699981689453,90.2200012207031,862400,90.2200012207031
2014-08-25,91.129997253418,92.5500030517578,90.5100021362305,91.7600021362305,971900,91.7600021362305
2014-08-26,90.8899993896484,94.5,90.8899993896484,93.6399993896484,1893600,93.6399993896484
2014-08-27,94.0299987792969,94.3000030517578,92.7099990844727,93.0299987792969,837000,93.0299987792969
2014-08-28,92.5500030517578,94.0800018310547,92.3399963378906,92.8000030517578,557400,92.8000030517578
2014-08-29,93.0800018310547,94,92.4000015258789,93.5699996948242,723200,93.5699996948242
2014-09-02,94.2900009155273,94.3000030517578,91.6900024414062,92.9599990844727,1289800,92.9599990844727
2014-09-03,93.1999969482422,93.9899978637695,92.2600021362305,92.8199996948242,660100,92.8199996948242
2014-09-04,92.9899978637695,93.4100036621094,90.9899978637695,91.5500030517578,864900,91.5500030517578
2014-09-05,94.6800003051758,96.3099975585938,93.5500030517578,95.0400009155273,2065600,95.0400009155273
2014-09-08,95.0699996948242,96.4000015258789,94.0199966430664,94.4899978637695,1353100,94.4899978637695
2014-09-09,94.1699981689453,94.4800033569336,92.4800033569336,93.120002746582,967000,93.120002746582
2014-09-10,93.1699981689453,94.9800033569336,92.8000030517578,94.7399978637695,1705200,94.7399978637695
2014-09-11,94.3000030517578,96.1999969482422,92.2699966430664,94.25,1339400,94.25
2014-09-12,93.9700012207031,93.9800033569336,92.0500030517578,92.9899978637695,1215500,92.9899978637695
2014-09-15,92.8099975585938,92.8099975585938,91.2699966430664,92.129997253418,1150800,92.129997253418
2014-09-16,92.2200012207031,94.3000030517578,91.0400009155273,93.8600006103516,1549600,93.8600006103516
2014-09-17,94.3000030517578,94.9199981689453,92.0400009155273,94.5,1275200,94.5
2014-09-18,95,97.4199981689453,94.3199996948242,97.3499984741211,1413900,97.3499984741211
2014-09-19,98.120002746582,105.529998779297,97.5400009155273,103.75,6299300,103.75
2014-09-22,103.790000915527,105.370002746582,102.709999084473,104.709999084473,2695700,104.709999084473
2014-09-23,104.279998779297,105.720001220703,102.779998779297,104.839996337891,2410200,104.839996337891
2014-09-24,104.839996337891,112.099998474121,104.099998474121,111.980003356934,3776000,111.980003356934
2014-09-25,111.430000305176,112.709999084473,109.970001220703,110.279998779297,2646600,110.279998779297
2014-09-26,112.360000610352,114.23999786377,110.919998168945,113.599998474121,2232300,113.599998474121
2014-09-29,112.98999786377,116.879997253418,110.910003662109,113.900001525879,2066800,113.900001525879
2014-09-30,113.370002746582,114.430000305176,110.580001831055,112.309997558594,2439600,112.309997558594
2014-10-01,112.879997253418,112.889999389648,105.269996643066,107.25,2743600,107.25
2014-10-02,107.139999389648,107.370002746582,101.519996643066,104.800003051758,2361700,104.800003051758
2014-10-03,105.370002746582,109.080001831055,103.790000915527,108.589996337891,1954100,108.589996337891
2014-10-06,109.370002746582,110.550003051758,104.400001525879,105.76000213623,1462500,105.76000213623
2014-10-07,104.699996948242,106.040000915527,102.720001220703,102.830001831055,1237100,102.830001831055
2014-10-08,103.480003356934,107.669998168945,102.529998779297,107.019996643066,1467000,107.019996643066
2014-10-09,105.790000915527,109.150001525879,103.779998779297,105.269996643066,1578300,105.269996643066
2014-10-10,105.26000213623,108.410003662109,104.110000610352,104.730003356934,2012000,104.730003356934
2014-10-13,106.73999786377,109.940002441406,105.629997253418,105.910003662109,2409300,105.910003662109
2014-10-14,107.019996643066,107.790000915527,103.300003051758,104.26000213623,1801700,104.26000213623
2014-10-15,102,103.75,96.4300003051758,101.099998474121,2353900,101.099998474121
2014-10-16,99.25,103.190002441406,97.7699966430664,101.26000213623,1822700,101.26000213623
2014-10-17,101.129997253418,102.949996948242,99.2600021362305,102.349998474121,1825800,102.349998474121
2014-10-20,102.51000213623,105,101.849998474121,104.769996643066,1178600,104.769996643066
2014-10-21,105.860000610352,110.910003662109,104.51000213623,108.160003662109,1891100,108.160003662109
2014-10-22,109.360000610352,111,106,106.169998168945,1539700,106.169998168945
2014-10-23,107.029998779297,109.550003051758,106.330001831055,108.089996337891,1261200,108.089996337891
2014-10-24,108.120002746582,110.25,107.069999694824,109.910003662109,939300,109.910003662109
2014-10-27,109.339996337891,111.779998779297,107.860000610352,111.589996337891,1204900,111.589996337891
2014-10-28,112.370002746582,115.23999786377,111.779998779297,114.069999694824,2169900,114.069999694824
2014-10-29,113.830001831055,113.919998168945,108.019996643066,109.910003662109,2447500,109.910003662109
2014-10-30,109.209999084473,111.819999694824,108.610000610352,110.849998474121,1398400,110.849998474121
2014-10-31,113.75,114.980003356934,111.019996643066,112.639999389648,1664600,112.639999389648
2014-11-03,112.639999389648,113.349998474121,111.610000610352,112.980003356934,1046800,112.980003356934
2014-11-04,112.319999694824,115.519996643066,111.910003662109,114.099998474121,1196300,114.099998474121
2014-11-05,114.669998168945,114.98999786377,110.910003662109,111.589996337891,1099300,111.589996337891
2014-11-06,112.430000305176,117.610000610352,111.849998474121,117.290000915527,1533600,117.290000915527
2014-11-07,116.830001831055,117.190002441406,113.790000915527,115.930000305176,1307200,115.930000305176
2014-11-10,116.160003662109,117.559997558594,114,116.940002441406,1131700,116.940002441406
2014-11-11,116.940002441406,117.970001220703,116.069999694824,117.48999786377,856300,117.48999786377
2014-11-12,117.209999084473,117.480003356934,114.449996948242,116.680000305176,833800,116.680000305176
2014-11-13,116.699996948242,116.75,111.849998474121,112.720001220703,1240700,112.720001220703
2014-11-14,113.459999084473,114.230003356934,110.050003051758,111.339996337891,1127500,111.339996337891
2014-11-17,110.800003051758,112.279998779297,110.26000213623,111.620002746582,930500,111.620002746582
2014-11-18,111.169998168945,112.599998474121,109.870002746582,111.040000915527,1815100,111.040000915527
2014-11-19,111.029998779297,118.169998168945,111,112.800003051758,1988500,112.800003051758
2014-11-20,112.879997253418,113,109.339996337891,112.889999389648,2557400,112.889999389648
2014-11-21,114.430000305176,114.430000305176,110.620002746582,111.400001525879,1300100,111.400001525879
2014-11-24,111.550003051758,113.959999084473,111.319999694824,113.800003051758,1085900,113.800003051758
2014-11-25,114.169998168945,114.98999786377,113.629997253418,114.190002441406,1786100,114.190002441406
2014-11-26,114.680000305176,116.269996643066,113.889999389648,115.389999389648,1061100,115.389999389648
2014-11-28,115.650001525879,120.910003662109,115.650001525879,117.879997253418,1121800,117.879997253418
2014-12-01,117.889999389648,119.76000213623,115.370002746582,116.849998474121,1101000,116.849998474121
2014-12-02,116.449996948242,119.400001525879,116.160003662109,118.949996948242,1168100,118.949996948242
2014-12-03,120.199996948242,121.879997253418,119,120.180000305176,1083600,120.180000305176
2014-12-04,119.680000305176,121.190002441406,117.519996643066,118.709999084473,971700,118.709999084473
2014-12-05,118.48999786377,118.839996337891,117.050003051758,117.949996948242,1123100,117.949996948242
2014-12-08,118.230003356934,121.099998474121,117.949996948242,119.379997253418,1486000,119.379997253418
2014-12-09,118.330001831055,120.800003051758,116.790000915527,120.300003051758,1056700,120.300003051758
2014-12-10,120.180000305176,121.650001525879,116.730003356934,117.199996948242,1559700,117.199996948242
2014-12-11,118.120002746582,122.26000213623,117.199996948242,120.779998779297,1299800,120.779998779297
2014-12-12,118.870002746582,121.089996337891,118.379997253418,118.550003051758,1326000,118.550003051758
2014-12-15,120.169998168945,120.23999786377,112.589996337891,112.879997253418,2138000,112.879997253418
2014-12-16,112.639999389648,113.440002441406,110.069999694824,110.860000610352,2109100,110.860000610352
2014-12-17,110.370002746582,112.949996948242,108.699996948242,111.849998474121,2554200,111.849998474121
2014-12-18,114.080001831055,118.669998168945,111.660003662109,117.73999786377,2148300,117.73999786377
2014-12-19,117.25,124.349998474121,116.76000213623,118.900001525879,6131400,118.900001525879
2014-12-22,118.919998168945,122.169998168945,116,116.680000305176,2098100,116.680000305176
2014-12-23,117.529998779297,119.540000915527,109.339996337891,113.75,4062300,113.75
2014-12-24,113.75,117.290000915527,113.309997558594,115.150001525879,519000,115.150001525879
2014-12-26,115.559997558594,118.830001831055,115.51000213623,118.410003662109,573300,118.410003662109
