"Fecha","AWK.Open","AWK.High","AWK.Low","AWK.Close","AWK.Volume","AWK.Adjusted"
2013-12-16,41.0800018310547,41.2599983215332,40.9099998474121,40.9599990844727,729600,33.849178314209
2013-12-17,40.9199981689453,41.689998626709,40.8199996948242,41.4500007629395,1120100,34.2541198730469
2013-12-18,41.5699996948242,42.4099998474121,41.3699989318848,42.0400009155273,1349400,34.7417030334473
2013-12-19,41.8899993896484,42.2599983215332,41.5299987792969,41.8400001525879,685900,34.5764083862305
2013-12-20,42.0200004577637,42.2599983215332,41.5999984741211,41.7999992370605,1473300,34.5433616638184
2013-12-23,42,42.1699981689453,41.7099990844727,41.7599983215332,605000,34.5103034973145
2013-12-24,41.9099998474121,42.3600006103516,41.9000015258789,42.0400009155273,291800,34.7417030334473
2013-12-26,42.189998626709,42.2400016784668,41.9199981689453,42.0099983215332,378300,34.7169036865234
2013-12-27,42.0699996948242,42.3699989318848,41.9300003051758,42.0400009155273,467700,34.7417030334473
2013-12-30,42.1100006103516,42.4300003051758,42.060001373291,42.2099990844727,459800,34.882194519043
2013-12-31,42.2700004577637,42.2999992370605,42.0499992370605,42.2599983215332,497100,34.9235000610352
2014-01-02,42.0099983215332,42.0900001525879,41.5,41.5800018310547,788800,34.3615646362305
2014-01-03,41.5400009155273,41.6399993896484,41.1599998474121,41.4599990844727,819600,34.2623901367188
2014-01-06,41.4799995422363,41.6100006103516,41.2400016784668,41.2999992370605,670400,34.1301574707031
2014-01-07,41.3800010681152,41.75,41.3699989318848,41.7099990844727,769900,34.4689903259277
2014-01-08,41.7000007629395,41.8600006103516,41.4500007629395,41.7000007629395,726900,34.4607200622559
2014-01-09,41.7999992370605,41.8300018310547,41.4700012207031,41.5999984741211,697700,34.3780784606934
2014-01-10,41.6800003051758,42.4099998474121,41.6199989318848,41.9900016784668,941400,34.7003707885742
2014-01-13,41.939998626709,42.0699996948242,41.5299987792969,41.5900001525879,530700,34.3698043823242
2014-01-14,41.6500015258789,41.9099998474121,41.3400001525879,41.5099983215332,450100,34.3036994934082
2014-01-15,41.5999984741211,41.5999984741211,41.1800003051758,41.2799987792969,633400,34.1136360168457
2014-01-16,41.2599983215332,41.5400009155273,41.2000007629395,41.5099983215332,777200,34.3036994934082
2014-01-17,41.6800003051758,41.6800003051758,41.2299995422363,41.5299987792969,932000,34.3202285766602
2014-01-21,41.1100006103516,41.9300003051758,41.1100006103516,41.8600006103516,710200,34.5929527282715
2014-01-22,41.8199996948242,42.189998626709,41.8199996948242,42.1100006103516,519800,34.7995491027832
2014-01-23,41.9599990844727,42.1699981689453,41.8199996948242,42.1599998474121,622200,34.8408737182617
2014-01-24,42,42.1500015258789,41.7400016784668,41.8300018310547,717200,34.5681457519531
2014-01-27,41.8400001525879,42.0499992370605,41.6500015258789,41.6500015258789,646700,34.4193954467773
2014-01-28,41.6599998474121,42.0200004577637,41.6599998474121,41.7900009155273,730100,34.5351028442383
2014-01-29,41.6699981689453,42.0099983215332,41.6599998474121,41.9599990844727,841300,34.6755790710449
2014-01-30,42,42.560001373291,41.75,42.5,942700,35.357780456543
2014-01-31,42.2299995422363,42.6800003051758,42.0699996948242,42.5699996948242,1076400,35.416015625
2014-02-03,42.5,42.9700012207031,41.9799995422363,42.310001373291,1134700,35.19970703125
2014-02-04,42.4900016784668,42.4900016784668,41.6100006103516,41.7599983215332,1303300,34.742130279541
2014-02-05,41.6699981689453,41.75,41.1599998474121,41.1599998474121,976900,34.2429656982422
2014-02-06,41.189998626709,41.7999992370605,41.0699996948242,41.7000007629395,591500,34.6922302246094
2014-02-07,41.8600006103516,42.310001373291,41.7700004577637,42.2799987792969,612300,35.1747589111328
2014-02-10,42.3499984741211,42.4500007629395,41.9099998474121,42.3400001525879,557600,35.2246704101562
2014-02-11,42.2700004577637,42.75,42.2000007629395,42.7099990844727,1009700,35.5324783325195
2014-02-12,42.75,43.0800018310547,42.5499992370605,42.9000015258789,576400,35.6905555725098
2014-02-13,42.7200012207031,43.5699996948242,42.5900001525879,43.5699996948242,695200,36.2479667663574
2014-02-14,43.5999984741211,43.689998626709,43.3300018310547,43.5999984741211,494400,36.2729263305664
2014-02-18,43.7200012207031,43.8800010681152,43.4199981689453,43.6699981689453,558800,36.3311576843262
2014-02-19,43.5200004577637,43.9900016784668,43.4700012207031,43.6300010681152,607800,36.2978820800781
2014-02-20,43.5900001525879,44.0699996948242,43.4099998474121,44.060001373291,504000,36.6556205749512
2014-02-21,44.0299987792969,44.4500007629395,43.8800010681152,44.2700004577637,650000,36.8303260803223
2014-02-24,44.3600006103516,44.5,43.8499984741211,43.8699989318848,593300,36.4975662231445
2014-02-25,43.7299995422363,44.5,43.7099990844727,43.9500007629395,785900,36.5640983581543
2014-02-26,44.1300010681152,44.2700004577637,43.810001373291,43.8699989318848,491300,36.4975662231445
2014-02-27,43.75,44.2900009155273,43.3699989318848,44.0200004577637,538800,36.6223564147949
2014-02-28,44.2000007629395,45.1500015258789,44.060001373291,44.8400001525879,957900,37.3045425415039
2014-03-03,44.6599998474121,44.689998626709,44.0800018310547,44.1500015258789,978000,36.7305068969727
2014-03-04,44.5,44.7299995422363,44.310001373291,44.4700012207031,717100,36.9967269897461
2014-03-05,44.4199981689453,44.5499992370605,44.0400009155273,44.3499984741211,822900,36.8968887329102
2014-03-06,44.5,44.6500015258789,44.2599983215332,44.3600006103516,784800,36.9052124023438
2014-03-07,44.4099998474121,44.5,44.0499992370605,44.3499984741211,722600,36.8968887329102
2014-03-10,44.3499984741211,44.560001373291,44.1399993896484,44.4300003051758,840300,36.9634437561035
2014-03-11,44.2599983215332,44.3300018310547,43.6300010681152,43.8499984741211,884400,36.480899810791
2014-03-12,43.7400016784668,44.2799987792969,43.689998626709,44.2700004577637,584800,36.8303260803223
2014-03-13,44.439998626709,45.0499992370605,44.2599983215332,44.9900016784668,878800,37.4293251037598
2014-03-14,45.0400009155273,45.8600006103516,44.9900016784668,45.560001373291,1101900,37.9035453796387
2014-03-17,45.6300010681152,45.6300010681152,44.9900016784668,45.1300010681152,645400,37.5458106994629
2014-03-18,45.2400016784668,45.7200012207031,45.1500015258789,45.4900016784668,788100,37.8453140258789
2014-03-19,45.5400009155273,45.7599983215332,44.8199996948242,44.9099998474121,525500,37.3627738952637
2014-03-20,44.7599983215332,44.939998626709,44.5499992370605,44.6599998474121,733400,37.1547813415527
2014-03-21,44.9300003051758,45.5299987792969,44.7099990844727,45.060001373291,1120500,37.4875679016113
2014-03-24,45.2599983215332,45.4799995422363,44.9599990844727,45.1699981689453,567200,37.5790824890137
2014-03-25,45.3699989318848,45.3699989318848,44.939998626709,45.0499992370605,454700,37.4792518615723
2014-03-26,45.0499992370605,45.2000007629395,44.4199981689453,44.439998626709,668500,36.9717559814453
2014-03-27,44.560001373291,44.9799995422363,44.2599983215332,44.9599990844727,567000,37.4043769836426
2014-03-28,45.0099983215332,45.2900009155273,44.9799995422363,45.1300010681152,640100,37.5458106994629
2014-03-31,45.2799987792969,45.7400016784668,44.9700012207031,45.4000015258789,1052600,37.770435333252
2014-04-01,45.3800010681152,45.439998626709,44.8600006103516,45.1599998474121,887900,37.5707664489746
2014-04-02,45.1500015258789,45.6399993896484,44.8899993896484,45.5200004577637,589000,37.8702697753906
2014-04-03,45.5499992370605,45.8300018310547,45.4300003051758,45.5299987792969,618200,37.8785858154297
2014-04-04,45.6800003051758,46.2299995422363,45.5,45.7900009155273,786400,38.094898223877
2014-04-07,45.7400016784668,46.0200004577637,45.439998626709,45.4700012207031,664700,37.8286666870117
2014-04-08,45.4199981689453,45.560001373291,44.9599990844727,45.4799995422363,1072700,37.8369827270508
2014-04-09,45.5999984741211,45.7000007629395,45.0999984741211,45.6699981689453,690800,37.9950561523438
2014-04-10,45.6100006103516,46.0400009155273,45.3400001525879,45.5299987792969,956200,37.8785858154297
2014-04-11,45.5200004577637,45.7299995422363,45.3699989318848,45.5,876800,37.8536186218262
2014-04-14,45.7700004577637,45.9799995422363,45.4000015258789,45.75,801200,38.0616111755371
2014-04-15,45.560001373291,45.810001373291,45.1100006103516,45.6599998474121,859800,37.9867324829102
2014-04-16,45.7700004577637,45.9700012207031,45.4199981689453,45.9700012207031,900800,38.2446441650391
2014-04-17,45.9900016784668,46.2099990844727,45.560001373291,45.6699981689453,578000,37.9950561523438
2014-04-21,45.9000015258789,46.1300010681152,45.5699996948242,45.7900009155273,515800,38.094898223877
2014-04-22,45.8800010681152,46.1599998474121,45.6300010681152,46.0099983215332,614500,38.2779159545898
2014-04-23,46.1100006103516,46.2799987792969,45.7900009155273,45.8600006103516,783600,38.1531143188477
2014-04-24,45.8800010681152,46.2099990844727,45.5999984741211,46,602300,38.269603729248
2014-04-25,45.9599990844727,46.1300010681152,45.75,46.1199989318848,662900,38.3694267272949
2014-04-28,46.2099990844727,46.5800018310547,45.939998626709,46.4500007629395,1105000,38.6439781188965
2014-04-29,46.5,46.6300010681152,45.8499984741211,45.8899993896484,691700,38.1780738830566
2014-04-30,45.9700012207031,46.1500015258789,45.4900016784668,45.5299987792969,758100,37.8785858154297
2014-05-01,45.6599998474121,46.2200012207031,45.4300003051758,46.2200012207031,671100,38.4526290893555
2014-05-02,46.1699981689453,46.6500015258789,45.8199996948242,46.1699981689453,812900,38.4110260009766
2014-05-05,46.1800003051758,46.5699996948242,45.9599990844727,46.560001373291,586500,38.7354927062988
2014-05-06,46.3800010681152,46.6500015258789,46.0200004577637,46.1800003051758,561600,38.4193420410156
2014-05-07,46.2900009155273,46.939998626709,46.2799987792969,46.9199981689453,1073800,39.034984588623
2014-05-08,46.8199996948242,47.6100006103516,46.5099983215332,46.7299995422363,715300,39.1354827880859
2014-05-09,46.8199996948242,47,46.1100006103516,46.2599983215332,903500,38.741870880127
2014-05-12,46.5099983215332,46.6100006103516,46.1100006103516,46.310001373291,1229400,38.7837371826172
2014-05-13,46.5200004577637,47.0800018310547,46.3499984741211,47.060001373291,1142600,39.4118576049805
2014-05-14,47.0800018310547,47.6500015258789,46.810001373291,47.060001373291,965000,39.4118576049805
2014-05-15,47,47.4099998474121,47,47.3800010681152,1404900,39.679859161377
2014-05-16,47.3199996948242,47.3600006103516,46.7900009155273,47.2599983215332,1303600,39.5793380737305
2014-05-19,47.2200012207031,47.2999992370605,46.7400016784668,46.8499984741211,710000,39.2359924316406
2014-05-20,46.8499984741211,47.3499984741211,46.5499992370605,46.8199996948242,771500,39.2108688354492
2014-05-21,46.8899993896484,47.060001373291,46.6699981689453,46.8199996948242,529400,39.2108688354492
2014-05-22,46.8199996948242,47.4099998474121,46.8199996948242,47.2900009155273,443100,39.6044731140137
2014-05-23,47.3400001525879,47.689998626709,47.1800003051758,47.6100006103516,579900,39.8724822998047
2014-05-27,47.7700004577637,48.189998626709,47.3199996948242,47.4199981689453,1297000,39.7133445739746
2014-05-28,47.6199989318848,47.7000007629395,47.3199996948242,47.5999984741211,911900,39.8641090393066
2014-05-29,47.7200012207031,47.7200012207031,47.3600006103516,47.6399993896484,461000,39.8975944519043
2014-05-30,47.7999992370605,48.6399993896484,47.7000007629395,48.6100006103516,1641500,40.7099494934082
2014-06-02,48.8199996948242,48.8199996948242,48.1199989318848,48.2200012207031,709300,40.3833389282227
2014-06-03,48.2200012207031,48.2599983215332,47.8899993896484,48.0499992370605,702400,40.240966796875
2014-06-04,47.9000015258789,48.0900001525879,47.4599990844727,47.939998626709,748500,40.1488418579102
2014-06-05,48.1100006103516,48.2000007629395,47.6599998474121,48.1199989318848,606000,40.2995910644531
2014-06-06,48.2000007629395,48.3699989318848,47.8800010681152,47.9500007629395,586100,40.1572265625
2014-06-09,47.9500007629395,48.25,47.8400001525879,48.1100006103516,610500,40.291202545166
2014-06-10,48.1699981689453,48.1699981689453,47.6800003051758,47.8199996948242,532200,40.0483474731445
2014-06-11,47.7999992370605,47.8199996948242,47.4700012207031,47.6699981689453,376100,39.9227104187012
2014-06-12,47.7200012207031,47.9799995422363,47.2299995422363,47.8499984741211,629600,40.0734710693359
2014-06-13,47.8600006103516,48.0299987792969,47.6100006103516,47.939998626709,400400,40.1488418579102
2014-06-16,47.9099998474121,48.4500007629395,47.7900009155273,48.0999984741211,705500,40.282844543457
2014-06-17,48.0999984741211,48.4599990844727,48.0499992370605,48.2299995422363,509500,40.3917083740234
2014-06-18,48.25,48.6599998474121,48.0499992370605,48.6399993896484,505600,40.7350730895996
2014-06-19,48.6300010681152,48.8800010681152,48.4199981689453,48.439998626709,614400,40.5675964355469
2014-06-20,48.4700012207031,48.7000007629395,48.1300010681152,48.1599998474121,689000,40.333080291748
2014-06-23,48.25,48.560001373291,48.0200004577637,48.439998626709,621500,40.5675964355469
2014-06-24,48.4700012207031,48.8600006103516,48.4000015258789,48.5,485900,40.6178359985352
2014-06-25,48.439998626709,48.7700004577637,48.310001373291,48.7400016784668,372400,40.8188247680664
2014-06-26,48.6800003051758,48.8899993896484,48.5200004577637,48.7900009155273,461800,40.8607063293457
2014-06-27,48.8300018310547,49.25,48.6699981689453,49.0299987792969,797200,41.061695098877
2014-06-30,49.1500015258789,49.5,48.7599983215332,49.4500007629395,725600,41.4134368896484
2014-07-01,49.3499984741211,49.5499992370605,49.0999984741211,49.1699981689453,734500,41.1789474487305
2014-07-02,49.0800018310547,49.2000007629395,48.439998626709,48.5,816300,40.6178359985352
2014-07-03,48.439998626709,48.4799995422363,47.9900016784668,48.060001373291,523100,40.2493515014648
2014-07-07,47.7999992370605,48.2999992370605,47.6800003051758,48.0999984741211,739900,40.282844543457
2014-07-08,47.9500007629395,48.8400001525879,47.9000015258789,48.6100006103516,796800,40.7099494934082
2014-07-09,48.7000007629395,48.810001373291,48.2900009155273,48.4700012207031,421200,40.5927047729492
2014-07-10,48.4000015258789,48.7599983215332,48.2700004577637,48.5999984741211,437100,40.7015800476074
2014-07-11,48.5699996948242,48.5900001525879,48.1100006103516,48.439998626709,534400,40.5675964355469
2014-07-14,48.4700012207031,48.6199989318848,48.2099990844727,48.2200012207031,524500,40.3833389282227
2014-07-15,48.25,48.6100006103516,48.2200012207031,48.4000015258789,535400,40.5340919494629
2014-07-16,48.5499992370605,48.7299995422363,48.0499992370605,48.4700012207031,451000,40.5927047729492
2014-07-17,48.4599990844727,48.5499992370605,48.0400009155273,48.0900001525879,418100,40.2744445800781
2014-07-18,48.2799987792969,48.9700012207031,48.0499992370605,48.9700012207031,379400,41.0114440917969
2014-07-21,48.9199981689453,48.9199981689453,48.5499992370605,48.7099990844727,343800,40.7937049865723
2014-07-22,48.9500007629395,49.1599998474121,48.7099990844727,49.0099983215332,435700,41.0449485778809
2014-07-23,49,49.0099983215332,48.5999984741211,48.7400016784668,336900,40.8188247680664
2014-07-24,48.7599983215332,48.9799995422363,48.4799995422363,48.7799987792969,300700,40.8523254394531
2014-07-25,48.7299995422363,48.8499984741211,48.5,48.5999984741211,347700,40.7015800476074
2014-07-28,48.439998626709,49.1800003051758,48.439998626709,49.0499992370605,440400,41.0784378051758
2014-07-29,49.0200004577637,49.2099990844727,48.5800018310547,48.6300010681152,385800,40.7266998291016
2014-07-30,48.7000007629395,49,48.189998626709,48.3300018310547,589100,40.475456237793
2014-07-31,48.0800018310547,48.3600006103516,47.7000007629395,47.7700004577637,857000,40.0064697265625
2014-08-01,47.7200012207031,48.3899993896484,47.7200012207031,48.0400009155273,775000,40.2325820922852
2014-08-04,48.1100006103516,48.2200012207031,46.6599998474121,47.3600006103516,1002600,39.6631202697754
2014-08-05,47.1199989318848,47.5499992370605,46.439998626709,46.5999984741211,1066400,39.0266189575195
2014-08-06,46.3300018310547,46.7999992370605,46.3300018310547,46.4099998474121,610200,38.8674926757812
2014-08-07,45.9799995422363,46.8499984741211,45.9799995422363,46.5499992370605,837100,39.2468948364258
2014-08-08,46.5999984741211,47.9900016784668,46.5999984741211,47.9599990844727,725100,40.4356842041016
2014-08-11,48.0999984741211,48.4199981689453,47.6699981689453,47.7200012207031,580800,40.233341217041
2014-08-12,48.0299987792969,48.6399993896484,47.7000007629395,48.1100006103516,540400,40.562141418457
2014-08-13,48.1599998474121,48.5999984741211,48.1599998474121,48.3600006103516,484500,40.7729301452637
2014-08-14,48.3899993896484,49.3899993896484,48.2700004577637,49.2700004577637,816800,41.5401725769043
2014-08-15,49.3400001525879,50.1500015258789,49.2900009155273,49.9099998474121,1345500,42.0797500610352
2014-08-18,49.9000015258789,50.1599998474121,49.4599990844727,49.689998626709,897300,41.8942680358887
2014-08-19,49.689998626709,50.3199996948242,49.689998626709,49.8600006103516,570900,42.0375785827637
2014-08-20,49.7400016784668,50,49.5699996948242,49.9799995422363,390900,42.1387710571289
2014-08-21,49.9000015258789,50.310001373291,49.7700004577637,50.0800018310547,627400,42.223087310791
2014-08-22,49.8600006103516,50.0900001525879,49.6300010681152,49.6599998474121,407000,41.8689804077148
2014-08-25,49.8499984741211,50.1300010681152,49.6100006103516,49.7400016784668,550100,41.9364242553711
2014-08-26,49.8499984741211,50.0699996948242,49.5999984741211,49.6300010681152,456000,41.8436737060547
2014-08-27,49.8600006103516,50.3899993896484,49.7999992370605,50.3800010681152,537800,42.4760055541992
2014-08-28,50.1300010681152,50.4199981689453,49.9500007629395,50.2000007629395,512400,42.3242683410645
2014-08-29,50.2000007629395,50.6399993896484,49.1300010681152,50.6100006103516,354700,42.6699256896973
2014-09-02,50.060001373291,50.5099983215332,49.9000015258789,50.1399993896484,758900,42.2736701965332
2014-09-03,50,50.2900009155273,49.7799987792969,50.2900009155273,528800,42.4001350402832
2014-09-04,50.3199996948242,50.689998626709,50.0800018310547,50.3800010681152,605500,42.4760055541992
2014-09-05,50.2900009155273,50.5400009155273,50.2599983215332,50.5099983215332,397100,42.585620880127
2014-09-08,50.4300003051758,50.7099990844727,50.0299987792969,50.0999984741211,457400,42.2399406433105
2014-09-09,50.1399993896484,50.1399993896484,49.4700012207031,49.5900001525879,677000,41.8099403381348
2014-09-10,49.5400009155273,49.5499992370605,49.1399993896484,49.4000015258789,531900,41.6497688293457
2014-09-11,49.4500007629395,49.7099990844727,49.3400001525879,49.6500015258789,533100,41.8605537414551
2014-09-12,49.5,49.6300010681152,48.9199981689453,49.1399993896484,402400,41.4305610656738
2014-09-15,49.0200004577637,49.3800010681152,48.8899993896484,49.1800003051758,404200,41.464298248291
2014-09-16,49.1100006103516,49.7700004577637,49.0200004577637,49.6100006103516,353200,41.8268241882324
2014-09-17,49.6300010681152,49.8300018310547,49.2000007629395,49.3199996948242,504700,41.5823135375977
2014-09-18,49.3499984741211,49.3800010681152,48.810001373291,48.8199996948242,445200,41.160758972168
2014-09-19,49.060001373291,49.4799995422363,49,49.25,1030000,41.5233001708984
2014-09-22,49.1800003051758,49.25,48.7700004577637,48.7700004577637,497700,41.1186065673828
2014-09-23,48.7400016784668,48.7599983215332,48.189998626709,48.2099990844727,609600,40.6464538574219
2014-09-24,48.310001373291,48.560001373291,47.8899993896484,48.2900009155273,423700,40.7139167785645
2014-09-25,48.3499984741211,48.5400009155273,48.0699996948242,48.2400016784668,489800,40.6717643737793
2014-09-26,48.189998626709,48.3899993896484,47.7999992370605,48.2599983215332,532600,40.6886215209961
2014-09-29,48.0699996948242,48.3300018310547,47.9500007629395,48.2900009155273,523800,40.7139167785645
2014-09-30,48.25,48.9199981689453,48.2000007629395,48.2299995422363,826400,40.6633224487305
2014-10-01,48.2099990844727,48.5299987792969,47.8800010681152,48.0999984741211,607600,40.5537147521973
2014-10-02,48.0800018310547,48.2400016784668,47.75,48.0099983215332,537000,40.4778442382812
2014-10-03,48.3199996948242,48.560001373291,47.9500007629395,48.189998626709,982300,40.6295928955078
2014-10-06,48.2999992370605,48.6300010681152,47.5800018310547,47.9199981689453,1620100,40.4019660949707
2014-10-07,47.6800003051758,48.7999992370605,47.6399993896484,48.4000015258789,904400,40.8066558837891
2014-10-08,48.4300003051758,49.5699996948242,48.2799987792969,49.5400009155273,801000,41.7678146362305
2014-10-09,49.5699996948242,49.9099998474121,48.8199996948242,49.0200004577637,721700,41.3293838500977
2014-10-10,49.2599983215332,50.189998626709,49.1500015258789,49.9799995422363,1308200,42.1387710571289
2014-10-13,50.1100006103516,50.310001373291,49.3699989318848,49.5400009155273,799600,41.7678146362305
2014-10-14,49.7799987792969,50.4500007629395,49.5999984741211,50.2999992370605,1043600,42.4085693359375
2014-10-15,49.8899993896484,49.9900016784668,48.2799987792969,49.0900001525879,1046400,41.3883972167969
2014-10-16,48.3699989318848,49.5099983215332,48.3699989318848,49.2799987792969,754700,41.548583984375
2014-10-17,49.5,49.8699989318848,49.0999984741211,49.5999984741211,634600,41.8184013366699
2014-10-20,49.75,50.7799987792969,49.6399993896484,50.7400016784668,645900,42.7795448303223
2014-10-21,50.8899993896484,51.2099990844727,50.5499992370605,50.9799995422363,559000,42.9818840026855
2014-10-22,51.1300010681152,51.6199989318848,50.9199981689453,51.060001373291,570700,43.0493278503418
2014-10-23,51.1800003051758,51.8899993896484,51.1699981689453,51.4300003051758,590000,43.3612899780273
2014-10-24,51.5699996948242,51.9900016784668,51.4300003051758,51.9099998474121,702800,43.7659759521484
2014-10-27,51.9500007629395,52,51.6300010681152,51.7900009155273,484000,43.6648025512695
2014-10-28,51.9000015258789,52.4500007629395,51.5299987792969,52.4199981689453,693300,44.1959762573242
2014-10-29,52.4599990844727,52.7299995422363,51.7000007629395,52.2099990844727,489700,44.0189094543457
2014-10-30,52.4099998474121,53.1300010681152,52.1699981689453,53.1199989318848,461600,44.7861518859863
2014-10-31,53.5,53.5099983215332,52.9099998474121,53.3699989318848,711500,44.9969215393066
2014-11-03,53.3699989318848,53.6199989318848,53.0699996948242,53.310001373291,572600,44.9463424682617
2014-11-04,53.0299987792969,53.4900016784668,52.4199981689453,52.5499992370605,1014400,44.3055648803711
2014-11-05,52.9599990844727,53.0400009155273,52.5999984741211,52.8699989318848,846000,44.5753593444824
2014-11-06,53.1100006103516,53.2200012207031,51.3400001525879,51.9900016784668,1070400,44.0919570922852
2014-11-07,51.4700012207031,52.4000015258789,51.2900009155273,52.3600006103516,714000,44.4057502746582
2014-11-10,52.5200004577637,53.0699996948242,52.3199996948242,52.8699989318848,724800,44.838264465332
2014-11-11,52.7200012207031,52.9900016784668,52.5099983215332,52.7200012207031,481300,44.7110633850098
2014-11-12,52.5099983215332,52.6599998474121,52.0299987792969,52.3499984741211,803900,44.3972702026367
2014-11-13,52.5099983215332,52.5099983215332,51.7900009155273,51.8699989318848,518700,43.9901885986328
2014-11-14,51.7900009155273,52.2299995422363,51.6699981689453,51.8699989318848,565600,43.9901885986328
2014-11-17,51.7400016784668,52.0400009155273,51.5400009155273,51.9700012207031,476500,44.0750007629395
2014-11-18,51.9700012207031,52.6500015258789,51.9700012207031,52.3400001525879,647100,44.388786315918
2014-11-19,52.3199996948242,52.6599998474121,52.1100006103516,52.4300003051758,521400,44.4651145935059
2014-11-20,52.189998626709,52.5800018310547,52.0099983215332,52.1599998474121,617900,44.2361450195312
2014-11-21,52.2999992370605,52.5800018310547,52.0099983215332,52.2799987792969,484900,44.3379058837891
2014-11-24,52.4199981689453,52.5699996948242,52.1100006103516,52.2299995422363,545700,44.2955055236816
2014-11-25,52.2999992370605,52.5,52.0200004577637,52.060001373291,940300,44.1513175964355
2014-11-26,52.1599998474121,52.5299987792969,52.0400009155273,52.439998626709,447300,44.4735946655273
2014-11-28,52.5299987792969,53.2700004577637,52.4500007629395,53.0499992370605,420600,44.9909324645996
2014-12-01,52.1300010681152,52.7599983215332,52.0499992370605,52.2799987792969,811000,44.3379058837891
2014-12-02,52.2700004577637,52.6500015258789,52.1300010681152,52.5999984741211,845700,44.6092910766602
2014-12-03,52.560001373291,53,52.4099998474121,52.6800003051758,930400,44.6771392822266
2014-12-04,52.7400016784668,52.8499984741211,52.25,52.4500007629395,753200,44.4820785522461
2014-12-05,52.2000007629395,52.6800003051758,52.0499992370605,52.1399993896484,722800,44.2191734313965
2014-12-08,52.3300018310547,53.0800018310547,52.0699996948242,52.689998626709,839400,44.6856346130371
2014-12-09,53,53.5,52.5200004577637,53.2599983215332,759100,45.1690254211426
2014-12-10,53.1300010681152,53.7299995422363,52.4300003051758,52.4900016784668,617900,44.515998840332
2014-12-11,52.5,52.9599990844727,52.4300003051758,52.5999984741211,650400,44.6092910766602
2014-12-12,52.4000015258789,52.8899993896484,52.1500015258789,52.3699989318848,670000,44.4142265319824
2014-12-15,52.5,52.6500015258789,51.4099998474121,51.6599998474121,723800,43.8120880126953
2014-12-16,51.7400016784668,52.25,51.3199996948242,51.4199981689453,760600,43.6085472106934
2014-12-17,51.1800003051758,52.0200004577637,51.1500015258789,51.7599983215332,1324400,43.896900177002
2014-12-18,52.0999984741211,52.9500007629395,51.9000015258789,52.9500007629395,763800,44.9061241149902
