"Fecha","MOH.Open","MOH.High","MOH.Low","MOH.Close","MOH.Volume","MOH.Adjusted"
2014-02-13,33.1300010681152,35.3699989318848,33.1300010681152,35.3600006103516,1682200,35.3600006103516
2014-02-14,35.1399993896484,36.3400001525879,34.9300003051758,36.1500015258789,807100,36.1500015258789
2014-02-18,36.1500015258789,36.5800018310547,35.7400016784668,36.2400016784668,669300,36.2400016784668
2014-02-19,36.25,36.9300003051758,35.9700012207031,36.2200012207031,517700,36.2200012207031
2014-02-20,36.2400016784668,37.25,36.0200004577637,36.5999984741211,531600,36.5999984741211
2014-02-21,36.5999984741211,36.8499984741211,36.3800010681152,36.5699996948242,410100,36.5699996948242
2014-02-24,36.5900001525879,37.439998626709,36.5900001525879,37.4000015258789,396000,37.4000015258789
2014-02-25,37.3300018310547,37.3300018310547,36.5900001525879,36.8199996948242,349300,36.8199996948242
2014-02-26,36.8300018310547,37.9300003051758,36.5299987792969,37.4500007629395,515200,37.4500007629395
2014-02-27,37.4900016784668,37.6599998474121,37.1500015258789,37.3899993896484,280500,37.3899993896484
2014-02-28,37.5,38.1199989318848,37.5,37.6800003051758,319800,37.6800003051758
2014-03-03,37.4199981689453,37.5900001525879,36.7799987792969,37.4099998474121,331300,37.4099998474121
2014-03-04,37.5999984741211,38.0099983215332,37.5,37.7000007629395,433600,37.7000007629395
2014-03-05,37.7200012207031,37.8800010681152,37.5,37.6500015258789,248800,37.6500015258789
2014-03-06,37.6699981689453,37.8499984741211,37.2299995422363,37.2700004577637,248800,37.2700004577637
2014-03-07,37.3699989318848,37.8400001525879,37.1199989318848,37.5999984741211,403000,37.5999984741211
2014-03-10,37.5699996948242,37.9700012207031,37.5,37.7000007629395,626900,37.7000007629395
2014-03-11,37.75,37.939998626709,36.9599990844727,37.2700004577637,495400,37.2700004577637
2014-03-12,37.0299987792969,37.4599990844727,37.0299987792969,37.1399993896484,305700,37.1399993896484
2014-03-13,37.3400001525879,37.3400001525879,36.3300018310547,36.4000015258789,325500,36.4000015258789
2014-03-14,36.2999992370605,36.5099983215332,35.5299987792969,35.7599983215332,411900,35.7599983215332
2014-03-17,35.8800010681152,36.189998626709,35.6800003051758,35.9300003051758,286500,35.9300003051758
2014-03-18,35.9199981689453,37.0699996948242,35.9199981689453,36.7999992370605,310400,36.7999992370605
2014-03-19,36.8800010681152,37.5800018310547,36.7799987792969,37.4099998474121,476600,37.4099998474121
2014-03-20,37.4099998474121,38.5,37.4099998474121,37.9900016784668,753500,37.9900016784668
2014-03-21,38.2400016784668,38.8699989318848,38.0400009155273,38.4000015258789,543300,38.4000015258789
2014-03-24,38.3699989318848,38.7299995422363,37.6500015258789,38.0499992370605,419400,38.0499992370605
2014-03-25,38.1399993896484,38.4799995422363,37.4700012207031,37.8300018310547,630600,37.8300018310547
2014-03-26,37.9799995422363,38.3300018310547,37.439998626709,38.1399993896484,503300,38.1399993896484
2014-03-27,38.2900009155273,38.310001373291,37.0800018310547,37.3800010681152,814400,37.3800010681152
2014-03-28,37.3899993896484,37.8800010681152,37.1800003051758,37.4799995422363,251500,37.4799995422363
2014-03-31,37.6699981689453,37.6699981689453,36.8300018310547,37.560001373291,922800,37.560001373291
2014-04-01,37.6699981689453,38.3400001525879,37.2999992370605,37.5,697400,37.5
2014-04-02,37.5,37.6100006103516,36.4799995422363,36.689998626709,722800,36.689998626709
2014-04-03,36.7400016784668,37.1699981689453,36.0999984741211,37.0099983215332,497600,37.0099983215332
2014-04-04,37.1500015258789,37.1699981689453,35.2700004577637,35.310001373291,764200,35.310001373291
2014-04-07,34.9900016784668,35.2200012207031,34.4900016784668,34.8899993896484,447500,34.8899993896484
2014-04-08,34.8800010681152,35.9799995422363,34.6300010681152,35.9599990844727,892100,35.9599990844727
2014-04-09,35.9300003051758,36.2799987792969,35.6199989318848,36.2599983215332,466600,36.2599983215332
2014-04-10,36.2400016784668,36.2400016784668,35.1399993896484,35.3199996948242,414300,35.3199996948242
2014-04-11,35.1100006103516,35.3400001525879,34.4300003051758,34.5900001525879,261700,34.5900001525879
2014-04-14,34.7900009155273,35.1100006103516,34.439998626709,34.7400016784668,284100,34.7400016784668
2014-04-15,34.8899993896484,35.0900001525879,34.3499984741211,34.9500007629395,493000,34.9500007629395
2014-04-16,35.2599983215332,35.2700004577637,34.3800010681152,34.7400016784668,521700,34.7400016784668
2014-04-17,34.2299995422363,34.2599983215332,32.8600006103516,33.3300018310547,760600,33.3300018310547
2014-04-21,33.4799995422363,33.9000015258789,33.3300018310547,33.5800018310547,229600,33.5800018310547
2014-04-22,34.0200004577637,35.810001373291,34.0200004577637,35.689998626709,966800,35.689998626709
2014-04-23,35.7099990844727,36.3899993896484,35.0699996948242,36.2900009155273,1019000,36.2900009155273
2014-04-24,36.5699996948242,36.8699989318848,35.8400001525879,36.560001373291,629500,36.560001373291
2014-04-25,36.4099998474121,36.7299995422363,35.9500007629395,36.4300003051758,343200,36.4300003051758
2014-04-28,36.5900001525879,36.9099998474121,36.1500015258789,36.9000015258789,661200,36.9000015258789
2014-04-29,37,37.0900001525879,36.5999984741211,37.0900001525879,417600,37.0900001525879
2014-04-30,37.1699981689453,37.6300010681152,36.8199996948242,37.4000015258789,421400,37.4000015258789
2014-05-01,37.5099983215332,38.2799987792969,37.2599983215332,37.8199996948242,845400,37.8199996948242
2014-05-02,38.439998626709,39.8699989318848,38.439998626709,39.0800018310547,1666500,39.0800018310547
2014-05-05,39,40.2000007629395,38.6199989318848,39.9700012207031,812200,39.9700012207031
2014-05-06,39.9599990844727,40.4099998474121,39.5,40.2299995422363,773800,40.2299995422363
2014-05-07,40.2200012207031,40.7000007629395,39.9500007629395,40.5,848400,40.5
2014-05-08,40.4900016784668,40.9500007629395,40.310001373291,40.6800003051758,608200,40.6800003051758
2014-05-09,40.5299987792969,42,40.5299987792969,41.5200004577637,648000,41.5200004577637
2014-05-12,41.6800003051758,42.4900016784668,41.6599998474121,41.9500007629395,602500,41.9500007629395
2014-05-13,42.0099983215332,42.1800003051758,41.2900009155273,41.5,1408500,41.5
2014-05-14,41.4700012207031,41.8199996948242,41.189998626709,41.75,444300,41.75
2014-05-15,41.6300010681152,41.8899993896484,40.4799995422363,41.7999992370605,552200,41.7999992370605
2014-05-16,41.7900009155273,41.8600006103516,41.1199989318848,41.6800003051758,656200,41.6800003051758
2014-05-19,41.7099990844727,43.1100006103516,41.7099990844727,42.4300003051758,932700,42.4300003051758
2014-05-20,42.25,42.4700012207031,40.75,41.0099983215332,1398600,41.0099983215332
2014-05-21,41,41.6500015258789,40.9000015258789,41.3499984741211,575700,41.3499984741211
2014-05-22,41.5200004577637,42.0099983215332,40.939998626709,41.7099990844727,617300,41.7099990844727
2014-05-23,41.7099990844727,42.4000015258789,41.4799995422363,41.6300010681152,520000,41.6300010681152
2014-05-27,42.0400009155273,42.6699981689453,41.689998626709,42.5900001525879,676200,42.5900001525879
2014-05-28,42.5699996948242,42.9599990844727,42.25,42.8400001525879,670600,42.8400001525879
2014-05-29,42.9500007629395,43.9099998474121,42.9300003051758,43.5499992370605,826500,43.5499992370605
2014-05-30,43.6100006103516,43.689998626709,42.75,43.0900001525879,643300,43.0900001525879
2014-06-02,43.1100006103516,44.2599983215332,43.0499992370605,43.75,861500,43.75
2014-06-03,43.4300003051758,43.7599983215332,42.6500015258789,43.7099990844727,856100,43.7099990844727
2014-06-04,43.4500007629395,43.7700004577637,43.1399993896484,43.310001373291,495400,43.310001373291
2014-06-05,43.5099983215332,44.0099983215332,43.0800018310547,43.5999984741211,784300,43.5999984741211
2014-06-06,43.8400001525879,44.5999984741211,43.810001373291,44.4000015258789,434500,44.4000015258789
2014-06-09,44.4900016784668,44.4900016784668,43.7099990844727,44.060001373291,425100,44.060001373291
2014-06-10,43.8899993896484,44.7400016784668,43.7599983215332,44.5699996948242,494700,44.5699996948242
2014-06-11,44.2999992370605,44.8400001525879,44.2999992370605,44.3699989318848,480200,44.3699989318848
2014-06-12,44.3199996948242,44.5200004577637,43.8800010681152,44.4799995422363,267800,44.4799995422363
2014-06-13,44.4700012207031,44.4700012207031,43.7599983215332,44.2599983215332,410400,44.2599983215332
2014-06-16,44.2799987792969,44.6300010681152,43.7000007629395,44.0800018310547,958700,44.0800018310547
2014-06-17,44.0699996948242,44.7700004577637,43.8199996948242,44.7099990844727,372500,44.7099990844727
2014-06-18,44.6199989318848,45.1300010681152,44.2000007629395,44.9700012207031,419500,44.9700012207031
2014-06-19,44.9300003051758,45.3800010681152,44.3300018310547,45.2599983215332,712200,45.2599983215332
2014-06-20,45.2200012207031,45.8300018310547,44.9300003051758,45.7799987792969,566900,45.7799987792969
2014-06-23,45.7700004577637,46.1699981689453,45.1500015258789,45.3300018310547,397900,45.3300018310547
2014-06-24,45.2200012207031,45.3899993896484,44.5299987792969,44.689998626709,598700,44.689998626709
2014-06-25,44.5499992370605,45.060001373291,44.1199989318848,44.7000007629395,720200,44.7000007629395
2014-06-26,44.7000007629395,45.1100006103516,44.1300010681152,44.5299987792969,277600,44.5299987792969
2014-06-27,44.9599990844727,45.5499992370605,44.4300003051758,44.5800018310547,668700,44.5800018310547
2014-06-30,44.5099983215332,45.1300010681152,44.2700004577637,44.6300010681152,1394900,44.6300010681152
2014-07-01,44.2900009155273,46.6300010681152,44.1199989318848,46.0999984741211,1032300,46.0999984741211
2014-07-02,46,46.5699996948242,45.6599998474121,46.0900001525879,416900,46.0900001525879
2014-07-03,46.2400016784668,47,45.9599990844727,46.9700012207031,252900,46.9700012207031
2014-07-07,46.6800003051758,46.9700012207031,45.6500015258789,46.2400016784668,482400,46.2400016784668
2014-07-08,46.1100006103516,46.1100006103516,44.939998626709,45.6500015258789,447000,45.6500015258789
2014-07-09,45.4700012207031,46.2400016784668,45.2599983215332,45.9500007629395,892800,45.9500007629395
2014-07-10,45.810001373291,46.4799995422363,45.439998626709,46.0200004577637,250900,46.0200004577637
2014-07-11,45.8199996948242,45.9599990844727,45.3199996948242,45.5400009155273,290800,45.5400009155273
2014-07-14,46.0800018310547,47.2200012207031,45.5900001525879,45.9599990844727,475800,45.9599990844727
2014-07-15,45.9700012207031,46.1500015258789,45.0699996948242,45.1699981689453,335200,45.1699981689453
2014-07-16,45.5,45.5800018310547,44.5400009155273,44.7000007629395,329600,44.7000007629395
2014-07-17,44.6500015258789,46.4599990844727,44.3600006103516,45.1800003051758,970800,45.1800003051758
2014-07-18,45.1500015258789,45.8699989318848,45.1100006103516,45.6500015258789,423300,45.6500015258789
2014-07-21,45.5400009155273,45.8400001525879,45.2900009155273,45.3300018310547,237600,45.3300018310547
2014-07-22,45.7700004577637,46.9199981689453,45.689998626709,46.3600006103516,377500,46.3600006103516
2014-07-23,46.3400001525879,46.4700012207031,45.9700012207031,46.2299995422363,187700,46.2299995422363
2014-07-24,46.2299995422363,46.5800018310547,45.9500007629395,46.2299995422363,249800,46.2299995422363
2014-07-25,43.4300003051758,44.5,42.7200012207031,43.5900001525879,1341300,43.5900001525879
2014-07-28,43.7000007629395,44.2599983215332,43.4900016784668,44.1800003051758,409800,44.1800003051758
2014-07-29,44.1100006103516,44.1199989318848,43.0699996948242,43.689998626709,772000,43.689998626709
2014-07-30,43.9500007629395,43.9900016784668,42.8499984741211,43.189998626709,1009200,43.189998626709
2014-07-31,41.2799987792969,42.7599983215332,39.2299995422363,40.8499984741211,1838900,40.8499984741211
2014-08-01,40.6399993896484,41.2000007629395,40.2400016784668,40.3300018310547,906400,40.3300018310547
2014-08-04,40.25,42.0099983215332,40.2000007629395,41.7000007629395,621700,41.7000007629395
2014-08-05,41.4000015258789,41.5499992370605,40.25,40.4199981689453,385100,40.4199981689453
2014-08-06,40.2999992370605,41.6500015258789,40.1300010681152,41.560001373291,419400,41.560001373291
2014-08-07,41.5900001525879,41.5900001525879,39.7200012207031,39.7999992370605,567200,39.7999992370605
2014-08-08,39.810001373291,40.7299995422363,39.6500015258789,40.6300010681152,382100,40.6300010681152
2014-08-11,40.9199981689453,41.0400009155273,40.3499984741211,40.5699996948242,482000,40.5699996948242
2014-08-12,40.6500015258789,41,40.310001373291,40.5800018310547,2536300,40.5800018310547
2014-08-13,40.75,41.6500015258789,40.75,41.3300018310547,1059600,41.3300018310547
2014-08-14,41.3300018310547,42.0299987792969,41.2700004577637,41.8499984741211,390400,41.8499984741211
2014-08-15,41.9900016784668,42.1399993896484,40.1399993896484,40.4300003051758,1303200,40.4300003051758
2014-08-18,40.7900009155273,41.189998626709,40.3800010681152,40.7400016784668,522700,40.7400016784668
2014-08-19,41,42.0999984741211,40.6100006103516,41.9700012207031,887200,41.9700012207031
2014-08-20,41.9000015258789,42.6300010681152,41.5800018310547,42.4300003051758,719300,42.4300003051758
2014-08-21,42.4900016784668,43.2799987792969,42.25,43.1800003051758,757100,43.1800003051758
2014-08-22,43.1199989318848,44.0999984741211,42.9799995422363,43.8899993896484,1069200,43.8899993896484
2014-08-25,44.1500015258789,44.7000007629395,43.9099998474121,44.2999992370605,1106600,44.2999992370605
2014-08-26,44.3499984741211,46.0699996948242,44.3499984741211,45.8499984741211,933100,45.8499984741211
2014-08-27,45.7900009155273,46.5099983215332,45.6699981689453,46.0999984741211,732000,46.0999984741211
2014-08-28,46,46.6800003051758,45.9599990844727,46.6100006103516,678600,46.6100006103516
2014-08-29,46.6500015258789,48.0299987792969,46.6300010681152,47.8400001525879,685200,47.8400001525879
2014-09-02,47.8400001525879,47.8899993896484,45.7700004577637,46.2700004577637,1188800,46.2700004577637
2014-09-03,46.5400009155273,46.5699996948242,45.9700012207031,46.0299987792969,515500,46.0299987792969
2014-09-04,46.2099990844727,47.1699981689453,45.9799995422363,46.0299987792969,621500,46.0299987792969
2014-09-05,45.7900009155273,46.7599983215332,45.7900009155273,46.4500007629395,630600,46.4500007629395
2014-09-08,46.2799987792969,47.1500015258789,45.9500007629395,46.5400009155273,823800,46.5400009155273
2014-09-09,46.439998626709,47.2599983215332,46,46.9900016784668,985100,46.9900016784668
2014-09-10,46.9900016784668,46.9900016784668,46.1500015258789,46.8800010681152,679300,46.8800010681152
2014-09-11,46.6399993896484,46.7999992370605,45.6100006103516,46.5299987792969,824800,46.5299987792969
2014-09-12,46.560001373291,46.560001373291,44.8499984741211,45.2599983215332,1299000,45.2599983215332
2014-09-15,45.2999992370605,45.4900016784668,44.0299987792969,44.3199996948242,1042100,44.3199996948242
2014-09-16,44.3300018310547,44.810001373291,44,44.5999984741211,1080600,44.5999984741211
2014-09-17,44.6199989318848,45.1599998474121,44.3300018310547,45,632000,45
2014-09-18,45.0499992370605,45.5699996948242,44.5800018310547,45.25,675800,45.25
2014-09-19,45.4099998474121,45.4099998474121,44.4199981689453,45.0099983215332,970900,45.0099983215332
2014-09-22,44.7999992370605,45.3300018310547,44.5099983215332,44.6199989318848,544300,44.6199989318848
2014-09-23,44.3199996948242,44.9300003051758,43.6599998474121,43.7099990844727,925100,43.7099990844727
2014-09-24,43.6599998474121,44.4000015258789,43.5200004577637,44.3499984741211,489400,44.3499984741211
2014-09-25,44.2900009155273,44.2900009155273,42.9799995422363,43.2099990844727,536900,43.2099990844727
2014-09-26,43.2900009155273,43.4300003051758,42.5499992370605,43.0400009155273,469500,43.0400009155273
2014-09-29,42.560001373291,43.4500007629395,42.560001373291,43.0400009155273,294900,43.0400009155273
2014-09-30,43,43.0900001525879,42.2900009155273,42.2999992370605,331700,42.2999992370605
2014-10-01,42,42.5400009155273,41.3499984741211,41.6599998474121,685900,41.6599998474121
2014-10-02,41.5699996948242,42.3699989318848,41.1699981689453,42.2000007629395,386000,42.2000007629395
2014-10-03,42.5699996948242,43.0900001525879,42.0200004577637,42.689998626709,581200,42.689998626709
2014-10-06,42.9199981689453,43.2000007629395,41.9199981689453,41.9900016784668,494200,41.9900016784668
2014-10-07,41.8699989318848,42.1500015258789,41.2999992370605,41.6800003051758,608500,41.6800003051758
2014-10-08,41.5999984741211,43.3499984741211,41.5999984741211,43.2599983215332,612300,43.2599983215332
2014-10-09,43.1300010681152,43.560001373291,42.6100006103516,42.6599998474121,309800,42.6599998474121
2014-10-10,42.5299987792969,43.6399993896484,42.1800003051758,42.2599983215332,827900,42.2599983215332
2014-10-13,42.0999984741211,43.3600006103516,42.0499992370605,42.2900009155273,624900,42.2900009155273
2014-10-14,42.6699981689453,42.8499984741211,41.939998626709,42.2200012207031,669900,42.2200012207031
2014-10-15,41.5499992370605,42.689998626709,40.7900009155273,42.1800003051758,1048800,42.1800003051758
2014-10-16,42.0499992370605,45.0999984741211,41.9300003051758,43.8499984741211,1014000,43.8499984741211
2014-10-17,44.4599990844727,45.4099998474121,44.1500015258789,44.3800010681152,1022600,44.3800010681152
2014-10-20,44.3300018310547,45.4500007629395,44.3300018310547,45.4099998474121,810500,45.4099998474121
2014-10-21,45.5099983215332,46.5800018310547,45.5099983215332,45.7400016784668,965600,45.7400016784668
2014-10-22,46.0099983215332,46.1399993896484,44.7099990844727,44.7999992370605,640800,44.7999992370605
2014-10-23,45.3600006103516,45.9300003051758,44.9099998474121,45.4700012207031,596100,45.4700012207031
2014-10-24,45.5299987792969,45.5299987792969,44.6599998474121,44.9900016784668,457500,44.9900016784668
2014-10-27,44.8899993896484,45.1599998474121,44.4599990844727,44.9799995422363,317100,44.9799995422363
2014-10-28,44.4199981689453,47.5200004577637,44.4199981689453,47.0999984741211,1212300,47.0999984741211
2014-10-29,47.2900009155273,47.9000015258789,46.0299987792969,46.5,1487100,46.5
2014-10-30,46.2599983215332,47.0499992370605,45.9900016784668,46.5200004577637,858400,46.5200004577637
2014-10-31,45.4799995422363,49,43.8300018310547,48.6399993896484,2267400,48.6399993896484
2014-11-03,48.9300003051758,49.8400001525879,48.3899993896484,48.8199996948242,952800,48.8199996948242
2014-11-04,48.8199996948242,49.6199989318848,48.3499984741211,48.7000007629395,560200,48.7000007629395
2014-11-05,48.810001373291,49.1199989318848,48.1699981689453,48.5200004577637,904400,48.5200004577637
2014-11-06,48.6100006103516,49.0099983215332,47.7999992370605,48.5999984741211,680100,48.5999984741211
2014-11-07,48.7999992370605,49.7599983215332,48.439998626709,48.75,813800,48.75
2014-11-10,48.7400016784668,49.7999992370605,48.7299995422363,49.5499992370605,547800,49.5499992370605
2014-11-11,49.5400009155273,50.0200004577637,49.25,49.9799995422363,887500,49.9799995422363
2014-11-12,49.689998626709,50.0699996948242,49.4700012207031,49.9900016784668,842700,49.9900016784668
2014-11-13,50,50.3199996948242,49.2700004577637,49.5099983215332,632200,49.5099983215332
2014-11-14,49.5200004577637,49.8400001525879,48.6500015258789,48.7700004577637,503200,48.7700004577637
2014-11-17,48.9599990844727,49.8400001525879,48.5900001525879,49.7099990844727,464000,49.7099990844727
2014-11-18,50,51.7999992370605,49.8899993896484,50.7700004577637,800100,50.7700004577637
2014-11-19,50.75,50.7999992370605,49.9300003051758,49.939998626709,313200,49.939998626709
2014-11-20,49.6599998474121,50.4300003051758,49.2000007629395,49.7599983215332,1116400,49.7599983215332
2014-11-21,50.4099998474121,50.4799995422363,49.5900001525879,49.6800003051758,334000,49.6800003051758
2014-11-24,49.9199981689453,50.6300010681152,49.8600006103516,50.439998626709,363400,50.439998626709
2014-11-25,50.4300003051758,50.7200012207031,50.1599998474121,50.4599990844727,346400,50.4599990844727
2014-11-26,50.6599998474121,51.1599998474121,50.3800010681152,50.8800010681152,308800,50.8800010681152
2014-11-28,51.0699996948242,51.75,50.7999992370605,51.1199989318848,243100,51.1199989318848
2014-12-01,50.7999992370605,51.3600006103516,49.9300003051758,49.9599990844727,416400,49.9599990844727
2014-12-02,49.9300003051758,50.6399993896484,49.5,50.3499984741211,333700,50.3499984741211
2014-12-03,50.5200004577637,51.4900016784668,50.2799987792969,51.4099998474121,402100,51.4099998474121
2014-12-04,51.4099998474121,51.5200004577637,50.4099998474121,50.6599998474121,273200,50.6599998474121
2014-12-05,50.6300010681152,51.6500015258789,50.6300010681152,51.0900001525879,300300,51.0900001525879
2014-12-08,50.9700012207031,51.5999984741211,50.5,50.9700012207031,525300,50.9700012207031
2014-12-09,50.2400016784668,50.9000015258789,49.939998626709,50.8800010681152,285500,50.8800010681152
2014-12-10,50.7700004577637,50.9900016784668,49.9900016784668,50.0400009155273,365400,50.0400009155273
2014-12-11,50.0800018310547,51.3600006103516,50.0299987792969,50.8699989318848,345000,50.8699989318848
2014-12-12,50.7400016784668,51.7000007629395,50.2799987792969,51.2599983215332,442100,51.2599983215332
2014-12-15,51.5999984741211,51.9700012207031,50.1199989318848,50.7000007629395,435200,50.7000007629395
2014-12-16,50.5999984741211,51.1100006103516,49.6699981689453,49.7299995422363,426400,49.7299995422363
2014-12-17,49.9599990844727,52.0400009155273,49.6199989318848,52.0099983215332,574500,52.0099983215332
2014-12-18,52.5,53.8800010681152,52.310001373291,53.7799987792969,782800,53.7799987792969
2014-12-19,53.8699989318848,54.5699996948242,53.7900009155273,54.0900001525879,1209700,54.0900001525879
