"Fecha","CI.Open","CI.High","CI.Low","CI.Close","CI.Volume","CI.Adjusted"
2013-11-01,76.9899978637695,78.5,76.6100006103516,78.379997253418,2513800,74.5776901245117
2013-11-04,78.7600021362305,79.6399993896484,78.4000015258789,79.6100006103516,1806800,75.7480163574219
2013-11-05,79.129997253418,80.4400024414062,78.7900009155273,79.5100021362305,3954900,75.6528854370117
2013-11-06,79.6100006103516,81.1399993896484,79.3000030517578,80.4100036621094,1287200,76.5092239379883
2013-11-07,80.7300033569336,81.1399993896484,79.2200012207031,79.2799987792969,1420000,75.4340286254883
2013-11-08,79.4300003051758,80.6900024414062,79.2900009155273,80.6800003051758,1434800,76.7661056518555
2013-11-11,80.7699966430664,81.3499984741211,80.6100006103516,81.1100006103516,741800,77.1752700805664
2013-11-12,80.9899978637695,81.25,80.5800018310547,81.0999984741211,1066900,77.1657562255859
2013-11-13,81.0899963378906,82.1999969482422,80.9899978637695,82.1699981689453,1703200,78.1838455200195
2013-11-14,82.1900024414062,83.0500030517578,82.0599975585938,83.0299987792969,1430300,79.0021133422852
2013-11-15,82.9100036621094,83.6600036621094,82.7900009155273,83.6399993896484,1352300,79.5825424194336
2013-11-18,83.6999969482422,84.25,83.5299987792969,84.1100006103516,918900,80.0297546386719
2013-11-19,84.4499969482422,84.8000030517578,84.1800003051758,84.6500015258789,1304400,80.5435409545898
2013-11-20,84.7799987792969,86.4499969482422,84.5199966430664,85.8199996948242,1801100,81.6567840576172
2013-11-21,86.4000015258789,87.4199981689453,85.6800003051758,85.7300033569336,1714300,81.571159362793
2013-11-22,85.7399978637695,86.870002746582,85.5800018310547,86.620002746582,1561200,82.41796875
2013-11-25,86.7600021362305,88.3399963378906,86.5199966430664,88.1800003051758,1477700,83.9022903442383
2013-11-26,88.0299987792969,88.5699996948242,87.7799987792969,87.9499969482422,1585200,83.6834411621094
2013-11-27,88.1999969482422,88.3600006103516,87.7900009155273,88.0199966430664,996700,83.7500610351562
2013-11-29,88.4400024414062,88.4899978637695,87.3399963378906,87.4499969482422,689100,83.2077026367188
2013-12-02,87.370002746582,88.0899963378906,87.0100021362305,87.1699981689453,1321200,82.941291809082
2013-12-03,86.8600006103516,87.0400009155273,86.0100021362305,86.1600036621094,1760600,81.9802932739258
2013-12-04,85.9000015258789,86.8300018310547,85.0899963378906,85.9499969482422,1314700,81.7804870605469
2013-12-05,85.870002746582,85.9199981689453,84.2300033569336,84.3199996948242,1174000,80.2295379638672
2013-12-06,85.3199996948242,86.629997253418,85.2099990844727,86.5,1362600,82.3038024902344
2013-12-09,87.5100021362305,87.9300003051758,86.9199981689453,87.1500015258789,1394900,82.9222640991211
2013-12-10,86.8099975585938,87.0100021362305,86.0800018310547,86.0999984741211,1258600,81.9232025146484
2013-12-11,85.9700012207031,86.4899978637695,84.8499984741211,85.129997253418,1865900,81.0002670288086
2013-12-12,84.8600006103516,85.3199996948242,84.0199966430664,84.2799987792969,1525500,80.1915054321289
2013-12-13,84.5599975585938,85.2600021362305,83.1600036621094,83.25,1141600,79.2114562988281
2013-12-16,84.0599975585938,84.4499969482422,83.0199966430664,83.9499969482422,1329500,79.8774948120117
2013-12-17,84.1500015258789,84.1800003051758,83.5199966430664,83.7799987792969,1366700,79.7157592773438
2013-12-18,83.9899978637695,85.0500030517578,83.1600036621094,85.0400009155273,1086700,80.9146270751953
2013-12-19,84.6399993896484,85.379997253418,83.9800033569336,85.3199996948242,1122900,81.181037902832
2013-12-20,85.4899978637695,85.7200012207031,84.7200012207031,85.25,2148200,81.1144332885742
2013-12-23,85.8000030517578,86.1800003051758,85.4700012207031,85.9899978637695,713900,81.8185272216797
2013-12-24,86.1699981689453,86.5500030517578,85.8300018310547,86.1699981689453,246600,81.9898071289062
2013-12-26,86.3099975585938,86.9800033569336,86.2099990844727,86.8099975585938,386100,82.5987701416016
2013-12-27,86.8499984741211,87.2300033569336,86.4199981689453,86.5299987792969,365900,82.3323287963867
2013-12-30,86.5299987792969,86.75,85.7200012207031,86.6100006103516,871600,82.4084777832031
2013-12-31,86.6900024414062,87.7300033569336,86.4300003051758,87.4800033569336,770200,83.2362670898438
2014-01-02,86.9899978637695,87.4499969482422,86.1900024414062,86.1999969482422,1021700,82.0183258056641
2014-01-03,86.2900009155273,87,86.0800018310547,86.4000015258789,855400,82.2086486816406
2014-01-06,86.8099975585938,86.8499984741211,86.0800018310547,86.129997253418,1185500,81.9517440795898
2014-01-07,86.2900009155273,88.5599975585938,86.2900009155273,88.3499984741211,1468000,84.0640640258789
2014-01-08,88.25,88.3499984741211,87.7399978637695,87.9100036621094,1421600,83.645393371582
2014-01-09,87.9499969482422,90.5100021362305,87.9499969482422,90.0500030517578,1980900,85.6815719604492
2014-01-10,90.4100036621094,90.629997253418,88.7799987792969,89.2099990844727,1055800,84.8823394775391
2014-01-13,88.9300003051758,89.8199996948242,88.7300033569336,88.7799987792969,959600,84.4731750488281
2014-01-14,88.7300033569336,89.8399963378906,88.5599975585938,89.4899978637695,867100,85.1487350463867
2014-01-15,89.6399993896484,90.0199966430664,89.3399963378906,89.8600006103516,1298200,85.5007934570312
2014-01-16,89.5,89.6600036621094,88.5899963378906,88.8199996948242,1537800,84.5112380981445
2014-01-17,89.0800018310547,89.629997253418,88.2099990844727,89.4599990844727,996800,85.1201858520508
2014-01-21,89.8099975585938,90.5500030517578,89.3600006103516,90.129997253418,1207300,85.7576751708984
2014-01-22,90.3499984741211,90.4800033569336,89.2900009155273,89.6600036621094,968200,85.3104934692383
2014-01-23,88.7200012207031,89.620002746582,88.629997253418,89.5400009155273,1122800,85.1963272094727
2014-01-24,89.4100036621094,89.4400024414062,86.5,86.6999969482422,1566500,82.4940872192383
2014-01-27,86.5500030517578,87.75,86.129997253418,87,1310400,82.7795562744141
2014-01-28,86.9599990844727,87.4800033569336,85.9000015258789,85.9400024414062,1535000,81.7709655761719
2014-01-29,85.4800033569336,87.4300003051758,84.75,85.879997253418,1425600,81.7138824462891
2014-01-30,86.620002746582,88.0500030517578,86.5899963378906,87.6500015258789,984100,83.3980255126953
2014-01-31,86.6999969482422,87.129997253418,85.9800033569336,86.3099975585938,1421300,82.1230239868164
2014-02-03,86.4599990844727,86.6600036621094,84.4499969482422,84.5199966430664,1367700,80.4198532104492
2014-02-04,84.75,85.0100021362305,83.6800003051758,84.9499969482422,1090100,80.828987121582
2014-02-05,84.2300033569336,85.7300033569336,84.1100006103516,85.0699996948242,1493600,80.9431838989258
2014-02-06,85.5100021362305,85.5699996948242,84.6800003051758,85.370002746582,1552000,81.2286148071289
2014-02-07,80.1100006103516,80.9300003051758,76.129997253418,77.4700012207031,8994700,73.7118530273438
2014-02-10,77.4499969482422,77.4700012207031,76.2900009155273,76.7399978637695,4078200,73.0172576904297
2014-02-11,76.6999969482422,77.7399978637695,76.370002746582,77.2200012207031,4185700,73.4739761352539
2014-02-12,77.3899993896484,77.629997253418,75.6800003051758,75.9400024414062,3877600,72.2560729980469
2014-02-13,75.6999969482422,76.4400024414062,75.370002746582,76.1399993896484,4297700,72.4463653564453
2014-02-14,75.9899978637695,78.1100006103516,75.9400024414062,77.7099990844727,4840900,73.940185546875
2014-02-18,77.8600006103516,78.6600036621094,77.5599975585938,77.5899963378906,3107900,73.8260192871094
2014-02-19,77.5,77.8399963378906,76.370002746582,76.4400024414062,2027500,72.731803894043
2014-02-20,76.7600021362305,77.5800018310547,76.4800033569336,77.0999984741211,3099400,73.3597946166992
2014-02-21,76.6800003051758,78.2799987792969,76.6800003051758,77.3399963378906,2497000,73.5881500244141
2014-02-24,77.0999984741211,79.629997253418,77.0199966430664,79.1900024414062,3548400,75.3484191894531
2014-02-25,79,79.1699981689453,77.8499984741211,78.1600036621094,2112300,74.3683700561523
2014-02-26,78.0299987792969,78.5699996948242,77.4199981689453,78.0199966430664,1380300,74.2351684570312
2014-02-27,78.1999969482422,78.4800033569336,77.4899978637695,77.8000030517578,1256500,74.0258483886719
2014-02-28,77.879997253418,80.0400009155273,77.6500015258789,79.5899963378906,2567900,75.7289962768555
2014-03-03,78.7699966430664,79.3399963378906,78.1699981689453,78.6100006103516,1578900,74.7965469360352
2014-03-04,79.2099990844727,79.9000015258789,79.0899963378906,79.7099990844727,1654500,75.8431701660156
2014-03-05,79.8099975585938,80,78.9599990844727,79.7300033569336,1401200,75.8622283935547
2014-03-06,80,80.2799987792969,79.0199966430664,79.0699996948242,1454600,75.2342224121094
2014-03-07,79.3300018310547,79.5199966430664,78.6800003051758,79.0500030517578,1477000,75.2151870727539
2014-03-10,78.7900009155273,79.7099990844727,78.5699996948242,79.6600036621094,1441700,75.8339920043945
2014-03-11,79.6800003051758,80.4700012207031,79.6500015258789,79.9599990844727,1823800,76.1195755004883
2014-03-12,79.0699996948242,79.7600021362305,78.9000015258789,79.3000030517578,2654900,75.4912872314453
2014-03-13,79.629997253418,79.7799987792969,77.6699981689453,77.6800003051758,2587000,73.9490814208984
2014-03-14,77.7200012207031,77.9700012207031,76.4100036621094,76.5500030517578,2504600,72.8733596801758
2014-03-17,76.9199981689453,77.9300003051758,76.629997253418,77.7799987792969,2099100,74.0442810058594
2014-03-18,77.6699981689453,77.9199981689453,77.3300018310547,77.6900024414062,2101700,73.9586029052734
2014-03-19,77.9000015258789,80.9400024414062,77.7300033569336,80.2799987792969,3518600,76.424201965332
2014-03-20,80.3099975585938,83.8300018310547,80.1500015258789,82.7900009155273,4128800,78.8136520385742
2014-03-21,83.5599975585938,84.370002746582,82,82.0400009155273,3232400,78.0996704101562
2014-03-24,82.25,82.8199996948242,80.5599975585938,80.8199996948242,1887300,76.9382476806641
2014-03-25,81.6100006103516,81.620002746582,80.0999984741211,80.3099975585938,1285700,76.4527587890625
2014-03-26,80.4100036621094,80.870002746582,79.7699966430664,80,1682500,76.1576461791992
2014-03-27,80.1100006103516,80.1100006103516,76.7900009155273,77.4899978637695,3324800,73.7682037353516
2014-03-28,78.0699996948242,79.5500030517578,77.8899993896484,79.4100036621094,2532600,75.5959777832031
2014-03-31,80.1800003051758,84.2799987792969,80.129997253418,83.7300033569336,5921700,79.70849609375
2014-04-01,83.9300003051758,84.7300033569336,83,83.0500030517578,2669500,79.061164855957
2014-04-02,82.9400024414062,83.1100006103516,82.2200012207031,82.4899978637695,1439000,78.5280380249023
2014-04-03,82.379997253418,83.2099990844727,82.3099975585938,83.0199966430664,2189900,79.032600402832
2014-04-04,83.3499984741211,83.7399978637695,81.7399978637695,81.8000030517578,1610500,77.871208190918
2014-04-07,81.4700012207031,82.2300033569336,80.6600036621094,80.870002746582,2375400,76.9858627319336
2014-04-08,80.7900009155273,81.9100036621094,80.3499984741211,81.3199996948242,1847900,77.4142456054688
2014-04-09,81.5199966430664,82.2300033569336,81.2399978637695,81.5800018310547,1660400,77.661750793457
2014-04-10,81.5800018310547,82,78.7699966430664,79.0899963378906,2102900,75.2913589477539
2014-04-11,78.6900024414062,78.9899978637695,76.9599990844727,77.1100006103516,2109900,73.4064712524414
2014-04-14,77.7900009155273,77.9199981689453,76.4599990844727,77.3499984741211,1681200,73.6349334716797
2014-04-15,77.7300033569336,77.7799987792969,76.2699966430664,77.3300018310547,1270500,73.6159057617188
2014-04-16,77.8899993896484,77.8899993896484,76.4400024414062,76.7799987792969,1639000,73.0923156738281
2014-04-17,73.4800033569336,76.1399993896484,73.4700012207031,75.6399993896484,2859800,72.0070495605469
2014-04-21,76.0999984741211,76.7699966430664,75.6800003051758,76.3000030517578,1321800,72.635368347168
2014-04-22,76.3000030517578,77.6399993896484,76.1600036621094,77.2799987792969,1637300,73.5682907104492
2014-04-23,77.1500015258789,77.6500015258789,76.5100021362305,77.3600006103516,834900,73.6444396972656
2014-04-24,78.120002746582,79.6699981689453,77.7399978637695,79.4800033569336,2207000,75.6626358032227
2014-04-25,79.25,79.6999969482422,78.2200012207031,78.9499969482422,1505500,75.158088684082
2014-04-28,79.0199966430664,79.0599975585938,77.6600036621094,77.7600021362305,2091100,74.0252380371094
2014-04-29,78.1500015258789,78.1500015258789,77.8000030517578,77.8499984741211,1725000,74.1109008789062
2014-04-30,78.3499984741211,80.25,78.0500030517578,80.0400009155273,3213400,76.1957168579102
2014-05-01,82.9700012207031,83.4499969482422,81.6999969482422,82.0500030517578,2381100,78.1091766357422
2014-05-02,82.4599990844727,83.7399978637695,82.1500015258789,82.6600036621094,2185900,78.6898956298828
2014-05-05,82.2200012207031,83.9499969482422,82,83.7799987792969,2322000,79.7561111450195
2014-05-06,83.7799987792969,84.4000015258789,83.2699966430664,83.870002746582,1691400,79.8417816162109
2014-05-07,84,85.4000015258789,83.7900009155273,85.370002746582,2124900,81.2697219848633
2014-05-08,85.3899993896484,85.8399963378906,85.1999969482422,85.5999984741211,2281400,81.4886932373047
2014-05-09,85.5199966430664,86.6500015258789,85.3300018310547,86.4899978637695,2451600,82.3359375
2014-05-12,86.6600036621094,88.5999984741211,86.629997253418,88.5299987792969,2829500,84.277961730957
2014-05-13,88.5,88.9599990844727,88.0400009155273,88.4000015258789,2486800,84.1541976928711
2014-05-14,88.4000015258789,88.5599975585938,87.8499984741211,88.3899993896484,1500800,84.1446762084961
2014-05-15,88.120002746582,88.4000015258789,87.1399993896484,87.4599990844727,1771700,83.2593536376953
2014-05-16,87.2799987792969,87.5899963378906,86.6999969482422,87.4899978637695,1358000,83.2879028320312
2014-05-19,87.620002746582,88.5899963378906,87.5199966430664,88.4599990844727,1661200,84.211311340332
2014-05-20,88.4899978637695,88.6800003051758,87.629997253418,88.3899993896484,1636300,84.1446762084961
2014-05-21,88.5400009155273,89.3899993896484,88.5400009155273,89.1800003051758,1011600,84.8967437744141
2014-05-22,89.120002746582,89.2699966430664,88.5,88.7699966430664,1372200,84.5064163208008
2014-05-23,89,89.5500030517578,88.5999984741211,89.2399978637695,1449600,84.9538726806641
2014-05-27,89.3000030517578,89.5500030517578,88.9499969482422,89.120002746582,1503700,84.8396072387695
2014-05-28,89.5599975585938,89.9400024414062,89,89.4700012207031,1668100,85.1728134155273
2014-05-29,89.8600006103516,90.1900024414062,89.1600036621094,90.0999984741211,1210200,85.7725448608398
2014-05-30,89.7600021362305,90.2699966430664,89.2900009155273,89.7799987792969,2560900,85.4679183959961
2014-06-02,90.129997253418,90.5500030517578,89.6399993896484,90.4499969482422,1326900,86.1057434082031
2014-06-03,90.3899993896484,90.5899963378906,90.120002746582,90.4000015258789,1520500,86.0581588745117
2014-06-04,90.2699966430664,90.7799987792969,90.1500015258789,90.4100036621094,1159600,86.0676651000977
2014-06-05,90.4400024414062,91,90.1399993896484,90.2900009155273,1129800,85.9534225463867
2014-06-06,90.5,91,90.1500015258789,90.3300018310547,1263500,85.9915161132812
2014-06-09,90.0100021362305,90.5100021362305,89.4899978637695,89.8399963378906,1498500,85.525032043457
2014-06-10,89.8199996948242,90.0599975585938,89.1600036621094,89.8399963378906,1051000,85.525032043457
2014-06-11,89.6900024414062,91.629997253418,89.6699981689453,91.4599990844727,1837500,87.0672149658203
2014-06-12,91.0199966430664,91.4100036621094,90.0999984741211,90.7399978637695,1360200,86.3818130493164
2014-06-13,90.4499969482422,91.0400009155273,89.879997253418,91.0199966430664,1253800,86.6483612060547
2014-06-16,90.870002746582,91.3499984741211,89.9899978637695,90.6999969482422,1655200,86.3437347412109
2014-06-17,90.4800033569336,90.7399978637695,89.5500030517578,90,1303300,85.6773681640625
2014-06-18,89.9199981689453,90.6100006103516,89.5199966430664,90.5800018310547,922900,86.2294998168945
2014-06-19,90.7900009155273,91.8099975585938,90.2799987792969,91.370002746582,1119000,86.981559753418
2014-06-20,91.6500015258789,91.9800033569336,91.1699981689453,91.8600006103516,1988900,87.4480285644531
2014-06-23,91.9800033569336,91.9899978637695,91.2699966430664,91.4599990844727,820700,87.0672149658203
2014-06-24,91.4700012207031,91.7699966430664,90.2699966430664,90.2799987792969,1324500,85.9438934326172
2014-06-25,90.4800033569336,92.1100006103516,90.3499984741211,92.1100006103516,1442400,87.6860198974609
2014-06-26,91.7399978637695,91.870002746582,90.7399978637695,91.3499984741211,1010800,86.962516784668
2014-06-27,91.5800018310547,92.1699981689453,91.0699996948242,91.9199981689453,1136800,87.505126953125
2014-06-30,92.129997253418,93.1999969482422,91.6800003051758,91.9700012207031,1530700,87.5527496337891
2014-07-01,92,93.3099975585938,92,92.620002746582,1100900,88.171516418457
2014-07-02,92.2900009155273,92.9400024414062,91.25,92.8399963378906,857600,88.3809585571289
2014-07-03,93.2699966430664,94.2399978637695,93.129997253418,93.6600036621094,663300,89.1615829467773
2014-07-07,92.8000030517578,93.3899993896484,92.0299987792969,92.4300003051758,874800,87.9906463623047
2014-07-08,92.2799987792969,92.3399963378906,91.5599975585938,91.9199981689453,925500,87.505126953125
2014-07-09,92.0199966430664,92.5899963378906,91.9700012207031,92.5199966430664,1262700,88.0763092041016
2014-07-10,91.6699981689453,92.9300003051758,91.5800018310547,92.3000030517578,1250900,87.8669052124023
2014-07-11,92.1399993896484,93.6100006103516,91.9499969482422,93.3600006103516,1221000,88.8759918212891
2014-07-14,93.6500015258789,95.1699981689453,93.6399993896484,94.2200012207031,1910100,89.6946792602539
2014-07-15,93.879997253418,94.9300003051758,93.620002746582,94.0500030517578,2113100,89.5328369140625
2014-07-16,94.2799987792969,94.5599975585938,93.7699966430664,93.9599990844727,2599300,89.4471664428711
2014-07-17,95.2200012207031,95.870002746582,93.6500015258789,94.4899978637695,3045400,89.9516906738281
2014-07-18,94.6800003051758,96.3899993896484,94.1999969482422,96.3199996948242,1781000,91.6938095092773
2014-07-21,95.7699966430664,95.9599990844727,94.879997253418,95.5299987792969,2327400,90.9417495727539
2014-07-22,96.0800018310547,97.129997253418,95.9100036621094,96.3899993896484,1672200,91.7604446411133
2014-07-23,96.6399993896484,97.2799987792969,96.0999984741211,96.8000030517578,1164600,92.1507568359375
2014-07-24,96.7099990844727,97.2399978637695,96.5100021362305,96.75,1038700,92.1031723022461
2014-07-25,95.2900009155273,96.3000030517578,94.4000015258789,95.7600021362305,764800,91.1607208251953
2014-07-28,95.7900009155273,96.9499969482422,95.5299987792969,96.870002746582,976200,92.2174072265625
2014-07-29,96.5999984741211,96.629997253418,93.620002746582,94.629997253418,3099600,90.0849761962891
2014-07-30,95.2900009155273,95.2900009155273,92.2099990844727,93.5,3324200,89.0092468261719
2014-07-31,90.0599975585938,91.6399993896484,87.3300018310547,90.0400009155273,4402800,85.7154388427734
2014-08-01,90.2200012207031,91.7699966430664,90,90.7600021362305,1577200,86.4008560180664
2014-08-04,91.0800018310547,92.0800018310547,90.2300033569336,91.8099975585938,1502400,87.4004440307617
2014-08-05,91.6500015258789,92.4599990844727,90.629997253418,90.870002746582,1473200,86.5055770874023
2014-08-06,90.5999984741211,92.2699966430664,90.5999984741211,91.4700012207031,920900,87.0767517089844
2014-08-07,91.4899978637695,91.5899963378906,88.6600036621094,88.75,2160800,84.4873886108398
2014-08-08,88.8399963378906,90.6800003051758,88.6900024414062,90.5999984741211,1273700,86.24853515625
2014-08-11,90.8099975585938,90.9400024414062,89.9700012207031,90.0100021362305,1822500,85.6868743896484
2014-08-12,90.1500015258789,91.2799987792969,90.0100021362305,90.4700012207031,1840700,86.1248016357422
2014-08-13,90.9300003051758,91.620002746582,90.3499984741211,91.3399963378906,1752100,86.9529800415039
2014-08-14,91.4499969482422,93.2099990844727,91.1900024414062,92.9700012207031,1335100,88.5046997070312
2014-08-15,93,93.1699981689453,91.5299987792969,92.5599975585938,1333300,88.1144027709961
2014-08-18,93,93.1600036621094,92.2699966430664,93.1500015258789,567000,88.6760482788086
2014-08-19,93.129997253418,93.7600021362305,92.7200012207031,93.6800003051758,736000,89.1806106567383
2014-08-20,93.5599975585938,93.9899978637695,93.0199966430664,93.9499969482422,575800,89.437629699707
2014-08-21,93.9499969482422,94.5199966430664,93.4599990844727,93.9700012207031,618500,89.4566955566406
2014-08-22,94,94.0599975585938,92.9300003051758,93.1399993896484,819000,88.6665420532227
2014-08-25,93.379997253418,93.870002746582,93.0599975585938,93.2799987792969,637800,88.7998275756836
2014-08-26,93.5599975585938,93.9599990844727,93.2300033569336,93.7600021362305,1073600,89.2567520141602
2014-08-27,93.7699966430664,94.5100021362305,93.3000030517578,94.4800033569336,1235800,89.9421920776367
2014-08-28,94.25,95.3099975585938,94.25,94.5299987792969,943500,89.9897918701172
2014-08-29,94.7600021362305,95.6500015258789,94.2799987792969,94.5999984741211,1182100,90.0564270019531
2014-09-02,94.9199981689453,95.0999984741211,93.4499969482422,94.1999969482422,826100,89.6756286621094
2014-09-03,94.3399963378906,95.1399993896484,94.2099990844727,94.75,1164000,90.1992340087891
2014-09-04,94.9199981689453,97.0699996948242,94.8399963378906,95.4899978637695,1140900,90.9036560058594
2014-09-05,95.5500030517578,96.7600021362305,95.4599990844727,96.3899993896484,1217500,91.7604446411133
2014-09-08,96.0999984741211,96.2699966430664,95.5599975585938,96.0100021362305,821000,91.3987197875977
2014-09-09,96.0100021362305,96.629997253418,95.6800003051758,95.9800033569336,1034800,91.3701324462891
2014-09-10,96.3300018310547,96.3300018310547,94.0199966430664,94.3300018310547,1432700,89.7993850708008
2014-09-11,93.75,94.0100021362305,92.5199966430664,93.3499984741211,1537900,88.8664474487305
